ROWID	_ShopID|INTEGER	_TabID|INTEGER	_TabNameID|INTEGER	_ListID|INTEGER	_itemindex|INTEGER	_Quantity|INTEGER	_Period|INTEGER	_PurchaseType1|INTEGER	_PurchaseItem1|INTEGER	_PurchaseItemValue1|INTEGER	_PurchaseType2|INTEGER	_PurchaseItem2|INTEGER	_PurchaseItemValue2|INTEGER	_PurchaseLimitType|INTEGER	_PurchaseLimitValue|INTEGER	_buyLimitCount|INTEGER	_ShopLimitReset|INTEGER	_SampleID|INTEGER	_ItemOptionID|INTEGER	_RepurchaseTime|INTEGER	_ShopSealCount|INTEGER	_PotentialList|INTEGER	_StorePreview|BOOLEAN
70005112	70005	1	1000058653	12	1073880577	1	0	2	1073880617	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70006110	70006	1	1000058653	10	1073880578	1	0	2	1073880617	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70006111	70006	1	1000058653	11	1073880579	1	0	2	1073880617	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70006112	70006	1	1000058653	12	1073880580	1	0	2	1073880617	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70007110	70007	1	1000058653	10	1073880581	1	0	2	1073880617	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70007111	70007	1	1000058653	11	1073880582	1	0	2	1073880617	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70007112	70007	1	1000058653	12	1073880583	1	0	2	1073880617	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70008110	70008	1	1000058653	10	1073880584	1	0	2	1073880617	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70008111	70008	1	1000058653	11	1073880585	1	0	2	1073880617	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70009110	70009	1	1000058653	10	1073880586	1	0	2	1073880617	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70009111	70009	1	1000058653	11	1073880587	1	0	2	1073880617	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70001115	70001	1	1000058653	15	1073893069	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70001116	70001	1	1000058653	16	1073893070	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70001117	70001	1	1000058653	17	1073893071	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70001118	70001	1	1000058653	18	1073893072	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70002115	70002	1	1000058653	15	1073893073	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70002116	70002	1	1000058653	16	1073893074	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70002117	70002	1	1000058653	17	1073893075	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70002118	70002	1	1000058653	18	1073893076	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70003115	70003	1	1000058653	15	1073893077	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70003116	70003	1	1000058653	16	1073893078	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70003117	70003	1	1000058653	17	1073893079	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70003118	70003	1	1000058653	18	1073893080	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70004115	70004	1	1000058653	15	1073893081	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70004116	70004	1	1000058653	16	1073893082	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70004117	70004	1	1000058653	17	1073893083	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70004118	70004	1	1000058653	18	1073893084	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70005115	70005	1	1000058653	15	1073893085	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70005116	70005	1	1000058653	16	1073893086	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70005117	70005	1	1000058653	17	1073893087	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70006115	70006	1	1000058653	15	1073893088	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70006116	70006	1	1000058653	16	1073893089	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70006117	70006	1	1000058653	17	1073893090	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70007115	70007	1	1000058653	15	1073893091	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70007116	70007	1	1000058653	16	1073893092	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70007117	70007	1	1000058653	17	1073893093	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70008115	70008	1	1000058653	15	1073893094	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70008116	70008	1	1000058653	16	1073893095	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70009115	70009	1	1000058653	15	1073893096	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70009116	70009	1	1000058653	16	1073893097	1	0	2	1073893055	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70001120	70001	1	1000058653	20	1073894826	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70001121	70001	1	1000058653	21	1073894827	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70001122	70001	1	1000058653	22	1073894828	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70001123	70001	1	1000058653	23	1073894829	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70002120	70002	1	1000058653	20	1073894830	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70002121	70002	1	1000058653	21	1073894831	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70002122	70002	1	1000058653	22	1073894832	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70002123	70002	1	1000058653	23	1073894833	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70003120	70003	1	1000058653	20	1073894834	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70003121	70003	1	1000058653	21	1073894835	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70003122	70003	1	1000058653	22	1073894836	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70003123	70003	1	1000058653	23	1073894837	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70004120	70004	1	1000058653	20	1073894838	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70004121	70004	1	1000058653	21	1073894839	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70004122	70004	1	1000058653	22	1073894840	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70004123	70004	1	1000058653	23	1073894841	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70005120	70005	1	1000058653	20	1073894842	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70005121	70005	1	1000058653	21	1073894843	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70005122	70005	1	1000058653	22	1073894844	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70006120	70006	1	1000058653	20	1073894845	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70006121	70006	1	1000058653	21	1073894846	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70006122	70006	1	1000058653	22	1073894847	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70007120	70007	1	1000058653	20	1073894848	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70007121	70007	1	1000058653	21	1073894849	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70007122	70007	1	1000058653	22	1073894850	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70008120	70008	1	1000058653	20	1073894851	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70008121	70008	1	1000058653	21	1073894852	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70009120	70009	1	1000058653	20	1073894853	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70009121	70009	1	1000058653	21	1073894854	1	0	2	1073900416	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70001130	70001	1	1000058653	30	1073921261	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70001131	70001	1	1000058653	31	1073921262	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70001132	70001	1	1000058653	32	1073921263	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70001133	70001	1	1000058653	33	1073925578	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70001134	70001	1	1000058653	34	1073921264	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70002130	70002	1	1000058653	30	1073921265	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70002131	70002	1	1000058653	31	1073921266	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70002132	70002	1	1000058653	32	1073921267	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70002133	70002	1	1000058653	33	1073921268	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70003130	70003	1	1000058653	30	1073921269	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70003131	70003	1	1000058653	31	1073921270	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70003132	70003	1	1000058653	32	1073921271	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70003133	70003	1	1000058653	33	1073921272	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70004130	70004	1	1000058653	30	1073921273	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70004131	70004	1	1000058653	31	1073921274	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70004132	70004	1	1000058653	32	1073921275	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70004133	70004	1	1000058653	33	1073921276	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70005130	70005	1	1000058653	30	1073921277	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70005131	70005	1	1000058653	31	1073921278	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70005132	70005	1	1000058653	32	1073921279	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70006130	70006	1	1000058653	30	1073921280	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70006131	70006	1	1000058653	31	1073921281	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70006132	70006	1	1000058653	32	1073921282	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70007130	70007	1	1000058653	30	1073921283	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70007131	70007	1	1000058653	31	1073921284	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70007132	70007	1	1000058653	32	1073921285	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70008130	70008	1	1000058653	30	1073921286	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70008131	70008	1	1000058653	31	1073921287	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70008132	70008	1	1000058653	32	1073921288	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70009130	70009	1	1000058653	30	1073921289	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70009131	70009	1	1000058653	31	1073921290	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70009132	70009	1	1000058653	32	1073921291	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70010100	70010	1	1000058653	0	1073921292	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70010101	70010	1	1000058653	1	1073921293	1	0	2	1073922557	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70001200	70001	2	1000058654	0	1073749185	1	0	2	1073770587	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70001201	70001	2	1000058654	1	1073749187	1	0	2	1073770587	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70001202	70001	2	1000058654	2	1073749189	1	0	2	1073770587	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70001203	70001	2	1000058654	3	1073749191	1	0	2	1073770587	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70002200	70002	2	1000058654	0	1073749193	1	0	2	1073770587	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70002201	70002	2	1000058654	1	1073749195	1	0	2	1073770587	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70002202	70002	2	1000058654	2	1073749197	1	0	2	1073770587	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70002203	70002	2	1000058654	3	1073749289	1	0	2	1073770587	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70003200	70003	2	1000058654	0	1073749199	1	0	2	1073770587	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70003201	70003	2	1000058654	1	1073749201	1	0	2	1073770587	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70003202	70003	2	1000058654	2	1073749203	1	0	2	1073770587	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70003203	70003	2	1000058654	3	1073749205	1	0	2	1073770587	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70004200	70004	2	1000058654	0	1073749207	1	0	2	1073770587	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70004201	70004	2	1000058654	1	1073749209	1	0	2	1073770587	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70004202	70004	2	1000058654	2	1073749211	1	0	2	1073770587	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70004203	70004	2	1000058654	3	1073749213	1	0	2	1073770587	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70005200	70005	2	1000058654	0	1073749215	1	0	2	1073770587	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70005201	70005	2	1000058654	1	1073749217	1	0	2	1073770587	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70005202	70005	2	1000058654	2	1073749219	1	0	2	1073770587	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70006200	70006	2	1000058654	0	1073755603	1	0	2	1073770587	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70006201	70006	2	1000058654	1	1073755605	1	0	2	1073770587	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
70006202	70006	2	1000058654	2	1073755601	1	0	2	1073770587	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
