ROWID	_NameID|INTEGER	_NameIDParam|TEXT	_Level|INTEGER	_HP|INTEGER	_HPUI|INTEGER	_StrPMin|INTEGER	_StrPMax|INTEGER	_AttackUI|INTEGER	_StrMMin|INTEGER	_StrMMax|INTEGER	_DefP|INTEGER	_DefM|INTEGER	_Stiff|INTEGER	_Critical|INTEGER	_Stun|INTEGER	_StiffResistance|INTEGER	_CriticalResistance|INTEGER	_StunResistance|INTEGER	_Element_Str_Type|INTEGER	_Element_Str|FLOAT	_Fire_Def|FLOAT	_Ice_Def|FLOAT	_Light_Def|FLOAT	_Dark_Def|FLOAT	_DeadExperience|INTEGER	_CompleteExperience|INTEGER	_DeadDurability|INTEGER	_MoveSpeed|INTEGER	_DownDelay|FLOAT	_ActorTableID|INTEGER	_SizeMin|FLOAT	_SizeMax|FLOAT	_CustomAI|TEXT	_Weapon1Index|INTEGER	_Weapon2Index|INTEGER	_ThreatRange|INTEGER	_ThreatAggro|INTEGER	_CognizanceGentleRange|INTEGER	_CognizanceThreatRange|INTEGER	_RefreshTargetType|INTEGER	_RefreshTargetValue1|DOUBLE	_RefreshTargetValue2|DOUBLE	_SkillTable|INTEGER	_MonsterPartsIndex1|INTEGER	_MonsterPartsIndex2|INTEGER	_MonsterPartsIndex3|INTEGER	_MonsterPartsIndex4|INTEGER	_MonsterPartsIndex5|INTEGER	_SuperAmmor|INTEGER	_ImmunedStateBlow|TEXT	_ImmunePercent|TEXT	_DecreaseAggro|FLOAT	_RangeAttackAdditionalAggro|FLOAT	_StunStateAdditionalAggro|FLOAT	_DownStateAdditionalAggro|FLOAT	_CantMoveStateAdditionalAggro|FLOAT	_SleepStateAdditionalAggro|FLOAT	_UnderHPStateAdditionalAggro|FLOAT	_AllowSEDiffuseVariation|INTEGER	_Grade|INTEGER	_AllowEffectIndex|INTEGER	_UseGaugeBalloon|BOOLEAN	_ItemDropGroupID|INTEGER	_MonsterRaceID|INTEGER	_MonsterGrade|INTEGER	_SlowEffectByDeath|BOOLEAN	_EffectScale|BOOLEAN	_BossKillCheck|BOOLEAN	_ImmuneReduceTime|TEXT	_EffectByStart|TEXT	_EffectByEnd|TEXT	_StateResist|BOOLEAN	_AllowEffectIndex_New|TEXT	_NoSpin|BOOLEAN	_ShowGauge|BOOLEAN	_OffSetID|INTEGER	_HPBarOrder|INTEGER	_ItemDropType|INTEGER	_ItemDropIntervalTime|TEXT	_LimboConstantFlag|INTEGER	_NewBalanceFlagException|INTEGER
150	1000004083	{1000000843},{1000006532}	6	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10501	0.95	1.0	AiSkeleton_Gray_Normal.lua	26	0	1200	5	1400	3000	0	0.0	0.0	18	0	0	0	0	0	100	45	100	0.1	1.5	1.2	1.2	1.0	1.0	1.0	1	1	0	true	0	42	1	false	true	false	100			false	0	false	true	0	0	0	0	1	0
161	1000004083	{1000006347},{1000006533}	6	267	0	25	27	0	25	27	188	188	3710	18320	5152	18295	22900	11750	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	10302	1.15	1.2	AiGoblin_Blue_Elite_Normal.lua	3	0	1200	5	1400	3000	0	0.0	0.0	13	0	0	0	0	0	200			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	20	3	false	true	false				false	0	false	true	0	0	0	0	1	0
162	1000004083	{1000006347},{1000006533}	6	267	0	25	27	0	25	27	188	188	3710	18320	5152	18295	22900	11750	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	10302	1.15	1.2	AiGoblin_Blue_Elite_Normal.lua	3	0	1200	5	1400	3000	0	0.0	0.0	13	0	0	0	0	0	200			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	20	3	false	true	false				false	0	false	true	0	0	0	0	1	0
164	1000004083	{1000006347},{1000006322}	6	27	0	14	16	0	14	16	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	350	0.0	10001	0.95	1.0	AiHound_General_Normal.lua	10	0	1200	5	1400	3000	0	0.0	0.0	0	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	1	1	false	true	false				false	0	false	true	0	0	0	0	1	0
166	1000004083	{1000006347},{1000002024}	6	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10301	0.95	1.0	AiGoblin_Green_Normal.lua	3	0	1400	5	1400	3000	0	0.0	0.0	1	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	19	1	false	true	false				false	0	false	true	0	0	0	0	1	0
167	1000004083	{1000006347},{1000006531}	6	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10801	0.95	1.0	AiOrc_Green_Normal.lua	8	0	1200	5	1400	3000	0	0.0	0.0	5	0	0	0	0	0	100			0.1	1.5	1.2	1.2	1.0	1.0	1.0	1	1	0	true	0	96	1	false	true	false				false	0	false	true	0	0	0	0	1	0
169	1000003651	{1000000019}	6	4167	0	38	42	0	38	42	188	188	6183	22900	8588	22869	28625	14688	-1	0.0	0.0	0.0	0.0	0.0	0	10	0	0	1.0	1002568	1.45	1.5	AiGoblin_Red_Boss_Normal.lua	71	0	3000	5	3200	4000	0	0.0	0.0	13	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	92280440	23	5	true	true	true				false	0	false	true	0	0	0	0	1	0
181	1000004083	{1000006529},{1000002024}	9	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10301	0.95	1.0	AiGoblin_Green_Normal.lua	3	0	1200	5	1400	3000	0	0.0	0.0	1	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	19	1	false	true	false				false	0	false	true	0	0	0	0	1	0
183	1000004083	{1000006529},{1000006531}	9	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10801	0.95	1.0	AiOrc_Green_Normal.lua	8	0	1200	5	1400	3000	0	0.0	0.0	5	0	0	0	0	0	100			0.1	1.5	1.2	1.2	1.0	1.0	1.0	1	1	0	true	0	96	1	false	true	false				false	0	false	true	0	0	0	0	1	0
185	1000003651	{1000006832}	9	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10306	0.95	1.0	AiGoblin_Bone_Normal.lua	3	0	1200	5	1400	3000	0	0.0	0.0	18	0	0	0	0	0	100	45	100	0.1	1.5	1.2	1.2	1.0	1.0	1.0	1	1	0	true	0	42	1	false	true	false	100			false	0	false	true	0	0	0	0	1	0
186	1000004083	{1000006529},{1000006534}	9	187	0	27	29	0	27	29	188	188	3710	18320	5152	18295	22900	11750	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	11601	0.75	0.8	AiBroo_White_Elite_Normal.lua	16	0	1200	5	1400	3000	0	0.0	0.0	10	0	0	0	0	0	200			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	106	3	false	true	false				false	0	false	true	0	0	0	0	1	0
187	1000003651	{1000000022}	9	4167	0	38	42	0	38	42	188	188	6183	22900	8588	22869	28625	14688	-1	0.0	0.0	0.0	0.0	0.0	0	10	0	0	1.0	1002553	1.25	1.3	AiBroo_White_Boss_Normal.lua	16	0	3000	5	3200	4000	0	0.0	0.0	11	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	92280440	106	5	true	true	true				false	0	false	true	0	0	0	0	1	0
188	1000004083	{1000006529},{1000006597}	9	5	0	1	1	0	1	1	1	1	1	1	1	1	1	1	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10601	1.0	1.1	AiBat_Black_Normal.lua	11	0	1200	5	1400	10000	0	0.0	0.0	0	0	0	0	0	0	0			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	9	1	false	true	false				false	0	false	true	0	0	0	0	1	0
223	1000003651	{1000000025}	2	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10303	0.95	1.0	AiGoblin_Green_Normal.lua	69	0	1200	5	1400	3000	0	0.0	0.0	1	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	21	1	false	true	false				false	0	false	true	0	0	0	0	1	0
224	1000003651	{1000000026}	2	4167	0	38	42	0	38	42	188	188	6183	22900	8588	22869	28625	14688	-1	0.0	0.0	0.0	0.0	0.0	0	10	0	0	1.0	1002615	1.0	1.0	AiOrc_Green_Boss_Normal.lua	72	0	3000	5	3200	4000	0	0.0	0.0	5	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	92280439	97	5	true	true	true				false	0	false	true	0	0	0	0	1	0
225	1000004083	{1000006535},{1000006754}	2	27	0	14	16	0	14	16	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	350	0.0	10005	0.95	1.0	AiHound_General_Normal.lua	10	0	1200	5	1400	3000	0	0.0	0.0	0	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	2	1	false	true	false				false	0	false	true	0	0	0	0	1	0
242	1000003651	{1000000031}	4	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10303	0.95	1.0	AiGoblin_Green_Normal.lua	69	0	1200	5	1400	3000	0	0.0	0.0	1	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	21	1	false	true	false				false	0	false	true	0	0	0	0	1	0
246	1000004083	{1000006537},{1000006597}	4	5	0	1	1	0	1	1	1	1	1	1	1	1	1	1	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10601	1.0	1.1	AiBat_Black_Normal.lua	11	0	1200	5	1400	10000	0	0.0	0.0	0	0	0	0	0	0	0			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	9	1	false	true	false				false	0	false	true	0	0	0	0	1	0
247	1000004083	{1000006537},{1000006538}	4	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10802	0.95	1.0	AiOrc_Green_Normal.lua	72	0	1200	5	1400	3000	0	0.0	0.0	5	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	97	1	false	true	false				false	0	false	true	0	0	0	0	1	0
248	1000003651	{1000000034}	4	4167	0	38	42	0	38	42	188	188	6183	22900	8588	22869	28625	14688	-1	0.0	0.0	0.0	0.0	0.0	0	10	0	0	1.0	1002586	0.9	0.95	AiTroll_Blue_Boss_Normal.lua	12	0	3000	5	3200	4000	0	0.0	0.0	0	0	0	0	0	0	1000			0.5	1.5	1.2	0.5	1.0	1.0	1.0	1	5	0	false	92280439	114	5	true	true	true				false	0	false	true	0	0	0	0	1	0
261	1000004083	{1000006539},{1000006597}	6	5	0	1	1	0	1	1	1	1	1	1	1	1	1	1	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10601	1.0	1.1	AiBat_Black_Normal.lua	11	0	1200	5	1400	10000	0	0.0	0.0	0	0	0	0	0	0	0			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	9	1	false	true	false				false	0	false	true	0	0	0	0	1	0
263	1000003651	{1000000036}	6	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10303	0.95	1.0	AiGoblin_Green_Normal.lua	69	0	1200	5	1400	3000	0	0.0	0.0	1	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	21	1	false	true	false				false	0	false	true	0	0	0	0	1	0
264	1000004083	{1000006539},{1000006532}	6	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10501	0.95	1.0	AiSkeleton_Gray_Normal.lua	26	0	1200	5	1400	3000	0	0.0	0.0	18	0	0	0	0	0	100	45	100	0.1	1.5	1.2	1.2	1.0	1.0	1.0	1	1	0	true	0	42	1	false	true	false	100			false	0	false	true	0	0	0	0	1	0
269	1000003651	{1000000038}	6	4167	0	38	42	0	38	42	188	188	6183	22900	8588	22869	28625	14688	-1	0.0	0.0	0.0	0.0	0.0	0	10	0	0	1.0	11902	0.85	0.9	AiMinotauros_Black_Boss_Normal.lua	49	0	3000	5	3200	4000	0	0.0	0.0	45	0	0	0	0	0	5000	41;45;70;71	100;100;100;100	0.1	1.5	1.5	0.8	1.0	1.0	1.0	1	5	0	false	92280439	166	5	true	true	true	100;100;100;100			false	0	false	true	0	0	0	0	1	0
270	1000003651	{1000006970}	7	187	0	27	29	0	27	29	188	188	3710	18320	5152	18295	22900	11750	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	300	0.67	10005	1.25	1.3	AiHound_General_Normal.lua	10	0	1200	5	1400	3000	0	0.0	0.0	0	0	0	0	0	0	200			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	2	3	false	true	false				false	0	false	true	0	0	0	0	1	0
286	1000004083	{1000006535},{1000006754}	6	27	0	14	16	0	14	16	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	300	0.0	10005	0.95	1.0	AiHound_General_Normal.lua	10	0	1200	5	1400	3000	0	0.0	0.0	0	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	2	1	false	true	false				false	0	false	true	0	0	0	0	1	0
287	1000004083	{1000006535},{1000006538}	6	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10802	0.95	1.0	AiOrc_Blue_Normal.lua	72	0	1200	5	1400	3000	0	0.0	0.0	5	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	97	1	false	true	false				false	0	false	true	0	0	0	0	1	0
288	1000004083	{1000006535},{1000006533}	6	267	0	25	27	0	25	27	188	188	3710	18320	5152	18295	22900	11750	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	10302	1.15	1.2	AiGoblin_Blue_Normal.lua	3	0	1200	5	1400	3000	0	0.0	0.0	1	0	0	0	0	0	200			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	20	3	false	true	false				false	0	false	true	0	0	0	0	1	0
289	1000003651	{1000000042}	6	4167	0	38	42	0	38	42	188	188	6183	22900	8588	22869	28625	14688	-1	0.0	0.0	0.0	0.0	0.0	0	10	0	0	1.0	1002568	1.45	1.5	AiGoblin_Red_Boss_Normal.lua	71	0	3000	5	3200	4000	0	0.0	0.0	13	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	92280440	23	5	true	true	true				false	0	false	true	0	0	0	0	1	0
291	1000003651	{1000000025}	6	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10303	0.95	1.0	AiGoblin_Green_Normal.lua	69	0	1200	5	1400	3000	0	0.0	0.0	1	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	21	1	false	true	false				false	0	false	true	0	0	0	0	1	0
301	1000004083	{1000006537},{1000006597}	9	5	0	1	1	0	1	1	1	1	1	1	1	1	1	1	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10601	1.0	1.1	AiBat_Black_Normal.lua	11	0	1200	5	1400	10000	0	0.0	0.0	0	0	0	0	0	0	0			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	9	1	false	true	false				false	0	false	true	0	0	0	0	1	0
302	1000003651	{1000000031}	9	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10303	0.95	1.0	AiGoblin_Green_Normal.lua	69	0	1200	5	1400	3000	0	0.0	0.0	1	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	21	1	false	true	false				false	0	false	true	0	0	0	0	1	0
303	1000003651	{1000006832}	9	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10306	0.95	1.0	AiGoblin_Bone_Normal.lua	3	0	1200	5	1400	3000	0	0.0	0.0	1	0	0	0	0	0	100	45	100	0.1	1.5	1.2	1.2	1.0	1.0	1.0	1	1	0	true	0	21	1	false	true	false	100			false	0	false	true	0	0	0	0	1	0
304	1000004083	{1000006537},{1000006534}	9	187	0	27	29	0	27	29	188	188	3710	18320	5152	18295	22900	11750	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	11601	0.75	0.8	AiBroo_White_Elite_Normal.lua	16	0	1200	5	1400	3000	0	0.0	0.0	10	0	0	0	0	0	200			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	3	0	true	0	106	3	false	true	false				false	0	false	true	0	0	0	0	1	0
305	1000004083	{1000006537},{1000006538}	9	53	0	12	14	0	12	14	188	188	1546	14656	2147	14636	18320	9400	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10802	0.95	1.0	AiOrc_Blue_Normal.lua	72	0	1200	5	1400	3000	0	0.0	0.0	5	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	97	1	false	true	false				false	0	false	true	0	0	0	0	1	0
306	1000003651	{1000000045}	9	4167	0	38	42	0	38	42	188	188	6183	22900	8588	22869	28625	14688	-1	0.0	0.0	0.0	0.0	0.0	0	10	0	0	1.0	1002553	1.25	1.3	AiBroo_White_Boss_Normal.lua	16	0	3000	5	3200	4000	0	0.0	0.0	11	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	92280440	106	5	true	true	true				false	0	false	true	0	0	0	0	1	0
311	1000003651	{1000000046}	9	4167	0	38	42	0	38	42	188	188	6183	22900	8588	22869	28625	14688	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	1002562	0.95	1.0	DragonSycophantDevotee_Black_Boss_Normal.lua	193	0	3000	5	3200	4000	0	0.0	0.0	44	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	146	5	true	true	true				false	0	false	true	0	0	0	0	1	0
321	1000004083	{1000008115},{1000008114}	11	106	0	53	64	0	53	64	439	439	126	468	176	126	585	73	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10801	0.6	0.75	AiOrc_Green_Normal.lua	8	0	1200	5	1200	3000	0	0.0	0.0	5	0	0	0	0	0	100			0.1	1.5	1.2	1.2	1.0	1.0	1.0	1	0	0	true	0	96	0	false	true	false				false	0	false	true	0	0	0	0	0	0
322	1000004083	{1000008115},{1000006531}	11	379	0	70	86	0	70	86	585	585	140	520	195	140	650	81	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10801	1.0	1.0	AiOrc_Green_Normal.lua	8	0	1400	5	1400	3000	0	0.0	0.0	5	0	0	0	0	0	100			0.1	1.5	1.2	1.2	1.0	1.0	1.0	1	1	0	true	0	96	1	false	true	false				false	0	false	true	0	0	0	0	0	0
323	1000004083	{1000008115},{1000008269}	11	531	0	77	94	0	77	94	614	614	140	520	195	140	650	81	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	10801	1.1	1.1	AiOrc_Green_Normal.lua	8	51	1400	5	1400	3000	0	0.0	0.0	5	0	0	0	0	0	150			0.1	1.5	1.2	1.2	1.0	1.0	1.0	1	3	0	true	0	96	3	false	true	false				false	0	false	true	0	0	0	0	0	0
