ROWID	_ShopID|INTEGER	_TabID|INTEGER	_TabNameID|INTEGER	_ListID|INTEGER	_itemindex|INTEGER	_Quantity|INTEGER	_Period|INTEGER	_PurchaseType1|INTEGER	_PurchaseItem1|INTEGER	_PurchaseItemValue1|INTEGER	_PurchaseType2|INTEGER	_PurchaseItem2|INTEGER	_PurchaseItemValue2|INTEGER	_PurchaseLimitType|INTEGER	_PurchaseLimitValue|INTEGER	_buyLimitCount|INTEGER	_ShopLimitReset|INTEGER	_SampleID|INTEGER	_ItemOptionID|INTEGER	_RepurchaseTime|INTEGER	_ShopSealCount|INTEGER	_PotentialList|INTEGER	_StorePreview|BOOLEAN
33008105	33008	1	1000165145	5	1073789219	1	0	35	0	38750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33009105	33009	1	1000165145	5	1073789219	1	0	35	0	38750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33010105	33010	1	1000165145	5	1073789219	1	0	35	0	38750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33001106	33001	1	1000165145	6	1073806181	1	0	35	0	38750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33002106	33002	1	1000165145	6	1073806181	1	0	35	0	38750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33003106	33003	1	1000165145	6	1073806181	1	0	35	0	38750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33004106	33004	1	1000165145	6	1073806181	1	0	35	0	38750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33005106	33005	1	1000165145	6	1073806181	1	0	35	0	38750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33006106	33006	1	1000165145	6	1073806181	1	0	35	0	38750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33007106	33007	1	1000165145	6	1073806181	1	0	35	0	38750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33008106	33008	1	1000165145	6	1073806181	1	0	35	0	38750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33009106	33009	1	1000165145	6	1073806181	1	0	35	0	38750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33010106	33010	1	1000165145	6	1073806181	1	0	35	0	38750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33001107	33001	1	1000165145	7	1073824439	1	0	35	0	72500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33002107	33002	1	1000165145	7	1073824439	1	0	35	0	72500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33003107	33003	1	1000165145	7	1073824439	1	0	35	0	72500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33004107	33004	1	1000165145	7	1073824439	1	0	35	0	72500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33005107	33005	1	1000165145	7	1073824439	1	0	35	0	72500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33006107	33006	1	1000165145	7	1073824439	1	0	35	0	72500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33007107	33007	1	1000165145	7	1073824439	1	0	35	0	72500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33008107	33008	1	1000165145	7	1073824439	1	0	35	0	72500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33009107	33009	1	1000165145	7	1073824439	1	0	35	0	72500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33010107	33010	1	1000165145	7	1073824439	1	0	35	0	72500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33001110	33001	1	1000165145	10	268468852	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33002110	33002	1	1000165145	10	268468852	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33003110	33003	1	1000165145	10	268468852	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33004110	33004	1	1000165145	10	268468852	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33005110	33005	1	1000165145	10	268468852	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33006110	33006	1	1000165145	10	268468852	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33007110	33007	1	1000165145	10	268468852	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33008110	33008	1	1000165145	10	268468852	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33009110	33009	1	1000165145	10	268468852	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33010110	33010	1	1000165145	10	268468852	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33001111	33001	1	1000165145	11	268468853	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33002111	33002	1	1000165145	11	268468853	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33003111	33003	1	1000165145	11	268468853	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33004111	33004	1	1000165145	11	268468853	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33005111	33005	1	1000165145	11	268468853	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33006111	33006	1	1000165145	11	268468853	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33007111	33007	1	1000165145	11	268468853	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33008111	33008	1	1000165145	11	268468853	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33009111	33009	1	1000165145	11	268468853	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33010111	33010	1	1000165145	11	268468853	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33001115	33001	1	1000165145	15	1073906034	1	0	35	0	4750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33002115	33002	1	1000165145	15	1073906034	1	0	35	0	4750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33003115	33003	1	1000165145	15	1073906034	1	0	35	0	4750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33004115	33004	1	1000165145	15	1073906034	1	0	35	0	4750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33005115	33005	1	1000165145	15	1073906034	1	0	35	0	4750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33006115	33006	1	1000165145	15	1073906034	1	0	35	0	4750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33007115	33007	1	1000165145	15	1073906034	1	0	35	0	4750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33008115	33008	1	1000165145	15	1073906034	1	0	35	0	4750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33009115	33009	1	1000165145	15	1073906034	1	0	35	0	4750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33010115	33010	1	1000165145	15	1073906034	1	0	35	0	4750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33001116	33001	1	1000165145	16	872915257	1	0	35	0	1250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33002116	33002	1	1000165145	16	872915257	1	0	35	0	1250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33003116	33003	1	1000165145	16	872915257	1	0	35	0	1250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33004116	33004	1	1000165145	16	872915257	1	0	35	0	1250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33005116	33005	1	1000165145	16	872915257	1	0	35	0	1250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33006116	33006	1	1000165145	16	872915257	1	0	35	0	1250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33007116	33007	1	1000165145	16	872915257	1	0	35	0	1250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33008116	33008	1	1000165145	16	872915257	1	0	35	0	1250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33009116	33009	1	1000165145	16	872915257	1	0	35	0	1250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33010116	33010	1	1000165145	16	872915257	1	0	35	0	1250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33001117	33001	1	1000165145	17	1073888728	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33002117	33002	1	1000165145	17	1073888728	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33003117	33003	1	1000165145	17	1073888728	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33004117	33004	1	1000165145	17	1073888728	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33005117	33005	1	1000165145	17	1073888728	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33006117	33006	1	1000165145	17	1073888728	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33007117	33007	1	1000165145	17	1073888728	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33008117	33008	1	1000165145	17	1073888728	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33009117	33009	1	1000165145	17	1073888728	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33010117	33010	1	1000165145	17	1073888728	1	0	35	0	27500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33001120	33001	1	1000165145	20	268488784	1	90	35	0	250000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33002120	33002	1	1000165145	20	268488784	1	90	35	0	250000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33003120	33003	1	1000165145	20	268488784	1	90	35	0	250000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33004120	33004	1	1000165145	20	268488784	1	90	35	0	250000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33005120	33005	1	1000165145	20	268488784	1	90	35	0	250000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33006120	33006	1	1000165145	20	268488784	1	90	35	0	250000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33007120	33007	1	1000165145	20	268488784	1	90	35	0	250000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33008120	33008	1	1000165145	20	268488784	1	90	35	0	250000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33009120	33009	1	1000165145	20	268488784	1	90	35	0	250000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33010120	33010	1	1000165145	20	268488784	1	90	35	0	250000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33001125	33001	1	1000165145	25	805308823	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33002125	33002	1	1000165145	25	805308823	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33003125	33003	1	1000165145	25	805308823	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33004125	33004	1	1000165145	25	805308823	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33005125	33005	1	1000165145	25	805308823	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33006125	33006	1	1000165145	25	805308823	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33007125	33007	1	1000165145	25	805308823	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33008125	33008	1	1000165145	25	805308823	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33009125	33009	1	1000165145	25	805308823	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33010125	33010	1	1000165145	25	805308823	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33001126	33001	1	1000165145	26	1107443712	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33002126	33002	1	1000165145	26	1107443712	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33003126	33003	1	1000165145	26	1107443712	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33004126	33004	1	1000165145	26	1107443712	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33005126	33005	1	1000165145	26	1107443712	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33006126	33006	1	1000165145	26	1107443712	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33007126	33007	1	1000165145	26	1107443712	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33008126	33008	1	1000165145	26	1107443712	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33009126	33009	1	1000165145	26	1107443712	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33010126	33010	1	1000165145	26	1107443712	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33001127	33001	1	1000165145	27	1073742455	1	0	35	0	2500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33002127	33002	1	1000165145	27	1073742455	1	0	35	0	2500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33003127	33003	1	1000165145	27	1073742455	1	0	35	0	2500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33004127	33004	1	1000165145	27	1073742455	1	0	35	0	2500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33005127	33005	1	1000165145	27	1073742455	1	0	35	0	2500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33006127	33006	1	1000165145	27	1073742455	1	0	35	0	2500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33007127	33007	1	1000165145	27	1073742455	1	0	35	0	2500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33008127	33008	1	1000165145	27	1073742455	1	0	35	0	2500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33009127	33009	1	1000165145	27	1073742455	1	0	35	0	2500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33010127	33010	1	1000165145	27	1073742455	1	0	35	0	2500	0	0	0	0	0	0	0	0	0	0	-1	0	false
33001128	33001	1	1000165145	28	1073818176	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33002128	33002	1	1000165145	28	1073818176	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33003128	33003	1	1000165145	28	1073818176	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33004128	33004	1	1000165145	28	1073818176	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33005128	33005	1	1000165145	28	1073818176	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33006128	33006	1	1000165145	28	1073818176	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33007128	33007	1	1000165145	28	1073818176	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33008128	33008	1	1000165145	28	1073818176	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33009128	33009	1	1000165145	28	1073818176	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33010128	33010	1	1000165145	28	1073818176	1	0	35	0	115250	0	0	0	0	0	0	0	0	0	0	-1	0	false
33001200	33001	2	1000010191	0	268483044	1	0	35	0	10000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33002200	33002	2	1000010191	0	268483044	1	0	35	0	10000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33003200	33003	2	1000010191	0	268483044	1	0	35	0	10000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33004200	33004	2	1000010191	0	268483044	1	0	35	0	10000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33005200	33005	2	1000010191	0	268483044	1	0	35	0	10000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33006200	33006	2	1000010191	0	268483044	1	0	35	0	10000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33007200	33007	2	1000010191	0	268483044	1	0	35	0	10000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33008200	33008	2	1000010191	0	268483044	1	0	35	0	10000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33009200	33009	2	1000010191	0	268483044	1	0	35	0	10000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33010200	33010	2	1000010191	0	268483044	1	0	35	0	10000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33001201	33001	2	1000010191	1	268477565	1	0	35	0	1000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33002201	33002	2	1000010191	1	268477565	1	0	35	0	1000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33003201	33003	2	1000010191	1	268477565	1	0	35	0	1000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33004201	33004	2	1000010191	1	268477565	1	0	35	0	1000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33005201	33005	2	1000010191	1	268477565	1	0	35	0	1000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33006201	33006	2	1000010191	1	268477565	1	0	35	0	1000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33007201	33007	2	1000010191	1	268477565	1	0	35	0	1000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33008201	33008	2	1000010191	1	268477565	1	0	35	0	1000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33009201	33009	2	1000010191	1	268477565	1	0	35	0	1000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33010201	33010	2	1000010191	1	268477565	1	0	35	0	1000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33001205	33001	2	1000010191	5	268489006	1	0	35	0	30000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33002205	33002	2	1000010191	5	268489006	1	0	35	0	30000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33003205	33003	2	1000010191	5	268489006	1	0	35	0	30000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33004205	33004	2	1000010191	5	268489006	1	0	35	0	30000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33005205	33005	2	1000010191	5	268489006	1	0	35	0	30000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33006205	33006	2	1000010191	5	268489006	1	0	35	0	30000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33007205	33007	2	1000010191	5	268489006	1	0	35	0	30000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33008205	33008	2	1000010191	5	268489006	1	0	35	0	30000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33009205	33009	2	1000010191	5	268489006	1	0	35	0	30000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33010205	33010	2	1000010191	5	268489006	1	0	35	0	30000	0	0	0	0	0	0	0	0	0	0	-1	0	false
33001210	33001	2	1000010191	10	536881171	1	0	35	0	15000	0	0	0	2	95	0	0	0	0	0	-1	0	false
33002210	33002	2	1000010191	10	536881171	1	0	35	0	15000	0	0	0	2	95	0	0	0	0	0	-1	0	false
33003210	33003	2	1000010191	10	536881171	1	0	35	0	15000	0	0	0	2	95	0	0	0	0	0	-1	0	false
33004210	33004	2	1000010191	10	536881171	1	0	35	0	15000	0	0	0	2	95	0	0	0	0	0	-1	0	false
33005210	33005	2	1000010191	10	536881171	1	0	35	0	15000	0	0	0	2	95	0	0	0	0	0	-1	0	false
33006210	33006	2	1000010191	10	536881171	1	0	35	0	15000	0	0	0	2	95	0	0	0	0	0	-1	0	false
33007210	33007	2	1000010191	10	536881171	1	0	35	0	15000	0	0	0	2	95	0	0	0	0	0	-1	0	false
33008210	33008	2	1000010191	10	536881171	1	0	35	0	15000	0	0	0	2	95	0	0	0	0	0	-1	0	false
33009210	33009	2	1000010191	10	536881171	1	0	35	0	15000	0	0	0	2	95	0	0	0	0	0	-1	0	false
33010210	33010	2	1000010191	10	536881171	1	0	35	0	15000	0	0	0	2	95	0	0	0	0	0	-1	0	false
33001220	33001	2	1000010191	20	805310471	1	0	35	0	18750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33002220	33002	2	1000010191	20	805310471	1	0	35	0	18750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33003220	33003	2	1000010191	20	805310471	1	0	35	0	18750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33004220	33004	2	1000010191	20	805310471	1	0	35	0	18750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33005220	33005	2	1000010191	20	805310471	1	0	35	0	18750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33006220	33006	2	1000010191	20	805310471	1	0	35	0	18750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33007220	33007	2	1000010191	20	805310471	1	0	35	0	18750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33008220	33008	2	1000010191	20	805310471	1	0	35	0	18750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33009220	33009	2	1000010191	20	805310471	1	0	35	0	18750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33010220	33010	2	1000010191	20	805310471	1	0	35	0	18750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33001221	33001	2	1000010191	21	805310130	1	0	35	0	18750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33002221	33002	2	1000010191	21	805310130	1	0	35	0	18750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33003221	33003	2	1000010191	21	805310130	1	0	35	0	18750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33004221	33004	2	1000010191	21	805310130	1	0	35	0	18750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33005221	33005	2	1000010191	21	805310130	1	0	35	0	18750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33006221	33006	2	1000010191	21	805310130	1	0	35	0	18750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33007221	33007	2	1000010191	21	805310130	1	0	35	0	18750	0	0	0	0	0	0	0	0	0	0	-1	0	false
33008221	33008	2	1000010191	21	805310130	1	0	35	0	18750	0	0	0	0	0	0	0	0	0	0	-1	0	false
