ROWID	_ImprintingType|INTEGER
1077943680	2
1079905280	4
1077943424	2
1079904640	4
1082137728	2
1084098944	4
1082137856	2
1084099456	4
1082137984	2
1084099584	4
1086332288	2
1088293248	4
1086332416	2
1088293760	4
1086332544	2
1088293888	4
1090526720	2
1092489088	4
1090526848	2
1092489216	4
1090526976	2
1092489344	4
1077943808	2
1078074880	2
1078205952	2
1078337024	2
1078468096	2
1082138112	2
1082269184	2
1082400256	2
1082531328	2
1082662400	2
1086332672	2
1086463744	2
1086594816	2
1086725888	2
1086856960	2
1077943936	2
1078075008	2
1078206080	2
1078337152	2
1078468224	2
1082138240	2
1082269312	2
1082400384	2
1082531456	2
1082662528	2
1086332800	2
1086463872	2
1086594944	2
1086726016	2
1086857088	2
1077944064	2
1078075136	2
1078206208	2
1078337280	2
1078468352	2
1082138368	2
1082269440	2
1082400512	2
1082531584	2
1082662656	2
1086332928	2
1086464000	2
1086595072	2
1086726144	2
1086857216	2
1077944192	2
1078075264	2
1078206336	2
1078337408	2
1078468480	2
1082138496	2
1082269568	2
1082400640	2
1082531712	2
1082662784	2
1086333056	2
1086464128	2
1086595200	2
1086726272	2
1086857344	2
1077944320	2
1078075392	2
1078206464	2
1078337536	2
1078468608	2
1082138624	2
1082269696	2
1082400768	2
1082531840	2
1082662912	2
1086333184	2
1086464256	2
1086595328	2
1086726400	2
1086857472	2
1077944448	2
1078075520	2
1078206592	2
1078337664	2
1078468736	2
1082138752	2
1082269824	2
1082400896	2
1082531968	2
1082663040	2
1086333312	2
1086464384	2
1086595456	2
1086726528	2
1086857600	2
1077944576	2
1078075648	2
1078206720	2
1078337792	2
1078468864	2
1082138880	2
1082269952	2
1082401024	2
1082532096	2
1082663168	2
1086333440	2
1086464512	2
1086595584	2
1086726656	2
1086857728	2
1077944704	2
1078075776	2
1078206848	2
1078337920	2
1078468992	2
1082139008	2
1082270080	2
1082401152	2
1082532224	2
1082663296	2
1086333568	2
1086464640	2
1086595712	2
1086726784	2
1086857856	2
1077944832	2
1078075904	2
1078206976	2
1078338048	2
1078469120	2
1082139136	2
1082270208	2
1082401280	2
1082532352	2
1082663424	2
1086333696	2
1086464768	2
1086595840	2
1086726912	2
1086857984	2
1077944960	2
1078076032	2
1078207104	2
1078338176	2
1078469248	2
1082139264	2
1082270336	2
1082401408	2
1082532480	2
1082663552	2
1086333824	2
1086464896	2
1086595968	2
1086727040	2
1086858112	2
1077945088	2
1078076160	2
1078207232	2
1078338304	2
1078469376	2
1082139392	2
1082270464	2
1082401536	2
1082532608	2
1082663680	2
1086333952	2
1086465024	2
1086596096	2
1086727168	2
1086858240	2
1077945216	2
1078076288	2
1078207360	2
1078338432	2
1078469504	2
1082139520	2
1082270592	2
1082401664	2
1082532736	2
1082663808	2
1086334080	2
1086465152	2
1086596224	2
1086727296	2
1086858368	2
1077945344	2
1078076416	2
1078207488	2
1078338560	2
1078469632	2
1082139648	2
1082270720	2
1082401792	2
1082532864	2
1082663936	2
1086334208	2
1086465280	2
1086596352	2
1086727424	2
1086858496	2
1090528640	2
1090659712	2
1090790784	2
1090921856	2
1091052928	2
1077945472	2
1078076544	2
1078207616	2
1078338688	2
1078469760	2
1082139776	2
1082270848	2
1082401920	2
1082532992	2
1082664064	2
1086334336	2
1086465408	2
1086596480	2
1086727552	2
1086858624	2
1090528768	2
1090659840	2
1090790912	2
1090921984	2
1091053056	2
1077945600	2
1078076672	2
1078207744	2
1078338816	2
1078469888	2
1082139904	2
1082270976	2
1082402048	2
1082533120	2
1082664192	2
1086334464	2
1086465536	2
1086596608	2
1086727680	2
1086858752	2
1090528896	2
1090659968	2
1090791040	2
1090922112	2
1091053184	2
1077945728	2
1078076800	2
1078207872	2
1078338944	2
1078470016	2
1082140032	2
1082271104	2
1082402176	2
1082533248	2
1082664320	2
1086334592	2
1086465664	2
1086596736	2
1086727808	2
1086858880	2
1090529024	2
1090660096	2
1090791168	2
1090922240	2
1091053312	2
1077945856	2
1078076928	2
1078208000	2
1078339072	2
1078470144	2
1082140160	2
1082271232	2
1082402304	2
1082533376	2
1082664448	2
1086334720	2
1086465792	2
1086596864	2
1086727936	2
1086859008	2
1090529152	2
1090660224	2
1090791296	2
1090922368	2
1091053440	2
1077945984	2
1078077056	2
1078208128	2
1078339200	2
1078470272	2
1082140288	2
1082271360	2
1082402432	2
1082533504	2
1082664576	2
1086334848	2
1086465920	2
1086596992	2
1086728064	2
1086859136	2
1090529280	2
1090660352	2
1090791424	2
1090922496	2
1091053568	2
1077946112	2
1078077184	2
1078208256	2
1078339328	2
1078470400	2
1082140416	2
1082271488	2
1082402560	2
1082533632	2
1082664704	2
1086334976	2
1086466048	2
1086597120	2
1086728192	2
1086859264	2
1090529408	2
1090660480	2
1090791552	2
1090922624	2
1091053696	2
1077946240	2
1078077312	2
1078208384	2
1078339456	2
1078470528	2
1082140544	2
1082271616	2
1082402688	2
1082533760	2
1082664832	2
1086335104	2
1086466176	2
1086597248	2
1086728320	2
1086859392	2
1090529536	2
1090660608	2
1090791680	2
1090922752	2
1091053824	2
1077946368	2
1078077440	2
1078208512	2
1078339584	2
1078470656	2
1082140672	2
1082271744	2
1082402816	2
1082533888	2
1082664960	2
1086335232	2
1086466304	2
1086597376	2
1086728448	2
1086859520	2
1090529664	2
1090660736	2
1090791808	2
1090922880	2
1091053952	2
1077946496	2
1078077568	2
1078208640	2
1078339712	2
1078470784	2
1082140800	2
1082271872	2
1082402944	2
1082534016	2
1082665088	2
1086335360	2
1086466432	2
1086597504	2
1086728576	2
1086859648	2
1090529792	2
1090660864	2
1090791936	2
1090923008	2
1091054080	2
1077946624	2
1078077696	2
1078208768	2
1078339840	2
1078470912	2
1082140928	2
1082272000	2
1082403072	2
1082534144	2
1082665216	2
1086335488	2
1086466560	2
1086597632	2
1086728704	2
1086859776	2
1090529920	2
1090660992	2
1090792064	2
1090923136	2
1091054208	2
1077946752	2
1078077824	2
1078208896	2
1078339968	2
1078471040	2
1082141056	2
1082272128	2
1082403200	2
1082534272	2
1082665344	2
1086335616	2
1086466688	2
1086597760	2
1086728832	2
1086859904	2
1090530048	2
1090661120	2
1090792192	2
1090923264	2
1091054336	2
1077947648	2
1078078720	2
1078209792	2
1078340864	2
1078471936	2
1082141824	2
1082272896	2
1082403968	2
1082535040	2
1082666112	2
1086336256	2
1086467328	2
1086598400	2
1086729472	2
1086860544	2
1090530560	2
1090661632	2
1090792704	2
1090923776	2
1091054848	2
1077947776	2
1078078848	2
1078209920	2
1078340992	2
1078472064	2
1082141952	2
1082273024	2
1082404096	2
1082535168	2
1082666240	2
1086336384	2
1086467456	2
1086598528	2
1086729600	2
1086860672	2
1090530688	2
1090661760	2
1090792832	2
1090923904	2
1091054976	2
1077947904	2
1078078976	2
1078210048	2
1078341120	2
1078472192	2
1082142080	2
1082273152	2
1082404224	2
1082535296	2
1082666368	2
1086336512	2
1086467584	2
1086598656	2
1086729728	2
1086860800	2
1090530816	2
1090661888	2
1090792960	2
1090924032	2
1091055104	2
1077948032	2
1078079104	2
1078210176	2
1078341248	2
1078472320	2
1082142208	2
1082273280	2
1082404352	2
1082535424	2
1082666496	2
1086336640	2
1086467712	2
1086598784	2
1086729856	2
1086860928	2
1090530944	2
1090662016	2
1090793088	2
1090924160	2
1091055232	2
1077948160	2
1078079232	2
1078210304	2
1078341376	2
1078472448	2
1082142336	2
1082273408	2
1082404480	2
1082535552	2
1082666624	2
1086336768	2
1086467840	2
1086598912	2
1086729984	2
1086861056	2
1090531072	2
1090662144	2
1090793216	2
1090924288	2
1091055360	2
1077948288	2
1078079360	2
1078210432	2
1078341504	2
1078472576	2
1082142464	2
1082273536	2
1082404608	2
1082535680	2
1082666752	2
1086336896	2
1086467968	2
1086599040	2
1086730112	2
1086861184	2
1090531200	2
1090662272	2
1090793344	2
1090924416	2
1091055488	2
1077948416	2
1078079488	2
1078210560	2
1078341632	2
1078472704	2
1082142592	2
1082273664	2
1082404736	2
1082535808	2
1082666880	2
1086337024	2
1086468096	2
1086599168	2
1086730240	2
1086861312	2
1090531328	2
1090662400	2
1090793472	2
1090924544	2
1091055616	2
1077948544	2
1078079616	2
1078210688	2
1078341760	2
1078472832	2
1082142720	2
1082273792	2
1082404864	2
1082535936	2
1082667008	2
1086337152	2
1086468224	2
1086599296	2
1086730368	2
1086861440	2
1090531456	2
1090662528	2
1090793600	2
1090924672	2
1091055744	2
1077948672	2
1078079744	2
1078210816	2
1078341888	2
1078472960	2
1082142848	2
1082273920	2
1082404992	2
1082536064	2
1082667136	2
1086337280	2
1086468352	2
1086599424	2
1086730496	2
1086861568	2
1090531584	2
1090662656	2
1090793728	2
1090924800	2
1091055872	2
1077948800	2
1078079872	2
1078210944	2
1078342016	2
1078473088	2
1082142976	2
1082274048	2
1082405120	2
1082536192	2
1082667264	2
1086337408	2
1086468480	2
1086599552	2
1086730624	2
1086861696	2
1090531712	2
1090662784	2
1090793856	2
1090924928	2
1091056000	2
1077948928	2
1078080000	2
1078211072	2
1078342144	2
1078473216	2
1082143104	2
1082274176	2
1082405248	2
1082536320	2
1082667392	2
1086337536	2
1086468608	2
1086599680	2
1086730752	2
1086861824	2
1090531840	2
1090662912	2
1090793984	2
1090925056	2
1091056128	2
1077949056	2
1078080128	2
1078211200	2
1078342272	2
1078473344	2
1082143232	2
1082274304	2
1082405376	2
1082536448	2
1082667520	2
1086337664	2
1086468736	2
1086599808	2
1086730880	2
1086861952	2
1090531968	2
1090663040	2
1090794112	2
1090925184	2
1091056256	2
1077949184	2
1078080256	2
1078211328	2
1078342400	2
1078473472	2
1082143360	2
1082274432	2
1082405504	2
1082536576	2
1082667648	2
1086337792	2
1086468864	2
1086599936	2
1086731008	2
1086862080	2
1090532096	2
1090663168	2
1090794240	2
1090925312	2
1091056384	2
1077949312	2
1078080384	2
1078211456	2
1078342528	2
1078473600	2
1082143488	2
1082274560	2
1082405632	2
1082536704	2
1082667776	2
1086337920	2
1086468992	2
1086600064	2
1086731136	2
1086862208	2
1090532224	2
1090663296	2
1090794368	2
1090925440	2
1091056512	2
1077949440	2
1078080512	2
1078211584	2
1078342656	2
1078473728	2
1082143616	2
1082274688	2
1082405760	2
1082536832	2
1082667904	2
1086338048	2
1086469120	2
1086600192	2
1086731264	2
1086862336	2
1090532352	2
1090663424	2
1090794496	2
1090925568	2
1091056640	2
1077949568	2
1078080640	2
1078211712	2
1078342784	2
1078473856	2
1082143744	2
1082274816	2
1082405888	2
1082536960	2
1082668032	2
1086338176	2
1086469248	2
1086600320	2
1086731392	2
1086862464	2
1090532480	2
1090663552	2
1090794624	2
1090925696	2
1091056768	2
1077949696	2
1078080768	2
1078211840	2
1078342912	2
1078473984	2
1082143872	2
1082274944	2
1082406016	2
1082537088	2
1082668160	2
1086338304	2
1086469376	2
1086600448	2
1086731520	2
1086862592	2
1090532608	2
1090663680	2
1090794752	2
1090925824	2
1091056896	2
1077949824	2
1078080896	2
1078211968	2
1078343040	2
1078474112	2
1082144000	2
1082275072	2
1082406144	2
1082537216	2
1082668288	2
1086338432	2
1086469504	2
1086600576	2
1086731648	2
1086862720	2
1090532736	2
1090663808	2
1090794880	2
1090925952	2
1091057024	2
1077949952	2
1078081024	2
1078212096	2
1078343168	2
1078474240	2
1082144128	2
1082275200	2
1082406272	2
1082537344	2
1082668416	2
1086338560	2
1086469632	2
1086600704	2
1086731776	2
1086862848	2
1090532864	2
1090663936	2
1090795008	2
1090926080	2
1091057152	2
1077950080	2
1078081152	2
1078212224	2
1078343296	2
1078474368	2
1082144256	2
1082275328	2
1082406400	2
1082537472	2
1082668544	2
1086338688	2
1086469760	2
1086600832	2
1086731904	2
1086862976	2
1090532992	2
1090664064	2
1090795136	2
1090926208	2
1091057280	2
1077950208	2
1078081280	2
1078212352	2
1078343424	2
1078474496	2
1082144384	2
1082275456	2
1082406528	2
1082537600	2
1082668672	2
1086338816	2
1086469888	2
1086600960	2
1086732032	2
1086863104	2
1090533248	2
1090664320	2
1090795392	2
1090926464	2
1091057536	2
1077950464	2
1078081536	2
1078212608	2
1078343680	2
1078474752	2
1082144640	2
1082275712	2
1082406784	2
1082537856	2
1082668928	2
1086339072	2
1086470144	2
1086601216	2
1086732288	2
1086863360	2
1090533376	2
1090664448	2
1090795520	2
1090926592	2
1091057664	2
1077950592	2
1078081664	2
1078212736	2
1078343808	2
1078474880	2
1082144768	2
1082275840	2
1082406912	2
1082537984	2
1082669056	2
1086339200	2
1086470272	2
1086601344	2
1086732416	2
1086863488	2
1090533504	2
1090664576	2
1090795648	2
1090926720	2
1091057792	2
1077950720	2
1078081792	2
1078212864	2
1078343936	2
1078475008	2
1082144896	2
1082275968	2
1082407040	2
1082538112	2
1082669184	2
1086339328	2
1086470400	2
1086601472	2
1086732544	2
1086863616	2
1090533632	2
1090664704	2
1090795776	2
1090926848	2
1091057920	2
1077950848	2
1078081920	2
1078212992	2
1078344064	2
1078475136	2
1082145024	2
1082276096	2
1082407168	2
1082538240	2
1082669312	2
1086339456	2
1086470528	2
1086601600	2
1086732672	2
1086863744	2
1090533760	2
1090664832	2
1090795904	2
1090926976	2
1091058048	2
1077950976	2
1078082048	2
1078213120	2
1078344192	2
1078475264	2
1082145152	2
1082276224	2
1082407296	2
1082538368	2
1082669440	2
1086339584	2
1086470656	2
1086601728	2
1086732800	2
1086863872	2
1090533888	2
1090664960	2
1090796032	2
1090927104	2
1091058176	2
1077951104	2
1078082176	2
1078213248	2
1078344320	2
1078475392	2
1082145280	2
1082276352	2
1082407424	2
1082538496	2
1082669568	2
1086339712	2
1086470784	2
1086601856	2
1086732928	2
1086864000	2
1090534016	2
1090665088	2
1090796160	2
1090927232	2
1091058304	2
1077951232	2
1078082304	2
1078213376	2
1078344448	2
1078475520	2
1082145408	2
1082276480	2
1082407552	2
1082538624	2
1082669696	2
1086339840	2
1086470912	2
1086601984	2
1086733056	2
1086864128	2
1090534144	2
1090665216	2
1090796288	2
1090927360	2
1091058432	2
1077951360	2
1078082432	2
1078213504	2
1078344576	2
1078475648	2
1082145536	2
1082276608	2
1082407680	2
1082538752	2
1082669824	2
1086339968	2
1086471040	2
1086602112	2
1086733184	2
1086864256	2
1090534272	2
1090665344	2
1090796416	2
1090927488	2
1091058560	2
1077951488	2
1078082560	2
1078213632	2
1078344704	2
1078475776	2
1082145664	2
1082276736	2
1082407808	2
1082538880	2
1082669952	2
1086340096	2
1086471168	2
1086602240	2
1086733312	2
1086864384	2
1090534400	2
1090665472	2
1090796544	2
1090927616	2
1091058688	2
1077951616	2
1078082688	2
1078213760	2
1078344832	2
1078475904	2
1082145792	2
1082276864	2
1082407936	2
1082539008	2
1082670080	2
1086340224	2
1086471296	2
1086602368	2
1086733440	2
1086864512	2
1090534528	2
1090665600	2
1090796672	2
1090927744	2
1091058816	2
1077951744	2
1078082816	2
1078213888	2
1078344960	2
1078476032	2
1082145920	2
1082276992	2
1082408064	2
1082539136	2
1082670208	2
1086340352	2
1086471424	2
1086602496	2
1086733568	2
1086864640	2
1090534656	2
1090665728	2
1090796800	2
1090927872	2
1091058944	2
1077951872	2
1078082944	2
1078214016	2
1078345088	2
1078476160	2
1082146048	2
1082277120	2
1082408192	2
1082539264	2
1082670336	2
1086340480	2
1086471552	2
1086602624	2
1086733696	2
1086864768	2
1090534784	2
1090665856	2
1090796928	2
1090928000	2
1091059072	2
1077952000	2
1078083072	2
1078214144	2
1078345216	2
1078476288	2
1082146176	2
1082277248	2
1082408320	2
1082539392	2
1082670464	2
1086340608	2
1086471680	2
1086602752	2
1086733824	2
1086864896	2
1090534912	2
1090665984	2
1090797056	2
1090928128	2
1091059200	2
1077952128	2
1078083200	2
1078214272	2
1078345344	2
1078476416	2
1082146304	2
1082277376	2
1082408448	2
1082539520	2
1082670592	2
1086340736	2
1086471808	2
1086602880	2
