ROWID	_NameID|INTEGER	_DescriptionID|INTEGER	_CompoundGroupID|INTEGER	_CompoundPotentialID|INTEGER	_Possibility|DOUBLE	_Cost|INTEGER	_TimeRequired|DOUBLE	_SuccessType1|INTEGER	_SuccessItemID1|INTEGER	_FailType1|INTEGER	_FailItemID1|INTEGER	_Slot1Id|INTEGER	_Slot1Num|INTEGER	_Slot2Id|INTEGER	_Slot2Num|INTEGER	_Slot3Id|INTEGER	_Slot3Num|INTEGER	_Slot4Id|INTEGER	_Slot4Num|INTEGER	_Slot5Id|INTEGER	_Slot5Num|INTEGER	_CompoundPreliminaryID|INTEGER	_Explanation|INTEGER	_Kind|INTEGER	_SuccessAwardItem1|INTEGER
55900	0	1000038108	55900	0	1.0	1840000	1500.0	-1	268435776	-1	0	268435870	1	268436065	4	0	0	0	0	0	0	0	0	0	0
55901	0	1000038108	55901	0	1.0	1840000	1500.0	-1	268435769	-1	0	268435863	1	268436065	4	0	0	0	0	0	0	0	0	0	0
55905	0	1000038108	55905	0	1.0	1840000	1500.0	-1	268435773	-1	0	268435867	1	268436065	4	0	0	0	0	0	0	0	0	0	0
55906	0	1000038108	55906	0	1.0	1840000	1500.0	-1	268435772	-1	0	268435866	1	268436065	4	0	0	0	0	0	0	0	0	0	0
55892	0	1000038108	55892	0	1.0	1840000	1500.0	-1	268439942	-1	0	268439937	1	268436065	4	0	0	0	0	0	0	0	0	0	0
55893	0	1000038108	55893	0	1.0	1840000	1500.0	-1	268439738	-1	0	268439733	1	268436065	4	0	0	0	0	0	0	0	0	0	0
55907	0	1000038108	55907	0	1.0	1170000	1500.0	-1	268435759	-1	0	268435853	1	268436065	3	0	0	0	0	0	0	0	0	0	0
55909	0	1000038108	55909	0	1.0	1170000	1500.0	-1	268435777	-1	0	268435871	1	268436065	3	0	0	0	0	0	0	0	0	0	0
55910	0	1000038108	55910	0	1.0	1170000	1500.0	-1	268435766	-1	0	268435860	1	268436065	3	0	0	0	0	0	0	0	0	0	0
55911	0	1000038108	55911	0	1.0	1170000	1500.0	-1	268435767	-1	0	268435861	1	268436065	3	0	0	0	0	0	0	0	0	0	0
55912	0	1000038108	55912	0	1.0	1170000	1500.0	-1	268435775	-1	0	268435869	1	268436065	3	0	0	0	0	0	0	0	0	0	0
55908	0	1000038108	55908	0	1.0	1170000	1500.0	-1	268439827	-1	0	268439822	1	268436065	3	0	0	0	0	0	0	0	0	0	0
55913	0	1000038108	55913	0	1.0	990000	1500.0	-1	268435804	-1	0	268435900	1	268436065	1	0	0	0	0	0	0	0	0	0	0
55919	0	1000038108	55919	0	1.0	1480000	1500.0	-1	268435789	-1	0	268435885	1	268436065	2	0	0	0	0	0	0	0	0	0	0
55920	0	1000038108	55920	0	1.0	1280000	1500.0	-1	268435801	-1	0	268435897	1	268436065	2	0	0	0	0	0	0	0	0	0	0
55931	0	1000038108	55931	0	1.0	520000	1500.0	-1	268435794	-1	0	268435890	1	268436065	1	0	0	0	0	0	0	0	0	0	0
55937	0	1000038108	55937	0	1.0	520000	1500.0	-1	268435787	-1	0	268435883	1	268436065	1	0	0	0	0	0	0	0	0	0	0
55914	0	1000038108	55914	0	1.0	990000	1500.0	-1	268435782	-1	0	268435876	1	268436065	1	0	0	0	0	0	0	0	0	0	0
55921	0	1000038108	55921	0	1.0	1480000	1500.0	-1	268435793	-1	0	268435889	1	268436065	2	0	0	0	0	0	0	0	0	0	0
55922	0	1000038108	55922	0	1.0	1280000	1500.0	-1	268435780	-1	0	268435874	1	268436065	2	0	0	0	0	0	0	0	0	0	0
55932	0	1000038108	55932	0	1.0	520000	1500.0	-1	268435785	-1	0	268435879	1	268436065	1	0	0	0	0	0	0	0	0	0	0
55938	0	1000038108	55938	0	1.0	520000	1500.0	-1	268435788	-1	0	268435884	1	268436065	1	0	0	0	0	0	0	0	0	0	0
55915	0	1000038108	55915	0	1.0	990000	1500.0	-1	268435800	-1	0	268435896	1	268436065	1	0	0	0	0	0	0	0	0	0	0
55923	0	1000038108	55923	0	1.0	1480000	1500.0	-1	268435781	-1	0	268435875	1	268436065	2	0	0	0	0	0	0	0	0	0	0
55924	0	1000038108	55924	0	1.0	1280000	1500.0	-1	268435796	-1	0	268435892	1	268436065	2	0	0	0	0	0	0	0	0	0	0
55933	0	1000038108	55933	0	1.0	520000	1500.0	-1	268435797	-1	0	268435893	1	268436065	1	0	0	0	0	0	0	0	0	0	0
55939	0	1000038108	55939	0	1.0	520000	1500.0	-1	268435803	-1	0	268435899	1	268436065	1	0	0	0	0	0	0	0	0	0	0
55916	0	1000038108	55916	0	1.0	990000	1500.0	-1	268435778	-1	0	268435872	1	268436065	1	0	0	0	0	0	0	0	0	0	0
55925	0	1000038108	55925	0	1.0	1480000	1500.0	-1	268435792	-1	0	268435888	1	268436065	2	0	0	0	0	0	0	0	0	0	0
55926	0	1000038108	55926	0	1.0	1280000	1500.0	-1	268435799	-1	0	268435895	1	268436065	2	0	0	0	0	0	0	0	0	0	0
55934	0	1000038108	55934	0	1.0	520000	1500.0	-1	268435783	-1	0	268435877	1	268436065	1	0	0	0	0	0	0	0	0	0	0
55940	0	1000038108	55940	0	1.0	520000	1500.0	-1	268435790	-1	0	268435886	1	268436065	1	0	0	0	0	0	0	0	0	0	0
55917	0	1000038108	55917	0	1.0	990000	1500.0	-1	268435786	-1	0	268435882	1	268436065	1	0	0	0	0	0	0	0	0	0	0
55927	0	1000038108	55927	0	1.0	1480000	1500.0	-1	268435798	-1	0	268435894	1	268436065	2	0	0	0	0	0	0	0	0	0	0
55928	0	1000038108	55928	0	1.0	1280000	1500.0	-1	268435791	-1	0	268435887	1	268436065	2	0	0	0	0	0	0	0	0	0	0
55935	0	1000038108	55935	0	1.0	520000	1500.0	-1	268435795	-1	0	268435891	1	268436065	1	0	0	0	0	0	0	0	0	0	0
55941	0	1000038108	55941	0	1.0	520000	1500.0	-1	268435802	-1	0	268435898	1	268436065	1	0	0	0	0	0	0	0	0	0	0
55918	0	1000038108	55918	0	1.0	990000	1500.0	-1	268440178	-1	0	268440173	1	268436065	1	0	0	0	0	0	0	0	0	0	0
55929	0	1000038108	55929	0	1.0	1480000	1500.0	-1	268440313	-1	0	268440306	1	268436065	2	0	0	0	0	0	0	0	0	0	0
55930	0	1000038108	55930	0	1.0	1280000	1500.0	-1	268440099	-1	0	268440092	1	268436065	2	0	0	0	0	0	0	0	0	0	0
55936	0	1000038108	55936	0	1.0	520000	1500.0	-1	268440015	-1	0	268440010	1	268436065	1	0	0	0	0	0	0	0	0	0	0
55942	0	1000038108	55942	0	1.0	520000	1500.0	-1	268440245	-1	0	268440240	1	268436065	1	0	0	0	0	0	0	0	0	0	0
61156	0	1000038108	61156	0	1.0	1840000	1500.0	-1	268443755	-1	0	268443753	1	268436065	4	0	0	0	0	0	0	0	0	0	0
61157	0	1000038108	61157	0	1.0	1840000	1500.0	-1	268443649	-1	0	268443646	1	268436065	4	0	0	0	0	0	0	0	0	0	0
72425	0	1000038108	72425	0	1.0	1170000	1500.0	-1	268446957	-1	0	268446955	1	268436065	3	0	0	0	0	0	0	0	0	0	0
72426	0	1000038108	72426	0	1.0	990000	1500.0	-1	268443993	-1	0	268443991	1	268436065	1	0	0	0	0	0	0	0	0	0	0
72427	0	1000038108	72427	0	1.0	1480000	1500.0	-1	268444119	-1	0	268444117	1	268436065	2	0	0	0	0	0	0	0	0	0	0
72428	0	1000038108	72428	0	1.0	1280000	1500.0	-1	268443867	-1	0	268443865	1	268436065	2	0	0	0	0	0	0	0	0	0	0
72429	0	1000038108	72429	0	1.0	520000	1500.0	-1	268443927	-1	0	268443925	1	268436065	1	0	0	0	0	0	0	0	0	0	0
72430	0	1000038108	72430	0	1.0	520000	1500.0	-1	268444178	-1	0	268444176	1	268436065	1	0	0	0	0	0	0	0	0	0	0
74945	0	1000038108	74945	0	1.0	1840000	1500.0	-1	268454004	-1	0	268454002	1	268436065	4	0	0	0	0	0	0	0	0	0	0
74946	0	1000038108	74946	0	1.0	1170000	1500.0	-1	268453888	-1	0	268453886	1	268436065	3	0	0	0	0	0	0	0	0	0	0
74947	0	1000038108	74947	0	1.0	990000	1500.0	-1	268454220	-1	0	268454218	1	268436065	1	0	0	0	0	0	0	0	0	0	0
74948	0	1000038108	74948	0	1.0	1480000	1500.0	-1	268454358	-1	0	268454356	1	268436065	2	0	0	0	0	0	0	0	0	0	0
74949	0	1000038108	74949	0	1.0	1280000	1500.0	-1	268454142	-1	0	268454140	1	268436065	2	0	0	0	0	0	0	0	0	0	0
74950	0	1000038108	74950	0	1.0	520000	1500.0	-1	268454073	-1	0	268454071	1	268436065	1	0	0	0	0	0	0	0	0	0	0
74951	0	1000038108	74951	0	1.0	520000	1500.0	-1	268454289	-1	0	268454287	1	268436065	1	0	0	0	0	0	0	0	0	0	0
55943	0	1000038108	55943	0	1.0	2400000	1500.0	-1	268436982	-1	0	268435760	1	268442149	15	0	0	0	0	0	0	0	0	0	0
55946	0	1000038108	55946	0	1.0	2400000	1500.0	-1	268436988	-1	0	268435761	1	268442149	15	0	0	0	0	0	0	0	0	0	0
55947	0	1000038108	55947	0	1.0	2400000	1500.0	-1	268436998	-1	0	268435763	1	268442149	15	0	0	0	0	0	0	0	0	0	0
55948	0	1000038108	55948	0	1.0	2400000	1500.0	-1	268437007	-1	0	268435765	1	268442149	15	0	0	0	0	0	0	0	0	0	0
55949	0	1000038108	55949	0	1.0	2400000	1500.0	-1	268436992	-1	0	268435762	1	268442149	15	0	0	0	0	0	0	0	0	0	0
55950	0	1000038108	55950	0	1.0	2400000	1500.0	-1	268437059	-1	0	268435774	1	268442149	15	0	0	0	0	0	0	0	0	0	0
55954	0	1000038108	55954	0	1.0	2400000	1500.0	-1	268437042	-1	0	268435771	1	268442149	15	0	0	0	0	0	0	0	0	0	0
55955	0	1000038108	55955	0	1.0	2400000	1500.0	-1	268437025	-1	0	268435768	1	268442149	15	0	0	0	0	0	0	0	0	0	0
55956	0	1000038108	55956	0	1.0	2400000	1500.0	-1	268437036	-1	0	268435770	1	268442149	15	0	0	0	0	0	0	0	0	0	0
55951	0	1000038108	55951	0	1.0	2400000	1500.0	-1	268437003	-1	0	268435764	1	268442149	15	0	0	0	0	0	0	0	0	0	0
55952	0	1000038108	55952	0	1.0	2400000	1500.0	-1	268437071	-1	0	268435776	1	268442149	15	0	0	0	0	0	0	0	0	0	0
55953	0	1000038108	55953	0	1.0	2400000	1500.0	-1	268437030	-1	0	268435769	1	268442149	15	0	0	0	0	0	0	0	0	0	0
55957	0	1000038108	55957	0	1.0	2400000	1500.0	-1	268437054	-1	0	268435773	1	268442149	15	0	0	0	0	0	0	0	0	0	0
55958	0	1000038108	55958	0	1.0	2400000	1500.0	-1	268437048	-1	0	268435772	1	268442149	15	0	0	0	0	0	0	0	0	0	0
55944	0	1000038108	55944	0	1.0	2400000	1500.0	-1	268439946	-1	0	268439942	1	268442149	15	0	0	0	0	0	0	0	0	0	0
55945	0	1000038108	55945	0	1.0	2400000	1500.0	-1	268439742	-1	0	268439738	1	268442149	15	0	0	0	0	0	0	0	0	0	0
55959	0	1000038108	55959	0	1.0	1530000	1500.0	-1	268436978	-1	0	268435759	1	268442149	10	0	0	0	0	0	0	0	0	0	0
55961	0	1000038108	55961	0	1.0	1530000	1500.0	-1	268437077	-1	0	268435777	1	268442149	10	0	0	0	0	0	0	0	0	0	0
55962	0	1000038108	55962	0	1.0	1530000	1500.0	-1	268437014	-1	0	268435766	1	268442149	10	0	0	0	0	0	0	0	0	0	0
55963	0	1000038108	55963	0	1.0	1530000	1500.0	-1	268437020	-1	0	268435767	1	268442149	10	0	0	0	0	0	0	0	0	0	0
55964	0	1000038108	55964	0	1.0	1530000	1500.0	-1	268437066	-1	0	268435775	1	268442149	10	0	0	0	0	0	0	0	0	0	0
55960	0	1000038108	55960	0	1.0	1530000	1500.0	-1	268439831	-1	0	268439827	1	268442149	10	0	0	0	0	0	0	0	0	0	0
55965	0	1000038108	55965	0	1.0	1290000	1500.0	-1	268437253	-1	0	268435804	1	268442148	7	0	0	0	0	0	0	0	0	0	0
55971	0	1000038108	55971	0	1.0	1940000	1500.0	-1	268437143	-1	0	268435789	1	268442148	12	0	0	0	0	0	0	0	0	0	0
55972	0	1000038108	55972	0	1.0	1670000	1500.0	-1	268437234	-1	0	268435801	1	268442148	10	0	0	0	0	0	0	0	0	0	0
55983	0	1000038108	55983	0	1.0	680000	1500.0	-1	268437183	-1	0	268435794	1	268442148	3	0	0	0	0	0	0	0	0	0	0
55989	0	1000038108	55989	0	1.0	680000	1500.0	-1	268437130	-1	0	268435787	1	268442148	3	0	0	0	0	0	0	0	0	0	0
55966	0	1000038108	55966	0	1.0	1290000	1500.0	-1	268437105	-1	0	268435782	1	268442148	7	0	0	0	0	0	0	0	0	0	0
55973	0	1000038108	55973	0	1.0	1940000	1500.0	-1	268437176	-1	0	268435793	1	268442148	12	0	0	0	0	0	0	0	0	0	0
55974	0	1000038108	55974	0	1.0	1670000	1500.0	-1	268437090	-1	0	268435780	1	268442148	10	0	0	0	0	0	0	0	0	0	0
55984	0	1000038108	55984	0	1.0	680000	1500.0	-1	268437118	-1	0	268435785	1	268442148	3	0	0	0	0	0	0	0	0	0	0
55990	0	1000038108	55990	0	1.0	680000	1500.0	-1	268437136	-1	0	268435788	1	268442148	3	0	0	0	0	0	0	0	0	0	0
55967	0	1000038108	55967	0	1.0	1290000	1500.0	-1	268437227	-1	0	268435800	1	268442148	7	0	0	0	0	0	0	0	0	0	0
55975	0	1000038108	55975	0	1.0	1940000	1500.0	-1	268437099	-1	0	268435781	1	268442148	12	0	0	0	0	0	0	0	0	0	0
55976	0	1000038108	55976	0	1.0	1670000	1500.0	-1	268437197	-1	0	268435796	1	268442148	10	0	0	0	0	0	0	0	0	0	0
55985	0	1000038108	55985	0	1.0	680000	1500.0	-1	268437203	-1	0	268435797	1	268442148	3	0	0	0	0	0	0	0	0	0	0
55991	0	1000038108	55991	0	1.0	680000	1500.0	-1	268437247	-1	0	268435803	1	268442148	3	0	0	0	0	0	0	0	0	0	0
55968	0	1000038108	55968	0	1.0	1290000	1500.0	-1	268437083	-1	0	268435778	1	268442148	7	0	0	0	0	0	0	0	0	0	0
55977	0	1000038108	55977	0	1.0	1940000	1500.0	-1	268437169	-1	0	268435792	1	268442148	12	0	0	0	0	0	0	0	0	0	0
55978	0	1000038108	55978	0	1.0	1670000	1500.0	-1	268437221	-1	0	268435799	1	268442148	10	0	0	0	0	0	0	0	0	0	0
55986	0	1000038108	55986	0	1.0	680000	1500.0	-1	268437112	-1	0	268435783	1	268442148	3	0	0	0	0	0	0	0	0	0	0
55992	0	1000038108	55992	0	1.0	680000	1500.0	-1	268437151	-1	0	268435790	1	268442148	3	0	0	0	0	0	0	0	0	0	0
55969	0	1000038108	55969	0	1.0	1290000	1500.0	-1	268437124	-1	0	268435786	1	268442148	7	0	0	0	0	0	0	0	0	0	0
55979	0	1000038108	55979	0	1.0	1940000	1500.0	-1	268437210	-1	0	268435798	1	268442148	12	0	0	0	0	0	0	0	0	0	0
55980	0	1000038108	55980	0	1.0	1670000	1500.0	-1	268437158	-1	0	268435791	1	268442148	10	0	0	0	0	0	0	0	0	0	0
55987	0	1000038108	55987	0	1.0	680000	1500.0	-1	268437189	-1	0	268435795	1	268442148	3	0	0	0	0	0	0	0	0	0	0
55993	0	1000038108	55993	0	1.0	680000	1500.0	-1	268437241	-1	0	268435802	1	268442148	3	0	0	0	0	0	0	0	0	0	0
55970	0	1000038108	55970	0	1.0	1290000	1500.0	-1	268440182	-1	0	268440178	1	268442148	7	0	0	0	0	0	0	0	0	0	0
55981	0	1000038108	55981	0	1.0	1940000	1500.0	-1	268440319	-1	0	268440313	1	268442148	12	0	0	0	0	0	0	0	0	0	0
55982	0	1000038108	55982	0	1.0	1670000	1500.0	-1	268440105	-1	0	268440099	1	268442148	10	0	0	0	0	0	0	0	0	0	0
55988	0	1000038108	55988	0	1.0	680000	1500.0	-1	268440019	-1	0	268440015	1	268442148	3	0	0	0	0	0	0	0	0	0	0
55994	0	1000038108	55994	0	1.0	680000	1500.0	-1	268440249	-1	0	268440245	1	268442148	3	0	0	0	0	0	0	0	0	0	0
72431	0	1000038108	72431	0	1.0	2400000	1500.0	-1	268443757	-1	0	268443755	1	268442149	15	0	0	0	0	0	0	0	0	0	0
72432	0	1000038108	72432	0	1.0	2400000	1500.0	-1	268443651	-1	0	268443649	1	268442149	15	0	0	0	0	0	0	0	0	0	0
72433	0	1000038108	72433	0	1.0	1530000	1500.0	-1	268446959	-1	0	268446957	1	268442149	10	0	0	0	0	0	0	0	0	0	0
72434	0	1000038108	72434	0	1.0	1290000	1500.0	-1	268443995	-1	0	268443993	1	268442148	7	0	0	0	0	0	0	0	0	0	0
72435	0	1000038108	72435	0	1.0	1940000	1500.0	-1	268444121	-1	0	268444119	1	268442148	12	0	0	0	0	0	0	0	0	0	0
72436	0	1000038108	72436	0	1.0	1670000	1500.0	-1	268443869	-1	0	268443867	1	268442148	10	0	0	0	0	0	0	0	0	0	0
72437	0	1000038108	72437	0	1.0	680000	1500.0	-1	268443929	-1	0	268443927	1	268442148	3	0	0	0	0	0	0	0	0	0	0
72438	0	1000038108	72438	0	1.0	680000	1500.0	-1	268444180	-1	0	268444178	1	268442148	3	0	0	0	0	0	0	0	0	0	0
74952	0	1000038108	74952	0	1.0	2400000	1500.0	-1	268454006	-1	0	268454004	1	268442149	15	0	0	0	0	0	0	0	0	0	0
74953	0	1000038108	74953	0	1.0	1530000	1500.0	-1	268453890	-1	0	268453888	1	268442149	10	0	0	0	0	0	0	0	0	0	0
74954	0	1000038108	74954	0	1.0	1290000	1500.0	-1	268454222	-1	0	268454220	1	268442148	7	0	0	0	0	0	0	0	0	0	0
74955	0	1000038108	74955	0	1.0	1940000	1500.0	-1	268454360	-1	0	268454358	1	268442148	12	0	0	0	0	0	0	0	0	0	0
74956	0	1000038108	74956	0	1.0	1670000	1500.0	-1	268454144	-1	0	268454142	1	268442148	10	0	0	0	0	0	0	0	0	0	0
74957	0	1000038108	74957	0	1.0	680000	1500.0	-1	268454075	-1	0	268454073	1	268442148	3	0	0	0	0	0	0	0	0	0	0
74958	0	1000038108	74958	0	1.0	680000	1500.0	-1	268454291	-1	0	268454289	1	268442148	3	0	0	0	0	0	0	0	0	0	0
74447	0	1000038108	74447	0	1.0	3120000	1500.0	-1	268446969	-1	0	268436982	1	268449287	33	0	0	0	0	0	0	0	0	0	0
74448	0	1000038108	74448	0	1.0	3120000	1500.0	-1	268446972	-1	0	268436988	1	268449287	33	0	0	0	0	0	0	0	0	0	0
74449	0	1000038108	74449	0	1.0	3120000	1500.0	-1	268446978	-1	0	268436998	1	268449287	33	0	0	0	0	0	0	0	0	0	0
74450	0	1000038108	74450	0	1.0	3120000	1500.0	-1	268446984	-1	0	268437007	1	268449287	33	0	0	0	0	0	0	0	0	0	0
74451	0	1000038108	74451	0	1.0	3120000	1500.0	-1	268446975	-1	0	268436992	1	268449287	33	0	0	0	0	0	0	0	0	0	0
74452	0	1000038108	74452	0	1.0	3120000	1500.0	-1	268447020	-1	0	268437059	1	268449287	33	0	0	0	0	0	0	0	0	0	0
74453	0	1000038108	74453	0	1.0	3120000	1500.0	-1	268447008	-1	0	268437042	1	268449287	33	0	0	0	0	0	0	0	0	0	0
74454	0	1000038108	74454	0	1.0	3120000	1500.0	-1	268446996	-1	0	268437025	1	268449287	33	0	0	0	0	0	0	0	0	0	0
74455	0	1000038108	74455	0	1.0	3120000	1500.0	-1	268447002	-1	0	268437036	1	268449287	33	0	0	0	0	0	0	0	0	0	0
74456	0	1000038108	74456	0	1.0	3120000	1500.0	-1	268446981	-1	0	268437003	1	268449287	33	0	0	0	0	0	0	0	0	0	0
74457	0	1000038108	74457	0	1.0	3120000	1500.0	-1	268447032	-1	0	268437071	1	268449287	33	0	0	0	0	0	0	0	0	0	0
74458	0	1000038108	74458	0	1.0	3120000	1500.0	-1	268446999	-1	0	268437030	1	268449287	33	0	0	0	0	0	0	0	0	0	0
74459	0	1000038108	74459	0	1.0	3120000	1500.0	-1	268447017	-1	0	268437054	1	268449287	33	0	0	0	0	0	0	0	0	0	0
74460	0	1000038108	74460	0	1.0	3120000	1500.0	-1	268447014	-1	0	268437048	1	268449287	33	0	0	0	0	0	0	0	0	0	0
74461	0	1000038108	74461	0	1.0	3120000	1500.0	-1	268447029	-1	0	268439946	1	268449287	33	0	0	0	0	0	0	0	0	0	0
74462	0	1000038108	74462	0	1.0	3120000	1500.0	-1	268447005	-1	0	268439742	1	268449287	33	0	0	0	0	0	0	0	0	0	0
74463	0	1000038108	74463	0	1.0	1990000	1500.0	-1	268446963	-1	0	268436978	1	268449287	22	0	0	0	0	0	0	0	0	0	0
74464	0	1000038108	74464	0	1.0	1990000	1500.0	-1	268447035	-1	0	268437077	1	268449287	22	0	0	0	0	0	0	0	0	0	0
74465	0	1000038108	74465	0	1.0	1990000	1500.0	-1	268446987	-1	0	268437014	1	268449287	22	0	0	0	0	0	0	0	0	0	0
74466	0	1000038108	74466	0	1.0	1990000	1500.0	-1	268446993	-1	0	268437020	1	268449287	22	0	0	0	0	0	0	0	0	0	0
74467	0	1000038108	74467	0	1.0	1990000	1500.0	-1	268447026	-1	0	268437066	1	268449287	22	0	0	0	0	0	0	0	0	0	0
74468	0	1000038108	74468	0	1.0	1990000	1500.0	-1	268447011	-1	0	268439831	1	268449287	22	0	0	0	0	0	0	0	0	0	0
74469	0	1000038108	74469	0	1.0	1680000	1500.0	-1	268447149	-1	0	268437253	1	268449286	16	0	0	0	0	0	0	0	0	0	0
74470	0	1000038108	74470	0	1.0	2520000	1500.0	-1	268447092	-1	0	268437143	1	268449286	27	0	0	0	0	0	0	0	0	0	0
74471	0	1000038108	74471	0	1.0	2160000	1500.0	-1	268447140	-1	0	268437234	1	268449286	23	0	0	0	0	0	0	0	0	0	0
74472	0	1000038108	74472	0	1.0	890000	1500.0	-1	268447113	-1	0	268437183	1	268449286	7	0	0	0	0	0	0	0	0	0	0
74473	0	1000038108	74473	0	1.0	890000	1500.0	-1	268447083	-1	0	268437130	1	268449286	7	0	0	0	0	0	0	0	0	0	0
74474	0	1000038108	74474	0	1.0	1680000	1500.0	-1	268447062	-1	0	268437105	1	268449286	16	0	0	0	0	0	0	0	0	0	0
74475	0	1000038108	74475	0	1.0	2520000	1500.0	-1	268447110	-1	0	268437176	1	268449286	27	0	0	0	0	0	0	0	0	0	0
74476	0	1000038108	74476	0	1.0	2160000	1500.0	-1	268447053	-1	0	268437090	1	268449286	23	0	0	0	0	0	0	0	0	0	0
74477	0	1000038108	74477	0	1.0	890000	1500.0	-1	268447071	-1	0	268437118	1	268449286	7	0	0	0	0	0	0	0	0	0	0
74478	0	1000038108	74478	0	1.0	890000	1500.0	-1	268447086	-1	0	268437136	1	268449286	7	0	0	0	0	0	0	0	0	0	0
74479	0	1000038108	74479	0	1.0	1680000	1500.0	-1	268447137	-1	0	268437227	1	268449286	16	0	0	0	0	0	0	0	0	0	0
74480	0	1000038108	74480	0	1.0	2520000	1500.0	-1	268447056	-1	0	268437099	1	268449286	27	0	0	0	0	0	0	0	0	0	0
74481	0	1000038108	74481	0	1.0	2160000	1500.0	-1	268447125	-1	0	268437197	1	268449286	23	0	0	0	0	0	0	0	0	0	0
74482	0	1000038108	74482	0	1.0	890000	1500.0	-1	268447128	-1	0	268437203	1	268449286	7	0	0	0	0	0	0	0	0	0	0
74483	0	1000038108	74483	0	1.0	890000	1500.0	-1	268447146	-1	0	268437247	1	268449286	7	0	0	0	0	0	0	0	0	0	0
74484	0	1000038108	74484	0	1.0	1680000	1500.0	-1	268447038	-1	0	268437083	1	268449286	16	0	0	0	0	0	0	0	0	0	0
74485	0	1000038108	74485	0	1.0	2520000	1500.0	-1	268447101	-1	0	268437169	1	268449286	27	0	0	0	0	0	0	0	0	0	0
74486	0	1000038108	74486	0	1.0	2160000	1500.0	-1	268447134	-1	0	268437221	1	268449286	23	0	0	0	0	0	0	0	0	0	0
74487	0	1000038108	74487	0	1.0	890000	1500.0	-1	268447065	-1	0	268437112	1	268449286	7	0	0	0	0	0	0	0	0	0	0
74488	0	1000038108	74488	0	1.0	890000	1500.0	-1	268447095	-1	0	268437151	1	268449286	7	0	0	0	0	0	0	0	0	0	0
74489	0	1000038108	74489	0	1.0	1680000	1500.0	-1	268447077	-1	0	268437124	1	268449286	16	0	0	0	0	0	0	0	0	0	0
74490	0	1000038108	74490	0	1.0	2520000	1500.0	-1	268447131	-1	0	268437210	1	268449286	27	0	0	0	0	0	0	0	0	0	0
74491	0	1000038108	74491	0	1.0	2160000	1500.0	-1	268447098	-1	0	268437158	1	268449286	23	0	0	0	0	0	0	0	0	0	0
74492	0	1000038108	74492	0	1.0	890000	1500.0	-1	268447122	-1	0	268437189	1	268449286	7	0	0	0	0	0	0	0	0	0	0
74493	0	1000038108	74493	0	1.0	890000	1500.0	-1	268447143	-1	0	268437241	1	268449286	7	0	0	0	0	0	0	0	0	0	0
74494	0	1000038108	74494	0	1.0	1680000	1500.0	-1	268447104	-1	0	268440182	1	268449286	16	0	0	0	0	0	0	0	0	0	0
74495	0	1000038108	74495	0	1.0	2520000	1500.0	-1	268447119	-1	0	268440319	1	268449286	27	0	0	0	0	0	0	0	0	0	0
74496	0	1000038108	74496	0	1.0	2160000	1500.0	-1	268447089	-1	0	268440105	1	268449286	23	0	0	0	0	0	0	0	0	0	0
74497	0	1000038108	74497	0	1.0	890000	1500.0	-1	268447050	-1	0	268440019	1	268449286	7	0	0	0	0	0	0	0	0	0	0
