ROWID	_ImprintingType|INTEGER
1073860691	2
1073860692	4
1073860693	2
1073860694	4
1073860695	2
1073860696	4
1073860697	2
1073860698	4
1073860699	2
1073860700	4
1073859712	2
1073859713	2
1073859714	2
1073859715	2
1073859716	2
1073859717	2
1073859718	2
1073859719	2
1073859720	2
1073859721	2
1073859722	2
1073859723	2
1073859724	2
1073859725	2
1073859726	2
1073859727	2
1073859728	2
1073859729	2
1073859730	2
1073859731	2
1073859732	2
1073859733	2
1073859734	2
1073859735	2
1073859736	2
1073859737	2
1073859738	2
1073859739	2
1073859740	2
1073859741	2
1073859742	2
1073859743	2
1073859744	2
1073859745	2
1073859746	2
1073859747	2
1073859748	2
1073859749	2
1073859750	2
1073859751	2
1073859752	2
1073859753	2
1073859754	2
1073859755	2
1073859756	2
1073859757	2
1073859758	2
1073859759	2
1073859760	2
1073859761	2
1073859762	2
1073859763	2
1073859764	2
1073859765	2
1073859766	2
1073859767	2
1073859768	2
1073859769	2
1073859770	2
1073859771	2
1073859772	2
1073859773	2
1073859774	2
1073859775	2
1073859776	2
1073859777	2
1073859778	2
1073859779	2
1073859780	2
1073859781	2
1073859782	2
1073859783	2
1073859784	2
1073859785	2
1073859786	2
1073859787	2
1073859788	2
1073859789	2
1073859790	2
1073859791	2
1073859792	2
1073859793	2
1073859794	2
1073859795	2
1073859796	2
1073859797	2
1073859798	2
1073859799	2
1073859800	2
1073859801	2
1073859802	2
1073859803	2
1073859804	2
1073859805	2
1073859806	2
1073859807	2
1073859808	2
1073859809	2
1073859810	2
1073859811	2
1073859812	2
1073859813	2
1073859814	2
1073859815	2
1073859816	2
1073859817	2
1073859818	2
1073859819	2
1073859820	2
1073859821	2
1073859822	2
1073859823	2
1073859824	2
1073859825	2
1073859826	2
1073859827	2
1073859828	2
1073859829	2
1073859830	2
1073859831	2
1073916286	2
1073916287	2
1073916288	2
1073916289	2
1073916290	2
1073916291	2
1073916292	2
1073916293	2
1073916294	2
1073916295	2
1073916296	2
1073916297	2
1073916298	2
1073916299	2
1073916300	2
1073859149	2
1073859150	2
1073859151	2
1073859152	2
1073859153	2
1073859154	2
1073859155	2
1073859156	2
1073859157	2
1073859158	2
1073859159	2
1073859160	2
1073859161	2
1073859162	2
1073859163	2
1073859087	2
1073859088	2
1073859089	2
1073859090	2
1073859091	2
1073859092	2
1073859093	2
1073859094	2
1073859095	2
1073859096	2
1073859097	2
1073859098	2
1073859099	2
1073859100	2
1073859101	2
1073859134	2
1073859135	2
1073859136	2
1073859137	2
1073859138	2
1073859139	2
1073859140	2
1073859141	2
1073859142	2
1073859143	2
1073859144	2
1073859145	2
1073859146	2
1073859147	2
1073859148	2
1073859667	2
1073859668	2
1073859669	2
1073859670	2
1073859671	2
1073859672	2
1073859673	2
1073859674	2
1073859675	2
1073859676	2
1073859677	2
1073859678	2
1073859679	2
1073859680	2
1073859681	2
1073859682	2
1073859683	2
1073859684	2
1073859685	2
1073859686	2
1073859687	2
1073859688	2
1073859689	2
1073859690	2
1073859691	2
1073859692	2
1073859693	2
1073859694	2
1073859695	2
1073859696	2
1073859697	2
1073859698	2
1073859699	2
1073859700	2
1073859701	2
1073859702	2
1073859703	2
1073859704	2
1073859705	2
1073859706	2
1073859707	2
1073859708	2
1073859709	2
1073859710	2
1073859711	2
1073858954	2
1073858955	2
1073858956	2
1073858957	2
1073858958	2
1073858959	2
1073858960	2
1073858961	2
1073858962	2
1073858963	2
1073858964	2
1073858965	2
1073858966	2
1073858967	2
1073858968	2
1073859833	2
1073859834	2
1073859835	2
1073859836	2
1073859837	2
1073859838	2
1073859839	2
1073859840	2
1073859841	2
1073859842	2
1073859843	2
1073859844	2
1073859845	2
1073859846	2
1073859847	2
1073859848	2
1073859849	2
1073859850	2
1073859851	2
1073859852	2
1073859853	2
1073859854	2
1073859855	2
1073859856	2
1073859857	2
1073859858	2
1073859859	2
1073859860	2
1073859861	2
1073859862	2
1073859863	2
1073859864	2
1073859865	2
1073859866	2
1073859867	2
1073859868	2
1073859869	2
1073859870	2
1073859871	2
1073859872	2
1073859873	2
1073859874	2
1073859875	2
1073859876	2
1073859877	2
1073857393	2
1073857394	2
1073857395	2
1073857396	2
1073857397	2
1073857398	2
1073857399	2
1073857400	2
1073857401	2
1073857402	2
1073857403	2
1073857404	2
1073857405	2
1073857406	2
1073857407	2
1073857408	2
1073857409	2
1073857410	2
1073857411	2
1073857412	2
1073857413	2
1073857414	2
1073857415	2
1073857416	2
1073857417	2
1073857418	2
1073857419	2
1073857420	2
1073857421	2
1073857422	2
1073857423	2
1073857424	2
1073857425	2
1073857426	2
1073857427	2
1073857428	2
1073857429	2
1073857430	2
1073857431	2
1073857432	2
1073857433	2
1073857434	2
1073857435	2
1073857436	2
1073857437	2
1073857438	2
1073857439	2
1073857440	2
1073857441	2
1073857442	2
1073857443	2
1073857444	2
1073857445	2
1073857446	2
1073857447	2
1073857448	2
1073857449	2
1073857450	2
1073857451	2
1073857452	2
1073857453	2
1073857454	2
1073857455	2
1073857456	2
1073857457	2
1073857458	2
1073857459	2
1073857460	2
1073857461	2
1073857462	2
1073857463	2
1073857464	2
1073857465	2
1073857466	2
1073857467	2
1073857468	2
1073857469	2
1073857470	2
1073857471	2
1073857472	2
1073861469	2
1073861470	2
1073861471	2
1073861472	2
1073861473	2
1073861474	2
1073861475	2
1073861476	2
1073861477	2
1073861478	2
1073856331	2
1073856332	4
1073856333	2
1073856334	4
1073856335	2
1073856336	4
1073856337	2
1073856338	4
1073856339	2
1073856340	4
1073856341	2
1073856342	4
1073856343	2
1073856344	4
1073856345	2
1073856346	4
1073856347	2
1073856348	4
1073856349	2
1073856350	4
1073856351	2
1073856352	4
1073856353	2
1073856354	4
1073856355	2
1073856356	4
1073856357	2
1073856358	4
1073856359	2
1073856360	4
1073856361	2
1073856362	4
1073856363	2
1073856364	4
1073856365	2
1073856366	4
1073856367	2
1073856368	4
1073856369	2
1073856370	4
1073856371	2
1073856372	4
1073856373	2
1073856374	4
1073856375	2
1073856376	4
1073856377	2
1073856378	4
1073916278	2
1073916279	4
1073916280	2
1073916281	4
1073916282	2
1073916283	4
1073900500	2
1073900501	4
1073900502	2
1073900503	4
1073900504	2
1073900505	4
1073855161	2
1073855162	4
1073855163	2
1073855164	4
1073855165	2
1073855166	4
1073855167	2
1073855168	4
1073855169	2
1073855170	4
1073855171	2
1073855172	4
1073855173	2
1073855174	4
1073855175	2
1073855176	4
1073855177	2
1073855178	4
1073855179	2
1073855180	4
1073855181	2
1073855182	4
1073855183	2
1073855184	4
1073855185	2
1073855186	4
1073855187	2
1073855188	4
1073855189	2
1073855190	4
1073855191	2
1073855192	4
1073855193	2
1073855194	4
1073855195	2
1073855196	4
1073855197	2
1073855198	4
1073855199	2
1073855200	4
1073855201	2
1073855202	4
1073855203	2
1073855204	4
1073855205	2
1073855206	4
1073855207	2
1073855208	4
1073853900	2
1073853901	2
1073853902	2
1073853903	2
1073853904	2
1073853905	2
1073853906	2
1073853907	2
1073853908	2
1073853909	2
1073853910	2
1073853911	2
1073853912	2
1073853913	2
1073853914	2
1073853915	2
1073853916	2
1073853917	2
1073853918	2
1073853919	2
1073853920	2
1073853921	2
1073853922	2
1073853923	2
1073853924	2
1073853925	2
1073853926	2
1073853927	2
1073853928	2
1073853929	2
1073853930	2
1073853931	2
1073853932	2
1073853933	2
1073853934	2
1073853935	2
1073853936	2
1073853937	2
1073853938	2
1073853939	2
1073853940	2
1073853941	2
1073853942	2
1073853943	2
1073853944	2
1073853945	2
1073853946	2
1073853947	2
1073853948	2
1073853949	2
1073853950	2
1073853951	2
1073853952	2
1073853953	2
1073853954	2
1073853955	2
1073853956	2
1073853957	2
1073853958	2
1073853959	2
1073853960	2
1073853961	2
1073853962	2
1073853963	2
1073853964	2
1073853965	2
1073853966	2
1073853967	2
1073853968	2
1073853969	2
1073853970	2
1073853971	2
1073853972	2
1073853973	2
1073853974	2
1073853975	2
1073853976	2
1073853977	2
1073853978	2
1073853979	2
1073853980	2
1073853981	2
1073853982	2
1073853983	2
1073853984	2
1073853985	2
1073853986	2
1073853987	2
1073853988	2
1073853989	2
1073853990	2
1073853991	2
1073853992	2
1073853993	2
1073853994	2
1073853995	2
1073853996	2
1073853997	2
1073853998	2
1073853999	2
1073854000	2
1073854001	2
1073854002	2
1073854003	2
1073854004	2
1073854005	2
1073854006	2
1073854007	2
1073854008	2
1073854009	2
1073854010	2
1073854011	2
1073854012	2
1073854013	2
1073854014	2
1073854015	2
1073854016	2
1073854017	2
1073854018	2
1073854019	2
1073875044	2
1073875045	2
1073875046	2
1073875047	2
1073875048	2
1073875049	2
1073875050	2
1073875051	2
1073875052	2
1073875053	2
1073875054	2
1073875055	2
1073875056	2
1073875057	2
1073875058	2
1073913511	2
1073913512	2
1073913513	2
1073913514	2
1073913515	2
1073913516	2
1073913517	2
1073913518	2
1073913519	2
1073913520	2
1073913521	2
1073913522	2
1073913523	2
1073913524	2
1073913525	2
1073913526	2
1073913527	2
1073913528	2
1073913529	2
1073913530	2
1073913531	2
1073913532	2
1073913533	2
1073913534	2
1073913535	2
1073913536	2
1073913537	2
1073913538	2
1073913539	2
1073913540	2
1073913541	2
1073913542	2
1073913543	2
1073913544	2
1073913545	2
1073913546	2
1073913547	2
1073913548	2
1073913549	2
1073913550	2
1073913551	2
1073913552	2
1073913553	2
1073913554	2
1073913555	2
1073913556	2
1073913557	2
1073913558	2
1073913559	2
1073913560	2
1073913561	2
1073913562	2
1073913563	2
1073913564	2
1073913565	2
1073913566	2
1073913567	2
1073913568	2
1073913569	2
1073913570	2
1073913571	2
1073913572	2
1073913573	2
1073913574	2
1073913575	2
1073913576	2
