ROWID	_NameID|INTEGER	_StaticName|TEXT	_IconImageIndex|INTEGER	_BuffIconImageIndex|INTEGER	_DeBuffIconImageIndex|INTEGER	_NeedJob|INTEGER	_NeedWeaponType1|INTEGER	_NeedWeaponType2|INTEGER	_MaxLevel|INTEGER	_SkillType|INTEGER	_DurationType|INTEGER	_TargetType|INTEGER	_Dissolvable|INTEGER	_Element|INTEGER	_EffectClass1|INTEGER	_EffectClass1ApplyType|INTEGER	_EffectClass2|INTEGER	_EffectClass2ApplyType|INTEGER	_EffectClass3|INTEGER	_EffectClass3ApplyType|INTEGER	_EffectClass4|INTEGER	_EffectClass4ApplyType|INTEGER	_EffectClass5|INTEGER	_EffectClass5ApplyType|INTEGER	_EffectAmassCount|INTEGER	_SkillDuplicate|INTEGER	_EffectDuplicate|INTEGER	_UsableChecker1|INTEGER	_UsableChecker2|INTEGER	_UsableChecker3|INTEGER	_UsableChecker4|INTEGER	_UsableChecker5|INTEGER	_Processor1|INTEGER	_Processor2|INTEGER	_Processor3|INTEGER	_Processor4|INTEGER	_Processor5|INTEGER	_Lock|BOOLEAN	_UnlockSkillBookItemID|INTEGER	_UnlockPrice|INTEGER	_DuplicatedSkillType|INTEGER	_BaseSkillID|INTEGER	_SkillTip|BOOLEAN	_EffectClass6|INTEGER	_EffectClass6ApplyType|INTEGER	_EffectClass7|INTEGER	_EffectClass7ApplyType|INTEGER	_Group|INTEGER	_GlobalCoolTimePvE|INTEGER	_GlobalCoolTimePvP|INTEGER	_GlobalSkillGroup|INTEGER	_IconPriority|INTEGER	_SkillGroup|INTEGER	_SPMaxLevel|INTEGER	_CustomID|INTEGER	_UseJob|TEXT	_LearnLv|INTEGER
2029	1000002633	ChargeMissile	422	-1	-1	3	-1	-1	17	1	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2031	1000003302	WhirlingStaff	415	-1	-1	3	-1	-1	18	0	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2033	1000003304	ShockWave	418	-1	-1	3	-1	-1	25	0	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1530	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2034	1000003305	GlacialSpike	402	50	-1	3	-1	-1	29	0	2	1	0	1	0	0	0	0	144	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	18	0	0	true	0	0	0	0	0	7000	7000	17401	0	0	2	0	0	0
2035	1000003306	ForceExplosion	423	-1	-1	3	-1	-1	27	0	0	1	0	3	0	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	126	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2036	1000003236	PhysicalMastery	6	-1	-1	3	-1	-1	5	1	1	0	0	-1	58	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	2070	0	0	true	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2037	1000003237	MentalMastery	8	-1	-1	3	-1	-1	5	1	1	0	0	-1	59	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	2070	0	0	true	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2038	1000003238	MentalTraining	9	-1	-1	3	-1	-1	5	1	1	0	0	-1	13	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	1350	0	0	true	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2039	1000140777		2511	249	-1	3	-1	-1	1	0	1	2	0	-1	139	4	96	4	389	4	0	0	0	0	0	13	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2042	1000002538	Dash	20	-1	-1	3	-1	-1	2	1	0	0	0	-1	75	0	14	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	13	0	0	true	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2202	1000002635	FireWall	430	45	-1	17	-1	-1	18	0	2	1	0	0	0	0	0	0	42	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	3150	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2203	1000002609	FreezingField	403	50	-1	17	-1	-1	20	0	2	1	0	1	0	0	0	0	144	1	0	1	0	1	0	4	0	10	0	0	0	0	1	0	0	0	0	true	0	1170	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2204	1000002631	FreezingSword	420	50	-1	17	-1	-1	21	0	2	1	0	1	0	0	0	0	144	1	0	1	0	1	0	4	0	10	0	0	0	0	1	0	0	0	0	true	0	3150	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2205	1000003307	FlameLoad	431	45	-1	17	-1	-1	15	0	2	1	0	0	0	0	0	0	0	0	0	0	42	1	0	0	0	10	0	0	0	0	2	0	0	0	0	true	0	1620	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2206	1000003308	Inferno	432	45	-1	17	-1	-1	20	0	2	1	0	0	0	0	0	0	42	1	0	1	0	1	0	162	0	10	0	0	0	0	2	0	0	0	0	true	0	1170	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2207	1000003309	FireBird	433	45	-1	17	-1	-1	13	0	2	1	0	0	0	0	0	0	42	1	306	1	0	1	0	161	0	10	0	0	0	0	1	0	0	0	0	true	0	3150	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2208	1000003310	Ignition	434	-1	-1	17	-1	-1	16	0	2	1	0	0	116	1	0	0	0	0	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1620	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2209	1000006286	GlacialWave	435	46	-1	17	-1	-1	13	0	2	1	0	1	0	0	0	0	144	1	0	1	0	1	0	164	0	10	0	0	0	0	1	0	0	0	0	true	0	1620	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2210	1000003312	ChillingMist	436	50	-1	17	-1	-1	15	0	2	1	0	1	0	0	0	0	144	1	0	1	0	1	0	4	0	10	0	0	0	0	1	0	0	0	0	true	0	1620	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2211	1000003313	FreezingSpike	437	50	-1	17	-1	-1	18	0	2	1	0	1	0	0	0	0	144	1	242	1	0	1	0	4	0	10	0	0	0	0	1	0	0	0	0	true	0	3330	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2212	1000003314	IcyFraction	438	50	-1	17	-1	-1	16	0	2	1	0	1	117	1	25	1	76	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1620	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2213	1000003315	FireShield	439	16	45	17	-1	-1	1	0	2	0	0	0	134	0	135	0	42	1	61	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1620	0	0	true	0	0	0	0	0	30000	30000	17404	0	0	0	0	0	0
2214	1000003316	FreezingShield	441	16	50	17	-1	-1	1	0	2	4	0	1	134	0	135	0	144	1	61	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1620	0	0	true	0	0	0	0	0	30000	30000	17404	0	0	0	0	0	0
2215	1000003317	FrameVortex	442	45	-1	17	-1	-1	4	0	2	1	0	0	0	0	0	0	42	1	134	0	135	0	0	0	0	10	0	0	0	0	2	0	0	0	0	true	0	23580	0	0	true	0	0	0	0	0	150000	225000	1740	0	1	1	0	0	0
2216	1000003318	BlizzardStorm	443	50	-1	17	-1	-1	4	0	2	1	0	1	0	0	0	0	144	1	0	1	0	1	0	0	0	10	0	0	0	0	2	0	0	0	0	true	0	23580	0	0	true	0	0	0	0	0	150000	225000	1740	0	1	1	0	0	0
2217	1000003319	FlameSpark	444	45	-1	17	-1	-1	13	1	2	1	0	0	0	0	0	0	42	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	1080	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2218	1000004776	FrostWind	445	46	-1	17	-1	-1	13	1	2	1	0	1	0	0	0	0	144	1	0	1	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	true	0	1080	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2219	1000104915	PaybackMana	439	16	-1	17	-1	-1	1	0	1	0	0	-1	134	0	135	0	61	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1620	0	0	true	0	0	0	0	0	30000	30000	17404	0	0	0	0	0	0
2220	1000002606	Fireball	400	45	-1	17	-1	-1	21	0	2	1	0	0	42	1	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1620	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2221	1000036377	HellFire	424	-1	-1	17	-1	-1	1	1	1	0	0	-1	222	0	0	0	172	0	0	1	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	true	0	11880	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2301	1000025469	BurningHand	469	-1	-1	35	-1	-1	1	1	1	0	0	0	172	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	10800	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2302	1000095831	FireBall_EX	470	45	-1	35	-1	-1	1	3	2	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	2220	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2303	1000022280	RollingLava	471	45	-1	35	-1	-1	13	0	2	1	0	0	0	0	0	0	42	3	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	14400	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2304	1000047709	Inferno_EX	482	45	-1	35	-1	-1	1	3	2	1	0	0	0	0	0	1	0	0	126	1	0	1	0	162	0	10	0	0	0	0	2	0	0	0	0	true	0	9540	0	2206	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2305	1000050336	FireWall_EX	483	45	-1	35	-1	-1	1	3	2	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	2202	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2306	1000055886	FlameLoad_EX	490	45	-1	35	-1	-1	1	3	2	1	0	0	134	0	135	0	0	0	0	0	0	1	0	0	0	10	0	0	0	0	2	0	0	0	0	true	0	9540	0	2205	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2307	1000095551		1490	-1	-1	35	-1	-1	1	1	1	0	0	-1	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	9540	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2308	1000073399	RollingLava_EX	498	45	-1	35	-1	-1	1	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	2303	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2309	1000095832		1491	-1	-1	35	-1	-1	1	1	1	0	0	-1	296	0	356	0	29	0	296	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	true	0	9540	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2310	1000093684		400	-1	-1	35	-1	-1	21	0	0	1	0	0	0	1	0	1	42	1	0	1	0	1	1	0	0	1	1	1	0	0	1	0	0	0	0	true	0	0	0	0	true	0	1	0	1	0	0	0	0	0	0	2	0	0	0
2311	1000116159		174	-1	-1	35	-1	-1	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	2002	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2351	1000022281	IceBarrier	472	90	-1	36	-1	-1	1	0	1	0	0	1	173	0	55	0	0	1	0	0	0	0	1	166	0	10	0	0	0	0	1	0	0	0	0	true	0	10800	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2352	1000025470	FreezingSword_EX	473	50	-1	36	-1	-1	1	3	2	1	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	2204	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2353	1000025471	IceSphere	474	46	-1	36	-1	-1	13	0	2	1	0	1	41	1	0	0	0	0	0	1	0	1	0	164	0	10	0	0	0	0	1	0	0	0	0	true	0	14400	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2354	1000047710	FreezingField_EX	484	50	-1	36	-1	-1	1	3	2	1	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	2203	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2355	1000050337	FreezingSpike_EX	485	50	-1	36	-1	-1	1	3	2	1	0	1	0	0	0	1	0	1	242	1	0	1	0	4	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	2211	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2356	1000055887	ChillingMist_EX	491	50	-1	36	-1	-1	1	3	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	4	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	2210	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2357	1000095551		1490	-1	-1	36	-1	-1	1	1	1	0	0	-1	89	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	9540	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2358	1000073400	IceBarrier_EX	499	90	-1	36	-1	-1	1	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	2351	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2359	1000092227		499	90	-1	36	-1	-1	1	0	1	0	0	1	33	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2360	1000077181		499	90	-1	36	-1	-1	1	0	1	4	0	1	33	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	18	0	0	0	true	0	9540	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2368	1000095832		1491	-1	-1	36	-1	-1	1	1	1	0	0	-1	296	0	134	0	135	0	29	0	356	0	1	0	0	0	0	0	0	0	0	0	0	0	0	true	0	9540	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2369	1000093685		403	-1	-1	36	-1	-1	20	0	2	1	0	1	0	1	0	1	144	1	0	1	0	1	1	4	0	1	1	1	0	0	1	0	0	0	0	true	0	0	0	0	true	0	1	0	1	0	0	0	0	0	0	2	0	0	0
2370	1000116159		174	-1	-1	36	-1	-1	1	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	2034	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2371	1000022281		0	-1	-1	36	-1	-1	1	0	1	0	0	1	0	0	0	0	349	0	0	0	0	0	0	200	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2372	1000073400		0	71	-1	36	-1	-1	1	0	1	0	0	1	171	0	33	0	349	0	0	0	0	0	1	200	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2373	1000022281		0	-1	-1	36	-1	-1	1	0	1	0	0	1	252	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2401	1000002629	RaiseGravity	414	-1	-1	18	-1	-1	15	0	2	1	0	3	0	0	0	0	84	1	0	1	0	1	0	161	0	10	0	0	0	0	2	0	0	0	0	true	0	3240	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2402	1000002634	MeteorSwarm	421	-1	-1	18	-1	-1	4	0	0	1	0	3	0	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	2	0	0	0	0	true	0	23580	0	0	true	0	0	0	0	0	125000	225000	1840	0	1	1	0	0	0
2403	1000003322	GravityBall	452	-1	-1	18	-1	-1	21	0	2	1	0	3	0	0	0	0	0	1	0	1	0	1	0	160	0	10	0	0	0	0	1	0	0	0	0	true	0	1080	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2404	1000003323	MicroHole	451	-1	-1	18	-1	-1	21	0	0	1	0	3	0	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1890	0	0	true	0	0	0	0	0	16000	19000	3816	0	0	2	0	0	0
2405	1000003324	SummonBlackHole	453	-1	-1	18	-1	-1	18	0	0	1	0	3	0	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	9450	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2406	1000003325	LinearRay	454	-1	-1	18	-1	-1	21	0	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1080	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2407	1000003326	SpectrumShower	455	-1	-1	18	-1	-1	15	0	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	3330	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2408	1000003327	SummonComet	456	-1	-1	18	-1	-1	17	0	0	1	0	3	0	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	3330	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2409	1000003328	Teleport	458	-1	-1	18	-1	-1	7	0	0	0	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1080	0	0	true	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2410	1000003329	ForceMirror	447	-1	-1	18	-1	-1	1	0	0	0	0	-1	167	0	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	4140	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2411	1000003330	SlowArea	459	-1	74	18	-1	-1	7	0	2	1	0	-1	25	1	76	1	0	0	0	0	0	1	0	8	0	10	0	0	0	0	1	0	0	0	0	true	0	2340	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2412	1000003331	TimeRestriction	460	4	-1	18	-1	-1	5	0	2	1	0	-1	146	1	76	1	70	1	71	1	138	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	3240	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2413	1000003332	ForceShield	461	51	-1	18	-1	-1	1	2	1	0	0	-1	134	0	135	0	61	0	12	0	0	1	0	0	0	7	3	0	0	0	1	8	0	0	0	true	0	3060	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2414	1000003333	Eraser	462	-1	-1	18	-1	-1	4	0	0	1	0	-1	0	0	0	0	134	0	135	0	0	1	0	0	0	10	0	0	0	0	2	0	0	0	0	true	0	23580	0	0	true	0	0	0	0	0	125000	225000	1840	0	1	1	0	0	0
2415	1000003334	TimeAcceleration	463	67	-1	18	-1	-1	1	0	1	0	0	-1	96	0	0	0	0	1	0	1	0	1	0	38	0	10	0	0	0	0	1	0	0	0	0	true	0	23580	0	0	true	412	0	0	0	0	0	0	0	0	0	0	0	0	0
2416	1000003335	GravitySphere	464	-1	-1	18	-1	-1	20	1	0	1	0	3	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	2160	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2417	1000003336	ForceWave	465	-1	-1	18	-1	-1	13	1	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	5940	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2418	1000003337	TimeInterruption	466	4	-1	18	-1	-1	11	1	2	1	0	-1	146	1	76	1	70	1	71	1	138	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	1620	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2419	1000003321	PaybackMana	446	-1	-1	18	-1	-1	1	1	1	0	0	-1	68	0	366	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	11880	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2420	1000029201	NineTailLaser	481	-1	63	18	-1	-1	18	0	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	162	0	10	0	0	0	0	1	0	0	0	0	true	0	11880	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2421	1000084248	PaybackManaBuff	481	-1	-1	18	-1	-1	1	0	1	0	0	-1	0	0	35	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	11880	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2501	1000022284	Arcanefocus	475	91	-1	37	-1	-1	1	0	1	0	0	-1	29	0	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	10800	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2502	1000022285	LinearRay_EX	476	-1	-1	37	-1	-1	1	3	0	1	0	-1	0	0	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	2406	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2503	1000025472	LaserCutter	477	-1	-1	37	-1	-1	13	0	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	5	0	0	0	true	0	14400	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2504	1000049461	NineTailLaser_EX	486	-1	63	37	-1	-1	1	3	2	1	0	-1	0	0	0	1	0	1	126	1	0	1	0	162	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	2420	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2505	1000050338	ForceMirror_EX	487	-1	-1	37	-1	-1	1	3	0	0	0	-1	167	0	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	2410	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2506	1000055888	SpectrumShower_EX	493	-1	-1	37	-1	-1	1	3	0	1	0	-1	0	0	0	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	2407	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
