ROWID	_NameID|INTEGER	_NameIDParam|TEXT	_Level|INTEGER	_HP|INTEGER	_HPUI|INTEGER	_StrPMin|INTEGER	_StrPMax|INTEGER	_AttackUI|INTEGER	_StrMMin|INTEGER	_StrMMax|INTEGER	_DefP|INTEGER	_DefM|INTEGER	_Stiff|INTEGER	_Critical|INTEGER	_Stun|INTEGER	_StiffResistance|INTEGER	_CriticalResistance|INTEGER	_StunResistance|INTEGER	_Element_Str_Type|INTEGER	_Element_Str|FLOAT	_Fire_Def|FLOAT	_Ice_Def|FLOAT	_Light_Def|FLOAT	_Dark_Def|FLOAT	_DeadExperience|INTEGER	_CompleteExperience|INTEGER	_DeadDurability|INTEGER	_MoveSpeed|INTEGER	_DownDelay|FLOAT	_ActorTableID|INTEGER	_SizeMin|FLOAT	_SizeMax|FLOAT	_CustomAI|TEXT	_Weapon1Index|INTEGER	_Weapon2Index|INTEGER	_ThreatRange|INTEGER	_ThreatAggro|INTEGER	_CognizanceGentleRange|INTEGER	_CognizanceThreatRange|INTEGER	_RefreshTargetType|INTEGER	_RefreshTargetValue1|DOUBLE	_RefreshTargetValue2|DOUBLE	_SkillTable|INTEGER	_MonsterPartsIndex1|INTEGER	_MonsterPartsIndex2|INTEGER	_MonsterPartsIndex3|INTEGER	_MonsterPartsIndex4|INTEGER	_MonsterPartsIndex5|INTEGER	_SuperAmmor|INTEGER	_ImmunedStateBlow|TEXT	_ImmunePercent|TEXT	_DecreaseAggro|FLOAT	_RangeAttackAdditionalAggro|FLOAT	_StunStateAdditionalAggro|FLOAT	_DownStateAdditionalAggro|FLOAT	_CantMoveStateAdditionalAggro|FLOAT	_SleepStateAdditionalAggro|FLOAT	_UnderHPStateAdditionalAggro|FLOAT	_AllowSEDiffuseVariation|INTEGER	_Grade|INTEGER	_AllowEffectIndex|INTEGER	_UseGaugeBalloon|BOOLEAN	_ItemDropGroupID|INTEGER	_MonsterRaceID|INTEGER	_MonsterGrade|INTEGER	_SlowEffectByDeath|BOOLEAN	_EffectScale|BOOLEAN	_BossKillCheck|BOOLEAN	_ImmuneReduceTime|TEXT	_EffectByStart|TEXT	_EffectByEnd|TEXT	_StateResist|BOOLEAN	_AllowEffectIndex_New|TEXT	_NoSpin|BOOLEAN	_ShowGauge|BOOLEAN	_OffSetID|INTEGER	_HPBarOrder|INTEGER	_ItemDropType|INTEGER	_ItemDropIntervalTime|TEXT	_LimboConstantFlag|INTEGER	_NewBalanceFlagException|INTEGER
21211	1000003651	{1000006550}	17	658	0	45	55	0	45	55	520	520	170	1680	79	0	262	33	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	300	0.0	10002	0.95	1.0	AiHoundArmor_General_Normal.lua	10	0	1200	5	1400	3000	0	0.0	0.0	0	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	11001	5	1	false	true	false				false	0	false	true	0	0	0	0	0	0
21212	1000003651	{1000006538}	17	931	0	102	125	0	102	125	850	1040	227	630	315	227	1312	131	-1	0.0	-0.3	0.3	0.0	0.0	0	0	0	0	0.0	10802	0.95	1.0	AiOrc_Blue_Normal.lua	72	0	1200	5	1400	3000	0	0.0	0.0	5	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	11001	97	1	false	true	false				false	0	false	true	0	0	0	0	0	0
21213	1000003651	{1000006606}	17	2781	0	143	175	0	143	175	1299	1299	227	420	236	454	2100	394	-1	0.0	0.0	0.0	0.0	0.33	0	0	0	0	1.0	11301	1.45	1.5	AiGargoyle_Gray_Boss_Normal.lua	12	0	3000	5	3200	4000	0	0.0	0.0	17	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	11001	127	5	true	true	false				false	0	false	true	0	0	0	0	0	0
21214	1000003651	{1000006551}	17	1614	0	86	105	0	86	105	811	811	170	1260	79	79	0	33	-1	0.0	0.6	-0.3	0.0	0.0	0	0	0	0	1.0	10206	1.45	1.5	AiKoboldWarrior_Red_Elite_Normal.lua	210	210	1200	5	1400	3000	0	0.0	0.0	40	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	11001	30	5	true	true	false				false	0	false	true	0	0	0	0	0	0
21215	1000003651	{1000006552}	17	3227	0	156	191	0	156	191	832	832	170	2100	236	227	788	98	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	10401	1.25	1.3	AiHopGoblin_Green_Boss_Normal.lua	91	0	3000	5	3200	4000	0	0.0	0.0	6	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	11001	118	5	true	true	false				false	0	false	true	0	0	0	0	0	0
21216	1000003651	{1000006757}	17	3997	0	238	291	0	238	291	1299	780	340	420	472	907	525	328	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	11903	1.15	1.2	AiMinotauros_Black_Armor_Boss_Normal.lua	49	0	3000	5	3200	4000	0	0.0	0.0	45	0	0	0	0	0	300	41;45;70;71	100;100;100;100	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	11001	167	5	true	true	false	100;100;100;100			false	0	false	true	0	0	0	0	0	0
21217	1000003651	{1000006615}	27	1317	0	84	103	0	84	103	1462	1462	298	1300	244	158	1625	102	-1	0.0	0.0	0.0	-0.3	0.3	0	0	0	0	0.0	10304	0.95	1.0	AiGoblin_Black_Normal.lua	70	0	1000	5	1400	3000	0	0.0	0.0	1	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	11001	22	1	false	true	false				false	0	false	true	0	0	0	0	0	0
21218	1000003651	{1000006568}	27	1013	0	105	129	0	105	129	1170	1170	193	3900	366	123	0	51	-1	0.0	0.0	0.0	0.0	0.15	0	0	0	0	0.0	10203	0.95	1.0	AiKoboldWarrior_Gray_Normal.lua	213	213	1400	5	1400	3000	0	0.0	0.0	40	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	11001	27	1	false	true	false				false	0	false	true	0	0	0	0	0	0
21219	1000003651	{1000006833}	25	1206	0	61	74	0	61	74	996	1991	80	590	111	210	1475	369	-1	0.0	0.0	0.0	-0.15	0.15	0	0	0	0	0.0	12601	0.95	1.0	AiWisp_Gray_Normal.lua	12	0	1400	5	1400	3000	0	0.0	0.0	36	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	11001	37	1	false	true	false				false	0	false	true	0	0	0	0	0	0
21220	1000003651	{1000006587}	27	1216	0	91	112	0	91	112	1097	1097	193	1950	122	123	0	51	-1	0.0	-0.15	0.0	0.0	0.15	0	0	0	0	0.0	10202	0.95	1.0	AiKoboldWarrior_Green_Normal.lua	211	211	1400	5	1400	3000	0	0.0	0.0	40	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	11001	26	1	false	true	false				false	0	false	true	0	0	0	0	0	0
21221	1000003651	{1000007504}	27	4662	0	263	322	0	263	322	2494	1609	526	1300	609	526	1625	305	-1	0.0	0.0	0.0	-0.3	0.3	0	0	0	0	1.0	10807	1.45	1.5	AiOrc_Black2_Elite_Normal.lua	73	0	1000	5	1400	3000	0	0.0	0.0	5	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	11001	99	5	true	true	false				false	0	false	true	0	0	0	0	0	0
21222	1000003651	{1000006600}	27	5594	0	274	335	0	274	335	1609	2413	351	1300	366	439	812	305	-1	0.0	0.0	0.0	-0.3	0.3	0	0	0	0	1.0	12201	1.45	1.5	AiShadow_Dark_Boss_Normal.lua	12	0	3000	5	3200	4000	0	0.0	0.0	9	0	0	0	0	0	300	45	100	0.1	1.5	1.2	1.2	1.0	1.0	1.0	1	5	0	false	11001	171	5	true	true	false	100			false	0	false	true	0	0	0	0	0	0
21223	1000003651	{1000006560}	27	3851	0	247	302	0	247	302	1207	2011	439	1300	98	263	812	102	-1	0.0	-0.3	0.3	0.0	0.0	0	0	0	0	1.0	11602	1.45	1.5	AiBroo_Blue_Boss_Normal.lua	16	0	3000	5	3200	4000	0	0.0	0.0	11	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	11001	107	5	true	true	false				false	0	false	true	0	0	0	0	0	0
21224	1000003651	{1000006611}	27	5473	0	253	309	0	253	309	2011	2011	351	650	366	702	3250	609	-1	0.0	0.0	0.0	0.33	-0.33	0	0	0	0	1.0	11302	1.45	1.5	AiGargoyle_Blue_Boss_Normal.lua	12	0	3000	5	3200	4000	0	0.0	0.0	17	0	0	0	0	0	300	45	100	0.1	1.5	1.2	1.2	1.0	1.0	1.0	1	5	0	false	11001	128	5	true	true	false	100			false	0	false	true	0	0	0	0	0	0
21225	1000003651	{1000008687}	37	2589	0	297	363	0	297	363	1800	1800	459	4000	375	351	2500	312	-1	0.0	0.0	0.0	-0.33	0.33	0	0	0	0	0.0	13801	0.95	1.0	AiCrowAssault_Gray_Normal.lua	277	0	1400	5	1400	3000	0	0.0	0.0	0	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	11001	220	1	false	true	false				false	0	false	true	0	0	0	0	0	0
21226	1000003651	{1000006572}	37	2520	0	170	208	0	170	208	2025	2025	405	1500	188	189	625	78	-1	0.0	0.0	0.0	-0.3	0.3	0	0	0	0	0.0	10205	0.95	1.0	AiKoboldWarrior_Black_Normal.lua	214	214	1400	5	1400	3000	0	0.0	0.0	40	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	11001	29	1	false	true	false				false	0	false	true	0	0	0	0	0	0
21227	1000003651	{1000006767}	37	2037	0	94	116	0	94	116	1688	3375	135	1000	188	356	2500	625	-1	0.0	-0.3	0.3	0.0	0.0	0	0	0	0	0.0	12601	0.99	1.0	AiWisp_Blue_Normal.lua	12	0	1400	5	1400	3000	0	0.0	0.0	36	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	11001	36	1	false	true	false				false	0	false	true	0	0	0	0	0	0
21228	1000003651	{1001482}	37	2935	0	292	356	0	292	356	1688	2812	675	2000	150	405	1250	156	-1	0.0	0.0	0.0	-0.3	0.3	0	0	0	0	0.0	11603	0.95	1.0	AiBroo_Black_Normal.lua	16	0	1800	5	2000	3000	0	0.0	0.0	10	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	11001	109	1	false	true	false				false	0	false	true	0	0	0	0	0	0
21229	1000003651	{1000006580}	37	7941	0	405	495	0	405	495	3836	2475	810	2000	938	810	2500	469	-1	0.0	0.0	0.0	-0.3	0.3	0	0	0	0	1.0	10803	1.45	1.5	AiOrc_Black_Elite_Normal.lua	73	56	3000	5	3200	3000	0	0.0	0.0	5	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	11001	99	5	true	true	false				false	0	false	true	0	0	0	0	0	0
21230	1000003651	{1000006766}	37	8631	0	373	455	0	308	376	3712	3712	540	2500	375	675	1250	312	-1	0.0	0.0	0.0	-0.15	0.15	0	0	0	0	1.0	11203	1.45	1.5	AiTroll_Black_Elite_Normal.lua	12	0	1400	5	1400	3000	0	0.0	0.0	27	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	11001	115	5	true	true	false				false	0	false	true	0	0	0	0	0	0
21231	1000003651	{1000006780}	37	10703	0	437	535	0	437	535	2228	2228	405	5000	562	540	1875	234	-1	0.0	0.0	0.0	-0.15	0.15	0	0	0	0	1.0	10402	1.45	1.5	AiHopGoblin_Black_Boss_Normal.lua	139	0	3000	5	3200	4000	0	0.0	0.0	6	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	11001	120	5	true	true	false				false	0	false	true	0	0	0	0	0	0
21232	1000003651	{1000008686}	37	8631	0	227	277	0	227	277	3094	3094	540	2000	938	675	2500	391	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1.0	13401	1.45	1.5	AiBoarManWarrior_Gray_Elite_Normal.lua	260	260	1400	5	1400	3000	0	0.0	0.0	0	0	0	0	0	0	300			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	11001	217	5	true	true	false				false	0	false	true	0	0	0	0	0	0
21250	1000003651	{1000006756}	6	486	0	73	89	0	73	89	506	304	146	180	202	389	225	141	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	11901	0.75	0.85	AiMinotauros_Black_Normal.lua	49	0	3000	5	3200	4000	0	0.0	0.0	45	0	0	0	0	0	100	41;45;70;71	100;100;100;100	0.1	1.5	1.5	0.8	1.0	1.0	1.0	1	1	0	true	-2146826265	166	1	false	true	false	100;100;100;100			false	0	false	true	0	0	0	0	0	0
21251	1000003651	{1000006756}	15	1090	0	185	226	0	185	226	1069	641	308	380	428	821	475	297	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	11901	0.75	0.85	AiMinotauros_Black_Boss_Normal.lua	49	0	3000	5	3200	4000	0	0.0	0.0	45	0	0	0	0	0	100	41;45;70;71	100;100;100;100	0.1	1.5	1.5	0.8	1.0	1.0	1.0	1	1	0	true	-2146826265	168	1	false	true	false	100;100;100;100			false	0	false	true	0	0	0	0	0	0
21252	1000003651	{1000006756}	25	2101	0	279	341	0	279	341	1659	996	478	590	664	1274	738	461	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	11903	0.75	0.85	AiMinotauros_Black_Armor_Boss_Normal.lua	49	0	3000	5	3200	4000	0	0.0	0.0	45	0	0	0	0	0	100	41;45;70;71	100;100;100;100	0.1	1.5	1.5	0.8	1.0	1.0	1.0	1	1	0	true	-2146826265	167	1	false	true	false	100;100;100;100			false	0	false	true	0	0	0	0	0	0
21253	1000003651	{1000006756}	32	2986	0	432	528	0	432	528	2250	1350	648	800	900	1728	1000	625	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	11903	0.75	0.85	AiMinotauros_White_Armor_Boss_Normal.lua	49	0	3000	5	3200	4000	0	0.0	0.0	45	0	0	0	0	0	100	41;45;70;71	100;100;100;100	0.1	1.5	1.5	0.8	1.0	1.0	1.0	1	1	0	true	-2146826265	169	1	false	true	false	100;100;100;100			false	0	false	true	0	0	0	0	0	0
21254	1000003651	{1000002024}	6	141	0	15	18	0	15	18	304	304	73	270	68	34	0	28	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10301	0.95	1.0	AiGoblin_Green_Normal.lua	3	0	1400	5	1400	3000	0	0.0	0.0	1	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	-2146826265	19	1	false	true	false				false	0	false	true	0	0	0	0	0	0
21255	1000003651	{1000002024}	15	307	0	32	39	0	32	39	641	641	154	570	142	72	0	59	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10301	0.95	1.0	AiGoblin_Green_Normal.lua	3	0	1400	5	1400	3000	0	0.0	0.0	1	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	-2146826265	19	1	false	true	false				false	0	false	true	0	0	0	0	0	0
21256	1000003651	{1000002024}	25	502	0	49	60	0	49	60	996	996	239	885	221	112	0	92	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10301	0.95	1.0	AiGoblin_Green_Normal.lua	3	0	1400	5	1400	3000	0	0.0	0.0	1	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	-2146826265	19	1	false	true	false				false	0	false	true	0	0	0	0	0	0
21257	1000003651	{1000002024}	35	869	0	77	94	0	77	94	1552	1552	373	1380	345	174	0	144	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10301	0.95	1.0	AiGoblin_Green_Normal.lua	3	0	1400	5	1400	3000	0	0.0	0.0	1	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	-2146826265	19	1	false	true	false				false	0	false	true	0	0	0	0	0	0
21258	1000003651	{1000006533}	15	280	0	39	48	0	39	48	641	641	154	1900	285	72	0	59	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10302	0.95	1.0	AiGoblin_Blue_Normal.lua	3	0	1400	5	1400	3000	0	0.0	0.0	0	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	-2146826265	20	1	false	true	false				false	0	false	true	0	0	0	0	0	0
21259	1000003651	{1000006533}	25	457	0	61	74	0	61	74	996	996	239	2950	442	112	0	92	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10302	0.95	1.0	AiGoblin_Blue_Normal.lua	3	0	1400	5	1400	3000	0	0.0	0.0	0	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	-2146826265	20	1	false	true	false				false	0	false	true	0	0	0	0	0	0
21260	1000003651	{1000006533}	32	635	0	82	100	0	82	100	1350	1350	324	4000	600	151	0	125	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10302	0.95	1.0	AiGoblin_Blue_Normal.lua	3	0	1400	5	1400	3000	0	0.0	0.0	0	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	-2146826265	20	1	false	true	false				false	0	false	true	0	0	0	0	0	0
21261	1000003651	{1000006553}	25	594	0	76	93	0	76	93	996	996	239	2950	221	127	0	92	-1	0.0	0.3	-0.3	0.0	0.0	0	0	0	0	0.0	10305	0.99	1.0	AiGoblin_Red_Normal.lua	3	0	1400	5	1400	3000	0	0.0	0.0	1	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	-2146826265	23	1	false	true	false				false	0	false	true	0	0	0	0	0	0
21262	1000003651	{1000006553}	32	826	0	104	127	0	104	127	1350	1350	324	4000	300	173	0	125	-1	0.0	0.3	-0.3	0.0	0.0	0	0	0	0	0.0	10305	0.99	1.0	AiGoblin_Red_Normal.lua	3	0	1400	5	1400	3000	0	0.0	0.0	1	0	0	0	0	0	100			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	-2146826265	23	1	false	true	false				false	0	false	true	0	0	0	0	0	0
21263	1000003651	{1000008114}	6	128	0	36	45	0	36	45	304	304	87	324	122	87	405	51	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10801	0.75	0.9	AiOrc_Green_Normal.lua	8	0	1400	5	1400	3000	0	0.0	0.0	5	0	0	0	0	0	100			0.1	1.5	1.2	1.2	1.0	1.0	1.0	1	0	0	true	-2146826265	96	0	false	true	false				false	0	false	true	0	0	0	0	0	0
21264	1000003651	{1000008114}	15	280	0	77	94	0	77	94	641	641	185	684	256	185	855	107	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10801	0.75	0.9	AiOrc_Green_Normal.lua	8	0	1400	5	1400	3000	0	0.0	0.0	5	0	0	0	0	0	100			0.1	1.5	1.2	1.2	1.0	1.0	1.0	1	0	0	true	-2146826265	96	0	false	true	false				false	0	false	true	0	0	0	0	0	0
21265	1000003651	{1000008114}	25	457	0	119	146	0	119	146	996	996	287	1062	398	287	1328	166	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10801	0.75	0.9	AiOrc_Green_Normal.lua	8	0	1400	5	1400	3000	0	0.0	0.0	5	0	0	0	0	0	100			0.1	1.5	1.2	1.2	1.0	1.0	1.0	1	0	0	true	-2146826265	96	0	false	true	false				false	0	false	true	0	0	0	0	0	0
21266	1000003651	{1000008114}	32	635	0	162	198	0	162	198	1350	1350	389	1440	540	389	1800	225	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10801	0.75	0.9	AiOrc_Green_Normal.lua	8	0	1400	5	1400	3000	0	0.0	0.0	5	0	0	0	0	0	100			0.1	1.5	1.2	1.2	1.0	1.0	1.0	1	0	0	true	-2146826265	96	0	false	true	false				false	0	false	true	0	0	0	0	0	0
21267	1000003651	{1000006531}	6	256	0	49	59	0	49	59	405	405	97	360	135	97	450	56	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10801	0.95	1.0	AiOrc_Green_Normal.lua	8	9	1400	5	1400	3000	0	0.0	0.0	5	0	0	0	0	0	100			0.1	1.5	1.2	1.2	1.0	1.0	1.0	1	1	0	true	-2146826265	96	1	false	true	false				false	0	false	true	0	0	0	0	0	0
