ROWID	_EquipType|INTEGER	_SkinName|INTEGER	_ActName|INTEGER	_AniName|INTEGER	_DecalName|INTEGER	_SimName|INTEGER	_Length|INTEGER	_Durability|INTEGER	_DurabilityRepairCoin|INTEGER	_Material1_Normal_Particle|INTEGER	_Material1_Critical_Particle|INTEGER	_Material1_Stun_Particle|INTEGER	_Material2_Normal_Particle|INTEGER	_Material2_Critical_Particle|INTEGER	_Material2_Stun_Particle|INTEGER	_Material3_Normal_Particle|INTEGER	_Material3_Critical_Particle|INTEGER	_Material3_Stun_Particle|INTEGER	_Defense_Particle|INTEGER	_Finish_Particle|INTEGER	_Material1_Normal_Sound|INTEGER	_Material2_Normal_Sound|INTEGER	_Material3_Normal_Sound|INTEGER	_Critical_Sound|INTEGER	_Stun_Sound|INTEGER	_Defense_Sound|INTEGER	_Finish_Sound|INTEGER	_Sound_Range|DOUBLE	_Sound_Rolloff|FLOAT	_EmptyDurabilitySound|INTEGER	_SetItemID|INTEGER	_SetEffect_ActName|INTEGER	_Grade_SetItem|BOOLEAN	_Material1_Normal_Action|INTEGER	_Material1_Critical_Action|INTEGER	_Material1_Stun_Action|INTEGER	_Material2_Normal_Action|INTEGER	_Material2_Critical_Action|INTEGER	_Material2_Stun_Action|INTEGER	_Material3_Normal_Action|INTEGER	_Material3_Critical_Action|INTEGER	_Material3_Stun_Action|INTEGER	_Defense_Action|INTEGER	_Finish_Action|INTEGER	_EquipTypeSub1|INTEGER	_SkinNameSub1|INTEGER	_ActNameSub1|INTEGER	_AniNameSub1|INTEGER	_SimNameSub1|INTEGER	_EquipTypeSub2|INTEGER	_SkinNameSub2|INTEGER	_ActNameSub2|INTEGER	_AniNameSub2|INTEGER	_SimNameSub2|INTEGER	_SetItemTextID|INTEGER	_Material4_Normal_Particle|INTEGER	_Material4_Critical_Particle|INTEGER	_Material4_Stun_Particle|INTEGER	_Material4_Normal_Sound|INTEGER	_Material4_Normal_Action|INTEGER	_Material4_Critical_Action|INTEGER	_Material4_Stun_Action|INTEGER	_OneType|BOOLEAN	_SetOverlap|BOOLEAN	_CloneParts|INTEGER	_CloneSetitemOn|INTEGER
268495705	36	68915	10889	11084	0	0	120	24000	647	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495706	36	68915	10889	11084	0	0	120	24000	687	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495707	36	68999	10889	11084	0	0	120	24000	726	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495708	36	68999	10889	11084	0	0	120	24000	765	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495709	36	68999	10889	11084	0	0	120	24000	805	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495710	36	68999	10889	11084	0	0	120	24000	844	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495711	36	68999	10889	11084	0	0	120	24000	883	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495712	36	68999	10889	11084	0	0	120	24000	922	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495713	36	68999	10889	11084	0	0	120	24000	962	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495714	36	68999	10889	11084	0	0	120	24000	1001	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495715	36	68999	10889	11084	0	0	120	24000	1040	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495716	36	68999	10889	11084	0	0	120	24000	1079	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495717	36	68999	10889	11084	0	0	120	24000	1119	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495718	36	68999	10889	11084	0	0	120	24000	1158	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495719	36	68999	10889	11084	0	0	120	24000	1197	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495720	36	68999	10889	11084	0	0	120	24000	1237	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495721	36	68999	10889	11084	0	0	120	24000	1276	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495722	36	68999	10889	11084	0	0	120	24000	1315	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495723	36	68999	10889	11084	0	0	120	24000	1354	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495724	36	68999	10889	11084	0	0	120	24000	1394	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495725	36	68999	10889	11084	0	0	120	24000	1433	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495726	36	68999	10889	11084	0	0	120	24000	1472	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495727	36	68999	10889	11084	0	0	120	24000	1511	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495728	36	68999	10889	11084	0	0	120	24000	1551	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495729	36	69004	10889	11084	0	0	120	24000	1590	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495730	36	69004	10889	11084	0	0	120	24000	1629	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495731	36	69004	10889	11084	0	0	120	24000	1668	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495732	36	69004	10889	11084	0	0	120	24000	1708	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495733	36	69004	10889	11084	0	0	120	24000	1747	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495734	36	69004	10889	11084	0	0	120	24000	1786	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495735	36	69004	10889	11084	0	0	120	24000	1826	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495736	36	69004	10889	11084	0	0	120	24000	805	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495737	36	69004	10889	11084	0	0	120	24000	844	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495738	36	69004	10889	11084	0	0	120	24000	883	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495739	36	69004	10889	11084	0	0	120	24000	922	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495740	36	69004	10889	11084	0	0	120	24000	962	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495741	36	69004	10889	11084	0	0	120	24000	1001	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495742	36	69004	10889	11084	0	0	120	24000	1040	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495743	36	69004	10889	11084	0	0	120	24000	1079	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495744	36	69004	10889	11084	0	0	120	24000	1119	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495745	36	69004	10889	11084	0	0	120	24000	1158	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495746	36	69004	10889	11084	0	0	120	24000	1197	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495747	36	69004	10889	11084	0	0	120	24000	1237	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495748	36	69004	10889	11084	0	0	120	24000	1276	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495749	36	69004	10889	11084	0	0	120	24000	1315	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495750	36	69004	10889	11084	0	0	120	24000	1354	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495751	36	69004	10889	11084	0	0	120	24000	1394	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
268495752	36	69004	10889	11084	0	0	120	24000	1433	69060	69061	69060	69060	69061	69060	69060	69061	69060	10345	10290	10892	10893	10894	10217	10892	143	10892	20.0	0.3	10920	0	0	false	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	69060	69061	69060	10895	0	0	0	false	false	0	0
