ROWID	_NameID|INTEGER	_StaticName|TEXT	_IconImageIndex|INTEGER	_BuffIconImageIndex|INTEGER	_DeBuffIconImageIndex|INTEGER	_NeedJob|INTEGER	_NeedWeaponType1|INTEGER	_NeedWeaponType2|INTEGER	_MaxLevel|INTEGER	_SkillType|INTEGER	_DurationType|INTEGER	_TargetType|INTEGER	_Dissolvable|INTEGER	_Element|INTEGER	_EffectClass1|INTEGER	_EffectClass1ApplyType|INTEGER	_EffectClass2|INTEGER	_EffectClass2ApplyType|INTEGER	_EffectClass3|INTEGER	_EffectClass3ApplyType|INTEGER	_EffectClass4|INTEGER	_EffectClass4ApplyType|INTEGER	_EffectClass5|INTEGER	_EffectClass5ApplyType|INTEGER	_EffectAmassCount|INTEGER	_SkillDuplicate|INTEGER	_EffectDuplicate|INTEGER	_UsableChecker1|INTEGER	_UsableChecker2|INTEGER	_UsableChecker3|INTEGER	_UsableChecker4|INTEGER	_UsableChecker5|INTEGER	_Processor1|INTEGER	_Processor2|INTEGER	_Processor3|INTEGER	_Processor4|INTEGER	_Processor5|INTEGER	_Lock|BOOLEAN	_UnlockSkillBookItemID|INTEGER	_UnlockPrice|INTEGER	_DuplicatedSkillType|INTEGER	_BaseSkillID|INTEGER	_SkillTip|BOOLEAN	_EffectClass6|INTEGER	_EffectClass6ApplyType|INTEGER	_EffectClass7|INTEGER	_EffectClass7ApplyType|INTEGER	_Group|INTEGER	_GlobalCoolTimePvE|INTEGER	_GlobalCoolTimePvP|INTEGER	_GlobalSkillGroup|INTEGER	_IconPriority|INTEGER	_SkillGroup|INTEGER	_SPMaxLevel|INTEGER	_CustomID|INTEGER	_UseJob|TEXT	_LearnLv|INTEGER
280011	1000049230	TotalSkill11	1011	-1	-1	0	-1	-1	20	1	1	0	0	-1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	-2146826265	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
280012	1000049231	TotalSkill12	1005	-1	-1	0	-1	-1	3	1	1	0	0	-1	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	-2146826265	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
280013	1000049232	TotalSkill13	1016	-1	-1	0	-1	-1	60	1	1	0	0	-1	134	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	-2146826265	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
280014	1000049233	TotalSkill14	1006	-1	-1	0	-1	-1	7	1	1	0	0	-1	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	-2146826265	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
280015	1000049234	TotalSkill15	1017	-1	-1	0	-1	-1	50	1	1	0	0	-1	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	-2146826265	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
280016	1000049235	TotalSkill16	1007	-1	-1	0	-1	-1	6	1	1	0	0	-1	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	-2146826265	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
280017	1000049236	TotalSkill17	1018	-1	-1	0	-1	-1	20	1	1	0	0	-1	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	-2146826265	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
280018	1000049237	TotalSkill18	1008	-1	-1	0	-1	-1	10	1	1	0	0	-1	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	-2146826265	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
280019	1000049238	TotalSkill19	1019	-1	-1	0	-1	-1	60	1	1	0	0	-1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	-2146826265	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
280020	1000049239	TotalSkill20	1009	-1	-1	0	-1	-1	10	1	1	0	0	-1	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	-2146826265	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
