ROWID	_ShopID|INTEGER	_TabID|INTEGER	_TabNameID|INTEGER	_ListID|INTEGER	_itemindex|INTEGER	_Quantity|INTEGER	_Period|INTEGER	_PurchaseType1|INTEGER	_PurchaseItem1|INTEGER	_PurchaseItemValue1|INTEGER	_PurchaseType2|INTEGER	_PurchaseItem2|INTEGER	_PurchaseItemValue2|INTEGER	_PurchaseLimitType|INTEGER	_PurchaseLimitValue|INTEGER	_buyLimitCount|INTEGER	_ShopLimitReset|INTEGER	_SampleID|INTEGER	_ItemOptionID|INTEGER	_RepurchaseTime|INTEGER	_ShopSealCount|INTEGER	_PotentialList|INTEGER	_StorePreview|BOOLEAN
14052141	14052	1	1000010191	41	268456073	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14052142	14052	1	1000010191	42	268456074	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14052143	14052	1	1000010191	43	268456079	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14052144	14052	1	1000010191	44	268456193	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14052145	14052	1	1000010191	45	268456075	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14052146	14052	1	1000010191	46	268456076	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14052147	14052	1	1000010191	47	268456077	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14052148	14052	1	1000010191	48	268456080	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14052149	14052	1	1000010191	49	268456194	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14053127	14053	1	1000010191	27	1073760651	1	15	2	612442112	1	0	0	0	0	0	0	0	0	0	0	-1	0	false
14053105	14053	1	1000010191	5	1075447424	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14053106	14053	1	1000010191	6	1073762449	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14053107	14053	1	1000010191	7	1073762450	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14053101	14053	1	1000010191	1	1073757329	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14053102	14053	1	1000010191	2	1073760631	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14053128	14053	1	1000010191	28	1073742455	1	0	1	0	2000000	0	0	0	0	0	5	2	0	0	0	-1	0	false
14053129	14053	1	1000010191	29	1073871147	1	0	2	612442112	3	0	0	0	0	0	0	0	0	0	0	-1	0	false
14053100	14053	1	1000010191	0	1075447168	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14053140	14053	1	1000010191	40	268456072	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14053141	14053	1	1000010191	41	268456073	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14053142	14053	1	1000010191	42	268456074	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14053143	14053	1	1000010191	43	268456079	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14053144	14053	1	1000010191	44	268456193	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14053145	14053	1	1000010191	45	268456075	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14053146	14053	1	1000010191	46	268456076	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14053147	14053	1	1000010191	47	268456077	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14053148	14053	1	1000010191	48	268456080	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14053149	14053	1	1000010191	49	268456194	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14054127	14054	1	1000010191	27	1073760651	1	15	2	612442112	1	0	0	0	0	0	0	0	0	0	0	-1	0	false
14054105	14054	1	1000010191	5	1075447424	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14054106	14054	1	1000010191	6	1073762449	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14054107	14054	1	1000010191	7	1073762450	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14054101	14054	1	1000010191	1	1073757329	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14054102	14054	1	1000010191	2	1073760631	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14054128	14054	1	1000010191	28	1073742455	1	0	1	0	2000000	0	0	0	0	0	5	2	0	0	0	-1	0	false
14054129	14054	1	1000010191	29	1073871147	1	0	2	612442112	3	0	0	0	0	0	0	0	0	0	0	-1	0	false
14054100	14054	1	1000010191	0	1075447168	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14054140	14054	1	1000010191	40	268456072	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14054141	14054	1	1000010191	41	268456073	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14054142	14054	1	1000010191	42	268456074	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14054143	14054	1	1000010191	43	268456079	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14054144	14054	1	1000010191	44	268456193	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14054145	14054	1	1000010191	45	268456075	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14054146	14054	1	1000010191	46	268456076	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14054147	14054	1	1000010191	47	268456077	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14054148	14054	1	1000010191	48	268456080	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14054149	14054	1	1000010191	49	268456194	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14055127	14055	1	1000010191	27	1073760651	1	15	2	612442112	1	0	0	0	0	0	0	0	0	0	0	-1	0	false
14055105	14055	1	1000010191	5	1075447424	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14055106	14055	1	1000010191	6	1073762449	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14055107	14055	1	1000010191	7	1073762450	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14055101	14055	1	1000010191	1	1073757329	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14055102	14055	1	1000010191	2	1073760631	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14055128	14055	1	1000010191	28	1073742455	1	0	1	0	2000000	0	0	0	0	0	5	2	0	0	0	-1	0	false
14055129	14055	1	1000010191	29	1073871147	1	0	2	612442112	3	0	0	0	0	0	0	0	0	0	0	-1	0	false
14055100	14055	1	1000010191	0	1075447168	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14055140	14055	1	1000010191	40	268456072	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14055141	14055	1	1000010191	41	268456073	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14055142	14055	1	1000010191	42	268456074	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14055143	14055	1	1000010191	43	268456079	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14055144	14055	1	1000010191	44	268456193	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14055145	14055	1	1000010191	45	268456075	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14055146	14055	1	1000010191	46	268456076	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14055147	14055	1	1000010191	47	268456077	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14055148	14055	1	1000010191	48	268456080	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14055149	14055	1	1000010191	49	268456194	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14056127	14056	1	1000010191	27	1073760651	1	15	2	612442112	1	0	0	0	0	0	0	0	0	0	0	-1	0	false
14056105	14056	1	1000010191	5	1075447424	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14056106	14056	1	1000010191	6	1073762449	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14056107	14056	1	1000010191	7	1073762450	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14056101	14056	1	1000010191	1	1073757329	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14056102	14056	1	1000010191	2	1073760631	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14056128	14056	1	1000010191	28	1073742455	1	0	1	0	2000000	0	0	0	0	0	5	2	0	0	0	-1	0	false
14056129	14056	1	1000010191	29	1073871147	1	0	2	612442112	3	0	0	0	0	0	0	0	0	0	0	-1	0	false
14056100	14056	1	1000010191	0	1075447168	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14056140	14056	1	1000010191	40	268456072	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14056141	14056	1	1000010191	41	268456073	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14056142	14056	1	1000010191	42	268456074	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14056143	14056	1	1000010191	43	268456079	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14056144	14056	1	1000010191	44	268456193	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14056145	14056	1	1000010191	45	268456075	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14056146	14056	1	1000010191	46	268456076	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14056147	14056	1	1000010191	47	268456077	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14056148	14056	1	1000010191	48	268456080	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14056149	14056	1	1000010191	49	268456194	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14057127	14057	1	1000010191	27	1073760651	1	15	2	612442112	1	0	0	0	0	0	0	0	0	0	0	-1	0	false
14057105	14057	1	1000010191	5	1075447424	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14057106	14057	1	1000010191	6	1073762449	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14057107	14057	1	1000010191	7	1073762450	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14057101	14057	1	1000010191	1	1073757329	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14057102	14057	1	1000010191	2	1073760631	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14057128	14057	1	1000010191	28	1073742455	1	0	1	0	2000000	0	0	0	0	0	5	2	0	0	0	-1	0	false
14057129	14057	1	1000010191	29	1073871147	1	0	2	612442112	3	0	0	0	0	0	0	0	0	0	0	-1	0	false
14057100	14057	1	1000010191	0	1075447168	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14057140	14057	1	1000010191	40	268456072	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14057141	14057	1	1000010191	41	268456073	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14057142	14057	1	1000010191	42	268456074	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14057143	14057	1	1000010191	43	268456079	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14057144	14057	1	1000010191	44	268456193	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14057145	14057	1	1000010191	45	268456075	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14057146	14057	1	1000010191	46	268456076	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14057147	14057	1	1000010191	47	268456077	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14057148	14057	1	1000010191	48	268456080	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14057149	14057	1	1000010191	49	268456194	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14058127	14058	1	1000010191	27	1073760651	1	15	2	612442112	1	0	0	0	0	0	0	0	0	0	0	-1	0	false
14058105	14058	1	1000010191	5	1075447424	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14058106	14058	1	1000010191	6	1073762449	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14058107	14058	1	1000010191	7	1073762450	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14058101	14058	1	1000010191	1	1073757329	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14058102	14058	1	1000010191	2	1073760631	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14058128	14058	1	1000010191	28	1073742455	1	0	1	0	2000000	0	0	0	0	0	5	2	0	0	0	-1	0	false
14058129	14058	1	1000010191	29	1073871147	1	0	2	612442112	3	0	0	0	0	0	0	0	0	0	0	-1	0	false
14058100	14058	1	1000010191	0	1075447168	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14058140	14058	1	1000010191	40	268456072	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14058141	14058	1	1000010191	41	268456073	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14058142	14058	1	1000010191	42	268456074	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14058143	14058	1	1000010191	43	268456079	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14058144	14058	1	1000010191	44	268456193	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14058145	14058	1	1000010191	45	268456075	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14058146	14058	1	1000010191	46	268456076	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14058147	14058	1	1000010191	47	268456077	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14058148	14058	1	1000010191	48	268456080	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14058149	14058	1	1000010191	49	268456194	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14059127	14059	1	1000010191	27	1073760651	1	15	2	612442112	1	0	0	0	0	0	0	0	0	0	0	-1	0	false
14059105	14059	1	1000010191	5	1075447424	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14059106	14059	1	1000010191	6	1073762449	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14059107	14059	1	1000010191	7	1073762450	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14059101	14059	1	1000010191	1	1073757329	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14059102	14059	1	1000010191	2	1073760631	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14059128	14059	1	1000010191	28	1073742455	1	0	1	0	2000000	0	0	0	0	0	5	2	0	0	0	-1	0	false
14059129	14059	1	1000010191	29	1073871147	1	0	2	612442112	3	0	0	0	0	0	0	0	0	0	0	-1	0	false
14059100	14059	1	1000010191	0	1075447168	1	0	2	612442112	50	0	0	0	0	0	0	0	0	0	0	-1	0	false
14059140	14059	1	1000010191	40	268456072	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14059141	14059	1	1000010191	41	268456073	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14059142	14059	1	1000010191	42	268456074	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14059143	14059	1	1000010191	43	268456079	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14059144	14059	1	1000010191	44	268456193	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14059145	14059	1	1000010191	45	268456075	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14059146	14059	1	1000010191	46	268456076	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14059147	14059	1	1000010191	47	268456077	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14059148	14059	1	1000010191	48	268456080	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
14059149	14059	1	1000010191	49	268456194	1	0	2	612442112	2	1	0	200000	0	0	0	0	0	0	0	-1	0	false
11000100	11000	1	1000089305	0	1124599808	1	0	2	575733763	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000101	11000	1	1000089305	1	1124601856	1	0	2	575733764	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000105	11000	1	1000089305	5	1124603904	1	0	2	575733761	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000106	11000	1	1000089305	6	1124605952	1	0	2	575733762	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000107	11000	1	1000089305	7	1073741866	1	0	2	536870928	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000110	11000	1	1000089305	10	1124612096	1	0	2	575733765	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000111	11000	1	1000089305	11	1073801169	1	0	2	536874644	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000112	11000	1	1000089305	12	1073762447	1	0	2	536871973	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000115	11000	1	1000089305	15	1073758912	1	0	2	575733766	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000120	11000	1	1000089305	20	1073742910	1	0	2	536871187	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000121	11000	1	1000089305	21	1073742921	1	0	2	536871193	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000122	11000	1	1000089305	22	1073760581	1	0	2	536871537	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000125	11000	1	1000089305	25	1073749630	1	0	2	536871450	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000126	11000	1	1000089305	26	1073750082	1	0	2	536871536	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000128	11000	1	1000089305	28	1073772128	1	0	2	536872120	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000130	11000	1	1000089305	30	1073769217	1	0	2	536872111	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000131	11000	1	1000089305	31	1073769218	1	0	2	536872112	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000132	11000	1	1000089305	32	1073891027	1	0	2	536876178	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000145	11000	1	1000089305	45	1073854923	1	0	2	536875896	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000146	11000	1	1000089305	46	1073867680	1	0	2	536876050	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000147	11000	1	1000089305	47	1073879870	1	0	2	536876106	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000150	11000	1	1000089305	50	1073885138	1	0	2	536876137	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000151	11000	1	1000089305	51	1073898733	1	0	2	536876513	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000154	11000	1	1000089305	54	1073910612	1	0	2	536880495	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000200	11000	2	1000089306	0	1073772130	1	0	2	536872121	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000205	11000	2	1000089306	5	1073796644	1	0	2	536873865	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000210	11000	2	1000089306	10	1073784355	1	0	2	536872621	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000211	11000	2	1000089306	11	1073805447	1	0	2	536873980	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000214	11000	2	1000089306	14	1073842829	1	0	2	536876399	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000215	11000	2	1000089306	15	1073793381	1	0	2	536873423	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000218	11000	2	1000089306	18	1073797975	1	0	2	536875195	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000220	11000	2	1000089306	20	1073839263	1	0	2	536875433	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000225	11000	2	1000089306	25	1073801168	1	0	2	536873794	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000226	11000	2	1000089306	26	1073841948	1	0	2	536875432	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000227	11000	2	1000089306	27	1073858510	1	0	2	536875930	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000228	11000	2	1000089306	28	1073862345	1	0	2	536876020	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000229	11000	2	1000089306	29	1073900404	1	0	2	536878031	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000230	11000	2	1000089306	30	1073865781	1	0	2	536876048	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000231	11000	2	1000089306	31	1073894735	1	0	2	536876404	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000236	11000	2	1000089306	36	1073879808	1	0	2	536876104	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000237	11000	2	1000089306	37	1073879817	1	0	2	536876105	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000240	11000	2	1000089306	40	1073859105	1	0	2	536876046	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000241	11000	2	1000089306	41	1073872606	1	0	2	536876214	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000245	11000	2	1000089306	45	1073897604	1	0	2	536876512	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000251	11000	2	1000089306	51	1073919013	1	0	2	536882171	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000300	11000	3	1000089307	0	1073813936	1	0	2	536874627	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000301	11000	3	1000089307	1	1073816559	1	0	2	536874628	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000309	11000	3	1000089307	9	1073875728	1	0	2	536876098	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000310	11000	3	1000089307	10	1073828150	1	0	2	536875335	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000311	11000	3	1000089307	11	1073855895	1	0	2	536875928	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
11000312	11000	3	1000089307	12	1073896886	1	0	2	536876469	1	0	0	0	0	0	0	0	0	0	0	-1	0	true
