ROWID	_ImprintingType|INTEGER
1073838203	2
1073838204	2
1073838205	2
1073838206	2
1073838207	2
1073838208	2
1073838209	2
1073838210	2
1073838211	2
1073838212	2
1073838213	2
1073838214	2
1073838215	2
1073838216	2
1073838217	2
1073838218	2
1073838219	2
1073838220	2
1073838221	2
1073838222	2
1073838223	2
1073838224	2
1073838225	2
1073838226	2
1073838227	2
1073838228	2
1073838229	2
1073838230	2
1073838231	2
1073838232	2
1073838233	2
1073838234	2
1073838235	2
1073838236	2
1073838237	2
1073838238	2
1073838239	2
1073838240	2
1073838241	2
1073838242	2
1073838243	2
1073838244	2
1073838245	2
1073838246	2
1073838247	2
1073838248	2
1073838249	2
1073838250	2
1073838251	2
1073838252	2
1073838253	2
1073838254	2
1073838255	2
1073838256	2
1073838257	2
1073838258	2
1073838259	2
1073838260	2
1073838261	2
1073838262	2
1073838263	2
1073838264	2
1073838265	2
1073838266	2
1073838267	2
1073838268	2
1073838269	2
1073838270	2
1073838271	2
1073838272	2
1073838273	2
1073838274	2
1073838275	2
1073838276	2
1073838277	2
1073838278	2
1073838279	2
1073838280	2
1073838281	2
1073838282	2
1073838283	2
1073838284	2
1073838285	2
1073838286	2
1073838287	2
1073838288	2
1073838289	2
1073838290	2
1073838291	2
1073838292	2
1073838293	2
1073838294	2
1073838295	2
1073838296	2
1073838297	2
1073838298	2
1073921011	2
1073921012	2
1073921013	2
1073921014	2
1073921015	2
1073921016	2
1073921017	2
1073921018	2
1073921019	2
1073921020	2
1073921021	2
1073921022	2
1073921023	2
1073921024	2
1073921025	2
1073834896	2
1073834897	2
1073834898	2
1073834899	2
1073834900	2
1073834901	2
1073834902	2
1073834903	2
1073834904	2
1073834905	2
1073834906	2
1073834907	2
1073834908	2
1073834909	2
1073834910	2
1073834911	2
1073834912	2
1073834913	2
1073834914	2
1073834915	2
1073834916	2
1073834917	2
1073834918	2
1073834919	2
1073834920	2
1073834921	2
1073834922	2
1073834923	2
1073834924	2
1073834925	2
1073834926	2
1073834927	2
1073834928	2
1073834929	2
1073834930	2
1073834931	2
1073834932	2
1073834933	2
1073834934	2
1073834935	2
1073834936	2
1073834937	2
1073834938	2
1073834939	2
1073834940	2
1073834941	2
1073834942	2
1073834943	2
1073834944	2
1073834945	2
1073834946	2
1073834947	2
1073834948	2
1073834949	2
1073834950	2
1073834951	2
1073834952	2
1073834953	2
1073834954	2
1073834955	2
1073834956	2
1073834957	2
1073834958	2
1073834959	2
1073834960	2
1073834961	2
1073834962	2
1073834963	2
1073834964	2
1073834965	2
1073834966	2
1073834967	2
1073834968	2
1073834969	2
1073834970	2
1073834971	2
1073834972	2
1073834973	2
1073834974	2
1073834975	2
1073862244	2
1073862245	2
1073862246	2
1073862247	2
1073862248	2
1073862249	2
1073862250	2
1073862251	2
1073862252	2
1073862253	2
1073834288	2
1073834289	2
1073834290	2
1073834291	2
1073834292	2
1073834293	2
1073834294	2
1073834295	2
1073834296	2
1073834297	2
1073834298	2
1073834299	2
1073834300	2
1073834301	2
1073834302	2
1073834303	2
1073834304	2
1073834305	2
1073834306	2
1073834307	2
1073834308	2
1073834309	2
1073834310	2
1073834311	2
1073834312	2
1073834313	2
1073834314	2
1073834315	2
1073834316	2
1073834317	2
1073834318	2
1073834319	2
1073834320	2
1073834321	2
1073834322	2
1073834323	2
1073834324	2
1073834325	2
1073834326	2
1073834327	2
1073834328	2
1073834329	2
1073834330	2
1073834331	2
1073834332	2
1073834333	2
1073834334	2
1073834335	2
1073834336	2
1073834337	2
1073834338	2
1073834339	2
1073834340	2
1073834341	2
1073834342	2
1073834343	2
1073834344	2
1073834345	2
1073834346	2
1073834347	2
1073834348	2
1073834349	2
1073834350	2
1073834351	2
1073834352	2
1073834353	2
1073834354	2
1073834355	2
1073834356	2
1073834357	2
1073834358	2
1073834359	2
1073834360	2
1073834361	2
1073834362	2
1073834363	2
1073834364	2
1073834365	2
1073834366	2
1073834367	2
1073834368	2
1073834369	2
1073834370	2
1073834371	2
1073834372	2
1073834373	2
1073834374	2
1073834375	2
1073834376	2
1073834377	2
1073834378	2
1073834379	2
1073834380	2
1073834381	2
1073834382	2
1073834383	2
1073834384	2
1073834385	2
1073834386	2
1073834387	2
1073834388	2
1073834389	2
1073834390	2
1073834391	2
1073834392	2
1073834393	2
1073834394	2
1073834395	2
1073834396	2
1073834397	2
1073834398	2
1073834399	2
1073834400	2
1073834401	2
1073834402	2
1073834403	2
1073834404	2
1073834405	2
1073834406	2
1073834407	2
1073826997	2
1073830465	2
1073830466	2
1073830467	2
1073830468	2
1073830469	2
1073830470	2
1073830471	2
1073830472	2
1073830473	2
1073830474	2
1073830475	2
1073830476	2
1073830477	2
1073830478	2
1073830479	2
1073830480	2
1073830481	2
1073830482	2
1073830483	2
1073830484	2
1073830485	2
1073830486	2
1073830487	2
1073830488	2
1073830489	2
1073830490	2
1073830491	2
1073830492	2
1073830493	2
1073830494	2
1073830495	2
1073830496	2
1073830497	2
1073830498	2
1073830499	2
1073830500	2
1073830501	2
1073830502	2
1073830503	2
1073830504	2
1073830505	2
1073830506	2
1073830507	2
1073830508	2
1073830509	2
1073830510	2
1073830511	2
1073830512	2
1073830513	2
1073830514	2
1073830515	2
1073830516	2
1073830517	2
1073830518	2
1073830519	2
1073830520	2
1073830521	2
1073830522	2
1073830523	2
1073830524	2
1073830525	2
1073830526	2
1073830527	2
1073830528	2
1073830529	2
1073830530	2
1073830531	2
1073830532	2
1073830533	2
1073830534	2
1073830535	2
1073830536	2
1073830537	2
1073830538	2
1073830539	2
1073830540	2
1073830541	2
1073830542	2
1073830543	2
1073830544	2
1073830545	2
1073830546	2
1073830547	2
1073830548	2
1073830549	2
1073830550	2
1073830551	2
1073830552	2
1073830553	2
1073830554	2
1073830555	2
1073830556	2
1073830557	2
1073830558	2
1073830559	2
1073830560	2
1073830561	2
1073830562	2
1073830563	2
1073830564	2
1073830565	2
1073830566	2
1073830567	2
1073830568	2
1073830569	2
1073830570	2
1073830571	2
1073830572	2
1073830573	2
1073830574	2
1073830575	2
1073830576	2
1073830577	2
1073830578	2
1073830579	2
1073830580	2
1073830581	2
1073830582	2
1073830583	2
1073830584	2
1073826998	2
1073826999	2
1073827000	2
1073827001	2
1073827002	2
1073827003	2
1073827004	2
1073827005	2
1073827006	2
1073827007	2
1073827008	2
1073827009	2
1073827010	2
1073827011	2
1073827012	2
1073825737	2
1073825738	2
1073825739	2
1073825740	2
1073825741	2
1073825742	2
1073825743	2
1073825744	2
1073825745	2
1073825746	2
1073825747	2
1073825748	2
1073825749	2
1073825750	2
1073825751	2
1073825752	2
1073825753	2
1073825754	2
1073825755	2
1073825756	2
1073825757	2
1073825758	2
1073825759	2
1073825760	2
1073825761	2
1073825762	2
1073825763	2
1073825764	2
1073825765	2
1073825766	2
1073825767	2
1073825768	2
1073825769	2
1073825770	2
1073825771	2
1073825772	2
1073820473	2
1073820474	2
1073820475	2
1073820476	2
1073820477	2
1073820478	2
1073820479	2
1073820480	2
1073820481	2
1073820482	2
1073820483	2
1073820484	2
1073820485	2
1073820486	2
1073820487	2
1073820488	2
1073820489	2
1073820490	2
1073820491	2
1073820492	2
1073820493	2
1073820494	2
1073820495	2
1073820496	2
1073820497	2
1073820498	2
1073820499	2
1073820500	2
1073820501	2
1073820502	2
1073820503	2
1073820504	2
1073820505	2
1073820506	2
1073820507	2
1073820508	2
1073820509	2
1073820510	2
1073820511	2
1073820512	2
1073820513	2
1073820514	2
1073820515	2
1073820516	2
1073820517	2
1073820518	2
1073820519	2
1073820520	2
1073820521	2
1073820522	2
1073820523	2
1073820524	2
1073820525	2
1073820526	2
1073820527	2
1073820528	2
1073820529	2
1073820530	2
1073820531	2
1073820532	2
1073820533	2
1073820534	2
1073820535	2
1073820536	2
1073820537	2
1073820538	2
1073820539	2
1073820540	2
1073820541	2
1073820542	2
1073820543	2
1073820544	2
1073820545	2
1073820546	2
1073820547	2
1073820548	2
1073820549	2
1073820550	2
1073820551	2
1073820552	2
1073820553	2
1073820554	2
1073820555	2
1073820556	2
1073820557	2
1073820558	2
1073820559	2
1073820560	2
1073820561	2
1073820562	2
1073820563	2
1073820564	2
1073820565	2
1073820566	2
1073820567	2
1073820568	2
1073820569	2
1073820570	2
1073820571	2
1073820572	2
1073820573	2
1073820574	2
1073820575	2
1073820576	2
1073820577	2
1073820578	2
1073820915	2
1073820916	2
1073820917	2
1073820918	2
1073820919	2
1073820920	2
1073820921	2
1073820922	2
1073820923	2
1073820924	2
1073820925	2
1073820926	2
1073820927	2
1073820928	2
1073820929	2
1073820930	2
1073820931	2
1073820932	2
1073820933	2
1073820934	2
1073820935	2
1073820936	2
1073820937	2
1073820938	2
1073820939	2
1073820940	2
1073820941	2
1073820942	2
1073820943	2
1073820944	2
1073820945	2
1073820946	2
1073820947	2
1073820948	2
1073820949	2
1073820950	2
1073820951	2
1073820952	2
1073820953	2
1073820954	2
1073820955	2
1073820956	2
1073820957	2
1073820958	2
1073820959	2
1073820960	2
1073820961	2
1073820962	2
1073820963	2
1073820964	2
1073820965	2
1073820966	2
1073820967	2
1073820968	2
1073820969	2
1073820970	2
1073820971	2
1073820972	2
1073820973	2
1073820974	2
1073820975	2
1073820976	2
1073820977	2
1073820978	2
1073820979	2
1073820980	2
1073820981	2
1073820982	2
1073820983	2
1073820984	2
1073820985	2
1073820986	2
1073820987	2
1073820988	2
1073820989	2
1073820990	2
1073820991	2
1073820992	2
1073820993	2
1073820994	2
1073820995	2
1073820996	2
1073820997	2
1073820998	2
1073820999	2
1073821000	2
1073821001	2
1073821002	2
1073821003	2
1073821004	2
1073821005	2
1073821006	2
1073821007	2
1073821008	2
1073821009	2
1073821010	2
1073821011	2
1073821012	2
1073821013	2
1073821014	2
1073821015	2
1073821016	2
1073821017	2
1073821018	2
1073821019	2
1073821020	2
1073807003	2
1073806898	2
1073806899	2
1073806900	2
1073806901	2
1073806902	2
1073806903	2
1073806904	2
1073806905	2
1073806906	2
1073806907	2
1073806908	2
1073806909	2
1073806910	2
1073806911	2
1073806912	2
1073806913	2
1073806914	2
1073806915	2
1073806916	2
1073806917	2
1073806918	2
1073806919	2
1073806920	2
1073806921	2
1073806922	2
1073806923	2
1073806924	2
1073806925	2
1073806926	2
1073806927	2
1073806928	2
1073806929	2
1073806930	2
1073806931	2
1073806932	2
1073806933	2
1073806934	2
1073806935	2
1073806936	2
1073806937	2
1073806938	2
1073806939	2
1073806940	2
1073806941	2
1073806942	2
1073806943	2
1073806944	2
1073806945	2
1073806946	2
1073806947	2
1073806948	2
1073806949	2
1073806950	2
1073806951	2
1073806952	2
1073806953	2
1073806954	2
1073806955	2
1073806956	2
1073806957	2
1073806958	2
1073806959	2
1073806960	2
1073806961	2
1073806962	2
1073806963	2
1073806964	2
1073806965	2
1073806966	2
1073806967	2
1073806968	2
1073806969	2
1073806970	2
1073806971	2
1073806972	2
1073806973	2
1073806974	2
1073806975	2
1073806976	2
1073806977	2
1073806978	2
1073806979	2
1073806980	2
1073806981	2
1073806982	2
1073806983	2
1073806984	2
1073806985	2
1073806986	2
1073806987	2
1073806988	2
1073806989	2
1073806990	2
1073806991	2
1073806992	2
1073806993	2
1073806994	2
1073806995	2
1073806996	2
1073806997	2
1073806998	2
1073806999	2
1073807000	2
1073807001	2
1073807002	2
1073810908	2
1073810909	2
1073810910	2
1073810911	2
1073810912	2
1073810913	2
1073810914	2
1073810915	2
1073810916	2
1073810917	2
1073810918	2
1073810919	2
1073810920	2
1073810921	2
1073810922	2
1073810923	2
1073810924	2
1073810925	2
1073810926	2
1073810927	2
1073810928	2
1073810929	2
1073810930	2
1073810931	2
1073810932	2
1073810933	2
1073810934	2
1073810935	2
1073810936	2
1073810937	2
1073810938	2
1073810939	2
1073810940	2
1073810941	2
1073810942	2
1073810943	2
1073810944	2
1073810945	2
1073810946	2
1073810947	2
1073810948	2
1073810949	2
1073810950	2
1073810951	2
1073810952	2
1073810953	2
1073810954	2
1073810955	2
1073810956	2
1073810957	2
1073810958	2
1073810959	2
1073810960	2
1073810961	2
1073810962	2
1073810963	2
1073810964	2
1073810965	2
1073810966	2
1073810967	2
1073810968	2
1073810969	2
1073810970	2
1073810971	2
1073810972	2
1073810973	2
1073810974	2
1073810975	2
1073810976	2
1073810977	2
1073810978	2
1073810979	2
1073810980	2
1073810981	2
1073810982	2
1073810983	2
1073810984	2
1073810985	2
1073810986	2
1073810987	2
1073810988	2
1073810989	2
1073810990	2
1073810991	2
1073810992	2
1073810993	2
1073810994	2
1073810995	2
1073810996	2
1073810997	2
1073810998	2
1073810999	2
1073811000	2
1073811001	2
1073811002	2
1073811003	2
1073811004	2
1073811005	2
1073811006	2
1073811007	2
1073811008	2
1073811009	2
1073811010	2
1073811011	2
1073811012	2
1073811013	2
1073815995	2
1073815996	2
1073815997	2
1073815998	2
1073815999	2
1073816000	2
1073816001	2
1073816002	2
1073816003	2
1073816004	2
1073816005	2
1073816006	2
1073816007	2
1073816008	2
1073816009	2
1073816010	2
1073816011	2
1073816012	2
1073816013	2
1073816014	2
1073816015	2
1073816016	2
1073816017	2
1073816018	2
1073816019	2
1073816020	2
1073816021	2
1073816022	2
1073816023	2
1073816024	2
1073816025	2
1073816026	2
1073816027	2
1073816028	2
1073816029	2
1073816030	2
1073816031	2
1073816032	2
1073816033	2
1073816034	2
1073816035	2
1073816036	2
1073816037	2
1073816038	2
1073816039	2
1073816040	2
1073816041	2
1073816042	2
1073816043	2
1073816044	2
1073816045	2
1073816046	2
1073816047	2
1073816048	2
1073816049	2
1073816050	2
1073816051	2
1073816052	2
1073816053	2
1073816054	2
1073816055	2
1073816056	2
1073816057	2
1073816058	2
1073816059	2
1073816060	2
1073816061	2
1073816062	2
1073816063	2
1073816064	2
1073816065	2
1073816066	2
1073816067	2
1073816068	2
1073816069	2
1073816070	2
1073816071	2
1073816072	2
1073816073	2
1073816074	2
1073816075	2
1073816076	2
1073816077	2
1073816078	2
1073816079	2
1073816080	2
1073816081	2
1073816082	2
1073816083	2
1073816084	2
1073816085	2
1073816086	2
1073816087	2
1073816088	2
1073816089	2
1073816090	2
1073816091	2
1073816092	2
1073816093	2
1073816094	2
1073816095	2
1073816096	2
1073816097	2
1073816098	2
1073816099	2
1073851363	1
1073851364	1
1073845927	1
1073845928	1
1073845929	1
1073845930	1
1073845931	1
1073845932	1
1073845933	1
1073845934	1
1073845935	1
1073845936	1
1073845937	1
1073845938	1
1073845939	1
1073845940	1
1073845941	1
1073845942	1
1073845347	1
1073845348	1
1073845349	1
1073845350	1
1073845351	1
1073845352	1
1073845353	1
1073845354	1
1073845355	1
1073845356	1
1073845357	1
1073845358	1
1073845359	1
1073845360	1
1073845361	1
1073845362	1
1073841460	1
1073841461	1
1073841462	1
1073841463	1
1073841464	1
1073841465	1
1073841466	1
1073841467	1
1073841468	1
1073841469	1
1073841470	1
1073841471	1
1073841472	1
1073841473	1
1073841474	1
1073841475	1
1073843287	1
1073843288	1
1073840104	1
1073840105	1
1073840106	1
1073840107	1
1073840108	1
1073840109	1
1073840110	1
1073840111	1
1073840112	1
1073840113	1
1073840114	1
1073840115	1
1073840116	1
1073840117	1
1073840118	1
1073840119	1
1073838299	1
1073838300	1
1073838301	1
1073838302	1
1073838303	1
1073838304	1
1073838305	1
1073838306	1
1073838307	1
1073838308	1
1073838309	1
1073838310	1
1073838311	1
1073838312	1
1073838313	1
1073838314	1
1073921026	1
1073921027	1
1073834768	1
1073834769	1
1073834770	1
1073834771	1
1073834772	1
1073834773	1
1073834774	1
1073834775	1
1073834776	1
1073834777	1
1073834778	1
1073834779	1
1073834780	1
1073834781	1
1073834782	1
1073834783	1
1073829897	1
1073829898	1
1073829899	1
1073829900	1
1073829901	1
1073829902	1
1073829903	1
1073829904	1
1073829905	1
1073829906	1
1073829907	1
1073829908	1
1073829909	1
1073829910	1
1073829911	1
1073829912	1
1073828216	1
1073828217	1
1073825878	1
1073825879	1
1073825880	1
1073825881	1
1073825882	1
1073825883	1
1073825884	1
1073825885	1
1073825886	1
1073825887	1
1073825888	1
1073825889	1
1073825890	1
1073825891	1
1073824449	1
1073824450	1
1073824451	1
1073824452	1
1073824453	1
1073824454	1
1073824455	1
1073824456	1
1073824457	1
1073824458	1
1073824459	1
1073824460	1
1073824461	1
1073824462	1
1073821340	1
1073821341	1
1073821342	1
1073821343	1
1073821344	1
1073821345	1
1073821346	1
1073821347	1
1073821348	1
1073821349	1
1073821350	1
1073821351	1
1073821352	1
1073821353	1
1073807319	1
1073807320	1
1073807321	1
1073807322	1
1073807323	1
1073807324	1
1073807325	1
1073807326	1
1073807327	1
1073807328	1
1073807329	1
1073807330	1
1073807331	1
1073807332	1
1073816415	1
1073816416	1
1073816417	1
1073816418	1
1073816419	1
1073816420	1
1073816421	1
1073816422	1
1073816423	1
1073816424	1
1073816425	1
1073816426	1
1073816427	1
1073816428	1
1073808764	1
1073808765	1
1073808766	1
1073808767	1
1073808768	1
1073808769	1
1073808770	1
1073808771	1
1073808772	1
1073808773	1
1073808774	1
1073808775	1
1073808776	1
1073808777	1
