ROWID	_DropGroupID|INTEGER	_FTGBoostFlag|BOOLEAN	_Difficulty|INTEGER	_ExDifficulty|INTEGER	_DropID|INTEGER	_Expectation|DOUBLE	_PropertyDrop|BOOLEAN	_MinLevel|INTEGER	_MaxLevel|INTEGER	_PropertyDropCopy|BOOLEAN
117193503	11459	false	1	19	13274	1.0	true	95	95	false
117193504	11459	false	1	20	13274	1.0	true	95	95	false
117193505	11459	false	1	21	13274	1.0	true	95	95	false
117193506	11459	false	1	22	13275	1.0	true	95	95	false
117191062	11459	false	1	0	11486	1.0	true	95	95	false
117191344	11459	false	1	5	11760	1.0	true	95	95	false
117191345	11459	false	1	6	11761	1.0	true	95	95	false
117191346	11459	false	1	7	11762	1.0	true	95	95	false
117191347	11459	false	1	8	11763	1.0	true	95	95	false
117191348	11459	false	1	9	11764	1.0	true	95	95	false
117191349	11459	false	1	10	11765	1.0	true	95	95	false
117191350	11459	false	1	11	11766	1.0	true	95	95	false
117191351	11459	false	1	12	11767	1.0	true	95	95	false
117191352	11459	false	1	13	11768	1.0	true	95	95	false
117191353	11459	false	1	14	11769	1.0	true	95	95	false
117191354	11459	false	1	15	11770	1.0	true	95	95	false
117191355	11459	false	1	16	11771	1.0	true	95	95	false
117191356	11459	false	1	17	11772	1.0	true	95	95	false
117191357	11459	false	1	18	11773	1.0	true	95	95	false
117191358	11459	false	1	19	11774	1.0	true	95	95	false
117191359	11459	false	1	20	11775	1.0	true	95	95	false
117191360	11459	false	1	21	11776	1.0	true	95	95	false
117194621	11459	false	1	22	13576	1.0	true	95	95	false
117191926	11459	false	1	0	12259	1.0	true	95	95	false
117191927	11459	false	1	1	12260	1.0	true	95	95	false
117191928	11459	false	1	2	12261	1.0	true	95	95	false
117191929	11459	false	1	3	12262	1.0	true	95	95	false
117191930	11459	false	1	4	12263	1.0	true	95	95	false
117191931	11459	false	1	5	12264	1.0	true	95	95	false
117191932	11459	false	1	6	12265	1.0	true	95	95	false
117191933	11459	false	1	7	12266	1.0	true	95	95	false
117191934	11459	false	1	8	12267	1.0	true	95	95	false
117191935	11459	false	1	9	12268	1.0	true	95	95	false
117191936	11459	false	1	10	12269	1.0	true	95	95	false
117191937	11459	false	1	11	12270	1.0	true	95	95	false
117191938	11459	false	1	12	12271	1.0	true	95	95	false
117191939	11459	false	1	13	12272	1.0	true	95	95	false
117191940	11459	false	1	14	12273	1.0	true	95	95	false
117191941	11459	false	1	15	12274	1.0	true	95	95	false
117191942	11459	false	1	16	12275	1.0	true	95	95	false
117191943	11459	false	1	17	12276	1.0	true	95	95	false
117191944	11459	false	1	18	12277	1.0	true	95	95	false
117191945	11459	false	1	19	12278	1.0	true	95	95	false
117191946	11459	false	1	20	12279	1.0	true	95	95	false
117191947	11459	false	1	21	12280	1.0	true	95	95	false
117194622	11459	false	1	22	13577	1.0	true	95	95	false
117194623	11459	false	1	10	13578	1.0	true	95	95	false
117194624	11459	false	1	11	13579	1.0	true	95	95	false
117194625	11459	false	1	12	13580	1.0	true	95	95	false
117194626	11459	false	1	13	13581	1.0	true	95	95	false
117194627	11459	false	1	14	13582	1.0	true	95	95	false
117194628	11459	false	1	15	13583	1.0	true	95	95	false
117194629	11459	false	1	16	13584	1.0	true	95	95	false
117194630	11459	false	1	17	13585	1.0	true	95	95	false
117194631	11459	false	1	18	13586	1.0	true	95	95	false
117194632	11459	false	1	19	13587	1.0	true	95	95	false
117194633	11459	false	1	20	13588	1.0	true	95	95	false
117194634	11459	false	1	21	13589	1.0	true	95	95	false
117194635	11459	false	1	22	13590	1.0	true	95	95	false
117191000	11460	true	1	0	13262	1.0	true	95	95	false
117191003	11460	false	1	0	13267	1.0	true	95	95	false
117193507	11460	false	1	5	13267	1.0	true	95	95	false
117193508	11460	false	1	6	13268	1.0	true	95	95	false
117193509	11460	false	1	7	13269	1.0	true	95	95	false
117193510	11460	false	1	8	13270	1.0	true	95	95	false
117193511	11460	false	1	9	13271	1.0	true	95	95	false
117193512	11460	false	1	10	13272	1.0	true	95	95	false
117193513	11460	false	1	11	13272	1.0	true	95	95	false
117193514	11460	false	1	12	13272	1.0	true	95	95	false
117193515	11460	false	1	13	13272	1.0	true	95	95	false
117193516	11460	false	1	14	13273	1.0	true	95	95	false
117193517	11460	false	1	15	13273	1.0	true	95	95	false
117193518	11460	false	1	16	13273	1.0	true	95	95	false
117193519	11460	false	1	17	13273	1.0	true	95	95	false
117193520	11460	false	1	18	13274	1.0	true	95	95	false
117193521	11460	false	1	19	13274	1.0	true	95	95	false
117193522	11460	false	1	20	13274	1.0	true	95	95	false
117193523	11460	false	1	21	13274	1.0	true	95	95	false
117193524	11460	false	1	22	13275	1.0	true	95	95	false
117191063	11460	true	1	0	11486	1.0	true	95	95	false
117191361	11460	true	1	5	11760	1.0	true	95	95	false
117191362	11460	true	1	6	11761	1.0	true	95	95	false
117191363	11460	true	1	7	11762	1.0	true	95	95	false
117191364	11460	true	1	8	11763	1.0	true	95	95	false
117191365	11460	true	1	9	11764	1.0	true	95	95	false
117191366	11460	true	1	10	11765	1.0	true	95	95	false
117191367	11460	true	1	11	11766	1.0	true	95	95	false
117191368	11460	true	1	12	11767	1.0	true	95	95	false
117191369	11460	true	1	13	11768	1.0	true	95	95	false
117191370	11460	true	1	14	11769	1.0	true	95	95	false
117191371	11460	true	1	15	11770	1.0	true	95	95	false
117191372	11460	true	1	16	11771	1.0	true	95	95	false
117191373	11460	true	1	17	11772	1.0	true	95	95	false
117191374	11460	true	1	18	11773	1.0	true	95	95	false
117191375	11460	true	1	19	11774	1.0	true	95	95	false
117191376	11460	true	1	20	11775	1.0	true	95	95	false
117191377	11460	true	1	21	11776	1.0	true	95	95	false
117194636	11460	true	1	22	13576	1.0	true	95	95	false
117191948	11460	true	1	0	12259	1.0	true	95	95	false
117191949	11460	true	1	1	12260	1.0	true	95	95	false
117191950	11460	true	1	2	12261	1.0	true	95	95	false
117191951	11460	true	1	3	12262	1.0	true	95	95	false
117191952	11460	true	1	4	12263	1.0	true	95	95	false
117191953	11460	true	1	5	12264	1.0	true	95	95	false
117191954	11460	true	1	6	12265	1.0	true	95	95	false
117191955	11460	true	1	7	12266	1.0	true	95	95	false
117191956	11460	true	1	8	12267	1.0	true	95	95	false
117191957	11460	true	1	9	12268	1.0	true	95	95	false
117191958	11460	true	1	10	12269	1.0	true	95	95	false
117191959	11460	true	1	11	12270	1.0	true	95	95	false
117191960	11460	true	1	12	12271	1.0	true	95	95	false
117191961	11460	true	1	13	12272	1.0	true	95	95	false
117191962	11460	true	1	14	12273	1.0	true	95	95	false
117191963	11460	true	1	15	12274	1.0	true	95	95	false
117191964	11460	true	1	16	12275	1.0	true	95	95	false
117191965	11460	true	1	17	12276	1.0	true	95	95	false
117191966	11460	true	1	18	12277	1.0	true	95	95	false
117191967	11460	true	1	19	12278	1.0	true	95	95	false
117191968	11460	true	1	20	12279	1.0	true	95	95	false
117191969	11460	true	1	21	12280	1.0	true	95	95	false
117194637	11460	true	1	22	13577	1.0	true	95	95	false
117194638	11460	true	1	10	13578	1.0	true	95	95	false
117194639	11460	true	1	11	13579	1.0	true	95	95	false
117194640	11460	true	1	12	13580	1.0	true	95	95	false
117194641	11460	true	1	13	13581	1.0	true	95	95	false
117194642	11460	true	1	14	13582	1.0	true	95	95	false
117194643	11460	true	1	15	13583	1.0	true	95	95	false
117194644	11460	true	1	16	13584	1.0	true	95	95	false
117194645	11460	true	1	17	13585	1.0	true	95	95	false
117194646	11460	true	1	18	13586	1.0	true	95	95	false
117194647	11460	true	1	19	13587	1.0	true	95	95	false
117194648	11460	true	1	20	13588	1.0	true	95	95	false
117194649	11460	true	1	21	13589	1.0	true	95	95	false
117194650	11460	true	1	22	13590	1.0	true	95	95	false
117191004	11461	false	1	0	13262	1.0	true	95	95	false
117191006	11461	false	1	0	11795	1.0	true	95	95	false
117191010	11461	false	1	0	13276	1.0	true	95	95	false
117193525	11461	false	1	5	13267	1.0	true	95	95	false
117193526	11461	false	1	6	13268	1.0	true	95	95	false
117193527	11461	false	1	7	13269	1.0	true	95	95	false
117193528	11461	false	1	8	13270	1.0	true	95	95	false
117193529	11461	false	1	9	13271	1.0	true	95	95	false
117193530	11461	false	1	10	13272	1.0	true	95	95	false
117193531	11461	false	1	11	13272	1.0	true	95	95	false
117193532	11461	false	1	12	13272	1.0	true	95	95	false
117193533	11461	false	1	13	13272	1.0	true	95	95	false
117193534	11461	false	1	14	13273	1.0	true	95	95	false
117193535	11461	false	1	15	13273	1.0	true	95	95	false
117193536	11461	false	1	16	13273	1.0	true	95	95	false
117193537	11461	false	1	17	13273	1.0	true	95	95	false
117193538	11461	false	1	18	13274	1.0	true	95	95	false
117193539	11461	false	1	19	13274	1.0	true	95	95	false
117193540	11461	false	1	20	13274	1.0	true	95	95	false
117193541	11461	false	1	21	13274	1.0	true	95	95	false
117193542	11461	false	1	22	13275	1.0	true	95	95	false
117191064	11461	false	1	0	11486	1.0	true	95	95	false
117191378	11461	false	1	5	11760	1.0	true	95	95	false
117191379	11461	false	1	6	11761	1.0	true	95	95	false
117191380	11461	false	1	7	11762	1.0	true	95	95	false
117191381	11461	false	1	8	11763	1.0	true	95	95	false
117191382	11461	false	1	9	11764	1.0	true	95	95	false
117191383	11461	false	1	10	11765	1.0	true	95	95	false
117191384	11461	false	1	11	11766	1.0	true	95	95	false
117191385	11461	false	1	12	11767	1.0	true	95	95	false
117191386	11461	false	1	13	11768	1.0	true	95	95	false
117191387	11461	false	1	14	11769	1.0	true	95	95	false
117191388	11461	false	1	15	11770	1.0	true	95	95	false
117191389	11461	false	1	16	11771	1.0	true	95	95	false
117191390	11461	false	1	17	11772	1.0	true	95	95	false
117191391	11461	false	1	18	11773	1.0	true	95	95	false
117191392	11461	false	1	19	11774	1.0	true	95	95	false
117191393	11461	false	1	20	11775	1.0	true	95	95	false
117191394	11461	false	1	21	11776	1.0	true	95	95	false
117194651	11461	false	1	22	13576	1.0	true	95	95	false
117191970	11461	false	1	0	12259	1.0	true	95	95	false
117191971	11461	false	1	1	12260	1.0	true	95	95	false
117191972	11461	false	1	2	12261	1.0	true	95	95	false
117191973	11461	false	1	3	12262	1.0	true	95	95	false
117191974	11461	false	1	4	12263	1.0	true	95	95	false
117191975	11461	false	1	5	12264	1.0	true	95	95	false
117191976	11461	false	1	6	12265	1.0	true	95	95	false
117191977	11461	false	1	7	12266	1.0	true	95	95	false
117191978	11461	false	1	8	12267	1.0	true	95	95	false
117191979	11461	false	1	9	12268	1.0	true	95	95	false
117191980	11461	false	1	10	12269	1.0	true	95	95	false
117191981	11461	false	1	11	12270	1.0	true	95	95	false
117191982	11461	false	1	12	12271	1.0	true	95	95	false
117191983	11461	false	1	13	12272	1.0	true	95	95	false
117191984	11461	false	1	14	12273	1.0	true	95	95	false
117191985	11461	false	1	15	12274	1.0	true	95	95	false
117191986	11461	false	1	16	12275	1.0	true	95	95	false
117191987	11461	false	1	17	12276	1.0	true	95	95	false
117191988	11461	false	1	18	12277	1.0	true	95	95	false
117191989	11461	false	1	19	12278	1.0	true	95	95	false
117191990	11461	false	1	20	12279	1.0	true	95	95	false
117191991	11461	false	1	21	12280	1.0	true	95	95	false
117194652	11461	false	1	22	13577	1.0	true	95	95	false
117194653	11461	false	1	10	13578	1.0	true	95	95	false
117194654	11461	false	1	11	13579	1.0	true	95	95	false
117194655	11461	false	1	12	13580	1.0	true	95	95	false
117194656	11461	false	1	13	13581	1.0	true	95	95	false
117194657	11461	false	1	14	13582	1.0	true	95	95	false
117194658	11461	false	1	15	13583	1.0	true	95	95	false
117194659	11461	false	1	16	13584	1.0	true	95	95	false
117194660	11461	false	1	17	13585	1.0	true	95	95	false
117194661	11461	false	1	18	13586	1.0	true	95	95	false
117194662	11461	false	1	19	13587	1.0	true	95	95	false
117194663	11461	false	1	20	13588	1.0	true	95	95	false
117194664	11461	false	1	21	13589	1.0	true	95	95	false
117194665	11461	false	1	22	13590	1.0	true	95	95	false
117191011	11462	true	1	0	13262	1.0	true	95	95	false
117191014	11462	false	1	0	13267	1.0	true	95	95	false
117193543	11462	false	1	5	13267	1.0	true	95	95	false
117193544	11462	false	1	6	13268	1.0	true	95	95	false
117193545	11462	false	1	7	13269	1.0	true	95	95	false
117193546	11462	false	1	8	13270	1.0	true	95	95	false
117193547	11462	false	1	9	13271	1.0	true	95	95	false
117193548	11462	false	1	10	13272	1.0	true	95	95	false
117193549	11462	false	1	11	13272	1.0	true	95	95	false
117193550	11462	false	1	12	13272	1.0	true	95	95	false
117193551	11462	false	1	13	13272	1.0	true	95	95	false
117193552	11462	false	1	14	13273	1.0	true	95	95	false
117193553	11462	false	1	15	13273	1.0	true	95	95	false
117193554	11462	false	1	16	13273	1.0	true	95	95	false
117193555	11462	false	1	17	13273	1.0	true	95	95	false
117193556	11462	false	1	18	13274	1.0	true	95	95	false
117193557	11462	false	1	19	13274	1.0	true	95	95	false
117193558	11462	false	1	20	13274	1.0	true	95	95	false
117193559	11462	false	1	21	13274	1.0	true	95	95	false
117193560	11462	false	1	22	13275	1.0	true	95	95	false
117191065	11462	true	1	0	11486	1.0	true	95	95	false
117191395	11462	true	1	5	11760	1.0	true	95	95	false
117191396	11462	true	1	6	11761	1.0	true	95	95	false
117191397	11462	true	1	7	11762	1.0	true	95	95	false
117191398	11462	true	1	8	11763	1.0	true	95	95	false
117191399	11462	true	1	9	11764	1.0	true	95	95	false
117191400	11462	true	1	10	11765	1.0	true	95	95	false
117191401	11462	true	1	11	11766	1.0	true	95	95	false
117191402	11462	true	1	12	11767	1.0	true	95	95	false
117191403	11462	true	1	13	11768	1.0	true	95	95	false
117191404	11462	true	1	14	11769	1.0	true	95	95	false
117191405	11462	true	1	15	11770	1.0	true	95	95	false
117191406	11462	true	1	16	11771	1.0	true	95	95	false
117191407	11462	true	1	17	11772	1.0	true	95	95	false
117191408	11462	true	1	18	11773	1.0	true	95	95	false
117191409	11462	true	1	19	11774	1.0	true	95	95	false
117191410	11462	true	1	20	11775	1.0	true	95	95	false
117191411	11462	true	1	21	11776	1.0	true	95	95	false
117194666	11462	true	1	22	13576	1.0	true	95	95	false
117191992	11462	true	1	0	12259	1.0	true	95	95	false
117191993	11462	true	1	1	12260	1.0	true	95	95	false
117191994	11462	true	1	2	12261	1.0	true	95	95	false
117191995	11462	true	1	3	12262	1.0	true	95	95	false
117191996	11462	true	1	4	12263	1.0	true	95	95	false
117191997	11462	true	1	5	12264	1.0	true	95	95	false
117191998	11462	true	1	6	12265	1.0	true	95	95	false
117191999	11462	true	1	7	12266	1.0	true	95	95	false
117192000	11462	true	1	8	12267	1.0	true	95	95	false
117192001	11462	true	1	9	12268	1.0	true	95	95	false
117192002	11462	true	1	10	12269	1.0	true	95	95	false
117192003	11462	true	1	11	12270	1.0	true	95	95	false
117192004	11462	true	1	12	12271	1.0	true	95	95	false
117192005	11462	true	1	13	12272	1.0	true	95	95	false
117192006	11462	true	1	14	12273	1.0	true	95	95	false
117192007	11462	true	1	15	12274	1.0	true	95	95	false
117192008	11462	true	1	16	12275	1.0	true	95	95	false
117192009	11462	true	1	17	12276	1.0	true	95	95	false
117192010	11462	true	1	18	12277	1.0	true	95	95	false
117192011	11462	true	1	19	12278	1.0	true	95	95	false
117192012	11462	true	1	20	12279	1.0	true	95	95	false
117192013	11462	true	1	21	12280	1.0	true	95	95	false
117194667	11462	true	1	22	13577	1.0	true	95	95	false
117194668	11462	true	1	10	13578	1.0	true	95	95	false
117194669	11462	true	1	11	13579	1.0	true	95	95	false
117194670	11462	true	1	12	13580	1.0	true	95	95	false
117194671	11462	true	1	13	13581	1.0	true	95	95	false
117194672	11462	true	1	14	13582	1.0	true	95	95	false
117194673	11462	true	1	15	13583	1.0	true	95	95	false
117194674	11462	true	1	16	13584	1.0	true	95	95	false
117194675	11462	true	1	17	13585	1.0	true	95	95	false
117194676	11462	true	1	18	13586	1.0	true	95	95	false
117194677	11462	true	1	19	13587	1.0	true	95	95	false
117194678	11462	true	1	20	13588	1.0	true	95	95	false
117194679	11462	true	1	21	13589	1.0	true	95	95	false
117194680	11462	true	1	22	13590	1.0	true	95	95	false
117191015	11463	false	1	0	13262	1.0	true	95	95	false
117191017	11463	false	1	0	11795	1.0	true	95	95	false
117191021	11463	false	1	0	13276	1.0	true	95	95	false
117193561	11463	false	1	5	13267	1.0	true	95	95	false
117193562	11463	false	1	6	13268	1.0	true	95	95	false
117193563	11463	false	1	7	13269	1.0	true	95	95	false
117193564	11463	false	1	8	13270	1.0	true	95	95	false
117193565	11463	false	1	9	13271	1.0	true	95	95	false
117193566	11463	false	1	10	13272	1.0	true	95	95	false
117193567	11463	false	1	11	13272	1.0	true	95	95	false
117193568	11463	false	1	12	13272	1.0	true	95	95	false
117193569	11463	false	1	13	13272	1.0	true	95	95	false
117193570	11463	false	1	14	13273	1.0	true	95	95	false
117193571	11463	false	1	15	13273	1.0	true	95	95	false
117193572	11463	false	1	16	13273	1.0	true	95	95	false
117193573	11463	false	1	17	13273	1.0	true	95	95	false
117193574	11463	false	1	18	13274	1.0	true	95	95	false
117193575	11463	false	1	19	13274	1.0	true	95	95	false
117193576	11463	false	1	20	13274	1.0	true	95	95	false
117193577	11463	false	1	21	13274	1.0	true	95	95	false
117193578	11463	false	1	22	13275	1.0	true	95	95	false
117191066	11463	false	1	0	11486	1.0	true	95	95	false
117191412	11463	false	1	5	11760	1.0	true	95	95	false
117191413	11463	false	1	6	11761	1.0	true	95	95	false
117191414	11463	false	1	7	11762	1.0	true	95	95	false
117191415	11463	false	1	8	11763	1.0	true	95	95	false
117191416	11463	false	1	9	11764	1.0	true	95	95	false
117191417	11463	false	1	10	11765	1.0	true	95	95	false
117191418	11463	false	1	11	11766	1.0	true	95	95	false
117191419	11463	false	1	12	11767	1.0	true	95	95	false
117191420	11463	false	1	13	11768	1.0	true	95	95	false
117191421	11463	false	1	14	11769	1.0	true	95	95	false
117191422	11463	false	1	15	11770	1.0	true	95	95	false
117191423	11463	false	1	16	11771	1.0	true	95	95	false
117191424	11463	false	1	17	11772	1.0	true	95	95	false
117191425	11463	false	1	18	11773	1.0	true	95	95	false
117191426	11463	false	1	19	11774	1.0	true	95	95	false
117191427	11463	false	1	20	11775	1.0	true	95	95	false
117191428	11463	false	1	21	11776	1.0	true	95	95	false
117194681	11463	false	1	22	13576	1.0	true	95	95	false
117192014	11463	false	1	0	12259	1.0	true	95	95	false
117192015	11463	false	1	1	12260	1.0	true	95	95	false
117192016	11463	false	1	2	12261	1.0	true	95	95	false
117192017	11463	false	1	3	12262	1.0	true	95	95	false
117192018	11463	false	1	4	12263	1.0	true	95	95	false
117192019	11463	false	1	5	12264	1.0	true	95	95	false
117192020	11463	false	1	6	12265	1.0	true	95	95	false
117192021	11463	false	1	7	12266	1.0	true	95	95	false
117192022	11463	false	1	8	12267	1.0	true	95	95	false
117192023	11463	false	1	9	12268	1.0	true	95	95	false
117192024	11463	false	1	10	12269	1.0	true	95	95	false
117192025	11463	false	1	11	12270	1.0	true	95	95	false
117192026	11463	false	1	12	12271	1.0	true	95	95	false
117192027	11463	false	1	13	12272	1.0	true	95	95	false
117192028	11463	false	1	14	12273	1.0	true	95	95	false
117192029	11463	false	1	15	12274	1.0	true	95	95	false
117192030	11463	false	1	16	12275	1.0	true	95	95	false
117192031	11463	false	1	17	12276	1.0	true	95	95	false
117192032	11463	false	1	18	12277	1.0	true	95	95	false
117192033	11463	false	1	19	12278	1.0	true	95	95	false
117192034	11463	false	1	20	12279	1.0	true	95	95	false
117192035	11463	false	1	21	12280	1.0	true	95	95	false
117194682	11463	false	1	22	13577	1.0	true	95	95	false
117194683	11463	false	1	10	13578	1.0	true	95	95	false
117194684	11463	false	1	11	13579	1.0	true	95	95	false
117194685	11463	false	1	12	13580	1.0	true	95	95	false
117194686	11463	false	1	13	13581	1.0	true	95	95	false
117194687	11463	false	1	14	13582	1.0	true	95	95	false
117194688	11463	false	1	15	13583	1.0	true	95	95	false
117194689	11463	false	1	16	13584	1.0	true	95	95	false
117194690	11463	false	1	17	13585	1.0	true	95	95	false
117194691	11463	false	1	18	13586	1.0	true	95	95	false
117194692	11463	false	1	19	13587	1.0	true	95	95	false
117194693	11463	false	1	20	13588	1.0	true	95	95	false
117194694	11463	false	1	21	13589	1.0	true	95	95	false
117194695	11463	false	1	22	13590	1.0	true	95	95	false
117191022	11464	true	1	0	13262	1.0	true	95	95	false
117191025	11464	false	1	0	13267	1.0	true	95	95	false
117193579	11464	false	1	5	13267	1.0	true	95	95	false
117193580	11464	false	1	6	13268	1.0	true	95	95	false
117193581	11464	false	1	7	13269	1.0	true	95	95	false
117193582	11464	false	1	8	13270	1.0	true	95	95	false
117193583	11464	false	1	9	13271	1.0	true	95	95	false
117193584	11464	false	1	10	13272	1.0	true	95	95	false
117193585	11464	false	1	11	13272	1.0	true	95	95	false
117193586	11464	false	1	12	13272	1.0	true	95	95	false
117193587	11464	false	1	13	13272	1.0	true	95	95	false
117193588	11464	false	1	14	13273	1.0	true	95	95	false
117193589	11464	false	1	15	13273	1.0	true	95	95	false
117193590	11464	false	1	16	13273	1.0	true	95	95	false
117193591	11464	false	1	17	13273	1.0	true	95	95	false
117193592	11464	false	1	18	13274	1.0	true	95	95	false
117193593	11464	false	1	19	13274	1.0	true	95	95	false
117193594	11464	false	1	20	13274	1.0	true	95	95	false
117193595	11464	false	1	21	13274	1.0	true	95	95	false
117193596	11464	false	1	22	13275	1.0	true	95	95	false
117191067	11464	true	1	0	11486	1.0	true	95	95	false
117191429	11464	true	1	5	11760	1.0	true	95	95	false
117191430	11464	true	1	6	11761	1.0	true	95	95	false
117191431	11464	true	1	7	11762	1.0	true	95	95	false
117191432	11464	true	1	8	11763	1.0	true	95	95	false
117191433	11464	true	1	9	11764	1.0	true	95	95	false
117191434	11464	true	1	10	11765	1.0	true	95	95	false
117191435	11464	true	1	11	11766	1.0	true	95	95	false
117191436	11464	true	1	12	11767	1.0	true	95	95	false
117191437	11464	true	1	13	11768	1.0	true	95	95	false
117191438	11464	true	1	14	11769	1.0	true	95	95	false
117191439	11464	true	1	15	11770	1.0	true	95	95	false
117191440	11464	true	1	16	11771	1.0	true	95	95	false
117191441	11464	true	1	17	11772	1.0	true	95	95	false
117191442	11464	true	1	18	11773	1.0	true	95	95	false
117191443	11464	true	1	19	11774	1.0	true	95	95	false
