ROWID	_MixUseCompound|BOOLEAN	_MixRank|INTEGER	_MixMsg|BOOLEAN	_MixResultAble|BOOLEAN
1073899486	false	2	false	false
1073899487	false	2	false	false
1073899488	false	2	false	false
1073899489	false	2	false	false
1073899490	false	2	false	false
1073899491	false	2	false	false
1073899492	false	2	false	false
1073899493	false	2	false	false
1073899494	false	2	false	false
1073899495	false	2	false	false
1073899496	false	2	false	false
1073899497	false	2	false	false
1073899498	false	2	false	false
1073899499	false	2	false	false
1073899500	false	2	false	false
1073899501	false	2	false	false
1073899502	false	2	false	false
1073899503	false	2	false	false
1073899504	false	2	false	false
1073899505	false	2	false	false
1073899506	false	2	false	false
1073899507	false	2	false	false
1073899508	false	2	false	false
1073899509	false	2	false	false
1073899510	false	2	false	false
1073899511	false	2	false	false
1073899512	false	2	false	false
1073899513	false	2	false	false
1073899514	false	2	false	false
1073899515	false	2	false	false
1073899516	false	2	false	false
1073899517	false	2	false	false
1073899518	false	2	false	false
1073899519	false	2	false	false
1073899520	false	2	false	false
1073899521	false	2	false	false
1073899522	false	2	false	false
1073899523	false	2	false	false
1073916303	false	2	false	false
1073916304	false	2	false	false
1073916305	false	2	false	false
1073916306	false	2	false	false
1073916307	false	2	false	false
1073916308	false	2	false	false
1073916309	false	2	false	false
1073916310	false	2	false	false
1073916311	false	2	false	false
1073916312	false	2	false	false
1073916313	false	2	false	false
1073916314	false	2	false	false
1073916315	false	2	false	false
1073916316	false	2	false	false
1073916317	false	2	false	false
1073898371	true	2	false	false
1073898372	false	2	false	false
1073898373	true	2	false	false
1073898374	false	2	false	false
1073898375	true	2	false	false
1073898376	false	2	false	false
1073898377	true	2	false	false
1073898378	false	2	false	false
1073898379	true	2	false	false
1073898380	false	2	false	false
1073898381	true	2	false	false
1073898382	false	2	false	false
1073898383	true	2	false	false
1073898384	false	2	false	false
1073898385	true	2	false	false
1073898386	false	2	false	false
1073898387	true	2	false	false
1073898388	false	2	false	false
1073898389	true	2	false	false
1073898390	false	2	false	false
1073898391	true	2	false	false
1073898392	false	2	false	false
1073898393	true	2	false	false
1073898394	false	2	false	false
1073898395	true	2	false	false
1073898396	false	2	false	false
1073898397	true	2	false	false
1073898398	false	2	false	false
1073898399	true	2	false	false
1073898400	false	2	false	false
1073898401	true	2	false	false
1073898402	false	2	false	false
1073898403	true	2	false	false
1073898404	false	2	false	false
1073898405	true	2	false	false
1073898406	false	2	false	false
1073898407	true	2	false	false
1073898408	false	2	false	false
1073898409	true	2	false	false
1073898410	false	2	false	false
1073898411	true	2	false	false
1073898412	false	2	false	false
1073898413	true	2	false	false
1073898414	false	2	false	false
1073898415	true	2	false	false
1073898416	false	2	false	false
1073898417	true	2	false	false
1073898418	false	2	false	false
1073898419	true	2	false	false
1073898420	false	2	false	false
1073898421	true	2	false	false
1073898422	false	2	false	false
1073898423	true	2	false	false
1073898424	false	2	false	false
1073897688	true	2	false	false
1073897689	true	2	false	false
1073897690	true	2	false	false
1073897691	true	2	false	false
1073897692	true	2	false	false
1073897693	true	2	false	false
1073897694	true	2	false	false
1073897695	true	2	false	false
1073897696	true	2	false	false
1073897697	true	2	false	false
1073897698	true	2	false	false
1073897699	true	2	false	false
1073897700	true	2	false	false
1073897701	true	2	false	false
1073897702	true	2	false	false
1073897703	true	2	false	false
1073897704	true	2	false	false
1073897705	true	2	false	false
1073897706	true	2	false	false
1073897707	true	2	false	false
1073897708	true	2	false	false
1073897709	true	2	false	false
1073897710	true	2	false	false
1073897711	true	2	false	false
1073897712	true	2	false	false
1073897713	true	2	false	false
1073897714	true	2	false	false
1073897715	true	2	false	false
1073897716	true	2	false	false
1073897717	true	2	false	false
1073897718	true	2	false	false
1073897719	true	2	false	false
1073897720	true	2	false	false
1073897721	true	2	false	false
1073897722	true	2	false	false
1073897723	true	2	false	false
1073897724	true	2	false	false
1073897725	true	2	false	false
1073897726	true	2	false	false
1073897727	true	2	false	false
1073897728	true	2	false	false
1073897729	true	2	false	false
1073897730	true	2	false	false
1073897731	true	2	false	false
1073897732	true	2	false	false
1073897733	true	2	false	false
1073897734	true	2	false	false
1073897735	true	2	false	false
1073897736	true	2	false	false
1073897737	true	2	false	false
1073897738	true	2	false	false
1073897739	true	2	false	false
1073897740	true	2	false	false
1073897741	true	2	false	false
1073897742	true	2	false	false
1073897743	true	2	false	false
1073897744	true	2	false	false
1073897745	true	2	false	false
1073897746	true	2	false	false
1073897747	true	2	false	false
1073897748	true	2	false	false
1073897749	true	2	false	false
1073897750	true	2	false	false
1073897751	true	2	false	false
1073897752	true	2	false	false
1073897753	true	2	false	false
1073897754	true	2	false	false
1073897755	true	2	false	false
1073897756	true	2	false	false
1073897757	true	2	false	false
1073897758	true	2	false	false
1073897759	true	2	false	false
1073897760	true	2	false	false
1073897761	true	2	false	false
1073897762	true	2	false	false
1073897763	true	2	false	false
1073897764	true	2	false	false
1073897765	true	2	false	false
1073897766	true	2	false	false
1073897767	true	2	false	false
1073897768	true	2	false	false
1073897769	true	2	false	false
1073897770	true	2	false	false
1073897771	true	2	false	false
1073897772	true	2	false	false
1073897773	true	2	false	false
1073897774	true	2	false	false
1073897775	true	2	false	false
1073897776	true	2	false	false
1073897777	true	2	false	false
1073918917	true	2	false	false
1073918918	true	2	false	false
1073918919	true	2	false	false
1073918920	true	2	false	false
1073918921	true	2	false	false
1073918922	true	2	false	false
1073918923	true	2	false	false
1073918924	true	2	false	false
1073918925	true	2	false	false
1073918926	true	2	false	false
1073896889	true	2	false	true
1073896890	true	2	false	true
1073896891	true	2	false	true
1073896892	true	2	false	true
1073896893	true	2	false	true
1073896894	true	2	false	true
1073896895	true	2	false	true
1073896896	true	2	false	true
1073896897	true	2	false	true
1073896898	true	2	false	true
1073896899	true	2	false	true
1073896900	true	2	false	true
1073896901	true	2	false	true
1073896902	true	2	false	true
1073896903	true	2	false	true
1073896904	true	2	false	true
1073896905	true	2	false	true
1073896906	true	2	false	true
1073896907	true	2	false	true
1073896908	true	2	false	true
1073896909	true	2	false	true
1073896910	true	2	false	true
1073896911	true	2	false	true
1073896912	true	2	false	true
1073896913	true	2	false	true
1073896914	true	2	false	true
1073896915	true	2	false	true
1073896916	true	2	false	true
1073896917	true	2	false	true
1073896918	true	2	false	true
1073896919	true	2	false	true
1073896920	true	2	false	true
1073896921	true	2	false	true
1073896922	true	2	false	true
1073896923	true	2	false	true
1073896924	true	2	false	true
1073896925	true	2	false	true
1073896926	true	2	false	true
1073896927	true	2	false	true
1073896928	true	2	false	true
1073896929	true	2	false	true
1073896930	true	2	false	true
1073896931	true	2	false	true
1073896932	true	2	false	true
1073896933	true	2	false	true
1073896934	true	2	false	true
1073896935	true	2	false	true
1073896936	true	2	false	true
1073896937	true	2	false	true
1073896938	true	2	false	true
1073896939	true	2	false	true
1073896940	true	2	false	true
1073896941	true	2	false	true
1073896942	true	2	false	true
1073896943	true	2	false	true
1073896944	true	2	false	true
1073896945	true	2	false	true
1073896946	true	2	false	true
1073896947	true	2	false	true
1073896948	true	2	false	true
1073896949	true	2	false	true
1073896950	true	2	false	true
1073896951	true	2	false	true
1073896952	true	2	false	true
1073896953	true	2	false	true
1073896954	true	2	false	true
1073896955	true	2	false	true
1073896956	true	2	false	true
1073896957	true	2	false	true
1073896958	true	2	false	true
1073896959	true	2	false	true
1073896960	true	2	false	true
1073896961	true	2	false	true
1073896962	true	2	false	true
1073896963	true	2	false	true
1073896964	true	2	false	true
1073896965	true	2	false	true
1073896966	true	2	false	true
1073896967	true	2	false	true
1073896968	true	2	false	true
1073896969	true	2	false	true
1073896970	true	2	false	true
1073896971	true	2	false	true
1073896972	true	2	false	true
1073896973	true	2	false	true
1073896974	true	2	false	true
1073896975	true	2	false	true
1073896976	true	2	false	true
1073896977	true	2	false	true
1073896978	true	2	false	true
1073896979	true	2	false	true
1073896980	true	2	false	true
1073896981	true	2	false	true
1073896982	true	2	false	true
1073896983	true	2	false	true
1073896984	true	2	false	true
1073896985	true	2	false	true
1073896986	true	2	false	true
1073896987	true	2	false	true
1073896988	true	2	false	true
1073896989	true	2	false	true
1073896990	true	2	false	true
1073896991	true	2	false	true
1073896992	true	2	false	true
1073896993	true	2	false	true
1073896994	true	2	false	true
1073896995	true	2	false	true
1073896996	true	2	false	true
1073896997	true	2	false	true
1073896998	true	2	false	true
1073896999	true	2	false	true
1073897000	true	2	false	true
1073897001	true	2	false	true
1073897002	true	2	false	true
1073897003	true	2	false	true
1073897004	true	2	false	true
1073897005	true	2	false	true
1073897006	true	2	false	true
1073897007	true	2	false	true
1073897008	true	2	false	true
1073897009	true	2	false	true
1073897010	true	2	false	true
1073897011	true	2	false	true
1073897012	true	2	false	true
1073897013	true	2	false	true
1073897014	true	2	false	true
1073897015	true	2	false	true
1073897016	true	2	false	true
1073897017	true	2	false	true
1073897018	true	2	false	true
1073897019	true	2	false	true
1073897020	true	2	false	true
1073897021	true	2	false	true
1073897022	true	2	false	true
1073897023	true	2	false	true
1073895980	true	2	false	false
1073895981	true	2	false	false
1073895982	true	2	false	false
1073895983	true	2	false	false
1073895984	true	2	false	false
1073895985	true	2	false	false
1073895986	true	2	false	false
1073895987	true	2	false	false
1073895988	true	2	false	false
1073895989	true	2	false	false
1073895990	true	2	false	false
1073895991	true	2	false	false
1073895992	true	2	false	false
1073895993	true	2	false	false
1073895994	true	2	false	false
1073895995	true	2	false	false
1073895996	true	2	false	false
1073895997	true	2	false	false
1073895998	true	2	false	false
1073895999	true	2	false	false
1073896000	true	2	false	false
1073896001	true	2	false	false
1073896002	true	2	false	false
1073896003	true	2	false	false
1073896004	true	2	false	false
1073896005	true	2	false	false
1073896006	true	2	false	false
1073896007	true	2	false	false
1073896008	true	2	false	false
1073896009	true	2	false	false
1073896010	true	2	false	false
1073896011	true	2	false	false
1073896012	true	2	false	false
1073896013	true	2	false	false
1073896014	true	2	false	false
1073896015	true	2	false	false
1073896016	true	2	false	false
1073896017	true	2	false	false
1073896018	true	2	false	false
1073896019	true	2	false	false
1073896020	true	2	false	false
1073896021	true	2	false	false
1073896022	true	2	false	false
1073896023	true	2	false	false
1073896024	true	2	false	false
1073896025	true	2	false	false
1073896026	true	2	false	false
1073896027	true	2	false	false
1073896028	true	2	false	false
1073896029	true	2	false	false
1073896030	true	2	false	false
1073896031	true	2	false	false
1073896032	true	2	false	false
1073896033	true	2	false	false
1073896034	true	2	false	false
1073896035	true	2	false	false
1073896036	true	2	false	false
1073896037	true	2	false	false
1073896038	true	2	false	false
1073896039	true	2	false	false
1073896040	true	2	false	false
1073896041	true	2	false	false
1073896042	true	2	false	false
1073896043	true	2	false	false
1073896044	true	2	false	false
1073896045	true	2	false	false
1073896046	true	2	false	false
1073896047	true	2	false	false
1073896048	true	2	false	false
1073896049	true	2	false	false
1073896050	true	2	false	false
1073896051	true	2	false	false
1073896052	true	2	false	false
1073896053	true	2	false	false
1073896054	true	2	false	false
1073896055	true	2	false	false
1073896056	true	2	false	false
1073896057	true	2	false	false
1073896058	true	2	false	false
1073896059	true	2	false	false
1073896060	true	2	false	false
1073896061	true	2	false	false
1073896062	true	2	false	false
1073896063	true	2	false	false
1073896064	true	2	false	false
1073896065	true	2	false	false
1073896066	true	2	false	false
1073896067	true	2	false	false
1073896068	true	2	false	false
1073896069	true	2	false	false
1073896070	true	2	false	false
1073896071	true	2	false	false
1073896072	true	2	false	false
1073896073	true	2	false	false
1073896074	true	2	false	false
1073896075	true	2	false	false
1073896076	true	2	false	false
1073896077	true	2	false	false
1073896078	true	2	false	false
1073896079	true	2	false	false
1073896080	true	2	false	false
1073896081	true	2	false	false
1073896082	true	2	false	false
1073896083	true	2	false	false
1073896084	true	2	false	false
1073896085	true	2	false	false
1073896086	true	2	false	false
1073896087	true	2	false	false
1073896088	true	2	false	false
1073896089	true	2	false	false
1073896090	true	2	false	false
1073896091	true	2	false	false
1073896092	true	2	false	false
1073896093	true	2	false	false
1073896094	true	2	false	false
1073896095	true	2	false	false
1073896096	true	2	false	false
1073896097	true	2	false	false
1073896098	true	2	false	false
1073896099	true	2	false	false
1073896100	true	2	false	false
1073896101	true	2	false	false
1073896102	true	2	false	false
1073896103	true	2	false	false
1073896104	true	2	false	false
1073896105	true	2	false	false
1073896106	true	2	false	false
1073896107	true	2	false	false
1073896108	true	2	false	false
1073896109	true	2	false	false
1073896110	true	2	false	false
1073896111	true	2	false	false
1073896112	true	2	false	false
1073896113	true	2	false	false
1073896114	true	2	false	false
1073895686	true	2	false	false
1073895687	false	2	false	false
1073895688	true	2	false	false
1073895689	false	2	false	false
1073895690	true	2	false	false
1073895691	false	2	false	false
1073895692	true	2	false	false
1073895693	false	2	false	false
1073895694	true	2	false	false
1073895695	false	2	false	false
1073895696	true	2	false	false
1073895697	false	2	false	false
1073895698	true	2	false	false
1073895699	false	2	false	false
1073895700	true	2	false	false
1073895701	false	2	false	false
1073895702	true	2	false	false
1073895703	false	2	false	false
1073895704	true	2	false	false
1073895705	false	2	false	false
1073895706	true	2	false	false
1073895707	false	2	false	false
1073895708	true	2	false	false
1073895709	false	2	false	false
1073895710	true	2	false	false
1073895711	false	2	false	false
1073895712	true	2	false	false
1073895713	false	2	false	false
1073895714	true	2	false	false
1073895715	false	2	false	false
1073895716	true	2	false	false
1073895717	false	2	false	false
1073895718	true	2	false	false
1073895719	false	2	false	false
1073895720	true	2	false	false
1073895721	false	2	false	false
1073895722	true	2	false	false
1073895723	false	2	false	false
1073895724	true	2	false	false
1073895725	false	2	false	false
1073895726	true	2	false	false
1073895727	false	2	false	false
1073895728	true	2	false	false
1073895729	false	2	false	false
1073895730	true	2	false	false
1073895731	false	2	false	false
1073895732	true	2	false	false
1073895733	false	2	false	false
1073895734	true	2	false	false
1073895735	false	2	false	false
1073895736	true	2	false	false
1073895737	false	2	false	false
1073895738	true	2	false	false
1073895739	false	2	false	false
1073893914	true	2	false	false
1073893915	true	2	false	false
1073893916	true	2	false	false
1073893917	true	2	false	false
1073893918	true	2	false	false
1073893919	true	2	false	false
1073893920	true	2	false	false
1073893921	true	2	false	false
1073893922	true	2	false	false
1073893923	true	2	false	false
1073893924	true	2	false	false
1073893925	true	2	false	false
1073893926	true	2	false	false
1073893927	true	2	false	false
1073893928	true	2	false	false
1073893929	true	2	false	false
1073893930	true	2	false	false
1073893931	true	2	false	false
1073893932	true	2	false	false
1073893933	true	2	false	false
1073893934	true	2	false	false
1073893935	true	2	false	false
1073893936	true	2	false	false
1073893937	true	2	false	false
1073893938	true	2	false	false
1073893939	true	2	false	false
1073893940	true	2	false	false
1073893941	true	2	false	false
1073893942	true	2	false	false
1073893943	true	2	false	false
1073893944	true	2	false	false
1073893945	true	2	false	false
1073893946	true	2	false	false
1073893947	true	2	false	false
1073893948	true	2	false	false
1073893949	true	2	false	false
1073893950	true	2	false	false
1073893951	true	2	false	false
1073893952	true	2	false	false
1073893953	true	2	false	false
1073893954	true	2	false	false
1073893955	true	2	false	false
1073893956	true	2	false	false
1073893957	true	2	false	false
1073893958	true	2	false	false
1073893959	true	2	false	false
1073893960	true	2	false	false
1073893961	true	2	false	false
1073893962	true	2	false	false
1073893963	true	2	false	false
1073893964	true	2	false	false
1073893965	true	2	false	false
1073893966	true	2	false	false
1073893967	true	2	false	false
1073893968	true	2	false	false
1073893969	true	2	false	false
1073893970	true	2	false	false
1073893971	true	2	false	false
1073893972	true	2	false	false
1073893973	true	2	false	false
1073893974	true	2	false	false
1073893975	true	2	false	false
1073893976	true	2	false	false
1073893977	true	2	false	false
1073893978	true	2	false	false
1073893979	true	2	false	false
1073893980	true	2	false	false
1073893981	true	2	false	false
1073893982	true	2	false	false
1073893983	true	2	false	false
1073893984	true	2	false	false
1073893985	true	2	false	false
1073893986	true	2	false	false
1073893987	true	2	false	false
1073893988	true	2	false	false
1073893989	true	2	false	false
1073893990	true	2	false	false
1073893991	true	2	false	false
1073893992	true	2	false	false
1073893993	true	2	false	false
1073893994	true	2	false	false
1073893995	true	2	false	false
1073893996	true	2	false	false
1073893997	true	2	false	false
1073893998	true	2	false	false
1073893999	true	2	false	false
1073894000	true	2	false	false
1073894001	true	2	false	false
1073894002	true	2	false	false
1073894003	true	2	false	false
1073920088	true	2	false	false
1073920089	true	2	false	false
1073920090	true	2	false	false
1073920091	true	2	false	false
1073920092	true	2	false	false
1073920093	true	2	false	false
1073920094	true	2	false	false
1073920095	true	2	false	false
1073920096	true	2	false	false
1073920097	true	2	false	false
1073893211	true	2	false	false
1073893212	true	2	false	false
1073893213	true	2	false	false
1073893214	true	2	false	false
1073893215	true	2	false	false
1073893216	true	2	false	false
1073893217	true	2	false	false
1073893218	true	2	false	false
1073893219	true	2	false	false
1073893220	true	2	false	false
1073893221	true	2	false	false
1073893222	true	2	false	false
1073893223	true	2	false	false
1073893224	true	2	false	false
1073893225	true	2	false	false
1073893226	true	2	false	false
1073893227	true	2	false	false
1073893228	true	2	false	false
1073893229	true	2	false	false
1073893230	true	2	false	false
1073893231	true	2	false	false
1073893232	true	2	false	false
1073893233	true	2	false	false
1073893234	true	2	false	false
1073893235	true	2	false	false
1073893236	true	2	false	false
1073893237	true	2	false	false
1073893238	true	2	false	false
1073893239	true	2	false	false
1073893240	true	2	false	false
1073893241	true	2	false	false
1073893242	true	2	false	false
1073893243	true	2	false	false
1073893244	true	2	false	false
1073893245	true	2	false	false
1073893246	true	2	false	false
1073893247	true	2	false	false
1073893248	true	2	false	false
1073893249	true	2	false	false
1073893250	true	2	false	false
1073893251	true	2	false	false
1073893252	true	2	false	false
1073893253	true	2	false	false
1073893254	true	2	false	false
1073893255	true	2	false	false
1073893256	true	2	false	false
1073893257	true	2	false	false
1073893258	true	2	false	false
1073893259	true	2	false	false
1073893260	true	2	false	false
1073893261	true	2	false	false
1073893262	true	2	false	false
1073893263	true	2	false	false
1073893264	true	2	false	false
1073893265	true	2	false	false
1073893266	true	2	false	false
1073893267	true	2	false	false
1073893268	true	2	false	false
1073893269	true	2	false	false
1073893270	true	2	false	false
1073893271	true	2	false	false
1073893272	true	2	false	false
1073893273	true	2	false	false
1073893274	true	2	false	false
1073893275	true	2	false	false
1073893276	true	2	false	false
1073893277	true	2	false	false
1073893278	true	2	false	false
1073893279	true	2	false	false
1073893280	true	2	false	false
1073893281	true	2	false	false
1073893282	true	2	false	false
1073893283	true	2	false	false
1073893284	true	2	false	false
1073893285	true	2	false	false
1073893286	true	2	false	false
1073893287	true	2	false	false
1073893288	true	2	false	false
1073893289	true	2	false	false
1073893290	true	2	false	false
1073893291	true	2	false	false
1073893292	true	2	false	false
1073893293	true	2	false	false
1073893294	true	2	false	false
1073893295	true	2	false	false
1073893296	true	2	false	false
1073893297	true	2	false	false
1073893298	true	2	false	false
1073893299	true	2	false	false
1073893300	true	2	false	false
1073893301	true	2	false	false
1073893302	true	2	false	false
1073893303	true	2	false	false
1073893304	true	2	false	false
1073893305	true	2	false	false
1073893306	true	2	false	false
1073893307	true	2	false	false
1073893308	true	2	false	false
1073893309	true	2	false	false
1073893310	true	2	false	false
1073893311	true	2	false	false
1073893312	true	2	false	false
1073893313	true	2	false	false
1073893314	true	2	false	false
1073893315	true	2	false	false
1073893316	true	2	false	false
1073893317	true	2	false	false
1073893318	true	2	false	false
1073893319	true	2	false	false
1073893320	true	2	false	false
1073893321	true	2	false	false
1073893322	true	2	false	false
1073893323	true	2	false	false
1073893324	true	2	false	false
1073893325	true	2	false	false
1073893326	true	2	false	false
1073893327	true	2	false	false
1073893328	true	2	false	false
1073893329	true	2	false	false
1073893330	true	2	false	false
1073893331	true	2	false	false
1073893332	true	2	false	false
1073893333	true	2	false	false
1073893334	true	2	false	false
1073893335	true	2	false	false
1073893336	true	2	false	false
1073893337	true	2	false	false
1073893338	true	2	false	false
1073893339	true	2	false	false
1073893340	true	2	false	false
1073893341	true	2	false	false
1073893342	true	2	false	false
1073893343	true	2	false	false
1073893344	true	2	false	false
1073893345	true	2	false	false
1073892446	true	2	false	true
1073892447	true	2	false	true
1073892448	true	2	false	true
1073892449	true	2	false	true
1073892450	true	2	false	true
1073892451	true	2	false	true
1073892452	true	2	false	true
1073892453	true	2	false	true
1073892454	true	2	false	true
1073892455	true	2	false	true
1073892456	true	2	false	true
1073892457	true	2	false	true
1073892458	true	2	false	true
1073892459	true	2	false	true
1073892460	true	2	false	true
1073892461	true	2	false	true
1073892462	true	2	false	true
1073892463	true	2	false	true
1073892464	true	2	false	true
1073892465	true	2	false	true
1073892466	true	2	false	true
1073892467	true	2	false	true
1073892468	true	2	false	true
1073892469	true	2	false	true
1073892470	true	2	false	true
1073892471	true	2	false	true
1073892472	true	2	false	true
1073892473	true	2	false	true
1073892474	true	2	false	true
1073892475	true	2	false	true
1073892476	true	2	false	true
1073892477	true	2	false	true
1073892478	true	2	false	true
1073892479	true	2	false	true
1073892480	true	2	false	true
1073892481	true	2	false	true
1073892482	true	2	false	true
1073892483	true	2	false	true
1073892484	true	2	false	true
1073892485	true	2	false	true
1073892486	true	2	false	true
1073892487	true	2	false	true
1073892488	true	2	false	true
1073892489	true	2	false	true
1073892490	true	2	false	true
1073892491	true	2	false	true
1073892492	true	2	false	true
1073892493	true	2	false	true
1073892494	true	2	false	true
1073892495	true	2	false	true
1073892496	true	2	false	true
1073892497	true	2	false	true
1073892498	true	2	false	true
1073892499	true	2	false	true
1073892500	true	2	false	true
1073892501	true	2	false	true
1073892502	true	2	false	true
1073892503	true	2	false	true
1073892504	true	2	false	true
1073892505	true	2	false	true
1073892506	true	2	false	true
1073892507	true	2	false	true
1073892508	true	2	false	true
1073892509	true	2	false	true
1073892510	true	2	false	true
1073892511	true	2	false	true
1073892512	true	2	false	true
1073892513	true	2	false	true
1073892514	true	2	false	true
1073892515	true	2	false	true
1073892516	true	2	false	true
1073892517	true	2	false	true
1073892518	true	2	false	true
1073892519	true	2	false	true
1073892520	true	2	false	true
1073892521	true	2	false	true
1073892522	true	2	false	true
1073892523	true	2	false	true
1073892524	true	2	false	true
1073892525	true	2	false	true
1073892526	true	2	false	true
1073892527	true	2	false	true
1073892528	true	2	false	true
1073892529	true	2	false	true
1073892530	true	2	false	true
1073892531	true	2	false	true
1073892532	true	2	false	true
1073892533	true	2	false	true
1073892534	true	2	false	true
1073892535	true	2	false	true
1073892536	true	2	false	true
1073892537	true	2	false	true
1073892538	true	2	false	true
1073892539	true	2	false	true
1073892540	true	2	false	true
1073892541	true	2	false	true
1073892542	true	2	false	true
1073892543	true	2	false	true
1073892544	true	2	false	true
1073892545	true	2	false	true
1073892546	true	2	false	true
1073892547	true	2	false	true
1073892548	true	2	false	true
1073892549	true	2	false	true
1073892550	true	2	false	true
1073892551	true	2	false	true
1073892552	true	2	false	true
1073892553	true	2	false	true
1073892554	true	2	false	true
1073892555	true	2	false	true
1073892556	true	2	false	true
1073892557	true	2	false	true
1073892558	true	2	false	true
1073892559	true	2	false	true
1073892560	true	2	false	true
1073892561	true	2	false	true
1073892562	true	2	false	true
1073892563	true	2	false	true
1073892564	true	2	false	true
1073892565	true	2	false	true
1073892566	true	2	false	true
1073892567	true	2	false	true
1073892568	true	2	false	true
1073892569	true	2	false	true
1073892570	true	2	false	true
1073892571	true	2	false	true
1073892572	true	2	false	true
1073892573	true	2	false	true
1073892574	true	2	false	true
1073892575	true	2	false	true
1073892576	true	2	false	true
1073892577	true	2	false	true
1073892578	true	2	false	true
1073892579	true	2	false	true
1073892580	true	2	false	true
1073892191	true	2	false	false
1073892192	false	2	false	false
1073892193	true	2	false	false
1073892194	false	2	false	false
1073892195	true	2	false	false
1073892196	false	2	false	false
1073892197	true	2	false	false
1073892198	false	2	false	false
