ROWID	_NameID|INTEGER	_NameIDParam|TEXT	_Level|INTEGER	_HP|INTEGER	_HPUI|INTEGER	_StrPMin|INTEGER	_StrPMax|INTEGER	_AttackUI|INTEGER	_StrMMin|INTEGER	_StrMMax|INTEGER	_DefP|INTEGER	_DefM|INTEGER	_Stiff|INTEGER	_Critical|INTEGER	_Stun|INTEGER	_StiffResistance|INTEGER	_CriticalResistance|INTEGER	_StunResistance|INTEGER	_Element_Str_Type|INTEGER	_Element_Str|FLOAT	_Fire_Def|FLOAT	_Ice_Def|FLOAT	_Light_Def|FLOAT	_Dark_Def|FLOAT	_DeadExperience|INTEGER	_CompleteExperience|INTEGER	_DeadDurability|INTEGER	_MoveSpeed|INTEGER	_DownDelay|FLOAT	_ActorTableID|INTEGER	_SizeMin|FLOAT	_SizeMax|FLOAT	_CustomAI|TEXT	_Weapon1Index|INTEGER	_Weapon2Index|INTEGER	_ThreatRange|INTEGER	_ThreatAggro|INTEGER	_CognizanceGentleRange|INTEGER	_CognizanceThreatRange|INTEGER	_RefreshTargetType|INTEGER	_RefreshTargetValue1|DOUBLE	_RefreshTargetValue2|DOUBLE	_SkillTable|INTEGER	_MonsterPartsIndex1|INTEGER	_MonsterPartsIndex2|INTEGER	_MonsterPartsIndex3|INTEGER	_MonsterPartsIndex4|INTEGER	_MonsterPartsIndex5|INTEGER	_SuperAmmor|INTEGER	_ImmunedStateBlow|TEXT	_ImmunePercent|TEXT	_DecreaseAggro|FLOAT	_RangeAttackAdditionalAggro|FLOAT	_StunStateAdditionalAggro|FLOAT	_DownStateAdditionalAggro|FLOAT	_CantMoveStateAdditionalAggro|FLOAT	_SleepStateAdditionalAggro|FLOAT	_UnderHPStateAdditionalAggro|FLOAT	_AllowSEDiffuseVariation|INTEGER	_Grade|INTEGER	_AllowEffectIndex|INTEGER	_UseGaugeBalloon|BOOLEAN	_ItemDropGroupID|INTEGER	_MonsterRaceID|INTEGER	_MonsterGrade|INTEGER	_SlowEffectByDeath|BOOLEAN	_EffectScale|BOOLEAN	_BossKillCheck|BOOLEAN	_ImmuneReduceTime|TEXT	_EffectByStart|TEXT	_EffectByEnd|TEXT	_StateResist|BOOLEAN	_AllowEffectIndex_New|TEXT	_NoSpin|BOOLEAN	_ShowGauge|BOOLEAN	_OffSetID|INTEGER	_HPBarOrder|INTEGER	_ItemDropType|INTEGER	_ItemDropIntervalTime|TEXT	_LimboConstantFlag|INTEGER	_NewBalanceFlagException|INTEGER
100011	1000004083	{1000010167},{1000006569}	100	4105	0	1252	1530	0	1252	1530	4219	4219	1012	10000	938	472	0	109	-1	0.0	0.15	0.15	0.15	0.15	0	0	0	0	0.0	10307	1.4	1.5	AiGoblin_Gray_Abyss.lua	233	0	3000	5	3200	4000	0	0.0	0.0	1	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	24	1	true	true	false				false	0	false	true	0	0	0	0	0	0
100012	1000004083	{1000010167},{1000006532}	100	5131	0	1063	1299	0	1063	1299	2812	5625	675	7500	1406	338	1250	875	-1	0.0	0.0	0.0	-0.3	0.5	0	0	0	0	0.9	10501	1.4	1.5	AiSkeleton_Gray_Abyss.lua	26	0	3000	5	3200	4000	0	0.0	0.0	18	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	42	1	true	true	false				false	0	false	true	0	0	0	0	0	0
100013	1000004083	{1000010167},{1000006540}	100	4342	0	1087	1328	0	1087	1328	4219	4219	742	6250	469	472	0	109	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10201	1.4	1.5	AiKoboldWarrior_Yellow_Abyss.lua	3	3	3000	5	3200	4000	0	0.0	0.0	40	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	25	1	true	true	false				false	0	false	true	0	0	0	0	0	0
100014	1000004083	{1000010167},{1000006587}	100	4737	0	1229	1502	0	1229	1502	4219	4219	742	7500	469	472	0	109	-1	0.0	-0.15	0.0	0.0	0.15	0	0	0	0	0.0	10202	1.4	1.5	AiKoboldWarrior_Green_Abyss.lua	211	211	3000	5	3200	4000	0	0.0	0.0	40	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	26	1	true	true	false				false	0	false	true	0	0	0	0	0	0
100015	1000004083	{1000010167},{1000006541}	100	4579	0	1299	1588	0	1299	1588	4219	4219	472	3750	469	1012	625	109	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	11101	1.4	1.5	AiKoboldArcher_Yellow_Abyss.lua	24	25	3000	5	3200	4000	0	0.0	0.0	0	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	31	1	true	true	false				false	0	false	true	0	0	0	0	0	0
100016	1000004083	{1000010167},{1000006568}	100	7895	0	1559	1906	0	1559	1906	4725	4725	742	15000	1406	472	0	109	-1	0.0	0.0	0.0	0.0	0.15	0	0	0	0	0.67	10203	1.4	1.5	AiKoboldWarrior_Gray_Abyss.lua	213	213	3000	5	3200	4000	0	0.0	0.0	40	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	27	3	true	true	false				false	0	false	true	0	0	0	0	0	0
100017	1000004083	{1000010167},{1000006572}	100	11526	0	1637	2001	0	1637	2001	5316	5316	1012	3750	469	472	625	109	-1	0.0	0.0	0.0	-0.3	0.3	0	0	0	0	0.67	10205	1.4	1.5	AiKoboldWarrior_Black_Abyss.lua	214	214	3000	5	3200	4000	0	0.0	0.0	40	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	29	3	true	true	false				false	0	false	true	0	0	0	0	0	0
100018	1000004083	{1000010167},{1000006551}	100	10263	0	1637	2001	0	1637	2001	4607	4607	1012	7500	469	472	0	109	-1	0.0	0.6	-0.3	0.0	0.0	0	0	0	0	0.67	10206	1.4	1.5	AiKoboldWarrior_Red_Abyss.lua	210	210	3000	5	3200	4000	0	0.0	0.0	40	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	30	3	true	true	false				false	0	false	true	0	0	0	0	0	0
100019	1000004083	{1000010167},{1000006588}	100	5210	0	1370	1675	0	1370	1675	4219	4219	472	5000	469	1012	625	109	-1	0.0	-0.15	0.0	0.0	0.15	0	0	0	0	0.0	11102	1.4	1.5	AiKoboldArcher_Green_Abyss.lua	167	166	3000	5	3200	4000	0	0.0	0.0	0	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	32	1	true	true	false				false	0	false	true	0	0	0	0	0	0
100020	1000004083	{1000010167},{1000006573}	100	5921	0	1488	1819	0	1488	1819	4500	4500	472	6250	469	1012	625	109	-1	0.0	0.3	-0.3	0.0	0.0	0	0	0	0	0.0	11104	1.4	1.5	AiKoboldArcher_Black_Abyss.lua	24	25	3000	5	3200	4000	0	0.0	0.0	0	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	35	1	true	true	false				false	0	false	true	0	0	0	0	0	0
100021	1000004083	{1000010167},{1000006765}	100	5526	0	1299	1588	0	1299	1588	2812	5625	675	7500	1406	338	1250	875	-1	0.0	-0.3	0.3	-0.3	0.5	0	0	0	0	0.9	10502	1.4	1.5	AiSkeleton_Blue_Abyss.lua	141	0	3000	5	3200	4000	0	0.0	0.0	18	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	43	1	true	true	false				false	0	false	true	0	0	0	0	0	0
100022	1000004083	{1000010167},{1000006761}	100	5921	0	1536	1877	0	1536	1877	2812	5625	675	7500	1406	338	1250	875	-1	0.0	-0.15	0.0	-0.3	0.5	0	0	0	0	0.0	10507	1.4	1.5	AiSkeleton_Green_Abyss.lua	141	0	3000	5	3200	4000	0	0.0	0.0	18	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	46	1	true	true	false				false	0	false	true	0	0	0	0	0	0
100023	1000004083	{1000010167},{1000006617}	100	6710	0	1536	1877	0	1536	1877	4219	8438	675	7500	1406	338	1250	875	-1	0.0	0.0	0.0	-0.5	0.5	0	0	0	0	0.9	10504	1.4	1.5	AiSkeleton_Black_Abyss.lua	143	0	3000	5	3200	4000	0	0.0	0.0	18	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	45	1	true	true	false				false	0	false	true	0	0	0	0	0	0
100024	1000004083	{1000010167},{1000006565}	100	5526	0	1890	2310	0	1890	2310	2812	5625	675	7500	1406	338	1250	875	-1	0.0	0.0	0.0	0.3	0.3	0	0	0	0	0.9	10503	1.4	1.5	AiSkeleton_White_Abyss.lua	142	0	3000	5	3200	4000	0	0.0	0.0	18	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	44	1	true	true	false				false	0	false	true	0	0	0	0	0	0
100025	1000004083	{1000010167},{1000006549}	100	15789	0	1819	2223	0	1819	2223	7383	4430	1012	1250	1875	1012	1250	875	-1	0.0	-0.15	0.0	-0.3	0.5	0	0	0	0	0.7822	10102	1.4	1.5	AiGhoul_Gray_Abyss.lua	21	0	3000	5	3200	4000	0	0.0	0.0	8	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	49	3	true	true	false				false	0	false	true	0	0	0	0	0	0
100026	1000004083	{1000010167},{1000006561}	100	14526	0	1819	2223	0	1819	2223	5906	4430	1012	1250	1875	1012	1250	875	-1	0.0	-0.15	0.0	-0.3	0.5	0	0	0	0	0.7822	10101	1.4	1.5	AiGhoul_Green_Abyss.lua	21	0	3000	5	3200	4000	0	0.0	0.0	8	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	50	3	true	true	false				false	0	false	true	0	0	0	0	0	0
100027	1000004083	{1000010167},{1000006531}	100	15789	0	2599	3176	0	2599	3176	5906	5906	1350	5000	1875	1350	2500	438	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.67	10801	1.4	1.5	AiOrc_Green_Abyss.lua	8	52	3000	5	3200	4000	0	0.0	0.0	5	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	96	3	true	true	false				false	0	false	true	0	0	0	0	0	0
100028	1000004083	{1000010167},{1000004086}	100	29999	0	1559	1906	0	1559	1906	4641	7734	675	12500	938	1012	1250	438	-1	0.0	0.0	0.0	-0.15	0.15	0	0	0	0	1.0	10701	1.4	1.5	AiDarkElf_Gray_Boss_Abyss.lua	18	0	3000	5	3200	4000	0	0.0	0.0	20	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	92	5	true	true	false				false	0	false	true	0	0	0	0	0	0
100029	1000004083	{1000010167},{1000006534}	100	25263	0	2977	3638	0	2977	3638	5259	7116	1688	5000	375	1012	1250	219	-1	0.0	0.0	0.0	0.3	-0.3	0	0	0	0	1.0	11601	1.4	1.5	AiBroo_White_Boss_Abyss.lua	16	0	3000	5	3200	4000	0	0.0	0.0	10	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	106	5	true	true	false				false	0	false	true	0	0	0	0	0	0
100030	1000004083	{1000010167},{1000006554}	100	36315	0	3260	3985	0	3260	3985	6497	6497	2025	5000	2344	1350	2500	438	-1	0.0	0.3	-0.3	0.0	0.0	0	0	0	0	1.0	10814	1.4	1.5	AiOrc_Red_Boss_Abyss.lua	74	75	3000	5	3200	4000	0	0.0	0.0	5	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	98	5	true	true	false				false	0	false	true	0	0	0	0	0	0
100031	1000004083	{1000010167},{1000006552}	100	10263	0	2717	3321	0	2717	3321	4500	4500	1012	12500	1406	1350	1875	328	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	10401	1.4	1.5	AiHopGoblin_Green_Abyss.lua	91	0	3000	5	3200	4000	0	0.0	0.0	0	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	118	1	true	true	false				false	0	false	true	0	0	0	0	0	0
100032	1000004083	{1000010167},{1000006755}	100	11052	0	3071	3754	0	2953	3609	4500	4500	1012	12500	1406	1350	1875	328	-1	0.0	0.0	0.0	0.15	0.0	0	0	0	0	0.0	10404	1.4	1.5	AiHopGoblin_Yellow_Abyss.lua	91	0	3000	5	3200	4000	0	0.0	0.0	0	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	119	1	true	true	false				false	0	false	true	0	0	0	0	0	0
100033	1000004083	{1000010167},{1000006589}	100	7895	0	1772	2166	0	1772	2166	2812	2812	1350	5000	1875	4050	2500	1312	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	40001	1.4	1.5	AiKoboldGun_Abyss.lua	0	0	3000	5	3200	4000	0	0.0	0.0	0	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	91	1	true	true	false				false	0	false	true	0	0	0	0	0	0
100034	1000004083	{1000010167},{1000006560}	100	7500	0	2776	3393	0	2776	3393	4219	7031	1688	5000	375	1012	1250	219	-1	0.0	-0.3	0.3	0.0	0.0	0	0	0	0	0.0	11602	1.4	1.5	AiBroo_Blue_Abyss.lua	16	0	3000	5	3200	4000	0	0.0	0.0	10	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	107	1	true	true	false				false	0	false	true	0	0	0	0	0	0
100035	1000004083	{1000010167},{1000006574}	100	7500	0	2776	3393	0	2776	3393	4219	7031	1688	5000	375	1012	1250	219	-1	0.0	0.3	-0.3	0.0	0.0	0	0	0	0	0.0	11604	1.4	1.5	AiBroo_Red_Abyss.lua	16	0	3000	5	3200	4000	0	0.0	0.0	10	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	108	1	true	true	false				false	0	false	true	0	0	0	0	0	0
100036	1000004083	{1000010167},{1000006616}	100	6710	0	2552	3119	0	2552	3119	4219	7031	1688	5000	375	1012	1250	219	-1	0.0	0.0	0.0	-0.3	0.3	0	0	0	0	0.0	11603	1.4	1.5	AiBroo_Black_Abyss.lua	16	0	3000	5	3200	4000	0	0.0	0.0	10	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	109	1	true	true	false				false	0	false	true	0	0	0	0	0	0
100037	1000004083	{1000010167},{1000006759}	100	19736	0	4028	4923	0	4028	4923	5906	5906	1350	5000	1875	1350	2500	438	-1	0.0	0.15	-0.15	0.0	0.0	0	0	0	0	0.67	10808	1.4	1.5	AiOrc_Gray_Abyss.lua	134	135	3000	5	3200	4000	0	0.0	0.0	5	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	100	3	true	true	false				false	0	false	true	0	0	0	0	0	0
100038	1000004083	{1000010167},{1000006580}	100	18157	0	3248	3970	0	3248	3970	9155	5906	2025	5000	2344	2025	2500	656	-1	0.0	0.0	0.0	-0.3	0.3	0	0	0	0	0.67	10803	1.4	1.5	AiOrc_Black_Abyss.lua	73	56	3000	5	3200	4000	0	0.0	0.0	5	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	99	3	true	true	false				false	0	false	true	0	0	0	0	0	0
100039	1000004083	{1000010167},{1000006538}	100	15789	0	2339	2859	0	2339	2859	5316	6497	1350	3750	1875	1350	3125	438	-1	0.0	-0.3	0.3	0.0	0.0	0	0	0	0	0.67	10802	1.4	1.5	AiOrc_Blue_Abyss.lua	72	53	3000	5	3200	4000	0	0.0	0.0	5	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	97	3	true	true	false				false	0	false	true	0	0	0	0	0	0
100040	1000004083	{1000010167},{1000006558}	100	6710	0	1536	1877	0	1536	1877	5625	8438	1012	1250	1875	1012	1250	875	-1	0.0	-0.15	0.3	-0.3	0.5	0	0	0	0	0.34	10103	1.4	1.5	AiGhoul_Blue_Abyss.lua	21	0	3000	5	3200	4000	0	0.0	0.0	8	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	51	1	true	true	false				false	0	false	true	0	0	0	0	0	0
100041	1000004083	{1000010167},{1000006598}	100	6710	0	1890	2310	0	1890	2310	4219	4219	1012	1250	1875	1012	1250	875	-1	0.0	-0.15	0.0	-0.3	0.5	0	0	0	0	0.34	10105	1.4	1.5	AiGhoul_Red_Abyss.lua	21	0	3000	5	3200	4000	0	0.0	0.0	8	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	52	1	true	true	false				false	0	false	true	0	0	0	0	0	0
100042	1000004083	{1000010167},{1000005998}	100	7895	0	2126	2599	0	1654	2021	7031	4219	1350	6250	938	1688	1250	438	-1	0.0	-0.15	0.15	0.0	0.0	0	0	0	0	0.0	11201	1.4	1.5	AiTroll_Blue_Abyss.lua	12	0	3000	5	3200	4000	0	0.0	0.0	0	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	114	1	true	true	false				false	0	false	true	0	0	0	0	0	0
100043	1000004083	{1000010167},{1000007084}	100	39473	0	1701	2079	0	2410	2945	4641	7734	675	12500	938	1012	1250	438	-1	0.0	0.0	0.0	0.3	-0.3	0	0	0	0	1.0	10702	1.4	1.5	AiDarkElf_Blue_Boss_Abyss.lua	18	0	3000	5	3200	4000	0	0.0	0.0	20	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	93	5	true	true	false				false	0	false	true	0	0	0	0	0	0
100044	1000004083	{1000010167},{1000007086}	100	34736	0	1843	2252	0	1843	2252	4641	7734	675	12500	938	1012	1250	438	-1	0.0	0.3	-0.3	0.0	0.0	0	0	0	0	1.0	10704	1.4	1.5	AiDarkElf_Red_Boss_Abyss.lua	18	0	3000	5	3200	4000	0	0.0	0.0	20	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	94	5	true	true	false				false	0	false	true	0	0	0	0	0	0
100045	1000004083	{1000010167},{1000006543}	100	18947	0	2521	3081	0	2521	3081	2953	6202	1012	10000	938	2700	1250	547	-1	0.0	-0.3	0.0	0.3	-0.3	0	0	0	0	0.67	12002	1.4	1.5	AiHarpy_White_Abyss.lua	48	48	3000	5	3200	4000	0	0.0	0.0	12	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	123	3	true	true	false				false	0	false	true	0	0	0	0	0	0
100046	1000004083	{1000010167},{1000006606}	100	17684	0	2729	3335	0	2729	3335	7383	7383	1350	2500	1406	2700	5000	1312	-1	0.0	0.0	0.0	0.0	0.33	0	0	0	0	0.67	11301	1.4	1.5	AiGargoyle_Gray_Abyss.lua	12	0	3000	5	3200	4000	0	0.0	0.0	16	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	127	3	true	true	false				false	0	false	true	0	0	0	0	0	0
100047	1000004083	{1000010167},{1000006614}	100	27631	0	2339	2859	0	2339	2859	2953	8859	1350	15000	938	4050	1250	1312	-1	0.0	0.25	-0.25	-0.5	0.5	0	0	0	0	0.67	11805	1.4	1.5	AiWraith_Red_Abyss.lua	61	0	3000	5	3200	4000	0	0.0	0.0	22	0	0	0	0	0	1000			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	true	0	180	3	true	true	false				false	0	false	true	0	0	0	0	0	0
100048	1000004083	{1000010167},{1000006756}	100	15394	0	4253	5198	0	4253	5198	7031	4219	2025	2500	2812	5400	1250	1094	-1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	11901	1.4	1.5	AiMinotauros_Black_Abyss.lua	49	0	3000	5	3200	4000	0	0.0	0.0	45	0	0	0	0	0	200			0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	1	0	true	0	168	1	false	true	false				false	0	false	true	0	0	0	0	0	0
