ROWID	_PotentialID|INTEGER	_PotentialNo|INTEGER	_PotentialRatio|FLOAT	_PrefixNameID|INTEGER	_State1|INTEGER	_State1Value|TEXT	_State2|INTEGER	_State2Value|TEXT	_State3|INTEGER	_State3Value|TEXT	_State4|INTEGER	_State4Value|TEXT	_State5|INTEGER	_State5Value|TEXT	_State6|INTEGER	_State6Value|TEXT	_State7|INTEGER	_State7Value|TEXT	_State8|INTEGER	_State8Value|TEXT	_State9|INTEGER	_State9Value|TEXT	_State10|INTEGER	_State10Value|TEXT	_State11|INTEGER	_State11Value|TEXT	_State12|INTEGER	_State12Value|TEXT	_State13|INTEGER	_State13Value|TEXT	_State14|INTEGER	_State14Value|TEXT	_State15|INTEGER	_State15Value|TEXT	_State16|INTEGER	_State16Value|TEXT	_SkillID|INTEGER	_SkillLevel|INTEGER	_SkillUsingType|INTEGER	_GearScore|INTEGER
838903907	838904109	0	1.997	0	25	25371	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903908	838904109	0	1.997	0	8	4741.32469715385	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904676	838904109	0	1.997	0	9	6321.76626287178	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904677	838904109	0	0.03	0	29	566.332705007204	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904678	838904109	0	1.997	0	103	45522	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903913	838904111	0	7.994	0	4	1699.6145380317	5	1699.6145380317	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903914	838904111	0	7.994	0	25	16914	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903915	838904111	0	7.994	0	12	24567.84	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903916	838904111	0	7.994	0	0	799.818606132563	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903917	838904111	0	7.994	0	1	799.818606132563	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903918	838904111	0	7.994	0	2	799.818606132563	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903919	838904111	0	7.994	0	3	671.847629151354	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903920	838904111	0	7.994	0	8	3647.1728439645	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903921	838904111	0	7.994	0	9	4862.89712528598	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903922	838904111	0	0.06	0	29	492.463221745395	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903923	838904111	0	7.994	0	103	26778	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903924	838904111	0	1.997	0	4	2719.38326085072	5	2719.38326085072	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903925	838904111	0	1.997	0	25	25371	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903926	838904111	0	1.997	0	12	41765.328	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903927	838904111	0	1.997	0	0	1039.76418797233	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903928	838904111	0	1.997	0	1	1039.76418797233	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903929	838904111	0	1.997	0	2	1039.76418797233	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903930	838904111	0	1.997	0	3	873.40191789676	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903931	838904111	0	1.997	0	8	4741.32469715385	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904679	838904111	0	1.997	0	9	6321.76626287178	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904680	838904111	0	0.03	0	29	566.332705007204	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904681	838904111	0	1.997	0	103	45522	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903932	838904112	0	7.994	0	4	1699.6145380317	5	1699.6145380317	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903933	838904112	0	7.994	0	6	1699.6145380317	7	1699.6145380317	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903934	838904112	0	7.994	0	12	24567.84	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903935	838904112	0	7.994	0	0	799.818606132563	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903936	838904112	0	7.994	0	1	799.818606132563	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903937	838904112	0	7.994	0	2	799.818606132563	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903938	838904112	0	7.994	0	3	671.847629151354	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903939	838904112	0	7.994	0	8	3647.1728439645	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903940	838904112	0	7.994	0	25	16914	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903941	838904112	0	0.06	0	29	492.463221745395	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903942	838904112	0	7.994	0	103	26778	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903943	838904112	0	1.997	0	4	2719.38326085072	5	2719.38326085072	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903944	838904112	0	1.997	0	6	2719.38326085072	7	2719.38326085072	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903945	838904112	0	1.997	0	12	41765.328	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903946	838904112	0	1.997	0	0	1039.76418797233	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903947	838904112	0	1.997	0	1	1039.76418797233	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903948	838904112	0	1.997	0	2	1039.76418797233	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903949	838904112	0	1.997	0	3	873.40191789676	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903950	838904112	0	1.997	0	8	4741.32469715385	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904682	838904112	0	1.997	0	25	25371	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904683	838904112	0	0.03	0	29	566.332705007204	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904684	838904112	0	1.997	0	103	45522	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903951	838904113	0	7.994	0	25	16914	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903952	838904113	0	7.994	0	6	1699.6145380317	7	1699.6145380317	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903953	838904113	0	7.994	0	12	24567.84	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903954	838904113	0	7.994	0	0	799.818606132563	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903955	838904113	0	7.994	0	1	799.818606132563	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903956	838904113	0	7.994	0	2	799.818606132563	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903957	838904113	0	7.994	0	3	671.847629151354	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903958	838904113	0	7.994	0	8	3647.1728439645	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903959	838904113	0	7.994	0	9	4862.89712528598	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903960	838904113	0	0.06	0	29	492.463221745395	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903961	838904113	0	7.994	0	103	26778	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903962	838904113	0	1.997	0	25	25371	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903963	838904113	0	1.997	0	6	2719.38326085072	7	2719.38326085072	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903964	838904113	0	1.997	0	12	41765.328	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903965	838904113	0	1.997	0	0	1039.76418797233	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903966	838904113	0	1.997	0	1	1039.76418797233	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903967	838904113	0	1.997	0	2	1039.76418797233	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903968	838904113	0	1.997	0	3	873.40191789676	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903969	838904113	0	1.997	0	8	4741.32469715385	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904685	838904113	0	1.997	0	9	6321.76626287178	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904686	838904113	0	0.03	0	29	566.332705007204	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904687	838904113	0	1.997	0	103	45522	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903970	838904114	0	7.994	0	4	1699.6145380317	5	1699.6145380317	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903971	838904114	0	7.994	0	6	1699.6145380317	7	1699.6145380317	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903972	838904114	0	7.994	0	12	24567.84	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903973	838904114	0	7.994	0	0	799.818606132563	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903974	838904114	0	7.994	0	1	799.818606132563	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903975	838904114	0	7.994	0	2	799.818606132563	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903976	838904114	0	7.994	0	3	671.847629151354	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903977	838904114	0	7.994	0	25	16914	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903978	838904114	0	7.994	0	9	4862.89712528598	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903979	838904114	0	0.06	0	29	492.463221745395	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903980	838904114	0	7.994	0	103	26778	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903981	838904114	0	1.997	0	4	2719.38326085072	5	2719.38326085072	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903982	838904114	0	1.997	0	6	2719.38326085072	7	2719.38326085072	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903983	838904114	0	1.997	0	12	41765.328	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903984	838904114	0	1.997	0	0	1039.76418797233	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903985	838904114	0	1.997	0	1	1039.76418797233	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903986	838904114	0	1.997	0	2	1039.76418797233	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903987	838904114	0	1.997	0	3	873.40191789676	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903988	838904114	0	1.997	0	25	25371	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904688	838904114	0	1.997	0	9	6321.76626287178	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904689	838904114	0	0.03	0	29	566.332705007204	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904690	838904114	0	1.997	0	103	45522	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903989	838904115	0	7.994	0	4	1699.6145380317	5	1699.6145380317	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903990	838904115	0	7.994	0	6	1699.6145380317	7	1699.6145380317	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903991	838904115	0	7.994	0	12	24567.84	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903992	838904115	0	7.994	0	0	799.818606132563	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903993	838904115	0	7.994	0	25	16914	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903994	838904115	0	7.994	0	2	799.818606132563	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903995	838904115	0	7.994	0	3	671.847629151354	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903996	838904115	0	7.994	0	8	3647.1728439645	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903997	838904115	0	7.994	0	9	4862.89712528598	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903998	838904115	0	0.06	0	29	492.463221745395	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838903999	838904115	0	7.994	0	103	26778	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904000	838904115	0	1.997	0	4	2719.38326085072	5	2719.38326085072	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904001	838904115	0	1.997	0	6	2719.38326085072	7	2719.38326085072	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904002	838904115	0	1.997	0	12	41765.328	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904003	838904115	0	1.997	0	0	1039.76418797233	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904004	838904115	0	1.997	0	25	25371	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904005	838904115	0	1.997	0	2	1039.76418797233	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904006	838904115	0	1.997	0	3	873.40191789676	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904007	838904115	0	1.997	0	8	4741.32469715385	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904691	838904115	0	1.997	0	9	6321.76626287178	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904692	838904115	0	0.03	0	29	566.332705007204	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904693	838904115	0	1.997	0	103	45522	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904008	838904116	0	7.994	0	4	1699.6145380317	5	1699.6145380317	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904009	838904116	0	7.994	0	6	1699.6145380317	7	1699.6145380317	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904010	838904116	0	7.994	0	12	24567.84	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904011	838904116	0	7.994	0	0	799.818606132563	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904012	838904116	0	7.994	0	1	799.818606132563	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904013	838904116	0	7.994	0	25	16914	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904014	838904116	0	7.994	0	3	671.847629151354	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904015	838904116	0	7.994	0	8	3647.1728439645	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904016	838904116	0	7.994	0	9	4862.89712528598	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904017	838904116	0	0.06	0	29	492.463221745395	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904018	838904116	0	7.994	0	103	26778	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
838904019	838904116	0	1.997	0	4	2719.38326085072	5	2719.38326085072	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	10
