ROWID	_EnchantID|INTEGER	_EnchantLevel|INTEGER	_EnchantRatio|FLOAT	_BreakRatio|FLOAT	_MinDown|INTEGER	_MaxDown|INTEGER	_NeedItemID1|INTEGER	_NeedItemCount1|INTEGER	_NeedItemID2|INTEGER	_NeedItemCount2|INTEGER	_NeedItemID3|INTEGER	_NeedItemCount3|INTEGER	_NeedItemID4|INTEGER	_NeedItemCount4|INTEGER	_NeedItemID5|INTEGER	_NeedItemCount5|INTEGER	_NeedCoin|INTEGER	_State1|INTEGER	_State1Value|TEXT	_State2|INTEGER	_State2Value|TEXT	_State3|INTEGER	_State3Value|TEXT	_State4|INTEGER	_State4Value|TEXT	_State5|INTEGER	_State5Value|TEXT	_State6|INTEGER	_State6Value|TEXT	_State7|INTEGER	_State7Value|TEXT	_State8|INTEGER	_State8Value|TEXT	_State9|INTEGER	_State9Value|TEXT	_State10|INTEGER	_State10Value|TEXT	_FailResultDropItemTableID|INTEGER	_PotentialID|INTEGER	_PotentialRatio|FLOAT	_ActionChangeValue|INTEGER	_ProtectItemCount|INTEGER	_ShieldItemCount|INTEGER	_BreakProtectItemCount|INTEGER	_DisjointDrop|INTEGER	_RandFunction|INTEGER	_NeedPoint|INTEGER	_NeedPointCount|INTEGER	_GearScore|INTEGER	_ProtectType|INTEGER	_Msg|BOOLEAN	_Skill_ApplyType|INTEGER	_SkillID|INTEGER	_SkillLevel|INTEGER
57934	847258323	11	0.7	0.0	0	0	268475885	11	0	0	0	0	0	0	0	0	359404	4	2078.1878126625	5	2929.463082315	6	1637.5754466225	7	2302.047320265	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	2	0	0	0	0	1	32	1100	44	0	false	0	0	0
57935	847258323	12	0.7	0.0	0	0	268475885	12	0	0	0	0	0	0	0	0	503165	4	2375.0717859	5	3347.95780836	6	1871.51479614	7	2630.91122316	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	2	0	0	0	0	1	32	1200	48	0	false	0	0	0
57936	847258323	13	0.7	0.0	0	0	268475885	13	0	0	0	0	0	0	0	0	704431	4	2731.332553785	5	3850.151479614	6	2152.242015561	7	3025.547906634	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	32	1300	52	0	false	0	0	0
57937	847258323	14	0.7	0.0	0	0	268475885	14	0	0	0	0	0	0	0	0	845318	4	3087.59332167	5	4352.345150868	6	2432.969234982	7	3420.184590108	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	31	1400	56	0	false	0	0	0
57938	847258323	15	0.7	0.0	0	0	268475885	15	0	0	0	0	0	0	0	0	997475	4	3503.2308842025	5	4938.237767331	6	2760.4843243065	7	3880.594054161	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	13	1500	60	0	false	0	0	0
57939	847258323	16	0.7	0.0	0	0	268475885	16	0	0	0	0	0	0	0	0	1157071	4	3918.868446735	5	5524.130383794	6	3087.999413631	7	4341.003518214	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	14	1600	64	0	false	0	0	0
57940	847258323	17	0.7	0.0	0	0	268475885	17	0	0	0	0	0	0	0	0	1562046	4	4393.882803915	5	6193.721945466	6	3462.302372859	7	4867.185762846	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	1	1700	68	0	false	0	0	0
57941	847258323	18	0.7	0.0	0	0	268475885	18	0	0	0	0	0	0	0	0	2108762	4	4868.897161095	5	6863.313507138	6	3836.605332087	7	5393.368007478	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	2	1800	72	0	false	0	0	0
57942	847258323	19	0.7	0.0	0	0	268475885	19	0	0	0	0	0	0	0	0	2846828	4	5403.2883129225	5	7616.604014019	6	4257.6961612185	7	5985.323032689	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	29	1900	76	0	false	0	0	0
57943	847258323	20	0.5	0.0	0	0	268475885	20	0	0	0	0	0	0	0	0	3416194	4	5937.67946475	5	8369.8945209	6	4678.78699035	7	6577.2780579	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	30	2000	80	0	false	0	0	0
57944	847258324	1	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	15000	4	193.7505126645	5	256.1875182405	6	158.5073248605	7	209.6317023075	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	0	0	0	0	0	1	0	0	4	0	false	0	0	0
57945	847258324	2	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	21000	4	387.501025329	5	512.375036481	6	317.014649721	7	419.263404615	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	0	0	0	0	0	1	0	0	8	0	false	0	0	0
57946	847258324	3	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	29400	4	581.2515379935	5	768.5625547215	6	475.5219745815	7	628.8951069225	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	0	0	0	0	0	1	0	0	12	0	false	0	0	0
57947	847258324	4	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	39690	4	775.002050658	5	1024.750072962	6	634.029299442	7	838.52680923	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	0	0	0	0	0	1	0	0	16	0	false	0	0	0
57948	847258324	5	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	51597	4	968.7525633225	5	1280.9375912025	6	792.5366243025	7	1048.1585115375	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	0	0	0	0	0	1	0	0	20	0	false	0	0	0
57949	847258324	6	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	67076	4	1162.503075987	5	1537.125109443	6	951.043949163	7	1257.790213845	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	0	0	0	0	0	1	0	0	24	0	false	0	0	0
57950	847258324	7	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	93907	4	1356.2535886515	5	1793.3126276835	6	1109.5512740235	7	1467.4219161525	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	0	1	0	0	28	0	false	0	0	0
57951	847258324	8	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	131469	4	1550.004101316	5	2049.500145924	6	1268.058598884	7	1677.05361846	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	0	1	0	0	32	0	false	0	0	0
57952	847258324	9	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	177483	4	1743.7546139805	5	2305.6876641645	6	1426.5659237445	7	1886.6853207675	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	0	1	0	0	36	0	false	0	0	0
57953	847258324	10	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	266225	4	1937.505126645	5	2561.875182405	6	1585.073248605	7	2096.317023075	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	2	0	0	0	0	1	0	0	40	0	false	0	0	0
57954	847258324	11	0.7	0.0	0	0	0	6	268466749	0	0	0	0	0	0	0	359404	4	2260.4226477525	5	2988.8543794725	6	1849.2521233725	7	2445.7031935875	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	2	0	0	0	0	1	0	0	44	0	false	0	0	0
57955	847258324	12	0.7	0.0	0	0	0	6	268466749	0	0	0	0	0	0	0	503165	4	2583.34016886	5	3415.83357654	6	2113.43099814	7	2795.0893641	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	2	0	0	0	0	1	0	0	48	0	false	0	0	0
57956	847258324	13	0.7	0.0	0	0	0	6	268466749	0	0	0	0	0	0	0	704431	4	2970.841194189	5	3928.208613021	6	2430.445647861	7	3214.352768715	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	0	0	52	0	false	0	0	0
57957	847258324	14	0.7	0.0	0	0	0	6	268466749	0	0	0	0	0	0	0	845318	4	3358.342219518	5	4440.583649502	6	2747.460297582	7	3633.61617333	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	0	0	56	0	false	0	0	0
57958	847258324	15	0.7	0.0	0	0	0	6	268466749	0	0	0	0	0	0	0	997475	4	3810.4267490685	5	5038.3545253965	6	3117.3107222565	7	4122.7568120475	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	0	0	60	0	false	0	0	0
57959	847258324	16	0.7	0.0	0	0	0	6	268466749	0	0	0	0	0	0	0	1157071	4	4262.511278619	5	5636.125401291	6	3487.161146931	7	4611.897450765	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	0	0	64	0	false	0	0	0
57960	847258324	17	0.7	0.0	0	0	0	6	268466749	0	0	0	0	0	0	0	1562046	4	4779.179312391	5	6319.292116599	6	3909.847346559	7	5170.915323585	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	0	0	68	0	false	0	0	0
57961	847258324	18	0.7	0.0	0	0	0	10	268466749	0	0	0	0	0	0	0	2108762	4	5295.847346163	5	7002.458831907	6	4332.533546187	7	5729.933196405	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	0	0	72	0	false	0	0	0
57962	847258324	19	0.7	0.0	0	0	0	10	268466749	0	0	0	0	0	0	0	2846828	4	5877.0988841565	5	7771.0213866285	6	4808.0555207685	7	6358.8283033275	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	0	0	76	0	false	0	0	0
57963	847258324	20	0.5	0.0	0	0	0	10	268466749	0	0	0	0	0	0	0	3416194	4	6458.35042215	5	8539.58394135	6	5283.57749535	7	6987.72341025	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	0	0	80	0	false	0	0	0
57964	847258325	1	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	15000	4	156.41883972	5	220.596249555	6	191.183416479	7	269.5886316585	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	0	0	0	0	0	1	0	0	4	0	false	0	0	0
57965	847258325	2	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	21000	4	312.83767944	5	441.19249911	6	382.366832958	7	539.177263317	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	0	0	0	0	0	1	0	0	8	0	false	0	0	0
57966	847258325	3	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	29400	4	469.25651916	5	661.788748665	6	573.550249437	7	808.7658949755	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	0	0	0	0	0	1	0	0	12	0	false	0	0	0
57967	847258325	4	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	39690	4	625.67535888	5	882.38499822	6	764.733665916	7	1078.354526634	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	0	0	0	0	0	1	0	0	16	0	false	0	0	0
57968	847258325	5	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	51597	4	782.0941986	5	1102.981247775	6	955.917082395	7	1347.9431582925	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	0	0	0	0	0	1	0	0	20	0	false	0	0	0
57969	847258325	6	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	67076	4	938.51303832	5	1323.57749733	6	1147.100498874	7	1617.531789951	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	0	0	0	0	0	1	0	0	24	0	false	0	0	0
57970	847258325	7	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	93907	4	1094.93187804	5	1544.173746885	6	1338.283915353	7	1887.1204216095	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	0	1	0	0	28	0	false	0	0	0
57971	847258325	8	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	131469	4	1251.35071776	5	1764.76999644	6	1529.467331832	7	2156.709053268	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	0	1	0	0	32	0	false	0	0	0
57972	847258325	9	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	177483	4	1407.76955748	5	1985.366245995	6	1720.650748311	7	2426.2976849265	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	0	1	0	0	36	0	false	0	0	0
57973	847258325	10	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	266225	4	1564.1883972	5	2205.96249555	6	1911.83416479	7	2695.886316585	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	2	0	0	0	0	1	0	0	40	0	false	0	0	0
57974	847258325	11	0.7	0.0	0	0	0	6	268466749	0	0	0	0	0	0	0	359404	4	1824.8864634	5	2573.622911475	6	2230.473192255	7	3145.2007026825	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	2	0	0	0	0	1	0	0	44	0	false	0	0	0
57975	847258325	12	0.7	0.0	0	0	0	6	268466749	0	0	0	0	0	0	0	503165	4	2085.5845296	5	2941.2833274	6	2549.11221972	7	3594.51508878	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	2	0	0	0	0	1	0	0	48	0	false	0	0	0
57976	847258325	13	0.7	0.0	0	0	0	6	268466749	0	0	0	0	0	0	0	704431	4	2398.42220904	5	3382.47582651	6	2931.479052678	7	4133.692352097	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	0	0	52	0	false	0	0	0
57977	847258325	14	0.7	0.0	0	0	0	6	268466749	0	0	0	0	0	0	0	845318	4	2711.25988848	5	3823.66832562	6	3313.845885636	7	4672.869615414	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	0	0	56	0	false	0	0	0
57978	847258325	15	0.7	0.0	0	0	0	6	268466749	0	0	0	0	0	0	0	997475	4	3076.23718116	5	4338.392907915	6	3759.940524087	7	5301.9097559505	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	0	0	60	0	false	0	0	0
57979	847258325	16	0.7	0.0	0	0	0	6	268466749	0	0	0	0	0	0	0	1157071	4	3441.21447384	5	4853.11749021	6	4206.035162538	7	5930.949896487	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	0	0	64	0	false	0	0	0
57980	847258325	17	0.7	0.0	0	0	0	6	268466749	0	0	0	0	0	0	0	1562046	4	3858.33137976	5	5441.37415569	6	4715.857606482	7	6649.852914243	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	0	0	68	0	false	0	0	0
57981	847258325	18	0.7	0.0	0	0	0	10	268466749	0	0	0	0	0	0	0	2108762	4	4275.44828568	5	6029.63082117	6	5225.680050426	7	7368.755931999	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	0	0	72	0	false	0	0	0
57982	847258325	19	0.7	0.0	0	0	0	10	268466749	0	0	0	0	0	0	0	2846828	4	4744.70480484	5	6691.419569835	6	5799.230299863	7	8177.5218269745	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	0	0	76	0	false	0	0	0
57983	847258325	20	0.5	0.0	0	0	0	10	268466749	0	0	0	0	0	0	0	3416194	4	5213.961324	5	7353.2083185	6	6372.7805493	7	8986.28772195	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	0	0	80	0	false	0	0	0
57984	847258326	1	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	15000	4	140.1025490865	5	240.349838949	6	154.504394946	7	231.734837466	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	0	0	0	0	0	1	0	0	4	0	false	0	0	0
57985	847258326	2	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	21000	4	280.205098173	5	480.699677898	6	309.008789892	7	463.469674932	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	0	0	0	0	0	1	0	0	8	0	false	0	0	0
57986	847258326	3	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	29400	4	420.3076472595	5	721.049516847	6	463.513184838	7	695.204512398	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	0	0	0	0	0	1	0	0	12	0	false	0	0	0
57987	847258326	4	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	39690	4	560.410196346	5	961.399355796	6	618.017579784	7	926.939349864	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	0	0	0	0	0	1	0	0	16	0	false	0	0	0
57988	847258326	5	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	51597	4	700.5127454325	5	1201.749194745	6	772.52197473	7	1158.67418733	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	0	0	0	0	0	1	0	0	20	0	false	0	0	0
57989	847258326	6	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	67076	4	840.615294519	5	1442.099033694	6	927.026369676	7	1390.409024796	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	0	0	0	0	0	1	0	0	24	0	false	0	0	0
57990	847258326	7	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	93907	4	980.7178436055	5	1682.448872643	6	1081.530764622	7	1622.143862262	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	0	1	0	0	28	0	false	0	0	0
57991	847258326	8	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	131469	4	1120.820392692	5	1922.798711592	6	1236.035159568	7	1853.878699728	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	0	1	0	0	32	0	false	0	0	0
57992	847258326	9	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	177483	4	1260.9229417785	5	2163.148550541	6	1390.539554514	7	2085.613537194	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	1	0	0	0	0	1	0	0	36	0	false	0	0	0
57993	847258326	10	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	266225	4	1401.025490865	5	2403.49838949	6	1545.04394946	7	2317.34837466	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	2	0	0	0	0	1	0	0	40	0	false	0	0	0
57994	847258326	11	0.7	0.0	0	0	0	6	268466749	0	0	0	0	0	0	0	359404	4	1634.5297393425	5	2804.081454405	6	1802.55127437	7	2703.57310377	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	2	0	0	0	0	1	0	0	44	0	false	0	0	0
57995	847258326	12	0.7	0.0	0	0	0	6	268466749	0	0	0	0	0	0	0	503165	4	1868.03398782	5	3204.66451932	6	2060.05859928	7	3089.79783288	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	2	0	0	0	0	1	0	0	48	0	false	0	0	0
57996	847258326	13	0.7	0.0	0	0	0	6	268466749	0	0	0	0	0	0	0	704431	4	2148.239085993	5	3685.364197218	6	2369.067389172	7	3553.267507812	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	0	0	52	0	false	0	0	0
57997	847258326	14	0.7	0.0	0	0	0	6	268466749	0	0	0	0	0	0	0	845318	4	2428.444184166	5	4166.063875116	6	2678.076179064	7	4016.737182744	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	0	0	56	0	false	0	0	0
57998	847258326	15	0.7	0.0	0	0	0	6	268466749	0	0	0	0	0	0	0	997475	4	2755.3501320345	5	4726.880165997	6	3038.586433938	7	4557.451803498	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	0	0	60	0	false	0	0	0
57999	847258326	16	0.7	0.0	0	0	0	6	268466749	0	0	0	0	0	0	0	1157071	4	3082.256079903	5	5287.696456878	6	3399.096688812	7	5098.166424252	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	0	0	64	0	false	0	0	0
58000	847258326	17	0.7	0.0	0	0	0	6	268466749	0	0	0	0	0	0	0	1562046	4	3455.862877467	5	5928.629360742	6	3811.108408668	7	5716.125990828	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	0	0	68	0	false	0	0	0
58001	847258326	18	0.7	0.0	0	0	0	10	268466749	0	0	0	0	0	0	0	2108762	4	3829.469675031	5	6569.562264606	6	4223.120128524	7	6334.085557404	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	0	0	72	0	false	0	0	0
58002	847258326	19	0.7	0.0	0	0	0	10	268466749	0	0	0	0	0	0	0	2846828	4	4249.7773222905	5	7290.611781453	6	4686.633313362	7	7029.290069802	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	0	0	76	0	false	0	0	0
58003	847258326	20	0.5	0.0	0	0	0	10	268466749	0	0	0	0	0	0	0	3416194	4	4670.08496955	5	8011.6612983	6	5150.1464982	7	7724.4945822	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	3	0	0	0	0	1	0	0	80	0	false	0	0	0
58004	847258327	1	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	15000	4	194.272634061	5	272.155728141	6	194.272634061	7	272.155728141	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	0	0	0	0	0	1	0	0	4	0	false	0	0	0
58005	847258327	2	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	21000	4	388.545268122	5	544.311456282	6	388.545268122	7	544.311456282	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	0	0	0	0	0	1	0	0	8	0	false	0	0	0
58006	847258327	3	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	29400	4	582.817902183	5	816.467184423	6	582.817902183	7	816.467184423	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	0	0	0	0	0	1	0	0	12	0	false	0	0	0
58007	847258327	4	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	39690	4	777.090536244	5	1088.622912564	6	777.090536244	7	1088.622912564	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	0	0	0	0	0	1	0	0	16	0	false	0	0	0
58008	847258327	5	1.0	0.0	0	0	0	2	0	0	0	0	0	0	0	0	51597	4	971.363170305	5	1360.778640705	6	971.363170305	7	1360.778640705	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	0	0.0	0	0	0	0	0	1	0	0	20	0	false	0	0	0
