ROWID	_ImprintingType|INTEGER
1073922139	2
1073922140	2
1073922141	2
1073922142	2
1073922143	2
1073922144	2
1073922145	2
1073922146	2
1073922147	2
1073922148	2
1073922149	2
1073922150	1
1073922151	1
1073922152	1
1073922153	1
1073922154	1
1073922155	1
1073922156	1
1073922157	1
1073922158	1
1073922159	1
1073922160	1
1073922161	1
1073922162	1
1073922163	1
1073922164	1
1073922165	1
1073922166	1
1073922167	1
1073922168	1
1073922169	1
1073922170	1
1073922171	1
1073922172	1
1073922173	1
1073922174	1
1073922175	1
1073922176	1
1073922177	1
1073922178	1
1073922179	1
1073922180	1
1073922181	1
1073922182	1
1073922235	4
1073922236	4
1073922237	4
1073922238	4
1073922239	4
1073922240	4
1073922241	4
1073922242	4
1073922243	4
1073922244	4
1073922245	4
1073922246	4
1073922247	4
1073922248	4
1073922249	4
1073922250	4
1073922251	4
1073922252	4
1073925203	2
1073925204	4
1073925205	2
1073925206	4
1073925207	2
1073925208	4
1073925209	2
1073925210	4
1073925211	2
1073925212	4
1073925213	2
1073925214	4
1073925215	2
1073925216	4
1073925217	2
1073925218	4
1073925219	2
1073925220	4
1073925221	2
1073925222	4
1073925223	2
1073925224	4
1073925225	2
1073925226	4
1073925227	2
1073925228	4
1073925229	2
1073925230	4
1073925231	2
1073925232	4
1073925233	2
1073925234	4
1073925235	2
1073925236	4
1073925237	2
1073925238	4
1073925239	2
1073925240	4
1073925241	2
1073925242	4
1073925243	2
1073925244	4
1073925245	2
1073925246	4
1073925247	2
1073925248	4
1073925249	2
1073925250	4
1073925251	2
1073925252	4
1073925253	2
1073925254	4
1073925255	2
1073925256	4
1073925257	2
1073925258	4
1073925259	2
1073925260	4
1073925261	2
1073925262	4
1073925263	1
1073925264	1
1073925265	1
1073925266	1
1073925267	1
1073925268	1
1073925269	1
1073925270	1
1073925271	1
1073925272	1
1073925273	1
1073925274	1
1073925275	1
1073925276	1
1073925277	1
1073925278	1
1073925279	1
1073925280	1
1073925281	1
1073925282	1
