ROWID	_ImprintingType|INTEGER
1073916720	2
1073916721	2
1073916722	2
1073916723	2
1073916724	2
1073916725	2
1073914259	1
1073914260	1
1073914261	1
1073914262	1
1073914263	1
1073914264	1
1073914265	1
1073914266	1
1073914267	1
1073914268	1
1073914269	1
1073914270	1
1073914271	1
1073914272	1
1073914273	1
1073914274	1
1073914275	1
1073914276	1
1073916730	1
1073916731	1
1073916760	2
1073916761	2
1073916762	2
1073916763	2
1073916764	2
1073916765	2
1073916766	2
1073916767	2
1073916768	2
1073916769	2
1073916770	2
1073916771	2
1073916772	2
1073916773	2
1073916774	2
1073916775	2
1073916776	2
1073916777	2
1073916778	2
1073916779	2
1073916780	2
1073916781	2
1073916782	2
1073916783	2
1073916784	2
1073916785	2
1073916786	2
1073916787	2
1073916788	2
1073916789	2
1073916790	2
1073916791	2
1073916792	2
1073916793	2
1073916794	2
1073916795	2
1073916796	2
1073916797	2
1073916798	2
1073916799	2
1073916800	2
1073916801	2
1073916802	2
1073916803	2
1073916804	2
1073916805	2
1073916806	2
1073916807	2
1073916808	2
1073916809	2
1073916810	2
1073916811	2
1073916812	2
1073916813	2
1073916814	2
1073916815	2
1073916816	2
1073916817	2
1073916818	2
1073916819	2
1073916820	2
1073916821	2
1073916822	2
1073916823	2
1073916824	2
1073916825	2
1073916826	2
1073916827	2
1073916828	2
1073916829	2
1073916830	2
1073916831	2
1073916832	2
1073916833	2
1073916834	2
1073916835	2
1073916836	2
1073916837	2
1073916838	2
1073916839	2
1073916840	2
1073916841	2
1073916842	2
1073916843	2
1073916844	2
1073916845	2
1073916846	2
1073916847	2
1073916848	2
1073916849	2
1073916850	2
1073916851	2
1073916852	2
1073916853	2
1073916854	2
1073916855	2
1073916856	2
1073916857	2
1073916858	2
1073916859	2
1073916860	2
1073916861	2
1073916862	2
1073916863	2
1073916864	2
1073916865	2
1073916866	2
1073916867	2
1073916868	2
1073916869	2
1073916870	2
1073916871	2
1073916872	2
1073916873	2
1073916874	2
1073916875	2
1073916876	2
1073916877	2
1073916878	2
1073916879	2
1073916880	2
1073916881	2
1073916882	2
1073916883	2
1073916884	2
1073916885	2
1073916886	2
1073916887	2
1073916888	2
1073916889	2
1073916890	2
1073916891	2
1073916892	2
1073916893	2
1073916894	2
1073916895	2
1073916896	2
1073916897	2
1073916898	2
1073916899	2
1073916900	2
1073916901	2
1073916902	2
1073916903	2
1073916904	2
1073916905	2
1073916906	2
1073916907	2
1073916908	2
1073916909	2
1073916910	1
1073916911	1
1073916912	1
1073916913	1
1073916914	1
1073916915	1
1073916916	1
1073916917	1
1073916918	1
1073916919	1
1073916920	1
1073916921	1
1073916922	1
1073916923	1
1073916924	1
1073916925	1
1073916926	1
1073916927	1
1073916928	1
1073916929	1
1073914769	2
1073914770	2
1073914771	2
1073914772	2
1073914773	2
1073914774	2
1073914775	2
1073914776	2
1073914777	2
1073914778	2
1073914779	2
1073914780	2
1073914781	2
1073914782	2
1073914783	2
1073914784	2
1073914785	2
1073914786	2
1073914787	2
1073914788	2
1073914789	2
1073914790	2
1073914791	2
1073914792	2
1073914793	2
1073914794	2
1073914795	2
1073914796	2
1073914797	2
1073914798	2
1073914799	2
1073914800	2
1073914801	2
1073914802	2
1073914803	2
1073914804	2
1073914805	2
1073914806	2
1073914807	2
1073914808	2
1073914809	2
1073914810	2
1073914811	2
1073914812	2
1073914813	2
1073914814	1
1073914815	1
1073914816	1
1073914817	1
1073914818	1
1073914819	1
1073914820	1
1073914821	1
1073914822	1
1073914823	1
1073914824	1
1073914825	1
1073914826	1
1073914827	1
1073914828	1
1073914829	1
1073914830	1
1073914831	1
1073915390	2
1073915391	2
1073915392	2
1073915393	2
1073915394	2
1073915395	2
1073915396	2
1073915397	2
1073915398	2
1073915399	2
1073915400	2
1073915401	2
1073915402	2
1073915403	2
1073915404	2
1073915405	2
1073915406	2
1073915407	2
1073915408	2
1073915409	2
1073915410	2
1073915411	2
1073915412	2
1073915413	2
1073915414	2
1073915415	2
1073915416	2
1073915417	2
1073915418	2
1073915419	2
1073915420	2
1073915421	2
1073915422	2
1073915423	2
1073915424	2
1073915425	2
1073915426	2
1073915427	2
1073915428	2
1073915429	2
1073915430	2
1073915431	2
1073915432	2
1073915433	2
1073915434	2
1073915435	2
1073915436	2
1073915437	2
1073915438	2
1073915439	2
1073915440	2
1073915441	2
1073915442	2
1073915443	2
1073915444	2
1073915445	2
1073915446	2
1073915447	2
1073915448	2
1073915449	2
1073915450	2
1073915451	2
1073915452	2
1073915453	2
1073915454	2
1073915455	2
1073915456	2
1073915457	2
1073915458	2
1073915459	2
1073915460	2
1073915461	2
1073915462	2
1073915463	2
1073915464	2
1073915465	2
1073915466	2
1073915467	2
1073915468	2
1073915469	2
1073915470	2
1073915471	2
1073915472	2
1073915473	2
1073915474	2
1073915475	2
1073915476	2
1073915477	2
1073915478	2
1073915479	2
1073915480	2
1073915481	2
1073915482	2
1073915483	2
1073915484	2
1073915485	2
1073915486	2
1073915487	2
1073915488	2
1073915489	2
1073915490	2
1073915491	2
1073915492	2
1073915493	2
1073915494	2
1073915495	2
1073915496	2
1073915497	2
1073915498	2
1073915499	2
1073915500	2
1073915501	2
1073915502	2
1073915503	2
1073915504	2
1073915505	2
1073915506	2
1073915507	2
1073915508	2
1073915509	2
1073915510	2
1073915511	2
1073915512	2
1073915513	2
1073915514	2
1073915515	2
1073915516	2
1073915517	2
1073915518	2
1073915519	2
1073915520	2
1073915521	2
1073915522	2
1073915523	2
1073915524	2
1073915525	1
1073915526	1
1073915527	1
1073915528	1
1073915529	1
1073915530	1
1073915531	1
1073915532	1
1073915533	1
1073915534	1
1073915535	1
1073915536	1
1073915537	1
1073915538	1
1073915539	1
1073915540	1
1073915541	1
1073915542	1
1073915543	1
1073915544	1
1073915545	1
1073915546	1
1073915547	1
1073915548	1
1073915549	1
1073915550	1
1073915551	1
1073915552	1
1073915553	1
1073915554	1
1073915555	1
1073915556	1
1073915557	1
1073915558	1
1073915559	1
1073915560	1
1073915561	1
1073915562	1
1073915563	1
1073915564	1
1073915565	1
1073915566	1
1073915567	1
1073915568	1
1073915569	1
1073915570	1
1073915571	1
1073915572	1
1073915573	1
1073915574	1
1073915575	1
1073915576	1
1073915577	1
1073915578	1
1073916095	1
1073916096	1
1073916097	1
1073916098	1
1073916099	1
1073916100	1
1073916101	1
1073916102	1
1073916103	1
1073916104	1
1073916105	1
1073916106	1
1073916107	1
1073916108	1
1073916109	1
1073916110	1
1073916111	1
1073916112	1
1073916113	1
1073916114	1
1073916115	1
1073916116	1
1073916117	1
1073916118	1
1073916119	1
1073916120	1
1073916121	1
1073916122	1
1073916123	1
1073916124	1
1073916125	1
1073916619	1
1073916620	1
1073916498	2
1073916499	4
1073916500	2
1073916501	4
1073916502	2
1073916503	4
1073916504	2
1073916505	4
1073916506	2
1073916507	4
1073916508	2
1073916509	4
1073916510	2
1073916511	4
1073916512	2
1073916513	4
1073916514	2
1073916515	4
1073916516	2
1073916517	4
1073916518	2
1073916519	4
1073916520	2
1073916521	4
1073916522	2
1073916523	4
1073916524	2
1073916525	4
1073916526	2
1073916527	4
1073916528	2
1073916529	4
1073916530	2
1073916531	4
1073916532	2
1073916533	4
1073916534	2
1073916535	4
1073916536	2
1073916537	4
1073916538	2
1073916539	4
1073916540	2
1073916541	4
1073916542	2
1073916543	4
1073916544	2
1073916545	4
1073916546	2
1073916547	4
1073916548	2
1073916549	4
1073916550	2
1073916551	4
1073916749	2
1073916750	4
1073916751	2
1073916752	4
1073916753	2
1073916754	4
1073916552	1
1073916553	1
1073916554	1
1073916555	1
1073916556	1
1073916557	1
1073916558	1
1073916559	1
1073916560	1
1073916561	1
1073916562	1
1073916563	1
1073916564	1
1073916565	1
1073916566	1
1073916567	1
1073916568	1
1073916569	1
1073916755	1
1073916756	1
1073918041	2
1073918042	2
1073918043	2
1073918044	2
1073918045	2
1073918046	2
1073918047	2
1073918048	2
1073918049	2
1073918050	2
1073918051	2
1073918052	2
1073918053	2
1073918054	2
1073918055	2
1073918056	2
1073918057	2
1073918058	2
1073918059	2
1073918060	2
1073918061	2
1073918062	2
1073918063	2
1073918064	2
1073918065	2
1073918066	2
1073918067	2
1073918068	2
1073918069	2
1073918070	2
1073918071	2
1073918072	2
1073918073	2
1073918074	2
1073918075	2
1073918076	2
1073918077	2
1073918078	2
1073918079	2
1073918080	2
1073918081	2
1073918082	2
1073918083	2
1073918084	2
1073918085	2
1073918086	2
1073918087	2
1073918088	2
1073918089	2
1073918090	2
1073918091	2
1073918092	2
1073918093	2
1073918094	2
1073918095	2
1073918096	2
1073918097	2
1073918098	2
1073918099	2
1073918100	2
1073918101	2
1073918102	2
1073918103	2
1073918104	2
1073918105	2
1073918106	2
1073918107	2
1073918108	2
1073918109	2
1073918110	2
1073918111	2
1073918112	2
1073918113	2
1073918114	2
1073918115	2
1073918116	2
1073918117	2
1073918118	2
1073918119	2
1073918120	2
1073918121	2
1073918122	2
1073918123	2
1073918124	2
1073918125	2
1073918126	2
1073918127	2
1073918128	2
1073918129	2
1073918130	2
1073918131	2
1073918132	2
1073918133	2
1073918134	2
1073918135	2
1073918136	2
1073918137	2
1073918138	2
1073918139	2
1073918140	2
1073918141	2
1073918142	2
1073918143	2
1073918144	2
1073918145	2
1073918146	2
1073918147	2
1073918148	2
1073918149	2
1073918150	2
1073918151	2
1073918152	2
1073918153	2
1073918154	2
1073918155	2
1073918156	2
1073918157	2
1073918158	2
1073918159	2
1073918160	2
1073918161	2
1073918162	2
1073918163	2
1073918164	2
1073918165	2
1073918166	2
1073918167	2
1073918168	2
1073918169	2
1073918170	2
1073918171	2
1073918172	2
1073918173	2
1073918174	2
1073918175	2
1073918176	2
1073918177	2
1073918178	2
1073918179	2
1073918180	2
1073918181	2
1073918182	2
1073918183	2
1073918184	2
1073918185	2
1073918186	2
1073918187	2
1073918188	2
1073918189	2
1073918190	2
1073918191	1
1073918192	1
1073918193	1
1073918194	1
1073918195	1
1073918196	1
1073918197	1
1073918198	1
1073918199	1
1073918200	1
1073918201	1
1073918202	1
1073918203	1
1073918204	1
1073918205	1
1073918206	1
1073918207	1
1073918208	1
1073918209	1
1073918210	1
1073917576	2
1073917577	2
1073917578	2
1073917579	2
1073917580	2
1073917581	2
1073917582	2
1073917583	2
1073917584	2
1073917585	2
1073917586	2
1073917587	2
1073917588	2
1073917589	2
1073917590	2
1073917591	2
1073917592	2
1073917593	2
1073917594	2
1073917595	2
1073917596	2
1073917597	2
1073917598	2
1073917599	2
1073917600	2
1073917601	2
1073917602	2
1073917603	2
1073917604	2
1073917605	2
1073917606	2
1073917607	2
1073917608	2
1073917609	2
1073917610	2
1073917611	2
1073917612	2
1073917613	2
1073917614	2
1073917615	2
1073917616	2
1073917617	2
1073917618	2
1073917619	2
1073917620	2
1073917621	2
1073917622	2
1073917623	2
1073917624	2
1073917625	2
1073917626	1
1073917627	1
1073917628	1
1073917629	1
1073917630	1
1073917631	1
1073917632	1
1073917633	1
1073917634	1
1073917635	1
1073917636	1
1073917637	1
1073917638	1
1073917639	1
1073917640	1
1073917641	1
1073917642	1
1073917643	1
1073917644	1
1073917645	1
1073918499	2
1073918500	4
1073918501	2
1073918502	4
1073918503	2
1073918504	4
1073918505	2
1073918506	4
1073918507	2
1073918508	4
1073918509	2
1073918510	4
1073918511	2
1073918512	4
1073918513	2
1073918514	4
1073918515	2
1073918516	4
1073918517	2
1073918518	4
1073918519	2
1073918520	4
1073918521	2
1073918522	4
1073918523	2
1073918524	4
1073918525	2
1073918526	4
1073918527	2
1073918528	4
1073918529	2
1073918530	4
1073918531	2
1073918532	4
1073918533	2
1073918534	4
1073918535	2
1073918536	4
1073918537	2
1073918538	4
1073918539	2
1073918540	4
1073918541	2
1073918542	4
1073918543	2
1073918544	4
1073918545	2
1073918546	4
1073918547	2
1073918548	4
1073918549	2
1073918550	4
1073918551	2
1073918552	4
1073918553	2
1073918554	4
1073918555	2
1073918556	4
1073918557	2
1073918558	4
1073918559	1
1073918560	1
1073918561	1
1073918562	1
1073918563	1
1073918564	1
1073918565	1
1073918566	1
1073918567	1
1073918568	1
1073918569	1
1073918570	1
1073918571	1
1073918572	1
1073918573	1
1073918574	1
1073918575	1
1073918576	1
1073918577	1
1073918578	1
1073919071	2
1073919072	4
1073919073	2
1073919074	4
1073919075	2
1073919076	4
1073919077	2
1073919078	4
1073919079	2
1073919080	4
1073919081	2
1073919082	4
1073919083	2
1073919084	4
1073919085	2
1073919086	4
1073919087	2
1073919088	4
1073919089	2
1073919090	4
1073919091	2
1073919092	4
1073919093	2
1073919094	4
1073919095	2
1073919096	4
1073919097	2
1073919098	4
1073919099	2
1073919100	4
1073919101	2
1073919102	4
1073919103	2
1073919104	4
1073919105	2
1073919106	4
1073919107	2
1073919108	4
1073919109	2
1073919110	4
1073919111	2
1073919112	4
1073919113	2
1073919114	4
1073919115	2
1073919116	4
1073919117	2
1073919118	4
1073919119	2
1073919120	4
1073919121	2
1073919122	4
1073919123	2
1073919124	4
1073919125	2
1073919126	4
1073919127	2
1073919128	4
1073919129	2
1073919130	4
1073919131	1
1073919132	1
1073919133	1
1073919134	1
1073919135	1
1073919136	1
1073919137	1
1073919138	1
1073919139	1
1073919140	1
1073919141	1
1073919142	1
1073919143	1
1073919144	1
1073919145	1
1073919146	1
1073919147	1
1073919148	1
1073919149	1
1073919150	1
1073919330	2
1073919331	2
1073919332	2
1073919333	2
1073919334	2
1073919335	2
1073919336	2
1073919337	2
1073919338	2
1073919339	2
1073919340	2
1073919341	2
1073919342	2
1073919343	2
1073919344	2
1073919345	2
1073919346	2
1073919347	2
1073919348	2
1073919349	2
1073919350	2
1073919351	2
1073919352	2
1073919353	2
1073919354	2
1073919355	2
1073919356	2
1073919357	2
1073919358	2
1073919359	2
1073919360	2
1073919361	2
1073919362	2
1073919363	2
1073919364	2
1073919365	2
1073919366	2
1073919367	2
1073919368	2
1073919369	2
1073919370	2
1073919371	2
1073919372	2
1073919373	2
1073919374	2
1073919375	2
1073919376	2
1073919377	2
1073919378	2
1073919379	2
1073919380	1
1073919381	1
1073919382	1
1073919383	1
1073919384	1
1073919385	1
1073919386	1
1073919387	1
1073919388	1
1073919389	1
1073919390	1
1073919391	1
1073919392	1
1073919393	1
1073919394	1
1073919395	1
1073919396	1
1073919397	1
1073919398	1
1073919399	1
1073915701	2
