ROWID	_ImprintingType|INTEGER
1073911408	1
1073911409	1
1073911410	1
1073919856	1
1073919857	1
1073911745	2
1073911746	2
1073911747	2
1073911748	2
1073911749	2
1073911750	2
1073911751	2
1073911752	2
1073911753	2
1073911754	2
1073911755	2
1073911756	2
1073911757	2
1073911758	2
1073911759	2
1073911760	2
1073911761	2
1073911762	2
1073911763	2
1073911764	2
1073911765	2
1073911766	2
1073911767	2
1073911768	2
1073911769	2
1073911770	2
1073911771	2
1073911772	2
1073911773	2
1073911774	2
1073911775	2
1073911776	2
1073911777	2
1073911778	2
1073911779	2
1073911780	2
1073911781	2
1073911782	2
1073911783	2
1073911784	2
1073911785	2
1073911786	2
1073911787	2
1073911788	2
1073911789	2
1073911790	2
1073911791	2
1073911792	2
1073911793	2
1073911794	2
1073911795	2
1073911796	2
1073911797	2
1073911798	2
1073911799	2
1073911800	2
1073911801	2
1073911802	2
1073911803	2
1073911804	2
1073911805	2
1073911806	2
1073911807	2
1073911808	2
1073911809	2
1073911810	2
1073911811	2
1073911812	2
1073911813	2
1073911814	2
1073911815	2
1073911816	2
1073911817	2
1073911818	2
1073911819	2
1073911820	2
1073911821	2
1073911822	2
1073911823	2
1073911824	2
1073911825	2
1073911826	2
1073911827	2
1073911828	2
1073911829	2
1073911830	2
1073911831	2
1073911832	2
1073911833	2
1073911834	2
1073911835	2
1073911836	2
1073911837	2
1073911838	2
1073911839	2
1073911840	2
1073911841	2
1073911842	2
1073911843	2
1073911844	2
1073911845	2
1073911846	2
1073911847	2
1073911848	2
1073911849	2
1073911850	2
1073911851	2
1073911852	2
1073911853	2
1073911854	2
1073911855	2
1073911856	2
1073911857	2
1073911858	2
1073911859	2
1073911860	2
1073911861	2
1073911862	2
1073911863	2
1073911864	2
1073911865	2
1073911866	2
1073911867	2
1073911868	2
1073911869	2
1073911870	2
1073911871	2
1073911872	2
1073911873	2
1073911874	2
1073911875	2
1073911876	2
1073911877	2
1073911878	2
1073911879	2
1073911880	1
1073911881	1
1073911882	1
1073911883	1
1073911884	1
1073911885	1
1073911886	1
1073911887	1
1073911888	1
1073911889	1
1073911890	1
1073911891	1
1073911892	1
1073911893	1
1073911894	1
1073911895	1
1073911896	1
1073911897	1
1073912097	2
1073912098	2
1073912099	2
1073912100	2
1073912101	2
1073912102	2
1073912103	2
1073912104	2
1073912105	2
1073912106	2
1073912107	2
1073912108	2
1073912109	2
1073912110	2
1073912111	2
1073912112	2
1073912113	2
1073912114	2
1073912115	2
1073912116	2
1073912117	2
1073912118	2
1073912119	2
1073912120	2
1073912121	2
1073912122	2
1073912123	2
1073912124	2
1073912125	2
1073912126	2
1073912127	2
1073912128	2
1073912129	2
1073912130	2
1073912131	2
1073912132	2
1073912133	2
1073912134	2
1073912135	2
1073912136	2
1073912137	2
1073912138	2
1073912139	2
1073912140	2
1073912141	2
1073912142	1
1073912143	1
1073912144	1
1073912145	1
1073912146	1
1073912147	1
1073912148	1
1073912149	1
1073912150	1
1073912151	1
1073912152	1
1073912153	1
1073912154	1
1073912155	1
1073912156	1
1073912157	1
1073912158	1
1073912159	1
1073912624	2
1073912625	2
1073912626	2
1073912627	2
1073912628	2
1073912629	2
1073912630	2
1073912631	2
1073912632	2
1073912633	2
1073912634	2
1073912635	2
1073912636	2
1073912637	2
1073912638	2
1073912639	2
1073912640	2
1073912641	2
1073912642	2
1073912643	2
1073912644	2
1073912645	2
1073912646	2
1073912647	2
1073912648	2
1073912649	2
1073912650	2
1073912651	2
1073912652	2
1073912653	2
1073912654	2
1073912655	2
1073912656	2
1073912657	2
1073912658	2
1073912659	2
1073912660	2
1073912661	2
1073912662	2
1073912663	2
1073912664	2
1073912665	2
1073912666	2
1073912667	2
1073912668	2
1073912669	2
1073912670	2
1073912671	2
1073912672	2
1073912673	2
1073912674	2
1073912675	2
1073912676	2
1073912677	2
1073912678	2
1073912679	2
1073912680	2
1073912681	2
1073912682	2
1073912683	2
1073912684	2
1073912685	2
1073912686	2
1073912687	2
1073912688	2
1073912689	2
1073912690	2
1073912691	2
1073912692	2
1073912693	2
1073912694	2
1073912695	2
1073912696	2
1073912697	2
1073912698	2
1073912699	2
1073912700	2
1073912701	2
1073912702	2
1073912703	2
1073912704	2
1073912705	2
1073912706	2
1073912707	2
1073912708	2
1073912709	2
1073912710	2
1073912711	2
1073912712	2
1073912713	2
1073912714	2
1073912715	2
1073912716	2
1073912717	2
1073912718	2
1073912719	2
1073912720	2
1073912721	2
1073912722	2
1073912723	2
1073912724	2
1073912725	2
1073912726	2
1073912727	2
1073912728	2
1073912729	2
1073912730	2
1073912731	2
1073912732	2
1073912733	2
1073912734	2
1073912735	2
1073912736	2
1073912737	2
1073912738	2
1073912739	2
1073912740	2
1073912741	2
1073912742	2
1073912743	2
1073912744	2
1073912745	2
1073912746	2
1073912747	2
1073912748	2
1073912749	2
1073912750	2
1073912751	2
1073912752	2
1073912753	2
1073912754	2
1073912755	2
1073912756	2
1073912757	2
1073912758	2
1073919829	2
1073919830	2
1073919831	2
1073919832	2
1073919833	2
1073919834	2
1073919835	2
1073919836	2
1073919837	2
1073919838	2
1073919839	2
1073919840	2
1073919841	2
1073919842	2
1073919843	2
1073912759	1
1073912760	1
1073912761	1
1073912762	1
1073912763	1
1073912764	1
1073912765	1
1073912766	1
1073912767	1
1073912768	1
1073912769	1
1073912770	1
1073912771	1
1073912772	1
1073912773	1
1073912774	1
1073912775	1
1073912776	1
1073919846	1
1073919847	1
1073912864	2
1073912865	2
1073912866	2
1073912867	2
1073912868	2
1073912869	2
1073912870	2
1073912871	2
1073912872	2
1073912873	2
1073912874	2
1073912875	2
1073912876	2
1073912877	2
1073912878	2
1073912879	2
1073912880	2
1073912881	2
1073912882	2
1073912883	2
1073912884	2
1073912885	2
1073912886	2
1073912887	2
1073912888	2
1073912889	2
1073912890	2
1073912891	2
1073912892	2
1073912893	2
1073912894	2
1073912895	2
1073912896	2
1073912897	2
1073912898	2
1073912899	2
1073912900	2
1073912901	2
1073912902	2
1073912903	2
1073912904	2
1073912905	2
1073912906	2
1073912907	2
1073912908	2
1073918940	2
1073918941	2
1073918942	2
1073918943	2
1073918944	2
1073912909	1
1073912910	1
1073912911	1
1073912912	1
1073912913	1
1073912914	1
1073912915	1
1073912916	1
1073912917	1
1073912918	1
1073912919	1
1073912920	1
1073912921	1
1073912922	1
1073912923	1
1073912924	1
1073912925	1
1073912926	1
1073918945	1
1073918946	1
1073913859	2
1073913860	4
1073913861	2
1073913862	4
1073913863	2
1073913864	4
1073913865	2
1073913866	4
1073913867	2
1073913868	4
1073913869	2
1073913870	4
1073913871	2
1073913872	4
1073913873	2
1073913874	4
1073913875	2
1073913876	4
1073913877	2
1073913878	4
1073913879	2
1073913880	4
1073913881	2
1073913882	4
1073913883	2
1073913884	4
1073913885	2
1073913886	4
1073913887	2
1073913888	4
1073913889	2
1073913890	4
1073913891	2
1073913892	4
1073913893	2
1073913894	4
1073913895	2
1073913896	4
1073913897	2
1073913898	4
1073913899	2
1073913900	4
1073913901	2
1073913902	4
1073913903	2
1073913904	4
1073913905	2
1073913906	4
1073913907	2
1073913908	4
1073913909	2
1073913910	4
1073913911	2
1073913912	4
1073913913	1
1073913914	1
1073913915	1
1073913916	1
1073913917	1
1073913918	1
1073913919	1
1073913920	1
1073913921	1
1073913922	1
1073913923	1
1073913924	1
1073913925	1
1073913926	1
1073913927	1
1073913928	1
1073913929	1
1073913930	1
1073913741	1
1073913742	1
1073913743	1
1073913744	1
1073913745	1
1073913746	1
1073913747	1
1073913748	1
1073913749	1
1073913750	1
1073913751	1
1073913752	1
1073913753	1
1073913754	1
1073913755	1
1073913756	1
1073913757	1
1073913758	1
1073913759	1
1073913760	1
1073913761	1
1073913762	1
1073913763	1
1073913764	1
1073913765	1
1073913766	1
1073913767	1
1073913768	1
1073913769	1
1073913770	1
1073913771	1
1073910664	2
1073910665	4
1073910666	1
1073910667	1
1073910152	2
1073910153	2
1073910154	2
1073910155	2
1073910156	2
1073910157	2
1073910158	2
1073910159	2
1073910160	2
1073910161	2
1073910162	2
1073910163	2
1073910164	2
1073910165	2
1073910166	2
1073910167	2
1073910168	2
1073910169	2
1073910170	2
1073910171	2
1073910172	2
1073910173	2
1073910174	2
1073910175	2
1073910176	2
1073910177	2
1073910178	2
1073910179	2
1073910180	2
1073910181	2
1073910182	2
1073910183	2
1073910184	2
1073910185	2
1073910186	2
1073910187	2
1073910188	2
1073910189	2
1073910190	2
1073910191	2
1073910192	2
1073910193	2
1073910194	2
1073910195	2
1073910196	2
1073910197	2
1073910198	2
1073910199	2
1073910200	2
1073910201	2
1073910202	2
1073910203	2
1073910204	2
1073910205	2
1073910206	2
1073910207	2
1073910208	2
1073910209	2
1073910210	2
1073910211	2
1073910212	2
1073910213	2
1073910214	2
1073910215	2
1073910216	2
1073910217	2
1073910218	2
1073910219	2
1073910220	2
1073910221	2
1073910222	2
1073910223	2
1073910224	2
1073910225	2
1073910226	2
1073910227	2
1073910228	2
1073910229	2
1073910230	2
1073910231	2
1073910232	2
1073910233	2
1073910234	2
1073910235	2
1073910236	2
1073910237	2
1073910238	2
1073910239	2
1073910240	2
1073910241	2
1073910242	2
1073910243	2
1073910244	2
1073910245	2
1073910246	2
1073910247	2
1073910248	2
1073910249	2
1073910250	2
1073910251	2
1073910252	2
1073910253	2
1073910254	2
1073910255	2
1073910256	2
1073910257	2
1073910258	2
1073910259	2
1073910260	2
1073910261	2
1073910262	2
1073910263	2
1073910264	2
1073910265	2
1073910266	2
1073910267	2
1073910268	2
1073910269	2
1073910270	2
1073910271	2
1073910272	2
1073910273	2
1073910274	2
1073910275	2
1073910276	2
1073910277	2
1073910278	2
1073910279	2
1073910280	2
1073910281	2
1073910282	2
1073910283	2
1073910284	2
1073910285	2
1073910286	2
1073910287	1
1073910288	1
1073910289	1
1073910290	1
1073910291	1
1073910292	1
1073910293	1
1073910294	1
1073910295	1
1073910296	1
1073910297	1
1073910298	1
1073910299	1
1073910300	1
1073910301	1
1073910302	1
1073910303	1
1073910304	1
