ROWID	_DropGroupID|INTEGER	_FTGBoostFlag|BOOLEAN	_Difficulty|INTEGER	_ExDifficulty|INTEGER	_DropID|INTEGER	_Expectation|DOUBLE	_PropertyDrop|BOOLEAN	_MinLevel|INTEGER	_MaxLevel|INTEGER	_PropertyDropCopy|BOOLEAN
300818	17002	false	3	0	7033	1.0	false	0	0	false
300819	17002	false	3	0	7034	1.0	false	0	0	false
300820	17002	false	3	0	7035	1.0	false	0	0	false
300821	17002	false	4	0	7031	1.0	false	0	0	false
300822	17002	false	4	0	7032	1.0	false	0	0	false
300823	17002	false	4	0	7033	1.0	false	0	0	false
300824	17002	false	4	0	7034	1.0	false	0	0	false
300825	17002	false	4	0	7035	1.0	false	0	0	false
300826	17003	false	0	0	11074	1.0	false	0	0	false
300827	17003	false	1	0	11074	1.0	false	0	0	false
300828	17003	false	2	0	11074	1.0	false	0	0	false
300829	17003	false	3	0	11074	1.0	false	0	0	false
300830	17003	false	4	0	11074	1.0	false	0	0	false
300831	17004	false	0	0	130	1.0	false	0	0	false
300832	17004	false	1	0	130	1.0	false	0	0	false
300833	17004	false	2	0	130	1.0	false	0	0	false
300834	17004	false	3	0	130	1.0	false	0	0	false
300835	17004	false	4	0	130	1.0	false	0	0	false
30950	92275840	false	4	0	201000	3.0	false	0	0	false
300836	17005	false	4	0	218104148	3.0	false	0	0	false
78210445	117441160	false	4	0	234	0.7	false	0	0	false
78210447	117441160	false	4	0	236	1.0	false	0	0	false
78210446	117441161	false	4	0	235	4.0	false	0	0	false
78210448	117441161	false	4	0	237	1.0	false	0	0	false
78210449	117441147	false	4	0	238	0.0	false	0	0	false
78210450	117441138	false	4	0	239	0.0	false	0	0	false
78210451	117441171	false	4	0	240	0.0	false	0	0	false
78210452	117441086	false	4	0	241	0.0	false	0	0	false
78210453	117441098	false	4	0	242	0.0	false	0	0	false
78210454	117441164	false	4	0	243	0.0	false	0	0	false
78210455	117441169	false	4	0	244	0.0	false	0	0	false
78210456	117441113	false	4	0	245	0.0	false	0	0	false
78210457	117441124	false	4	0	246	0.0	false	0	0	false
78226624	117441207	false	4	0	281	0.0	false	0	0	false
78226625	117441203	false	4	0	282	0.0	false	0	0	false
78226626	117441200	false	4	0	283	0.0	false	0	0	false
78225295	247	false	0	0	251	1.5	false	0	0	false
78225296	248	false	0	0	252	1.0	false	0	0	false
78226659	285	false	4	0	284	1.0	false	0	0	false
101563309	343	false	0	0	346	2.0	false	0	0	false
101563310	347	false	0	0	354	3.0	false	0	0	false
101563311	348	false	0	0	355	3.0	false	0	0	false
101563312	349	false	0	0	356	4.0	false	0	0	false
101563313	350	false	0	0	357	4.0	false	0	0	false
101563314	351	false	0	0	358	5.0	false	0	0	false
101563315	352	false	0	0	359	5.0	false	0	0	false
101563316	353	false	0	0	360	10.0	false	0	0	false
101565208	8162	false	0	0	8167	3.0	false	0	0	false
101565209	8163	false	0	0	8167	2.0	false	0	0	false
101565210	8164	false	0	0	8167	2.0	false	0	0	false
101565211	8165	false	0	0	8167	2.0	false	0	0	false
101565212	8166	false	0	0	8167	3.0	false	0	0	false
117187511	6949	false	4	0	6947	1.0	false	0	0	false
117187512	6949	false	4	0	6948	0.1	false	0	0	false
117187518	7423	false	4	0	7422	1.0	false	0	0	false
117190628	6851	false	4	0	83886084	7.8	false	0	0	false
117190629	6858	false	4	0	11095	1.0	false	0	0	false
117190630	6859	false	4	0	11095	1.0	false	0	0	false
117190631	6860	false	4	0	11095	1.0	false	0	0	false
117190632	6857	false	4	0	11095	2.0	false	0	0	false
117190633	6857	false	4	0	11096	0.75	false	0	0	false
117190634	6857	false	4	0	11097	0.5	false	0	0	false
117190635	6857	false	4	0	11098	1.0	false	0	0	false
117190636	6857	false	4	0	11099	2.0E-4	false	0	0	false
117189714	7507	false	4	0	83886084	7.8	false	0	0	false
117189715	7507	false	4	0	83886086	4.0	false	0	0	false
117189716	7509	false	4	0	11095	1.0	false	0	0	false
117189717	7510	false	4	0	11095	1.0	false	0	0	false
117189718	7511	false	4	0	11095	1.0	false	0	0	false
117189719	7508	false	4	0	11095	1.0	false	0	0	false
117189720	7508	false	4	0	11096	0.75	false	0	0	false
117189721	7508	false	4	0	11097	0.5	false	0	0	false
117189722	7508	false	4	0	10165	1.0	false	0	0	false
117189723	7508	false	4	0	7516	2.0E-4	false	0	0	false
117187513	7321	false	0	0	7322	1.0	false	0	0	false
117187514	7321	false	1	0	7322	1.0	false	0	0	false
117187515	7321	false	2	0	7322	1.0	false	0	0	false
117187516	7321	false	3	0	7322	1.0	false	0	0	false
117187517	7321	false	4	0	7322	1.0	false	0	0	false
117187541	7435	false	0	0	7434	1.0	false	0	0	false
117187542	7435	false	1	0	7434	1.0	false	0	0	false
117187543	7435	false	2	0	7434	1.0	false	0	0	false
117187544	7435	false	3	0	7434	1.0	false	0	0	false
117187545	7435	false	4	0	7434	1.0	false	0	0	false
117187546	7442	false	0	0	7439	10.0	false	0	0	false
117187547	7442	false	1	0	7439	10.0	false	0	0	false
117187548	7442	false	2	0	7439	10.0	false	0	0	false
117187549	7442	false	3	0	7439	10.0	false	0	0	false
117187550	7442	false	4	0	7439	10.0	false	0	0	false
117187551	7443	false	0	0	7440	10.0	false	0	0	false
117187552	7443	false	1	0	7440	10.0	false	0	0	false
117187553	7443	false	2	0	7440	10.0	false	0	0	false
117187554	7443	false	3	0	7440	10.0	false	0	0	false
117187555	7443	false	4	0	7440	10.0	false	0	0	false
117187582	7428	false	0	0	7424	1.0	false	0	0	false
117187583	7428	false	0	0	7425	1.0	false	0	0	false
117187584	7428	false	0	0	7427	2.0	false	0	0	false
117187585	7428	false	0	0	7429	3.0	false	0	0	false
117187521	7428	false	1	0	7424	1.0	false	0	0	false
117187522	7428	false	1	0	7425	1.0	false	0	0	false
117187523	7428	false	1	0	7427	2.0	false	0	0	false
117187524	7428	false	1	0	7429	3.0	false	0	0	false
117187525	7428	false	2	0	7424	1.0	false	0	0	false
117187526	7428	false	2	0	7425	1.5	false	0	0	false
117187527	7428	false	2	0	7427	4.0	false	0	0	false
117187528	7428	false	2	0	7429	5.0	false	0	0	false
117187529	7428	false	3	0	7424	1.0	false	0	0	false
117187530	7428	false	3	0	7425	2.0	false	0	0	false
117187531	7428	false	3	0	7427	6.0	false	0	0	false
117187532	7428	false	3	0	7429	7.0	false	0	0	false
117187533	7428	false	4	0	7424	1.0	false	0	0	false
117187534	7428	false	4	0	7426	1.0	false	0	0	false
117187535	7428	false	4	0	7427	4.0	false	0	0	false
117187536	7428	false	4	0	7429	5.0	false	0	0	false
117187556	117187561	false	0	0	7441	1.0	false	0	0	false
117187557	117187561	false	1	0	7441	1.0	false	0	0	false
117187558	117187561	false	2	0	7441	1.0	false	0	0	false
117187559	117187561	false	3	0	7441	1.0	false	0	0	false
117187560	117187561	false	4	0	7441	1.0	false	0	0	false
117187595	117187596	false	0	0	7889	2.2	false	0	0	false
117187597	117187596	false	1	0	7889	2.2	false	0	0	false
117187598	117187596	false	2	0	7889	2.2	false	0	0	false
117187599	117187596	false	3	0	7889	2.2	false	0	0	false
117187600	117187596	false	4	0	7889	2.2	false	0	0	false
117187601	117187596	false	0	0	7893	8.0	false	0	0	false
117187602	117187596	false	1	0	7893	8.0	false	0	0	false
117187603	117187596	false	2	0	7893	8.0	false	0	0	false
117187604	117187596	false	3	0	7893	8.0	false	0	0	false
117187605	117187596	false	4	0	7893	8.0	false	0	0	false
117187606	117187596	false	0	0	7898	0.3	false	0	0	false
117187607	117187596	false	1	0	7898	0.3	false	0	0	false
117187608	117187596	false	2	0	7898	0.3	false	0	0	false
117187609	117187596	false	3	0	7898	0.3	false	0	0	false
117187610	117187596	false	4	0	7898	0.3	false	0	0	false
117187622	117187658	false	0	0	8172	0.25	false	0	0	false
117187623	117187658	false	0	0	8173	0.25	false	0	0	false
117187624	117187658	false	0	0	8178	0.25	false	0	0	false
117187625	117187658	false	0	0	8179	0.025	false	0	0	false
117187626	117187659	false	0	0	8172	0.5	false	0	0	false
117187627	117187659	false	0	0	8173	0.5	false	0	0	false
117187628	117187659	false	0	0	8178	0.5	false	0	0	false
117187629	117187659	false	0	0	8179	0.05	false	0	0	false
117187630	117187660	false	0	0	8172	0.75	false	0	0	false
117187631	117187660	false	0	0	8173	0.75	false	0	0	false
117187632	117187660	false	0	0	8178	0.75	false	0	0	false
117187633	117187660	false	0	0	8179	0.075	false	0	0	false
117187634	117187661	false	0	0	8172	1.0	false	0	0	false
117187635	117187661	false	0	0	8173	1.0	false	0	0	false
117187636	117187661	false	0	0	8178	1.0	false	0	0	false
117187637	117187661	false	0	0	8179	0.1	false	0	0	false
117187638	117187662	false	0	0	8176	0.25	false	0	0	false
117187639	117187662	false	0	0	8177	0.125	false	0	0	false
117187640	117187662	false	0	0	8179	0.025	false	0	0	false
117187641	117187662	false	0	0	8180	0.00125	false	0	0	false
117187642	117187662	false	0	0	8181	0.5	false	0	0	false
117187643	117187663	false	0	0	8176	0.5	false	0	0	false
117187644	117187663	false	0	0	8177	0.25	false	0	0	false
117187645	117187663	false	0	0	8179	0.05	false	0	0	false
117187646	117187663	false	0	0	8180	0.0025	false	0	0	false
117187647	117187663	false	0	0	8181	1.0	false	0	0	false
117187648	117187664	false	0	0	8176	0.75	false	0	0	false
117187649	117187664	false	0	0	8177	0.375	false	0	0	false
117187650	117187664	false	0	0	8179	0.075	false	0	0	false
117187651	117187664	false	0	0	8180	0.00375	false	0	0	false
117187652	117187664	false	0	0	8181	1.5	false	0	0	false
117187653	117187665	false	0	0	8176	1.0	false	0	0	false
117187654	117187665	false	0	0	8177	0.5	false	0	0	false
117187655	117187665	false	0	0	8179	0.1	false	0	0	false
117187656	117187665	false	0	0	8180	0.005	false	0	0	false
117187657	117187665	false	0	0	8181	2.0	false	0	0	false
117187666	117187680	false	0	0	8199	1.0	false	0	0	false
117187667	117187680	false	0	0	8199	1.0	false	0	0	false
117187668	117187680	false	0	0	8198	1.0	false	0	0	false
117187669	117187680	false	0	0	8198	1.0	false	0	0	false
117187670	117187680	false	0	0	8174	1.0	false	0	0	false
117187671	117187680	false	0	0	8174	1.0	false	0	0	false
117187672	117187680	false	0	0	8174	1.0	false	0	0	false
117187673	117187680	false	0	0	8175	1.0	false	0	0	false
117187674	117187681	false	0	0	8174	1.0	false	0	0	false
117187675	117187681	false	0	0	8174	1.0	false	0	0	false
117187676	117187681	false	0	0	8174	1.0	false	0	0	false
117187677	117187681	false	0	0	8174	1.0	false	0	0	false
117187678	117187681	false	0	0	8174	1.0	false	0	0	false
117187679	117187681	false	0	0	8178	1.0	false	0	0	false
117187733	117187738	false	0	0	9145	1.0	false	0	0	false
117187734	117187738	false	1	0	9145	1.0	false	0	0	false
117187735	117187738	false	2	0	9145	1.0	false	0	0	false
117187736	117187738	false	3	0	9145	1.0	false	0	0	false
117187737	117187738	false	4	0	9145	1.0	false	0	0	false
117187756	117187761	false	0	0	9254	1.0	false	0	0	false
117187757	117187761	false	1	0	9254	1.0	false	0	0	false
117187758	117187761	false	2	0	9254	1.0	false	0	0	false
117187759	117187761	false	3	0	9254	1.0	false	0	0	false
117187760	117187761	false	4	0	9254	1.0	false	0	0	false
117187691	8466	false	0	0	8467	1.0	false	0	0	false
117187692	8466	false	0	0	8468	1.0	false	0	0	false
117187693	8466	false	0	0	8469	0.1	false	0	0	false
117187694	8496	false	0	0	8499	1.0	false	0	0	false
117187695	8497	false	0	0	8500	1.0	false	0	0	false
117187696	8498	false	0	0	8502	1.0	false	0	0	false
117187716	8559	false	0	0	8560	1.0	false	0	0	false
117187717	8559	false	0	0	8561	1.0	false	0	0	false
117187718	8559	false	0	0	8562	1.0	false	0	0	false
117187719	8559	false	0	0	8563	0.5	false	0	0	false
117187739	9147	false	3	0	9146	1.0	false	0	0	false
117187743	9148	false	3	0	9149	1.0	false	0	0	false
117195153	9251	false	0	0	13732	1.0	true	0	0	false
117195154	9252	false	0	0	13732	1.0	true	0	0	false
117187762	9360	false	4	0	9364	3.1207435	false	0	0	false
117187763	9360	false	4	0	9365	1.5370826	false	0	0	false
117187764	9360	false	4	0	9366	0.33333334	false	0	0	false
117187765	9360	false	4	0	9367	0.05	false	0	0	false
117187766	9360	false	4	0	9368	2.0	false	0	0	false
117187767	9361	false	1	0	9371	0.027222222	false	0	0	false
117187768	9361	false	1	0	9372	0.011666667	false	0	0	false
117187769	9361	false	1	0	9373	0.0058333334	false	0	0	false
117188226	9361	false	1	0	9700	0.009916667	false	0	0	false
117187770	9361	false	1	0	9366	0.23333333	false	0	0	false
117187771	9361	false	1	0	9367	0.035	false	0	0	false
117187772	9361	false	1	0	9368	1.4	false	0	0	false
117187773	9361	false	1	0	9388	0.0022821918	false	0	0	false
117187774	9361	false	1	0	9407	1.967	false	0	0	false
117187775	9362	false	1	0	9371	0.027222222	false	0	0	false
117187776	9362	false	1	0	9372	0.011666667	false	0	0	false
117187777	9362	false	1	0	9373	0.0058333334	false	0	0	false
117188227	9362	false	1	0	9700	0.009916667	false	0	0	false
117187778	9362	false	1	0	9366	0.23333333	false	0	0	false
117187779	9362	false	1	0	9367	0.035	false	0	0	false
117187780	9362	false	1	0	9368	1.4	false	0	0	false
117187781	9362	false	1	0	9389	0.0022821918	false	0	0	false
117187782	9362	false	1	0	9407	1.967	false	0	0	false
117187783	9363	false	1	0	9371	0.027222222	false	0	0	false
117187784	9363	false	1	0	9372	0.011666667	false	0	0	false
117187785	9363	false	1	0	9373	0.0058333334	false	0	0	false
117188228	9363	false	1	0	9700	0.009916667	false	0	0	false
117187786	9363	false	1	0	9366	0.23333333	false	0	0	false
117187787	9363	false	1	0	9367	0.035	false	0	0	false
117187788	9363	false	1	0	9368	1.4	false	0	0	false
117187789	9363	false	1	0	9390	0.0022821918	false	0	0	false
117187790	9363	false	1	0	9407	1.967	false	0	0	false
117187791	9377	false	1	0	9371	0.027222222	false	0	0	false
117187792	9377	false	1	0	9372	0.011666667	false	0	0	false
117187793	9377	false	1	0	9373	0.0058333334	false	0	0	false
117188229	9377	false	1	0	9700	0.009916667	false	0	0	false
117187794	9377	false	1	0	9366	0.23333333	false	0	0	false
117187795	9377	false	1	0	9367	0.035	false	0	0	false
117187796	9377	false	1	0	9368	1.4	false	0	0	false
117187797	9377	false	1	0	9391	0.0022821918	false	0	0	false
117187798	9377	false	1	0	9407	1.967	false	0	0	false
117187799	9378	false	1	0	9371	0.027222222	false	0	0	false
117187800	9378	false	1	0	9372	0.011666667	false	0	0	false
117187801	9378	false	1	0	9373	0.0058333334	false	0	0	false
117188230	9378	false	1	0	9700	0.009916667	false	0	0	false
117187802	9378	false	1	0	9366	0.23333333	false	0	0	false
117187803	9378	false	1	0	9367	0.035	false	0	0	false
117187804	9378	false	1	0	9368	1.4	false	0	0	false
117187805	9378	false	1	0	9392	0.0022821918	false	0	0	false
117187806	9378	false	1	0	9407	1.967	false	0	0	false
117187807	9379	false	1	0	9371	0.027222222	false	0	0	false
117187808	9379	false	1	0	9372	0.011666667	false	0	0	false
117187809	9379	false	1	0	9373	0.0058333334	false	0	0	false
117188231	9379	false	1	0	9700	0.009916667	false	0	0	false
117187810	9379	false	1	0	9366	0.23333333	false	0	0	false
117187811	9379	false	1	0	9367	0.035	false	0	0	false
117187812	9379	false	1	0	9368	1.4	false	0	0	false
117187813	9379	false	1	0	9393	0.0022821918	false	0	0	false
117187814	9379	false	1	0	9407	1.967	false	0	0	false
117187815	9380	false	1	0	9371	0.027222222	false	0	0	false
117187816	9380	false	1	0	9372	0.011666667	false	0	0	false
117187817	9380	false	1	0	9373	0.0058333334	false	0	0	false
117188232	9380	false	1	0	9700	0.009916667	false	0	0	false
117187818	9380	false	1	0	9366	0.23333333	false	0	0	false
117187819	9380	false	1	0	9367	0.035	false	0	0	false
117187820	9380	false	1	0	9368	1.4	false	0	0	false
117187821	9380	false	1	0	9394	0.0022821918	false	0	0	false
117187822	9380	false	1	0	9407	1.967	false	0	0	false
117187823	9381	false	1	0	9371	0.027222222	false	0	0	false
117187824	9381	false	1	0	9372	0.011666667	false	0	0	false
117187825	9381	false	1	0	9373	0.0058333334	false	0	0	false
117188233	9381	false	1	0	9700	0.009916667	false	0	0	false
117187826	9381	false	1	0	9366	0.23333333	false	0	0	false
117187827	9381	false	1	0	9367	0.035	false	0	0	false
117187828	9381	false	1	0	9368	1.4	false	0	0	false
117187829	9381	false	1	0	9395	0.0022821918	false	0	0	false
117187830	9381	false	1	0	9407	1.967	false	0	0	false
117187831	9382	false	1	0	9371	0.027222222	false	0	0	false
117187832	9382	false	1	0	9372	0.011666667	false	0	0	false
117187833	9382	false	1	0	9373	0.0058333334	false	0	0	false
117188234	9382	false	1	0	9700	0.009916667	false	0	0	false
117187834	9382	false	1	0	9366	0.23333333	false	0	0	false
117187835	9382	false	1	0	9367	0.035	false	0	0	false
117187836	9382	false	1	0	9368	1.4	false	0	0	false
117187837	9382	false	1	0	9396	0.0022821918	false	0	0	false
117187838	9382	false	1	0	9407	1.967	false	0	0	false
117187839	9383	false	1	0	9371	0.027222222	false	0	0	false
117187840	9383	false	1	0	9372	0.011666667	false	0	0	false
117187841	9383	false	1	0	9373	0.0058333334	false	0	0	false
117188235	9383	false	1	0	9700	0.009916667	false	0	0	false
117187842	9383	false	1	0	9366	0.23333333	false	0	0	false
117187843	9383	false	1	0	9367	0.035	false	0	0	false
117187844	9383	false	1	0	9368	1.4	false	0	0	false
117187845	9383	false	1	0	9397	0.0022821918	false	0	0	false
117187846	9383	false	1	0	9407	1.967	false	0	0	false
117187847	9384	false	1	0	9371	0.027222222	false	0	0	false
117187848	9384	false	1	0	9372	0.011666667	false	0	0	false
117187849	9384	false	1	0	9373	0.0058333334	false	0	0	false
117188236	9384	false	1	0	9700	0.009916667	false	0	0	false
117187850	9384	false	1	0	9366	0.23333333	false	0	0	false
117187851	9384	false	1	0	9367	0.035	false	0	0	false
117187852	9384	false	1	0	9368	1.4	false	0	0	false
117187853	9384	false	1	0	9398	0.0022821918	false	0	0	false
117187854	9384	false	1	0	9407	1.967	false	0	0	false
117187855	9385	false	1	0	9371	0.027222222	false	0	0	false
117187856	9385	false	1	0	9372	0.011666667	false	0	0	false
117187857	9385	false	1	0	9373	0.0058333334	false	0	0	false
117188237	9385	false	1	0	9700	0.009916667	false	0	0	false
117187858	9385	false	1	0	9366	0.23333333	false	0	0	false
117187859	9385	false	1	0	9367	0.035	false	0	0	false
117187860	9385	false	1	0	9368	1.4	false	0	0	false
117187861	9385	false	1	0	9399	0.0022821918	false	0	0	false
117187862	9385	false	1	0	9407	1.967	false	0	0	false
117187863	9361	false	3	0	9371	0.03888889	false	0	0	false
117187864	9361	false	3	0	9372	0.016666668	false	0	0	false
117187865	9361	false	3	0	9373	0.008333334	false	0	0	false
117188238	9361	false	3	0	9700	0.014166667	false	0	0	false
117187866	9361	false	3	0	9366	0.33333334	false	0	0	false
117187867	9361	false	3	0	9367	0.05	false	0	0	false
117187868	9361	false	3	0	9368	2.0	false	0	0	false
117187869	9361	false	3	0	9388	0.003260274	false	0	0	false
117187870	9361	false	3	0	9407	2.81	false	0	0	false
117187871	9362	false	3	0	9371	0.03888889	false	0	0	false
117187872	9362	false	3	0	9372	0.016666668	false	0	0	false
117187873	9362	false	3	0	9373	0.008333334	false	0	0	false
117188239	9362	false	3	0	9700	0.014166667	false	0	0	false
117187874	9362	false	3	0	9366	0.33333334	false	0	0	false
117187875	9362	false	3	0	9367	0.05	false	0	0	false
117187876	9362	false	3	0	9368	2.0	false	0	0	false
117187877	9362	false	3	0	9389	0.003260274	false	0	0	false
117187878	9362	false	3	0	9407	2.81	false	0	0	false
117187879	9363	false	3	0	9371	0.03888889	false	0	0	false
117187880	9363	false	3	0	9372	0.016666668	false	0	0	false
117187881	9363	false	3	0	9373	0.008333334	false	0	0	false
117188240	9363	false	3	0	9700	0.014166667	false	0	0	false
117187882	9363	false	3	0	9366	0.33333334	false	0	0	false
117187883	9363	false	3	0	9367	0.05	false	0	0	false
117187884	9363	false	3	0	9368	2.0	false	0	0	false
117187885	9363	false	3	0	9390	0.003260274	false	0	0	false
117187886	9363	false	3	0	9407	2.81	false	0	0	false
117187887	9377	false	3	0	9371	0.03888889	false	0	0	false
117187888	9377	false	3	0	9372	0.016666668	false	0	0	false
117187889	9377	false	3	0	9373	0.008333334	false	0	0	false
117188241	9377	false	3	0	9700	0.014166667	false	0	0	false
117187890	9377	false	3	0	9366	0.33333334	false	0	0	false
117187891	9377	false	3	0	9367	0.05	false	0	0	false
117187892	9377	false	3	0	9368	2.0	false	0	0	false
117187893	9377	false	3	0	9391	0.003260274	false	0	0	false
117187894	9377	false	3	0	9407	2.81	false	0	0	false
117187895	9378	false	3	0	9371	0.03888889	false	0	0	false
117187896	9378	false	3	0	9372	0.016666668	false	0	0	false
117187897	9378	false	3	0	9373	0.008333334	false	0	0	false
117188242	9378	false	3	0	9700	0.014166667	false	0	0	false
117187898	9378	false	3	0	9366	0.33333334	false	0	0	false
117187899	9378	false	3	0	9367	0.05	false	0	0	false
117187900	9378	false	3	0	9368	2.0	false	0	0	false
117187901	9378	false	3	0	9392	0.003260274	false	0	0	false
117187902	9378	false	3	0	9407	2.81	false	0	0	false
117187903	9379	false	3	0	9371	0.03888889	false	0	0	false
117187904	9379	false	3	0	9372	0.016666668	false	0	0	false
117187905	9379	false	3	0	9373	0.008333334	false	0	0	false
