ROWID	_ImprintingType|INTEGER
1073887738	2
1073887739	2
1073887740	2
1073887741	2
1073887742	2
1073887743	2
1073887744	2
1073887745	2
1073887746	2
1073887747	2
1073887748	2
1073887749	2
1073887750	2
1073887751	2
1073887752	2
1073887753	2
1073887754	2
1073887755	2
1073887756	2
1073887757	2
1073887758	2
1073887759	2
1073887760	2
1073887761	2
1073887762	2
1073887763	2
1073887764	2
1073887765	2
1073887766	2
1073887767	2
1073887768	2
1073887769	2
1073887770	2
1073887771	2
1073887772	2
1073887773	2
1073887774	2
1073887775	2
1073887776	2
1073887777	2
1073887778	2
1073887779	2
1073887780	2
1073887781	2
1073887782	2
1073887783	2
1073887784	2
1073887785	2
1073887786	2
1073888192	1
1073888193	1
1073888194	1
1073888195	1
1073888196	1
1073888197	1
1073888198	1
1073888199	1
1073888200	1
1073888201	1
1073888202	1
1073888203	1
1073888204	1
1073888205	1
1073888206	1
1073888207	1
1073888208	1
1073888209	1
1073886425	2
1073886426	2
1073886427	2
1073886428	2
1073886429	2
1073886430	2
1073886431	2
1073886432	2
1073886433	2
1073886434	2
1073886435	2
1073886436	2
1073886437	2
1073886438	2
1073886439	2
1073886440	2
1073886441	2
1073886442	2
1073886443	2
1073886444	2
1073886445	2
1073886446	2
1073886447	2
1073886448	2
1073886449	2
1073886450	2
1073886451	2
1073886452	2
1073886453	2
1073886454	2
1073886455	2
1073886456	2
1073886457	2
1073886458	2
1073886459	2
1073886460	2
1073886461	2
1073886462	2
1073886463	2
1073886464	2
1073886465	2
1073886466	2
1073886467	2
1073886468	2
1073886469	2
1073886470	2
1073886471	2
1073886472	2
1073886473	2
1073886474	2
1073886475	2
1073886476	2
1073886477	2
1073886478	2
1073886479	2
1073886480	2
1073886481	2
1073886482	2
1073886483	2
1073886484	2
1073886485	2
1073886486	2
1073886487	2
1073886488	2
1073886489	2
1073886490	2
1073886491	2
1073886492	2
1073886493	2
1073886494	2
1073886495	2
1073886496	2
1073886497	2
1073886498	2
1073886499	2
1073886500	2
1073886501	2
1073886502	2
1073886503	2
1073886504	2
1073886505	2
1073886506	2
1073886507	2
1073886508	2
1073886509	2
1073886510	2
1073886511	2
1073886512	2
1073886513	2
1073886514	2
1073886515	2
1073886516	2
1073886517	2
1073886518	2
1073886519	2
1073886520	2
1073886521	2
1073886522	2
1073886523	2
1073886524	2
1073886525	2
1073886526	2
1073886527	2
1073886528	2
1073886529	2
1073886530	2
1073886531	2
1073886532	2
1073886533	2
1073886534	2
1073886535	2
1073886536	2
1073886537	2
1073886538	2
1073886539	2
1073886540	2
1073886541	2
1073886542	2
1073886543	2
1073886544	2
1073886545	2
1073886546	2
1073886547	2
1073886548	2
1073886549	2
1073886550	2
1073886551	2
1073886552	2
1073886553	2
1073886554	2
1073886555	2
1073886556	2
1073886557	2
1073886558	2
1073886559	2
1073886965	1
1073886966	1
1073886967	1
1073886968	1
1073886969	1
1073886970	1
1073886971	1
1073886972	1
1073886973	1
1073886974	1
1073886975	1
1073886976	1
1073886977	1
1073886978	1
1073886979	1
1073886980	1
1073886981	1
1073886982	1
1073887005	2
1073887006	4
1073887007	2
1073887008	4
1073887009	2
1073887010	4
1073887011	2
1073887012	4
1073887013	2
1073887014	4
1073887015	2
1073887016	4
1073887017	2
1073887018	4
1073887019	2
1073887020	4
1073887021	2
1073887022	4
1073887023	2
1073887024	4
1073887025	2
1073887026	4
1073887027	2
1073887028	4
1073887029	2
1073887030	4
1073887031	2
1073887032	4
1073887033	2
1073887034	4
1073887035	2
1073887036	4
1073887037	2
1073887038	4
1073887039	2
1073887040	4
1073887041	2
1073887042	4
1073887043	2
1073887044	4
1073887045	2
1073887046	4
1073887047	2
1073887048	4
1073887049	2
1073887050	4
1073887051	2
1073887052	4
1073887053	2
1073887054	4
1073887055	2
1073887056	4
1073887057	2
1073887058	4
1073886357	1
1073886358	1
1073886359	1
1073886360	1
1073886361	1
1073886362	1
1073886363	1
1073886364	1
1073886365	1
1073886366	1
1073886367	1
1073886368	1
1073886369	1
1073886370	1
1073886371	1
1073886372	1
1073886373	1
1073886374	1
1073885923	2
1073885924	2
1073885925	2
1073885926	2
1073885927	2
1073885928	2
1073885929	2
1073885930	2
1073885931	2
1073885932	2
1073885933	2
1073885934	2
1073885935	2
1073885936	2
1073885937	2
1073885938	2
1073885939	2
1073885940	2
1073885941	2
1073885942	2
1073885943	2
1073885944	2
1073885945	2
1073885946	2
1073885947	2
1073885948	2
1073885949	2
1073885950	2
1073885951	2
1073885952	2
1073885953	2
1073885954	2
1073885955	2
1073885956	2
1073885957	2
1073885958	2
1073885959	2
1073885960	2
1073885961	2
1073885962	2
1073885963	2
1073885964	2
1073885965	2
1073885966	2
1073885967	2
1073885968	2
1073885969	2
1073885970	2
1073885971	2
1073885972	2
1073885973	2
1073885974	2
1073885975	2
1073885976	2
1073885977	2
1073885978	2
1073885979	2
1073885980	2
1073885981	2
1073885982	2
1073885983	2
1073885984	2
1073885985	2
1073885986	2
1073885987	2
1073885988	2
1073885989	2
1073885990	2
1073885991	2
1073885992	2
1073885993	2
1073885994	2
1073885995	2
1073885996	2
1073885997	2
1073885998	2
1073885999	2
1073886000	2
1073886001	2
1073886002	2
1073886003	2
1073886004	2
1073886005	2
1073886006	2
1073886007	2
1073886008	2
1073886009	2
1073886010	2
1073886011	2
1073886012	2
1073887189	1
1073887190	1
1073887191	1
1073887192	1
1073887193	1
1073887194	1
1073887195	1
1073887196	1
1073887197	1
1073887198	1
1073887199	1
1073887200	1
1073887201	1
1073887202	1
1073887203	1
1073887204	1
1073887205	1
1073887206	1
1073887207	1
1073887208	1
1073887209	1
1073887210	1
1073887211	1
1073887212	1
1073887213	1
1073887214	1
1073887215	1
1073887216	1
1073887217	1
1073885346	2
1073885347	2
1073885348	2
1073885349	2
1073885350	2
1073885351	2
1073885352	2
1073885353	2
1073885354	2
1073885355	2
1073885356	2
1073885357	2
1073885358	2
1073885359	2
1073885360	2
1073885361	2
1073885362	2
1073885363	2
1073885364	2
1073885365	2
1073885366	2
1073885367	2
1073885368	2
1073885369	2
1073885370	2
1073885371	2
1073885372	2
1073885373	2
1073885374	2
1073885375	2
1073885376	2
1073885377	2
1073885378	2
1073885379	2
1073885380	2
1073885381	2
1073885382	2
1073885383	2
1073885384	2
1073885385	2
1073885386	2
1073885387	2
1073885388	2
1073885389	2
1073885390	2
1073885391	2
1073885392	2
1073885393	2
1073885394	2
1073885395	2
1073885396	2
1073885397	2
1073885398	2
1073885399	2
1073885400	2
1073885401	2
1073885402	2
1073885403	2
1073885404	2
1073885405	2
1073885406	2
1073885407	2
1073885408	2
1073885409	2
1073885410	2
1073885411	2
1073885412	2
1073885413	2
1073885414	2
1073885415	2
1073885416	2
1073885417	2
1073885418	2
1073885419	2
1073885420	2
1073885421	2
1073885422	2
1073885423	2
1073885424	2
1073885425	2
1073885426	2
1073885427	2
1073885428	2
1073885429	2
1073885430	2
1073885431	2
1073885432	2
1073885433	2
1073885434	2
1073885435	2
1073885436	2
1073885437	2
1073885438	2
1073885439	2
1073885440	2
1073885441	2
1073885442	2
1073885443	2
1073885444	2
1073885445	2
1073885446	2
1073885447	2
1073885448	2
1073885449	2
1073885450	2
1073885451	2
1073885452	2
1073885453	2
1073885454	2
1073885455	2
1073885456	2
1073885457	2
1073885458	2
1073885459	2
1073885460	2
1073885461	2
1073885462	2
1073885463	2
1073885464	2
1073885465	2
1073885466	2
1073885467	2
1073885468	2
1073885469	2
1073885470	2
1073885471	2
1073885472	2
1073885473	2
1073885474	2
1073885475	2
1073885476	2
1073885477	2
1073885478	2
1073885479	2
1073885480	2
1073885886	1
1073885887	1
1073885888	1
1073885889	1
1073885890	1
1073885891	1
1073885892	1
1073885893	1
1073885894	1
1073885895	1
1073885896	1
1073885897	1
1073885898	1
1073885899	1
1073885900	1
1073885901	1
1073885902	1
1073885903	1
1073884342	2
1073884343	2
1073884344	2
1073884345	2
1073884346	2
1073884347	2
1073884348	2
1073884349	2
1073884350	2
1073884351	2
1073884352	2
1073884353	2
1073884354	2
1073884355	2
1073884356	2
1073884357	2
1073884358	2
1073884359	2
1073884360	2
1073884361	2
1073884362	2
1073884363	2
1073884364	2
1073884365	2
1073884366	2
1073884367	2
1073884368	2
1073884369	2
1073884370	2
1073884371	2
1073884372	2
1073884373	2
1073884374	2
1073884375	2
1073884376	2
1073884377	2
1073884378	2
1073884379	2
1073884380	2
1073884381	2
1073884382	2
1073884383	2
1073884384	2
1073884385	2
1073884386	2
1073884387	2
1073884388	2
1073884389	2
1073884390	2
1073884391	2
1073884392	2
1073884393	2
1073884394	2
1073884395	2
1073884396	2
1073884397	2
1073884398	2
1073884399	2
1073884400	2
1073884401	2
1073884402	2
1073884403	2
1073884404	2
1073884405	2
1073884406	2
1073884407	2
1073884408	2
1073884409	2
1073884410	2
1073884411	2
1073884412	2
1073884413	2
1073884414	2
1073884415	2
1073884416	2
1073884417	2
1073884418	2
1073884419	2
1073884420	2
1073884421	2
1073884422	2
1073884423	2
1073884424	2
1073884425	2
1073884426	2
1073884427	2
1073884428	2
1073884429	2
1073884430	2
1073884431	2
1073884432	2
1073884433	2
1073884434	2
1073884435	2
1073884436	2
1073884437	2
1073884438	2
1073884439	2
1073884440	2
1073884441	2
1073884442	2
1073884443	2
1073884444	2
1073884445	2
1073884446	2
1073884447	2
1073884448	2
1073884449	2
1073884450	2
1073884451	2
1073884452	2
1073884453	2
1073884454	2
1073884455	2
1073884456	2
1073884457	2
1073884458	2
1073884459	2
1073884460	2
1073884461	2
1073884462	2
1073884463	2
1073884464	2
1073884465	2
1073884466	2
1073884467	2
1073884468	2
1073884469	2
1073884470	2
1073884471	2
1073884472	2
1073884473	2
1073884474	2
1073884475	2
1073884476	2
1073884882	1
1073884883	1
1073884884	1
1073884885	1
1073884886	1
1073884887	1
1073884888	1
1073884889	1
1073884890	1
1073884891	1
1073884892	1
1073884893	1
1073884894	1
1073884895	1
1073884896	1
1073884897	1
1073884898	1
1073884899	1
1073884918	1
1073884919	1
1073884920	1
1073884921	1
1073884922	1
1073884923	1
1073884924	1
1073884925	1
1073884926	1
1073884927	1
1073884928	1
1073884929	1
1073884930	1
1073884931	1
1073884932	1
1073884933	1
1073884934	1
1073884935	1
1073884954	1
1073884955	1
1073884956	1
1073884957	1
1073884958	1
1073884959	1
1073884960	1
1073884961	1
1073884962	1
1073884963	1
1073884964	1
1073884965	1
1073884966	1
1073884967	1
1073884968	1
1073884969	1
1073884970	1
1073884971	1
1073882193	2
1073882194	2
1073882195	2
1073882196	2
1073882197	2
1073882198	2
1073882199	2
1073882200	2
1073882201	2
1073882202	2
1073882203	2
1073882204	2
1073882205	2
1073882206	2
1073882207	2
1073882208	2
1073882209	2
1073882210	2
1073882211	2
1073882212	2
1073882213	2
1073882214	2
1073882215	2
1073882216	2
1073882217	2
1073882218	2
1073882219	2
1073882220	2
1073882221	2
1073882222	2
1073882223	2
1073882224	2
1073882225	2
1073882226	2
1073882227	2
1073882228	2
1073882229	2
1073882230	2
1073882231	2
1073882232	2
1073882233	2
1073882234	2
1073882235	2
1073882236	2
1073882237	2
1073882238	2
1073882239	2
1073882240	2
1073882241	2
1073882242	2
1073882243	2
1073882244	2
1073882245	2
1073882246	2
1073882247	2
1073882248	2
1073882249	2
1073882250	2
1073882251	2
1073882252	2
1073882253	2
1073882254	2
1073882255	2
1073882256	2
1073882257	2
1073882258	2
1073882259	2
1073882260	2
1073882261	2
1073882262	2
1073882263	2
1073882264	2
1073882265	2
1073882266	2
1073882267	2
1073882268	2
1073882269	2
1073882270	2
1073882271	2
1073882272	2
1073882273	2
1073882274	2
1073882275	2
1073882276	2
1073882277	2
1073882278	2
1073882279	2
1073882280	2
1073882281	2
1073882282	2
1073882283	2
1073882284	2
1073882285	2
1073882286	2
1073882287	2
1073882288	2
1073882289	2
1073882290	2
1073882291	2
1073882292	2
1073882293	2
1073882294	2
1073882295	2
1073882296	2
1073882297	2
1073882298	2
1073882299	2
1073882300	2
1073882301	2
1073882302	2
1073882303	2
1073882304	2
1073882305	2
1073882306	2
1073882307	2
1073882308	2
1073882309	2
1073882310	2
1073882311	2
1073882312	2
1073882313	2
1073882314	2
1073882315	2
1073882316	2
1073882317	2
1073882318	2
1073882319	2
1073882320	2
1073882321	2
1073882322	2
1073882323	2
1073882324	2
1073882325	2
1073882326	2
1073882327	2
1073882733	1
1073882734	1
1073882735	1
1073882736	1
1073882737	1
1073882738	1
1073882739	1
1073882740	1
1073882741	1
1073882742	1
1073882743	1
1073882744	1
1073882745	1
1073882746	1
1073882747	1
1073882748	1
1073882749	1
1073882750	1
1073881595	2
1073881596	2
1073881597	2
1073881598	2
1073881599	2
1073881600	2
1073881601	2
1073881602	2
1073881603	2
1073881604	2
1073881605	2
1073881606	2
1073881607	2
1073881608	2
1073881609	2
1073881610	2
1073881611	2
1073881612	2
1073881613	2
1073881614	2
1073881615	2
1073881616	2
1073881617	2
1073881618	2
1073881619	2
1073881620	2
1073881621	2
1073881622	2
1073881623	2
1073881624	2
1073881625	2
1073881626	2
1073881627	2
1073881628	2
1073881629	2
1073881630	2
1073881631	2
1073881632	2
1073881633	2
1073881634	2
1073881635	2
1073881636	2
1073881637	2
1073881638	2
1073881639	2
1073881640	2
1073881641	2
1073881642	2
1073881643	2
1073881644	2
1073881645	2
1073881646	2
1073881647	2
1073881648	2
1073881649	2
1073881650	2
1073881651	2
1073881652	2
1073881653	2
1073881654	2
1073881655	2
1073881656	2
1073881657	2
1073881658	2
1073881659	2
1073881660	2
1073881661	2
1073881662	2
1073881663	2
1073881664	2
1073881665	2
1073881666	2
1073881667	2
1073881668	2
1073881669	2
1073881670	2
1073881671	2
1073881672	2
1073881673	2
1073881674	2
1073881675	2
1073881676	2
1073881677	2
1073881678	2
1073881679	2
1073881680	2
1073881681	2
1073881682	2
1073881683	2
1073881684	2
1073881685	2
1073881686	2
1073881687	2
1073881688	2
1073881689	2
1073881690	2
1073881691	2
1073881692	2
1073881693	2
1073881694	2
1073881695	2
1073881696	2
1073881697	2
1073881698	2
1073881699	2
1073881700	2
1073881701	2
1073881702	2
1073881703	2
1073881704	2
1073881705	2
1073881706	2
1073881707	2
1073881708	2
1073881709	2
1073881710	2
1073881711	2
1073881712	2
1073881713	2
1073881714	2
1073881715	2
1073881716	2
1073881717	2
1073881718	2
1073881719	2
1073881720	2
1073881721	2
1073881722	2
1073881723	2
1073881724	2
1073881725	2
1073881726	2
1073881727	2
1073881728	2
1073881729	2
1073882135	1
1073882136	1
1073882137	1
1073882138	1
1073882139	1
1073882140	1
1073882141	1
1073882142	1
1073882143	1
1073882144	1
1073882145	1
1073882146	1
1073882147	1
1073882148	1
1073882149	1
1073882150	1
1073882151	1
1073882152	1
1073879906	2
1073879907	2
1073879908	2
1073879909	2
1073879910	2
1073879911	2
1073879912	2
1073879913	2
1073879914	2
1073879915	2
1073879916	2
1073879917	2
1073879918	2
1073879919	2
1073879920	2
1073879921	2
1073879922	2
1073879923	2
1073879924	2
1073879925	2
1073879926	2
1073879927	2
1073879928	2
1073879929	2
1073879930	2
1073879931	2
1073879932	2
1073879933	2
1073879934	2
1073879935	2
1073879936	2
1073879937	2
1073879938	2
1073879939	2
1073879940	2
1073879941	2
1073879942	2
1073879943	2
1073879944	2
1073879945	2
1073879946	2
1073879947	2
1073879948	2
1073879949	2
1073879950	2
1073879951	2
1073879952	2
1073879953	2
1073879954	2
1073879955	2
1073879956	2
1073879957	2
1073879958	2
1073879959	2
1073879960	2
1073879961	2
1073879962	2
1073879963	2
1073879964	2
1073879965	2
1073879966	2
1073879967	2
1073879968	2
1073879969	2
1073879970	2
1073879971	2
1073879972	2
1073879973	2
1073879974	2
1073879975	2
1073879976	2
1073879977	2
1073879978	2
1073879979	2
1073879980	2
1073879981	2
1073879982	2
1073879983	2
1073879984	2
1073879985	2
1073879986	2
1073879987	2
1073879988	2
1073879989	2
1073879990	2
1073879991	2
1073879992	2
1073879993	2
1073879994	2
1073879995	2
1073879996	2
1073879997	2
1073879998	2
1073879999	2
1073880000	2
1073880001	2
1073880002	2
1073880003	2
1073880004	2
1073880005	2
1073880006	2
1073880007	2
1073880008	2
1073880009	2
1073880010	2
1073880011	2
1073880012	2
1073880013	2
1073880014	2
1073880015	2
1073880016	2
1073880017	2
1073880018	2
1073880019	2
1073880020	2
1073880021	2
1073880022	2
1073880023	2
1073880024	2
1073880025	2
1073880026	2
1073880027	2
1073880028	2
1073880029	2
1073880030	2
1073880031	2
1073880032	2
1073880033	2
1073880034	2
1073880035	2
1073880036	2
1073880037	2
1073880038	2
1073880039	2
1073880040	2
1073881042	1
1073881043	1
1073881044	1
1073881045	1
1073881046	1
1073881047	1
1073881048	1
1073881049	1
1073881050	1
1073881051	1
1073881052	1
1073881053	1
1073881054	1
1073881055	1
1073881056	1
1073881057	1
1073881058	1
1073881059	1
1073880656	2
1073880657	4
1073880658	2
1073880659	4
1073880660	2
1073880661	4
1073880662	2
1073880663	4
1073880664	2
1073880665	4
1073880666	2
1073880667	4
1073880668	2
1073880669	4
1073880670	2
1073880671	4
1073880672	2
1073880673	4
1073880674	2
1073880675	4
1073880676	2
1073880677	4
1073880678	2
1073880679	4
1073880680	2
1073880681	4
1073880682	2
1073880683	4
1073880684	2
1073880685	4
1073880686	2
1073880687	4
1073880688	2
1073880689	4
1073880690	2
1073880691	4
1073880692	2
1073880693	4
1073880694	2
1073880695	4
1073880696	2
1073880697	4
1073880698	2
1073880699	4
1073880700	2
1073880701	4
1073880702	2
1073880703	4
1073880704	2
1073880705	4
1073880706	2
1073880707	4
1073880708	2
1073880709	4
1073916622	2
1073916623	4
1073916624	2
1073916625	4
1073916626	2
1073916627	4
1073880710	1
1073880711	1
1073880712	1
1073880713	1
1073880714	1
1073880715	1
1073880716	1
1073880717	1
1073880718	1
1073880719	1
1073880720	1
1073880721	1
1073880722	1
1073880723	1
1073880724	1
1073880725	1
1073880726	1
1073880727	1
1073916628	1
1073916629	1
1073878718	2
1073878719	2
1073878720	2
1073878721	2
1073878722	2
1073878723	2
1073878724	2
1073878725	2
1073878726	2
1073878727	2
1073878733	2
1073878734	2
1073878735	2
1073878736	2
1073878737	2
1073878738	2
1073878739	2
1073878740	2
1073878741	2
1073878742	2
1073878748	2
1073878749	2
1073878750	2
1073878751	2
1073878752	2
1073878753	2
1073878754	2
1073878755	2
1073878756	2
1073878757	2
1073878763	2
1073878764	2
1073878765	2
1073878766	2
1073878767	2
1073878768	2
1073878769	2
1073878770	2
1073878771	2
1073878772	2
1073878778	2
1073878779	2
1073878780	2
1073878781	2
1073878782	2
1073878783	2
1073878784	2
1073878785	2
1073878786	2
1073878787	2
1073878793	2
1073878794	2
1073878795	2
1073878796	2
1073878797	2
1073878798	2
1073878799	2
1073878800	2
1073878801	2
1073878802	2
1073878808	2
1073878809	2
1073878810	2
1073878811	2
1073878812	2
1073878813	2
1073878814	2
1073878815	2
1073878816	2
1073878817	2
1073878823	2
1073878824	2
1073878825	2
1073878826	2
1073878827	2
1073878828	2
1073878829	2
1073878830	2
1073878831	2
1073878832	2
1073878838	2
1073878839	2
1073878840	2
1073878841	2
1073878842	2
1073878843	2
1073878844	2
1073878845	2
1073878846	2
1073878847	2
1073878104	2
1073878105	2
1073878106	2
1073878107	2
1073878108	2
1073878109	2
1073878110	2
1073878111	2
1073878112	2
1073878113	2
1073878114	2
1073878115	2
1073878116	2
1073878117	2
1073878118	2
1073878119	2
1073878120	2
1073878121	2
1073878122	2
1073878123	2
1073878124	2
1073878125	2
1073878126	2
1073878127	2
1073878128	2
1073878129	2
1073878130	2
1073878131	2
1073878132	2
1073878133	2
1073878134	2
1073878135	2
1073878136	2
1073878137	2
1073878138	2
1073878139	2
1073878140	2
1073878141	2
1073878142	2
1073878143	2
1073878144	2
1073878145	2
1073878146	2
1073878147	2
1073878148	2
1073878149	2
1073878150	2
1073878151	2
1073878152	2
1073878153	2
1073878154	2
1073878155	2
1073878156	2
1073878157	2
1073878158	2
1073878159	2
1073878160	2
1073878161	2
1073878162	2
1073878163	2
1073878164	2
1073878165	2
1073878166	2
1073878167	2
1073878168	2
1073878169	2
1073878170	2
1073878171	2
1073878172	2
1073878173	2
1073878174	2
1073878175	2
1073878176	2
1073878177	2
1073878178	2
1073878179	2
1073878180	2
1073878181	2
1073878182	2
1073878183	2
1073878184	2
1073878185	2
1073878186	2
1073878187	2
1073878188	2
1073878189	2
1073878190	2
1073878191	2
1073878192	2
1073878193	2
1073878194	2
1073878195	2
1073878196	2
1073878197	2
1073878198	2
1073878199	2
1073878200	2
1073878201	2
1073878202	2
1073878203	2
1073878204	2
1073878205	2
1073878206	2
1073878207	2
1073878208	2
1073878209	2
1073878210	2
1073878211	2
1073878212	2
1073878213	2
1073878214	2
1073878215	2
1073878216	2
1073878217	2
1073878218	2
1073878219	2
1073878220	2
1073878221	2
1073878222	2
1073878223	2
1073878224	2
1073878225	2
1073878226	2
1073878227	2
1073878228	2
1073878229	2
1073878230	2
1073878231	2
1073878232	2
1073878233	2
1073878234	2
1073878235	2
1073878236	2
1073878237	2
1073878238	2
1073879258	1
1073879259	1
1073879260	1
1073879261	1
1073879262	1
1073879263	1
1073879264	1
1073879265	1
1073879266	1
1073879267	1
1073879268	1
1073879269	1
1073879270	1
1073879271	1
1073879272	1
1073879273	1
1073879274	1
1073879275	1
1073879276	1
1073879277	1
1073879278	1
1073879279	1
1073879280	1
1073879281	1
1073879282	1
1073879283	1
1073879284	1
1073879285	1
1073879286	1
1073878644	1
1073878645	1
1073878646	1
1073878647	1
1073878648	1
1073878649	1
1073878650	1
1073878651	1
1073878652	1
1073878653	1
1073878654	1
1073878655	1
1073878656	1
1073878657	1
1073878658	1
1073878659	1
1073878660	1
1073878661	1
1073877349	2
1073877350	2
1073877351	2
1073877352	2
1073877353	2
1073877354	2
1073877355	2
1073877356	2
1073877357	2
1073877358	2
1073877359	2
1073877360	2
1073877361	2
1073877362	2
1073877363	2
1073877364	2
1073877365	2
1073877366	2
1073877367	2
1073877368	2
1073877369	2
1073877370	2
1073877371	2
1073877372	2
1073877373	2
1073877374	2
1073877375	2
1073877376	2
1073877377	2
1073877378	2
1073877379	2
1073877380	2
1073877381	2
1073877382	2
1073877383	2
1073877384	2
1073877385	2
1073877386	2
1073877387	2
1073877388	2
1073877389	2
1073877390	2
1073877391	2
1073877392	2
1073877393	2
1073877394	2
1073877395	2
1073877396	2
1073877397	2
1073877398	2
1073877399	2
1073877400	2
1073877401	2
1073877402	2
1073877403	2
1073877404	2
1073877405	2
1073877406	2
1073877407	2
1073877408	2
1073877409	2
1073877410	2
1073877411	2
1073877412	2
1073877413	2
1073877414	2
1073877415	2
1073877416	2
1073877417	2
1073877418	2
1073877419	2
1073877420	2
1073877421	2
1073877422	2
1073877423	2
1073877424	2
1073877425	2
1073877426	2
1073877427	2
1073877428	2
1073877429	2
1073877430	2
1073877431	2
1073877432	2
1073877433	2
1073877434	2
1073877435	2
1073877436	2
1073877437	2
1073877438	2
1073877439	2
1073877440	2
1073877441	2
1073877442	2
1073877443	2
1073877444	2
1073877445	2
1073877446	2
1073877447	2
1073877448	2
1073877449	2
1073877450	2
1073877451	2
1073877452	2
1073877453	2
1073877454	2
1073877455	2
1073877456	2
1073877457	2
1073877458	2
1073877459	2
1073877460	2
1073877461	2
1073877462	2
1073877463	2
1073877464	2
1073877465	2
1073877466	2
1073877467	2
1073877468	2
1073877469	2
1073877470	2
1073877471	2
1073877472	2
1073877473	2
1073877474	2
1073877475	2
1073877476	2
1073877477	2
1073877478	2
1073877479	2
1073877480	2
1073877481	2
1073877482	2
1073877483	2
1073877889	1
1073877890	1
1073877891	1
1073877892	1
1073877893	1
1073877894	1
1073877895	1
1073877896	1
1073877897	1
1073877898	1
1073877899	1
1073877900	1
1073877901	1
1073877902	1
1073877903	1
1073877904	1
1073877905	1
1073877906	1
1073876839	2
1073876840	4
1073876841	2
1073876842	4
1073876843	2
1073876844	4
1073876845	2
1073876846	4
1073876847	2
1073876848	4
1073876849	2
1073876850	4
1073876851	2
1073876852	4
1073876853	2
1073876854	4
1073876855	2
1073876856	4
1073876857	2
1073876858	4
1073876859	2
1073876860	4
1073876861	2
1073876862	4
1073876863	2
1073876864	4
1073876865	2
1073876866	4
1073876867	2
1073876868	4
1073876869	2
1073876870	4
1073876871	2
1073876872	4
1073876873	2
1073876874	4
1073876875	2
1073876876	4
1073876877	2
1073876878	4
1073876879	2
1073876880	4
1073876881	2
1073876882	4
1073876883	2
1073876884	4
1073876885	2
1073876886	4
1073876887	2
1073876888	4
1073876889	2
1073876890	4
1073876891	2
1073876892	4
1073876473	1
1073876474	1
1073876475	1
1073876476	1
1073876477	1
1073876478	1
1073876479	1
