ROWID	_PotentialID|INTEGER	_PotentialNo|INTEGER	_PotentialRatio|FLOAT	_PrefixNameID|INTEGER	_State1|INTEGER	_State1Value|TEXT	_State2|INTEGER	_State2Value|TEXT	_State3|INTEGER	_State3Value|TEXT	_State4|INTEGER	_State4Value|TEXT	_State5|INTEGER	_State5Value|TEXT	_State6|INTEGER	_State6Value|TEXT	_State7|INTEGER	_State7Value|TEXT	_State8|INTEGER	_State8Value|TEXT	_State9|INTEGER	_State9Value|TEXT	_State10|INTEGER	_State10Value|TEXT	_State11|INTEGER	_State11Value|TEXT	_State12|INTEGER	_State12Value|TEXT	_State13|INTEGER	_State13Value|TEXT	_State14|INTEGER	_State14Value|TEXT	_State15|INTEGER	_State15Value|TEXT	_State16|INTEGER	_State16Value|TEXT	_SkillID|INTEGER	_SkillLevel|INTEGER	_SkillUsingType|INTEGER	_GearScore|INTEGER
905969685	905969885	1	1.0	0	4	2100	5	2100	6	2100	7	2100	-1	0	12	9240	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969686	905969886	1	1.0	0	4	2200	5	2200	6	2200	7	2200	-1	0	12	9680	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969687	905969887	1	1.0	0	4	2300	5	2300	6	2300	7	2300	-1	0	12	10120	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969688	905969888	1	1.0	0	4	2400	5	2400	6	2400	7	2400	-1	0	12	10560	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969689	905969889	1	1.0	0	4	2500	5	2500	6	2500	7	2500	-1	0	12	11000	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969690	905969890	1	1.0	0	4	2600	5	2600	6	2600	7	2600	-1	0	12	11440	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969691	905969891	1	1.0	0	4	2700	5	2700	6	2700	7	2700	-1	0	12	11880	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969692	905969892	1	1.0	0	4	2800	5	2800	6	2800	7	2800	-1	0	12	12320	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969693	905969893	1	1.0	0	4	2900	5	2900	6	2900	7	2900	-1	0	12	12760	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969694	905969894	1	1.0	0	4	3000	5	3000	6	3000	7	3000	-1	0	12	13200	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969695	905969895	1	1.0	0	4	3100	5	3100	6	3100	7	3100	-1	0	12	13640	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969696	905969896	1	1.0	0	4	3200	5	3200	6	3200	7	3200	-1	0	12	14080	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969697	905969897	1	1.0	0	4	3300	5	3300	6	3300	7	3300	-1	0	12	14520	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969698	905969898	1	1.0	0	4	3400	5	3400	6	3400	7	3400	-1	0	12	14960	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969699	905969899	1	1.0	0	4	3500	5	3500	6	3500	7	3500	-1	0	12	15400	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969700	905969900	1	1.0	0	4	3600	5	3600	6	3600	7	3600	-1	0	12	15840	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969701	905969901	1	1.0	0	4	3700	5	3700	6	3700	7	3700	-1	0	12	16280	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969702	905969902	1	1.0	0	4	3800	5	3800	6	3800	7	3800	-1	0	12	16720	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969703	905969903	1	1.0	0	4	3900	5	3900	6	3900	7	3900	-1	0	12	17160	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969704	905969904	1	1.0	0	4	4000	5	4000	6	4000	7	4000	-1	0	12	17600	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969705	905969905	1	1.0	0	4	4100	5	4100	6	4100	7	4100	-1	0	12	18040	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969706	905969906	1	1.0	0	4	4200	5	4200	6	4200	7	4200	-1	0	12	18480	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969707	905969907	1	1.0	0	4	4300	5	4300	6	4300	7	4300	-1	0	12	18920	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969708	905969908	1	1.0	0	4	4400	5	4400	6	4400	7	4400	-1	0	12	19360	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969709	905969909	1	1.0	0	4	4500	5	4500	6	4500	7	4500	-1	0	12	19800	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969710	905969910	1	1.0	0	4	4600	5	4600	6	4600	7	4600	-1	0	12	20240	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969711	905969911	1	1.0	0	4	4700	5	4700	6	4700	7	4700	-1	0	12	20680	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969712	905969912	1	1.0	0	4	4800	5	4800	6	4800	7	4800	-1	0	12	21120	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969713	905969913	1	1.0	0	4	4900	5	4900	6	4900	7	4900	-1	0	12	21560	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969714	905969914	1	1.0	0	4	5000	5	5000	6	5000	7	5000	-1	0	12	22000	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969715	905969915	1	1.0	0	4	5100	5	5100	6	5100	7	5100	-1	0	12	22440	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969716	905969916	1	1.0	0	4	5200	5	5200	6	5200	7	5200	-1	0	12	22880	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969717	905969917	1	1.0	0	4	5300	5	5300	6	5300	7	5300	-1	0	12	23320	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969718	905969918	1	1.0	0	4	5400	5	5400	6	5400	7	5400	-1	0	12	23760	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969719	905969919	1	1.0	0	4	5500	5	5500	6	5500	7	5500	-1	0	12	24200	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969720	905969920	1	1.0	0	4	5600	5	5600	6	5600	7	5600	-1	0	12	24640	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969721	905969921	1	1.0	0	4	5700	5	5700	6	5700	7	5700	-1	0	12	25080	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969722	905969922	1	1.0	0	4	5800	5	5800	6	5800	7	5800	-1	0	12	25520	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969723	905969923	1	1.0	0	4	5900	5	5900	6	5900	7	5900	-1	0	12	25960	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969724	905969924	1	1.0	0	4	6000	5	6000	6	6000	7	6000	-1	0	12	26400	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969725	905969925	1	1.0	0	4	6100	5	6100	6	6100	7	6100	-1	0	12	26840	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969726	905969926	1	1.0	0	4	6200	5	6200	6	6200	7	6200	-1	0	12	27280	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969727	905969927	1	1.0	0	4	6300	5	6300	6	6300	7	6300	-1	0	12	27720	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969728	905969928	1	1.0	0	4	6400	5	6400	6	6400	7	6400	-1	0	12	28160	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969729	905969929	1	1.0	0	4	6500	5	6500	6	6500	7	6500	-1	0	12	28600	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969730	905969930	1	1.0	0	4	6600	5	6600	6	6600	7	6600	-1	0	12	29040	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969731	905969931	1	1.0	0	4	6700	5	6700	6	6700	7	6700	-1	0	12	29480	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969732	905969932	1	1.0	0	4	6800	5	6800	6	6800	7	6800	-1	0	12	29920	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969733	905969933	1	1.0	0	4	6900	5	6900	6	6900	7	6900	-1	0	12	30360	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969734	905969934	1	1.0	0	4	7000	5	7000	6	7000	7	7000	-1	0	12	30800	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969735	905969935	1	1.0	0	4	7100	5	7100	6	7100	7	7100	-1	0	12	31240	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969736	905969936	1	1.0	0	4	7200	5	7200	6	7200	7	7200	-1	0	12	31680	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969737	905969937	1	1.0	0	4	7300	5	7300	6	7300	7	7300	-1	0	12	32120	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969738	905969938	1	1.0	0	4	7400	5	7400	6	7400	7	7400	-1	0	12	32560	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969739	905969939	1	1.0	0	4	7500	5	7500	6	7500	7	7500	-1	0	12	33000	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969740	905969940	1	1.0	0	4	7600	5	7600	6	7600	7	7600	-1	0	12	33440	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969741	905969941	1	1.0	0	4	7700	5	7700	6	7700	7	7700	-1	0	12	33880	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969742	905969942	1	1.0	0	4	7800	5	7800	6	7800	7	7800	-1	0	12	34320	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969743	905969943	1	1.0	0	4	7900	5	7900	6	7900	7	7900	-1	0	12	34760	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969744	905969944	1	1.0	0	4	8000	5	8000	6	8000	7	8000	-1	0	12	35200	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969745	905969945	1	1.0	0	4	8100	5	8100	6	8100	7	8100	-1	0	12	35640	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969746	905969946	1	1.0	0	4	8200	5	8200	6	8200	7	8200	-1	0	12	36080	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969747	905969947	1	1.0	0	4	8300	5	8300	6	8300	7	8300	-1	0	12	36520	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969748	905969948	1	1.0	0	4	8400	5	8400	6	8400	7	8400	-1	0	12	36960	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969749	905969949	1	1.0	0	4	8500	5	8500	6	8500	7	8500	-1	0	12	37400	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969750	905969950	1	1.0	0	4	8600	5	8600	6	8600	7	8600	-1	0	12	37840	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969751	905969951	1	1.0	0	4	8700	5	8700	6	8700	7	8700	-1	0	12	38280	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969752	905969952	1	1.0	0	4	8800	5	8800	6	8800	7	8800	-1	0	12	38720	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969753	905969953	1	1.0	0	4	8900	5	8900	6	8900	7	8900	-1	0	12	39160	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969754	905969954	1	1.0	0	4	9000	5	9000	6	9000	7	9000	-1	0	12	39600	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969755	905969955	1	1.0	0	4	9100	5	9100	6	9100	7	9100	-1	0	12	40040	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969756	905969956	1	1.0	0	4	9200	5	9200	6	9200	7	9200	-1	0	12	40480	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969757	905969957	1	1.0	0	4	9300	5	9300	6	9300	7	9300	-1	0	12	40920	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969758	905969958	1	1.0	0	4	9400	5	9400	6	9400	7	9400	-1	0	12	41360	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969759	905969959	1	1.0	0	4	9500	5	9500	6	9500	7	9500	-1	0	12	41800	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969760	905969960	1	1.0	0	4	9600	5	9600	6	9600	7	9600	-1	0	12	42240	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969761	905969961	1	1.0	0	4	9700	5	9700	6	9700	7	9700	-1	0	12	42680	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969762	905969962	1	1.0	0	4	9800	5	9800	6	9800	7	9800	-1	0	12	43120	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969763	905969963	1	1.0	0	4	9900	5	9900	6	9900	7	9900	-1	0	12	43560	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969764	905969964	1	1.0	0	4	10000	5	10000	6	10000	7	10000	-1	0	12	44000	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969765	905969965	1	1.0	0	4	10100	5	10100	6	10100	7	10100	29	200	12	44440	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969766	905969966	1	1.0	0	4	10200	5	10200	6	10200	7	10200	29	200.5	12	44880	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969767	905969967	1	1.0	0	4	10300	5	10300	6	10300	7	10300	29	201	12	45320	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969768	905969968	1	1.0	0	4	10400	5	10400	6	10400	7	10400	29	201.5	12	45760	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969769	905969969	1	1.0	0	4	10500	5	10500	6	10500	7	10500	29	202	12	46200	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969770	905969970	1	1.0	0	4	10600	5	10600	6	10600	7	10600	29	202.5	12	46640	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969771	905969971	1	1.0	0	4	10700	5	10700	6	10700	7	10700	29	203	12	47080	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969772	905969972	1	1.0	0	4	10800	5	10800	6	10800	7	10800	29	203.5	12	47520	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969773	905969973	1	1.0	0	4	10900	5	10900	6	10900	7	10900	29	204	12	47960	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969774	905969974	1	1.0	0	4	11000	5	11000	6	11000	7	11000	29	204.5	12	48400	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969775	905969975	1	1.0	0	4	11100	5	11100	6	11100	7	11100	29	205	12	48840	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969776	905969976	1	1.0	0	4	11200	5	11200	6	11200	7	11200	29	205.5	12	49280	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969777	905969977	1	1.0	0	4	11300	5	11300	6	11300	7	11300	29	206	12	49720	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969778	905969978	1	1.0	0	4	11400	5	11400	6	11400	7	11400	29	206.5	12	50160	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969779	905969979	1	1.0	0	4	11500	5	11500	6	11500	7	11500	29	207	12	50600	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969780	905969980	1	1.0	0	4	11600	5	11600	6	11600	7	11600	29	207.5	12	51040	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969781	905969981	1	1.0	0	4	11700	5	11700	6	11700	7	11700	29	208	12	51480	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969782	905969982	1	1.0	0	4	11800	5	11800	6	11800	7	11800	29	208.5	12	51920	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969783	905969983	1	1.0	0	4	11900	5	11900	6	11900	7	11900	29	209	12	52360	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969784	905969984	1	1.0	0	4	12000	5	12000	6	12000	7	12000	29	209.5	12	52800	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969785	905969985	1	1.0	0	4	12100	5	12100	6	12100	7	12100	29	210	12	53240	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969786	905969986	1	1.0	0	4	12200	5	12200	6	12200	7	12200	29	210.5	12	53680	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969787	905969987	1	1.0	0	4	12300	5	12300	6	12300	7	12300	29	211	12	54120	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969788	905969988	1	1.0	0	4	12400	5	12400	6	12400	7	12400	29	211.5	12	54560	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969789	905969989	1	1.0	0	4	12500	5	12500	6	12500	7	12500	29	212	12	55000	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969790	905969990	1	1.0	0	4	12600	5	12600	6	12600	7	12600	29	212.5	12	55440	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969791	905969991	1	1.0	0	4	12700	5	12700	6	12700	7	12700	29	213	12	55880	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969792	905969992	1	1.0	0	4	12800	5	12800	6	12800	7	12800	29	213.5	12	56320	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969793	905969993	1	1.0	0	4	12900	5	12900	6	12900	7	12900	29	214	12	56760	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969794	905969994	1	1.0	0	4	13000	5	13000	6	13000	7	13000	29	214.5	12	57200	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969795	905969995	1	1.0	0	4	13100	5	13100	6	13100	7	13100	29	215	12	57640	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969796	905969996	1	1.0	0	4	13200	5	13200	6	13200	7	13200	29	215.5	12	58080	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969797	905969997	1	1.0	0	4	13300	5	13300	6	13300	7	13300	29	216	12	58520	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969798	905969998	1	1.0	0	4	13400	5	13400	6	13400	7	13400	29	216.5	12	58960	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969799	905969999	1	1.0	0	4	13500	5	13500	6	13500	7	13500	29	217	12	59400	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969800	905970000	1	1.0	0	4	13600	5	13600	6	13600	7	13600	29	217.5	12	59840	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969801	905970001	1	1.0	0	4	13700	5	13700	6	13700	7	13700	29	218	12	60280	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969802	905970002	1	1.0	0	4	13800	5	13800	6	13800	7	13800	29	218.5	12	60720	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969803	905970003	1	1.0	0	4	13900	5	13900	6	13900	7	13900	29	219	12	61160	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969804	905970004	1	1.0	0	4	14000	5	14000	6	14000	7	14000	29	219.5	12	61600	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969805	905970005	1	1.0	0	4	14100	5	14100	6	14100	7	14100	29	220	12	62040	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969806	905970006	1	1.0	0	4	14200	5	14200	6	14200	7	14200	29	220.5	12	62480	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969807	905970007	1	1.0	0	4	14300	5	14300	6	14300	7	14300	29	221	12	62920	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969808	905970008	1	1.0	0	4	14400	5	14400	6	14400	7	14400	29	221.5	12	63360	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969809	905970009	1	1.0	0	4	14500	5	14500	6	14500	7	14500	29	222	12	63800	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969810	905970010	1	1.0	0	4	14600	5	14600	6	14600	7	14600	29	222.5	12	64240	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969811	905970011	1	1.0	0	4	14700	5	14700	6	14700	7	14700	29	223	12	64680	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969812	905970012	1	1.0	0	4	14800	5	14800	6	14800	7	14800	29	223.5	12	65120	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969813	905970013	1	1.0	0	4	14900	5	14900	6	14900	7	14900	29	224	12	65560	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969814	905970014	1	1.0	0	4	15000	5	15000	6	15000	7	15000	29	224.5	12	66000	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969815	905970015	1	1.0	0	4	15100	5	15100	6	15100	7	15100	29	225	12	66440	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969816	905970016	1	1.0	0	4	15200	5	15200	6	15200	7	15200	29	225.5	12	66880	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969817	905970017	1	1.0	0	4	15300	5	15300	6	15300	7	15300	29	226	12	67320	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969818	905970018	1	1.0	0	4	15400	5	15400	6	15400	7	15400	29	226.5	12	67760	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969819	905970019	1	1.0	0	4	15500	5	15500	6	15500	7	15500	29	227	12	68200	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
905969820	905970020	1	1.0	0	4	15600	5	15600	6	15600	7	15600	29	227.5	12	68640	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0	0
