ROWID	_UseCompound|BOOLEAN	_UseDesign|BOOLEAN	_sort|INTEGER
805306379	false	false	0
805306380	false	false	0
805306381	false	false	0
805306382	false	false	0
805306384	false	false	0
805306385	false	false	0
805306386	false	false	0
805306387	false	false	0
805306389	false	false	0
805306390	false	false	0
805306391	false	false	0
805306392	false	false	0
805306394	false	false	0
805306395	false	false	0
805306396	false	false	0
805306397	false	false	0
805306399	false	false	0
805306400	false	false	0
805306401	false	false	0
805306402	false	false	0
805306404	false	false	0
805306405	false	false	0
805306406	false	false	0
805306407	false	false	0
805306409	false	false	0
805306410	false	false	0
805306411	false	false	0
805306412	false	false	0
805306414	false	false	0
805306415	false	false	0
805306416	false	false	0
805306417	false	false	0
805306419	false	false	0
805306420	false	false	0
805306421	false	false	0
805306422	false	false	0
805306424	false	false	0
805306425	false	false	0
805306426	false	false	0
805306427	false	false	0
805306429	false	false	0
805306430	false	false	0
805306431	false	false	0
805306432	false	false	0
805306434	false	false	0
805306435	false	false	0
805306436	false	false	0
805306437	false	false	0
805306439	false	false	0
805306440	false	false	0
805306441	false	false	0
805306442	false	false	0
805306444	false	false	0
805306445	false	false	0
805306446	false	false	0
805306447	false	false	0
805306448	false	false	0
805306451	true	false	0
805306452	false	false	0
805306453	false	false	0
805306454	false	false	0
805306455	false	false	0
805306456	false	false	0
805306457	false	false	0
805306458	false	false	0
805306459	false	false	0
805306460	false	false	0
805306461	false	false	0
805306462	false	false	0
805306463	false	false	0
805306464	false	false	0
805306465	false	false	0
805306466	false	false	0
805306467	false	false	0
805306468	false	false	0
805306469	false	false	0
805306470	false	false	0
805306471	false	false	0
805306472	false	false	0
805306473	false	false	0
805306474	false	false	0
805306475	false	false	0
805306476	false	false	0
805306477	false	false	0
805306478	false	false	0
805306479	false	false	0
805306480	false	false	0
805306481	false	false	0
805306482	false	false	0
805306483	false	false	0
805306484	false	false	0
805306485	false	false	0
805306486	false	false	0
805306487	false	false	0
805306488	false	false	0
805306489	false	false	0
805306490	false	false	0
805306491	false	false	0
805306492	false	false	0
805306493	false	false	0
805306494	false	false	0
805306495	false	false	0
805306498	false	false	0
805306499	false	false	0
805306500	false	false	0
805306501	false	false	0
805306502	false	false	0
805306503	false	false	0
805306504	false	false	0
805306505	false	false	0
805306506	false	false	0
805306507	false	false	0
805306508	true	false	0
805306509	true	false	0
805306510	true	false	0
805306511	true	false	0
805306512	false	false	0
805306513	false	false	0
805306514	false	false	0
805306515	false	false	0
805306516	true	false	0
805306517	false	false	0
805306518	false	false	0
805306519	true	false	0
805306531	false	false	0
805306532	false	false	0
805306574	false	false	0
805306575	false	false	0
805306576	false	false	0
805306577	false	false	0
805306578	false	false	0
805306579	false	false	0
805306580	false	false	0
805306581	false	false	0
805306582	false	false	0
805306604	false	false	0
805306605	false	false	0
805306606	false	false	0
805306607	false	false	0
295327	false	false	0
295328	false	false	0
295329	false	false	0
295330	false	false	0
805306608	false	false	0
805306609	false	false	0
805306610	false	false	0
805306611	false	false	0
805306612	false	false	0
805306613	false	false	0
805306614	false	false	0
805306615	false	false	0
805306616	false	false	0
805306617	false	false	0
805306618	false	false	0
805306619	false	false	0
805306620	false	false	0
805306621	false	false	0
805306622	false	false	0
805306623	false	false	0
805306624	false	false	0
805306625	false	false	0
805306626	false	false	0
805306627	false	false	0
805306628	false	false	0
805306629	false	false	0
805306630	false	false	0
805306631	false	false	0
805306632	false	false	0
805306633	false	false	0
805306634	false	false	0
805306635	false	false	0
805306636	false	false	0
805306637	false	false	0
805306638	false	false	0
805306639	false	false	0
805306640	false	false	0
805306641	false	false	0
805306642	false	false	0
805306643	false	false	0
805306644	false	false	0
805306645	false	false	0
805306646	false	false	0
805306647	false	false	0
805306648	false	false	0
805306649	false	false	0
805306650	false	false	0
805306651	false	false	0
805306652	false	false	0
805306653	false	false	0
805306654	false	false	0
805306655	false	false	0
805306656	false	false	0
805306657	false	false	0
805306658	false	false	0
805306659	false	false	0
805306660	false	false	0
805306661	false	false	0
805306662	false	false	0
805306663	false	false	0
805306664	false	false	0
805306665	false	false	0
805306666	false	false	0
805306667	false	false	0
805306668	false	false	0
805306691	false	false	0
805306692	false	false	0
805306693	false	false	0
805306694	false	false	0
805306695	false	false	0
805306696	false	false	0
805306697	false	false	0
805306698	false	false	0
805306699	false	false	0
805306700	false	false	0
805306701	false	false	0
805306702	false	false	0
805306703	false	false	0
805306704	false	false	0
805306705	false	false	0
805306706	false	false	0
805306707	false	false	0
805306708	false	false	0
805306709	false	false	0
805306710	false	false	0
805306711	false	false	0
805306712	true	false	0
805306713	false	false	0
805306718	false	false	0
805306714	false	false	0
805306715	false	false	0
805306716	false	false	0
805306717	false	false	0
805306719	false	false	0
805306720	false	false	0
805306721	false	false	0
805306722	false	false	0
805306723	false	false	0
805306724	false	false	0
805306725	false	false	0
805306726	false	false	0
805306727	false	false	0
805306728	false	false	0
805306733	false	false	0
805306734	false	false	0
805306736	true	false	0
805306737	true	false	0
805306735	true	false	0
805306739	false	false	0
805306743	false	false	0
805306746	true	false	0
805306747	true	false	0
805306748	true	false	0
805306749	true	false	0
805306799	true	false	0
805306800	false	false	0
805306863	false	false	0
805306884	true	false	0
805306885	false	false	0
805306938	false	false	0
805306939	true	false	0
805306942	false	false	0
805306971	false	false	0
805306986	true	false	0
805306987	true	false	0
805307012	false	false	0
805307013	false	false	0
805307019	false	false	0
805307020	false	false	0
805307021	false	false	0
805307022	false	false	0
805307023	false	false	0
805307024	false	false	0
805307034	false	false	0
805307035	false	false	0
805310062	false	false	0
805310063	false	false	0
805307037	true	false	0
805307038	true	false	0
805307076	false	false	0
805307077	false	false	0
805307078	true	false	0
805307111	true	false	0
805307112	false	false	0
805307113	false	false	0
805307118	false	false	0
805307119	false	false	0
805307135	false	false	0
805307136	false	false	0
805307137	false	false	0
805307138	false	false	0
805307139	false	false	0
805307140	false	false	0
805307147	false	false	0
805307361	false	false	0
805307148	false	false	0
805307149	false	false	0
805307150	false	false	0
805307156	false	false	0
805307167	false	false	0
805307168	false	false	0
805307179	false	false	0
805307180	false	false	0
805307209	false	false	0
805307210	false	false	0
805307222	false	false	0
805307223	false	false	0
805307224	false	false	0
805307235	false	false	0
805307236	false	false	0
805307239	false	false	0
805307240	false	false	0
805307241	false	false	0
805307242	false	false	0
805307243	false	false	0
805307252	false	false	0
805307253	false	false	0
805307254	false	false	0
805307255	false	false	0
805307251	false	false	0
805307244	false	false	0
805307268	false	false	0
805307269	false	false	0
805307362	false	false	0
805307363	false	false	0
805307364	false	false	0
805307365	false	false	0
805307366	false	false	0
805307457	true	false	0
805307467	true	false	0
805307477	false	false	0
805307478	false	false	0
805307479	false	false	0
805307480	false	false	0
805307481	false	false	0
805307482	false	false	0
805307483	false	false	0
805307484	false	false	0
805307485	false	false	0
805307486	false	false	0
805307487	false	false	0
805307488	false	false	0
805307489	false	false	0
805307490	false	false	0
805307491	false	false	0
805307492	false	false	0
805307493	false	false	0
805307494	false	false	0
805307495	false	false	0
805307496	false	false	0
805307497	false	false	0
805307498	false	false	0
805307499	false	false	0
805307500	false	false	0
805307535	false	false	0
805307536	false	false	0
805307537	false	false	0
805307538	false	false	0
805307539	false	false	0
805307540	false	false	0
805307541	false	false	0
805307542	false	false	0
805307543	false	false	0
805307544	false	false	0
805307545	false	false	0
805307546	false	false	0
805307547	false	false	0
805307548	false	false	0
805307549	false	false	0
805307550	false	false	0
805307551	false	false	0
805307552	false	false	0
805307553	false	false	0
805307554	false	false	0
805307555	false	false	0
805307676	false	false	0
805307679	false	false	0
805307680	false	false	0
805307681	false	false	0
805307682	false	false	0
805307683	false	false	0
805307684	false	false	0
805307685	false	false	0
805307686	false	false	0
805307687	false	false	0
805307688	false	false	0
805307689	false	false	0
805307690	false	false	0
805307691	false	false	0
805307692	false	false	0
805307693	false	false	0
805307694	false	false	0
805307695	false	false	0
805307696	false	false	0
805307697	false	false	0
805307698	false	false	0
805307699	false	false	0
805307700	false	false	0
805307701	false	false	0
805307702	false	false	0
805307703	false	false	0
805307704	false	false	0
805307705	false	false	0
805307706	false	false	0
805307707	false	false	0
805307708	false	false	0
805307709	false	false	0
805307712	false	false	0
805307713	false	false	0
805307739	false	false	0
805307740	false	false	0
805307741	false	false	0
805307756	false	false	0
805307775	false	false	0
805307776	false	false	0
805307777	false	false	0
805307787	false	false	0
805307794	false	false	0
805307872	false	false	0
805307875	false	false	0
805307876	false	false	0
805307877	false	false	0
805307951	false	false	0
805307985	false	false	0
805307988	false	false	0
805308016	false	false	0
805308017	false	false	0
805308018	false	false	0
805308019	false	false	0
805308020	false	false	0
805308021	false	false	0
805308065	false	false	0
805308066	false	false	0
805308067	false	false	0
805308128	false	false	0
805308129	false	false	0
805308130	false	false	0
805308131	false	false	0
805308132	false	false	0
805308133	false	false	0
805308134	false	false	0
805308250	false	false	0
805308270	false	false	0
805308271	false	false	0
805308272	false	false	0
805308273	false	false	0
805308281	false	false	0
805308297	false	false	0
805308300	false	false	0
805308307	false	false	0
805308308	false	false	0
805308309	false	false	0
805308311	false	false	0
805308312	false	false	0
805308313	false	false	0
805308314	false	false	0
805308315	false	false	0
805308316	false	false	0
805308317	false	false	0
805308318	false	false	0
805308319	false	false	0
805308320	false	false	0
805308321	false	false	0
805308322	false	false	0
805308323	false	false	0
805308324	false	false	0
805308325	false	false	0
805308326	false	false	0
805308327	false	false	0
805308328	false	false	0
805308329	false	false	0
805308330	false	false	0
805308331	false	false	0
805308332	false	false	0
805308333	false	false	0
805308334	false	false	0
805308335	false	false	0
805308336	false	false	0
805308337	false	false	0
805308338	false	false	0
805308339	false	false	0
805308340	false	false	0
805308341	false	false	0
805308342	false	false	0
805308343	false	false	0
805308344	false	false	0
805308345	false	false	0
805308346	false	false	0
805308347	false	false	0
805308348	false	false	0
805308349	false	false	0
805308350	false	false	0
805308351	false	false	0
805308352	false	false	0
805308353	false	false	0
805308354	false	false	0
805308355	false	false	0
805308356	false	false	0
805308357	false	false	0
805308358	false	false	0
805308359	false	false	0
805308360	false	false	0
805308361	false	false	0
805308362	false	false	0
805308363	false	false	0
805308364	false	false	0
805308365	false	false	0
805308366	false	false	0
805308367	false	false	0
805308368	false	false	0
805308369	false	false	0
805308370	false	false	0
805308371	false	false	0
805308372	false	false	0
805308373	false	false	0
805308374	false	false	0
805308375	false	false	0
805308376	false	false	0
805308377	false	false	0
805308401	false	false	0
805308402	false	false	0
805308403	false	false	0
805308404	false	false	0
805308423	false	false	0
805308424	false	false	0
805308425	false	false	0
805308426	false	false	0
805308529	false	false	0
805308535	false	false	0
805308536	false	false	0
805308537	false	false	0
805308541	false	false	0
805308542	false	false	0
805308543	false	false	0
805308544	false	false	0
805308545	false	false	0
805308946	false	false	0
805308947	false	false	0
805308612	false	false	0
805308613	false	false	0
805308614	false	false	0
805308615	false	false	0
805308616	false	false	0
805308668	false	false	0
805308742	false	false	0
805308798	false	false	0
805308799	false	false	0
805308800	false	false	0
805308801	false	false	0
805308802	false	false	0
805308803	false	false	0
805308804	false	false	0
805308805	false	false	0
805308806	false	false	0
805308807	false	false	0
805308808	false	false	0
805308809	false	false	0
805308810	false	false	0
805308811	false	false	0
805308812	false	false	0
805308813	false	false	0
805308814	false	false	0
805308815	false	false	0
805308816	false	false	0
805308851	false	false	0
805308885	false	false	0
805308886	false	false	0
805308887	false	false	0
805308896	false	false	0
805308897	false	false	0
805308898	false	false	0
805308899	false	false	0
805308900	false	false	0
805308902	false	false	0
805308903	false	false	0
805309021	false	false	0
805309022	false	false	0
805309023	false	false	0
805309024	false	false	0
805309025	false	false	0
805309026	false	false	0
805309027	false	false	0
805309028	false	false	0
805309029	false	false	0
805309030	false	false	0
805309031	false	false	0
805309032	false	false	0
805309033	false	false	0
805309034	false	false	0
805309035	false	false	0
805309036	false	false	0
805309037	false	false	0
805309038	false	false	0
805309039	false	false	0
805309040	false	false	0
805309041	false	false	0
805309042	false	false	0
805309043	false	false	0
805309044	false	false	0
805309045	false	false	0
805309046	false	false	0
805309047	false	false	0
805309048	false	false	0
805309049	false	false	0
805309050	false	false	0
805309051	false	false	0
805309052	false	false	0
805309053	false	false	0
805308950	false	false	0
805308951	false	false	0
805308952	false	false	0
805308953	false	false	0
805309067	false	false	0
805309069	false	false	0
805309070	false	false	0
805309071	false	false	0
805309072	false	false	0
805309073	false	false	0
805309074	false	false	0
805309075	false	false	0
805309076	false	false	0
805309077	false	false	0
805309078	false	false	0
805309079	false	false	0
805309080	false	false	0
805309081	false	false	0
805309082	false	false	0
805309083	false	false	0
805309084	false	false	0
805312295	false	false	0
1073791217	false	false	0
1073791218	false	false	0
1073791219	false	false	0
1073791220	false	false	0
1073791221	false	false	0
1073791222	false	false	0
1073791223	false	false	0
1073791224	false	false	0
1073791225	false	false	0
1073791226	false	false	0
1073791227	false	false	0
1073791228	false	false	0
805309103	false	false	0
805309104	false	false	0
805309105	false	false	0
805309106	false	false	0
805309107	false	false	0
805309108	false	false	0
805309109	false	false	0
805309110	false	false	0
805312296	false	false	0
805309173	false	false	0
805309186	false	false	0
805309187	false	false	0
805309189	false	false	0
805309254	false	false	0
805309256	false	false	0
805309270	false	false	0
805309275	false	false	0
805309280	false	false	0
805309281	false	false	0
805309282	false	false	0
805309283	false	false	0
805309284	false	false	0
805309285	false	false	0
805309286	false	false	0
805309287	false	false	0
805309288	false	false	0
805309289	false	false	0
805309290	false	false	0
805309291	false	false	0
805309292	false	false	0
805309293	false	false	0
805309301	false	false	0
805309316	false	false	0
805309317	false	false	0
805309329	false	false	0
805309330	false	false	0
805309331	false	false	0
805309332	false	false	0
805309333	false	false	0
805309334	false	false	0
805309335	false	false	0
805309336	false	false	0
805309337	false	false	0
805309338	false	false	0
805309339	false	false	0
805309340	false	false	0
805309341	false	false	0
805309342	false	false	0
805309343	false	false	0
805309344	false	false	0
805309345	false	false	0
805309346	false	false	0
805309347	false	false	0
805309348	false	false	0
805309349	false	false	0
805309350	false	false	0
805309351	false	false	0
805309352	false	false	0
805309353	false	false	0
805309354	false	false	0
805309355	false	false	0
805309356	false	false	0
805309357	false	false	0
805309358	false	false	0
805309359	false	false	0
805309360	false	false	0
805309361	false	false	0
805309362	false	false	0
805309363	false	false	0
805309364	false	false	0
805309365	false	false	0
805309366	false	false	0
805309367	false	false	0
805309368	false	false	0
805309369	false	false	0
805309370	false	false	0
805309371	false	false	0
805309372	false	false	0
805309373	false	false	0
805309374	false	false	0
805309375	false	false	0
805309376	false	false	0
805309377	false	false	0
805309378	false	false	0
805309379	false	false	0
805309380	false	false	0
805309381	false	false	0
805309382	false	false	0
805309383	false	false	0
805309384	false	false	0
805309389	false	false	0
805309390	false	false	0
805309391	false	false	0
805309392	false	false	0
805309408	false	false	0
805309409	false	false	0
805309410	false	false	0
805309411	false	false	0
805309412	false	false	0
805309413	false	false	0
805309414	false	false	0
805309415	false	false	0
805309416	false	false	0
805309417	false	false	0
805309418	false	false	0
805309419	false	false	0
805309420	false	false	0
805309421	false	false	0
805309422	false	false	0
805309423	false	false	0
805309424	false	false	0
805309425	false	false	0
805309426	false	false	0
805309427	false	false	0
805309428	false	false	0
805309429	false	false	0
805309430	false	false	0
805309431	false	false	0
805309432	false	false	0
805309433	false	false	0
805309434	false	false	0
805309435	false	false	0
805309436	false	false	0
805309437	false	false	0
805309438	false	false	0
805309439	false	false	0
805309440	false	false	0
805309441	false	false	0
805309442	false	false	0
805309443	false	false	0
805309444	false	false	0
805309445	false	false	0
805309446	false	false	0
805309447	false	false	0
805309448	false	false	0
805309449	false	false	0
805309450	false	false	0
805309451	false	false	0
805309452	false	false	0
805309453	false	false	0
805309454	false	false	0
805309455	false	false	0
805309456	false	false	0
805309457	false	false	0
805309458	false	false	0
805309459	false	false	0
805309460	false	false	0
805309461	false	false	0
805309462	false	false	0
805309463	false	false	0
805309512	false	false	0
805309515	false	false	0
805309516	false	false	0
805309518	false	false	0
1073851092	false	false	0
1073851093	false	false	0
805309525	false	false	0
805309526	false	false	0
805309537	false	false	0
805309538	false	false	0
805309539	false	false	0
805309540	false	false	0
805309541	false	false	0
805309542	false	false	0
805309543	false	false	0
805309544	false	false	0
805309545	false	false	0
805309546	false	false	0
805309547	false	false	0
805309548	false	false	0
805309549	false	false	0
805309550	false	false	0
805309551	false	false	0
805309552	false	false	0
805309553	false	false	0
805309554	false	false	0
805309555	false	false	0
805309556	false	false	0
805309557	false	false	0
805309558	false	false	0
805309559	false	false	0
805309560	false	false	0
805309561	false	false	0
805309562	false	false	0
805309563	false	false	0
805309564	false	false	0
805309565	false	false	0
805309566	false	false	0
805309567	false	false	0
805309568	false	false	0
805309569	false	false	0
805309570	false	false	0
805309571	false	false	0
805309572	false	false	0
805309573	false	false	0
805309574	false	false	0
805309594	false	false	0
805309595	false	false	0
805309596	false	false	0
805309597	false	false	0
805309598	false	false	0
805309599	false	false	0
805309600	false	false	0
805309601	false	false	0
805309602	false	false	0
805309603	false	false	0
805309604	false	false	0
805309605	false	false	0
805309606	false	false	0
805309607	false	false	0
805309608	false	false	0
805309609	false	false	0
805309610	false	false	0
805309611	false	false	0
805309612	false	false	0
805309613	false	false	0
805309614	false	false	0
805309615	false	false	0
805309616	false	false	0
805309617	false	false	0
805309618	false	false	0
805309619	false	false	0
805309620	false	false	0
805309621	false	false	0
805309622	false	false	0
805309623	false	false	0
805309624	false	false	0
805309625	false	false	0
805309626	false	false	0
805309627	false	false	0
805309628	false	false	0
805309629	false	false	0
805309630	false	false	0
805309631	false	false	0
805309632	false	false	0
805309633	false	false	0
805309634	false	false	0
805309635	false	false	0
805309636	false	false	0
805309637	false	false	0
805309638	false	false	0
805309639	false	false	0
805309640	false	false	0
805309641	false	false	0
805309642	false	false	0
805309643	false	false	0
805309644	false	false	0
805309645	false	false	0
805309646	false	false	0
805309647	false	false	0
805309648	false	false	0
805309649	false	false	0
805309650	false	false	0
805309651	false	false	0
805309652	false	false	0
805309653	false	false	0
805309654	false	false	0
805309655	false	false	0
805309656	false	false	0
805309657	false	false	0
805309658	false	false	0
805309659	false	false	0
805309660	false	false	0
805309661	false	false	0
805309662	false	false	0
805309663	false	false	0
805309664	false	false	0
805309665	false	false	0
805309666	false	false	0
805309667	false	false	0
805309668	false	false	0
805309669	false	false	0
805309670	false	false	0
805309671	false	false	0
805309672	false	false	0
805309673	false	false	0
805308149	false	false	0
805308150	false	false	0
805308151	false	false	0
805308152	false	false	0
805308153	false	false	0
805308154	false	false	0
805308155	false	false	0
805308156	false	false	0
805308157	false	false	0
805308158	false	false	0
805308159	false	false	0
805308160	false	false	0
805308161	false	false	0
805308162	false	false	0
805308163	false	false	0
805308164	false	false	0
805308165	false	false	0
805308166	false	false	0
805308167	false	false	0
805308168	false	false	0
805308169	false	false	0
805308170	false	false	0
805308171	false	false	0
805308172	false	false	0
805308173	false	false	0
805308174	false	false	0
805308175	false	false	0
805308176	false	false	0
805308177	false	false	0
805308178	false	false	0
805308179	false	false	0
805308180	false	false	0
805308181	false	false	0
805308182	false	false	0
805308183	false	false	0
805308910	false	false	0
805308911	false	false	0
805308912	false	false	0
805308913	false	false	0
805308914	false	false	0
805308915	false	false	0
805308185	false	false	0
805308186	false	false	0
805308187	false	false	0
805308188	false	false	0
805308189	false	false	0
805308190	false	false	0
805308191	false	false	0
805307611	false	false	0
805307612	false	false	0
805307613	false	false	0
805307614	false	false	0
805307615	false	false	0
805307616	false	false	0
805307617	false	false	0
805307618	false	false	0
805307619	false	false	0
805307620	false	false	0
805307621	false	false	0
805307622	false	false	0
805307623	false	false	0
805307624	false	false	0
805307625	false	false	0
805307626	false	false	0
805307627	false	false	0
805307628	false	false	0
805307629	false	false	0
805307630	false	false	0
805307631	false	false	0
805307632	false	false	0
805307633	false	false	0
805307634	false	false	0
805307635	false	false	0
805307636	false	false	0
805307637	false	false	0
805307638	false	false	0
805307639	false	false	0
805307640	false	false	0
805307606	false	false	0
805307607	false	false	0
805307608	false	false	0
805307609	false	false	0
805307610	false	false	0
805308904	false	false	0
805308905	false	false	0
805308906	false	false	0
805308907	false	false	0
805308908	false	false	0
805308909	false	false	0
805307845	false	false	0
805307846	false	false	0
805307847	false	false	0
805307848	false	false	0
805307849	false	false	0
805307850	false	false	0
805307844	false	false	0
805307851	false	false	0
805309740	false	false	0
805309741	false	false	0
805309742	false	false	0
805309773	false	false	0
805309793	false	false	0
805309794	false	false	0
805309795	false	false	0
805309796	false	false	0
805309811	false	false	0
805309812	false	false	0
805309813	false	false	0
805309814	false	false	0
805309815	false	false	0
805309816	false	false	0
805309817	false	false	0
805309818	false	false	0
805309859	false	false	0
805309824	false	false	0
805309825	false	false	0
805309826	false	false	0
805309827	false	false	0
805309828	false	false	0
805309829	false	false	0
805309830	false	false	0
805309831	false	false	0
805309832	false	false	0
805309833	false	false	0
805309834	false	false	0
805309835	false	false	0
805309836	false	false	0
805309837	false	false	0
805309838	false	false	0
805309839	false	false	0
805309840	false	false	0
805311856	false	false	0
805311857	false	false	0
805311858	false	false	0
805311859	false	false	0
805311860	false	false	0
805311861	false	false	0
805311862	false	false	0
805311863	false	false	0
805311864	false	false	0
805311865	false	false	0
805307372	false	false	0
805307434	false	false	0
805309916	false	false	0
805309917	false	false	0
805309918	false	false	0
805309976	false	false	0
805309977	false	false	0
805309978	false	false	0
805312563	false	false	0
805309979	false	false	0
805309908	false	false	0
805310017	false	false	0
805310018	false	false	0
805310019	false	false	0
805310020	false	false	0
805310021	false	false	0
1073864380	false	false	0
805310051	false	false	0
805310075	true	false	0
805310077	false	false	0
805310078	false	false	0
805310102	false	false	0
805310108	false	false	0
805310109	false	false	0
805310110	false	false	0
805310116	false	false	0
805310095	false	false	0
805310165	false	false	0
805310172	false	false	0
805310173	false	false	0
805310176	false	false	0
805310191	false	false	0
805310080	false	false	0
805310081	false	false	0
805310082	false	false	0
805310188	false	false	0
805310181	false	false	0
805310189	false	false	0
805310200	false	false	0
805310201	false	false	0
805310202	true	false	0
1073875039	false	false	0
805310245	false	false	0
805310255	false	false	0
805310260	false	false	0
805310287	false	false	0
805310288	false	false	0
805310300	false	false	0
805310301	false	false	0
805310302	false	false	0
805310317	false	false	0
805310318	false	false	0
805310319	false	false	0
805310320	false	false	0
805310334	false	false	0
805310339	false	false	0
805310340	false	false	0
805310341	false	false	0
805310350	false	false	0
805310351	false	false	0
805310352	false	false	0
805310353	false	false	0
805310442	true	false	0
805310443	false	false	0
805310457	false	false	0
805310458	false	false	0
805310459	false	false	0
805310474	false	false	0
805310479	false	false	0
805310480	false	false	0
805310481	false	false	0
805310486	false	false	0
805310487	false	false	0
805310510	false	false	0
805310512	false	false	0
805310513	false	false	0
805310514	false	false	0
805310515	false	false	0
805310516	false	false	0
805310517	false	false	0
805310518	false	false	0
805310519	false	false	0
805310520	false	false	0
805310538	false	false	0
805310601	false	false	0
805310602	false	false	0
805310603	false	false	0
805310604	false	false	0
805310636	false	false	0
805310637	false	false	0
805310638	false	false	0
805310639	false	false	0
805310640	false	false	0
805310641	false	false	0
805310642	false	false	0
805310643	false	false	0
805310644	false	false	0
805310645	false	false	0
805310646	false	false	0
805310647	false	false	0
805310648	false	false	0
805310649	false	false	0
805310650	false	false	0
805310651	false	false	0
805310652	false	false	0
805310653	false	false	0
805310654	false	false	0
805310655	false	false	0
805310656	false	false	0
805310657	false	false	0
805310658	false	false	0
805310659	false	false	0
805310660	false	false	0
805310661	false	false	0
805310662	false	false	0
805310663	false	false	0
805310759	false	false	0
805310760	false	false	0
805310839	false	false	0
805310840	false	false	0
805310841	false	false	0
805310842	false	false	0
805310843	false	false	0
805310844	false	false	0
805310845	false	false	0
805310846	false	false	0
805310847	false	false	0
805310848	false	false	0
805310849	false	false	0
805310850	false	false	0
805310851	false	false	0
805310852	false	false	0
805310853	false	false	0
805310854	false	false	0
805310855	false	false	0
805310856	false	false	0
805310857	false	false	0
805310858	false	false	0
805310859	false	false	0
805310860	false	false	0
805310861	false	false	0
805310862	false	false	0
805310863	false	false	0
805310864	false	false	0
805310865	false	false	0
805310866	false	false	0
805310867	false	false	0
805310868	false	false	0
805310869	false	false	0
805310870	false	false	0
805310871	false	false	0
805310872	false	false	0
805310873	false	false	0
805310874	false	false	0
805310875	false	false	0
805310876	false	false	0
805310877	false	false	0
805310878	false	false	0
805310879	false	false	0
805310880	false	false	0
805310881	false	false	0
805310882	false	false	0
805310883	false	false	0
805310884	false	false	0
805310885	false	false	0
805310886	false	false	0
805310887	false	false	0
805310888	false	false	0
805310889	false	false	0
805310890	false	false	0
805310891	false	false	0
805310892	false	false	0
805310893	false	false	0
805310894	false	false	0
805310895	false	false	0
805310896	false	false	0
805310897	false	false	0
805310898	false	false	0
805310899	false	false	0
805310900	false	false	0
805310901	false	false	0
805310902	false	false	0
805310903	false	false	0
805310904	false	false	0
805310905	false	false	0
805310906	false	false	0
805310907	false	false	0
805310908	false	false	0
805310909	false	false	0
805310910	false	false	0
805310911	false	false	0
805310912	false	false	0
805310913	false	false	0
805310914	false	false	0
805310915	false	false	0
805310916	false	false	0
805310917	false	false	0
805310918	false	false	0
