ROWID	_PotentialID|INTEGER	_PotentialNo|INTEGER	_PotentialRatio|FLOAT	_PrefixNameID|INTEGER	_State1|INTEGER	_State1Value|TEXT	_State2|INTEGER	_State2Value|TEXT	_State3|INTEGER	_State3Value|TEXT	_State4|INTEGER	_State4Value|TEXT	_State5|INTEGER	_State5Value|TEXT	_State6|INTEGER	_State6Value|TEXT	_State7|INTEGER	_State7Value|TEXT	_State8|INTEGER	_State8Value|TEXT	_State9|INTEGER	_State9Value|TEXT	_State10|INTEGER	_State10Value|TEXT	_State11|INTEGER	_State11Value|TEXT	_State12|INTEGER	_State12Value|TEXT	_State13|INTEGER	_State13Value|TEXT	_State14|INTEGER	_State14Value|TEXT	_State15|INTEGER	_State15Value|TEXT	_State16|INTEGER	_State16Value|TEXT	_SkillID|INTEGER	_SkillLevel|INTEGER	_SkillUsingType|INTEGER	_GearScore|INTEGER
914358340	914358379	1	1.0	0	0	2700	1	2700	2	2700	54	0.042	55	0.042	56	0.042	57	0.042	29	850	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	0	0	0	0
914358341	914358380	1	1.0	0	0	2800	1	2800	2	2800	54	0.043	55	0.043	56	0.043	57	0.043	29	900	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	0	0	0	0
914358342	914358381	1	1.0	0	0	2900	1	2900	2	2900	54	0.044	55	0.044	56	0.044	57	0.044	29	950	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	0	0	0	0
914358343	914358382	1	1.0	0	0	3000	1	3000	2	3000	54	0.05	55	0.05	56	0.05	57	0.05	29	1000	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	0	0	0	0
914358344	914358383	1	1.0	0	0	3100	1	3100	2	3100	54	0.051	55	0.051	56	0.051	57	0.051	29	1050	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	0	0	0	0
914358345	914358384	1	1.0	0	0	3200	1	3200	2	3200	54	0.052	55	0.052	56	0.052	57	0.052	29	1100	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	0	0	0	0
914358346	914358385	1	1.0	0	0	3300	1	3300	2	3300	54	0.053	55	0.053	56	0.053	57	0.053	29	1150	25	10000	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	0	0	0	0
914358347	914358386	1	1.0	0	0	3400	1	3400	2	3400	54	0.054	55	0.054	56	0.054	57	0.054	29	1200	25	20000	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	0	0	0	0
914358348	914358387	1	1.0	0	0	3500	1	3500	2	3500	54	0.06	55	0.06	56	0.06	57	0.06	29	1250	25	30000	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	0	0	0	0
914358349	914358388	1	1.0	0	0	3600	1	3600	2	3600	54	0.061	55	0.061	56	0.061	57	0.061	29	1300	25	40000	3	300	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	0	0	0	0
914358350	914358389	1	1.0	0	0	3700	1	3700	2	3700	54	0.062	55	0.062	56	0.062	57	0.062	29	1350	25	50000	3	600	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	0	0	0	0
914358351	914358390	1	1.0	0	0	3800	1	3800	2	3800	54	0.063	55	0.063	56	0.063	57	0.063	29	1400	25	60000	3	900	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	0	0	0	0
914358352	914358391	1	1.0	0	0	3900	1	3900	2	3900	54	0.064	55	0.064	56	0.064	57	0.064	29	1450	25	70000	3	1200	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	0	0	0	0
914358353	914358392	1	1.0	0	0	4000	1	4000	2	4000	54	0.07	55	0.07	56	0.07	57	0.07	29	1500	25	80000	3	1500	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	-1	NONE	0	0	0	0
