ROWID	_ItemID|INTEGER	_Count|INTEGER	_Prob|INTEGER	_Period|INTEGER	_CharmNum|INTEGER	_Msg|BOOLEAN	_Gold|INTEGER	_Look|BOOLEAN	_MsgType|INTEGER	_PotenProb|INTEGER	_PotenLook|BOOLEAN	_UnableOverlap|BOOLEAN	_CharmType|INTEGER	_GainLimit|INTEGER	_ItemOption|INTEGER	_MinLevelLimit|INTEGER	_MaxLevelLimit|INTEGER	_ItemNameID|INTEGER	_ItemNameIDParam|TEXT	_ListColor|TEXT	_ShowProb|FLOAT
9990162	805307083	1	0	0	114247	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990163	805307863	1	0	0	114247	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990412	805308061	1	0	30	999908	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990413	805307056	1	0	0	999908	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990414	805307060	1	0	0	999908	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990415	805307756	1	0	7	999908	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990416	1126301744	1	0	7	999908	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990417	1107308544	1	0	7	999908	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990418	838861816	30	0	0	999908	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990419	838861817	15	0	0	999908	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990420	805307051	1	0	0	999908	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990421	872915297	5	0	0	999908	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990422	872915298	5	0	0	999908	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990423	872915294	10	0	0	999908	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990424	872915295	10	0	0	999908	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990425	612442112	20	0	0	999908	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990426	805308746	1	0	30	128534	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990427	805308748	1	0	30	128534	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990428	805307193	1	0	90	128534	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990429	805307194	1	0	90	128534	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990430	805307195	1	0	90	128534	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990431	805307196	1	0	90	128534	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990432	805307198	1	0	90	128534	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990433	805307904	1	0	90	128534	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990434	805308749	1	0	30	127112	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990435	805307193	1	0	90	127112	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990436	805307194	1	0	90	127112	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990437	805307195	1	0	90	127112	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990438	805307196	1	0	90	127112	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990439	805307198	1	0	90	127112	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990440	805307904	1	0	90	127112	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990441	805307197	1	0	30	128530	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990442	805308725	1	0	30	128530	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990443	1126301744	1	0	30	128530	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990444	1107308544	1	0	30	128530	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990445	805308446	1	0	0	128530	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990446	838861818	20	0	0	128530	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990447	805307643	10	0	0	128530	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990448	805307644	10	0	0	128530	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990449	805307641	50	0	0	128530	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990450	805307642	50	0	0	128530	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990451	838861816	30	0	0	128530	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990452	838861817	15	0	0	128530	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990453	805308742	1	0	30	128530	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990454	805307057	1	0	0	128530	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990455	805307061	1	0	0	128530	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990456	805308745	1	0	3	128530	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990457	805310142	1	0	0	127111	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990458	1073863651	1	0	30	127111	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990459	268450058	1	0	30	127111	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990460	1073806181	1	0	0	127111	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990461	1073789219	1	0	0	127111	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990462	1073780420	1	0	0	127111	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990463	805307014	1	0	0	127111	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990464	805307644	30	0	0	127111	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990465	805311673	90	0	0	127111	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990466	1073900327	3	0	0	127111	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990467	805310256	100	0	0	127111	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990468	838861818	100	0	0	127111	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990469	1073904679	10	0	0	127111	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990470	1107513344	1000	0	0	127111	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990471	805307197	1	0	30	127111	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990526	536878033	7	0	0	127111	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990527	268476417	1	0	0	127111	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990528	536878079	1	0	0	127111	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990529	1073895635	2	0	0	127111	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990530	1073898977	1	0	0	127111	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990531	536876096	1	0	30	127111	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990472	268437300	1	0	0	127043	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990473	268437348	1	0	0	127043	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990474	268437324	1	0	0	127043	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990475	268437339	1	0	0	127043	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990476	536872114	2	0	0	127043	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990477	536873176	1	0	0	127043	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990478	268446589	1	0	0	127043	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990479	268445505	1	0	0	127043	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990480	268445987	1	0	0	127043	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990481	268449158	1	0	0	127043	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990482	268446873	1	0	0	127043	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990483	268446960	30	0	0	127043	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990484	536874641	1	0	0	127043	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990485	536874642	1	0	0	127043	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990486	536874643	1	0	0	127043	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990487	536874643	1	0	0	127043	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990488	612442112	40	0	0	127043	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990525	536873241	10	0	0	127043	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990489	1126301744	1	0	30	130727	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990490	1107308544	1	0	30	130727	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990491	805308446	1	0	0	130727	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990492	838861818	20	0	0	130727	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990493	805307643	10	0	0	130727	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990494	805307644	10	0	0	130727	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990495	805307641	50	0	0	130727	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990496	805307642	50	0	0	130727	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990497	838861816	30	0	0	130727	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990498	838861817	15	0	0	130727	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990500	805307057	1	0	0	130727	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990501	805307061	1	0	0	130727	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990502	805308834	1	0	3	130727	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990503	805308831	1	0	30	130726	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990504	805308833	1	0	30	130726	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990505	805308825	1	0	90	130726	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990506	805308826	1	0	90	130726	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990507	805308827	1	0	90	130726	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990508	805308828	1	0	90	130726	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990509	805308829	1	0	90	130726	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990510	805308830	1	0	90	130726	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990511	268437300	1	0	0	130728	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990512	268437348	1	0	0	130728	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990513	268437324	1	0	0	130728	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990514	268437339	1	0	0	130728	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990515	536872114	2	0	0	130728	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990516	536873176	1	0	0	130728	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990517	268446589	1	0	0	130728	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990518	268445505	1	0	0	130728	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990519	268445987	1	0	0	130728	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990520	268449158	1	0	0	130728	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990521	268446873	1	0	0	130728	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990522	268446960	30	0	0	130728	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990523	612442112	40	0	0	130728	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990524	536873241	10	0	0	130728	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990200	268461929	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990201	268461930	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990202	268461931	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990203	268461932	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990204	268461933	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990205	268461935	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990206	268461936	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990207	268461941	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990208	268461946	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990209	268461947	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990210	268461948	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990211	268461952	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990212	268461927	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990213	268461939	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990214	268461940	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990215	268461942	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990216	268461944	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990217	268461950	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990218	268461953	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990219	268461951	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990220	268461943	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990221	268461945	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990222	268461938	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990223	268461928	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990224	268461949	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990225	268461937	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990226	268461934	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990362	268461954	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990363	268461955	1	0	0	999901	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990227	268461958	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990228	268461959	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990229	268461960	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990230	268461961	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990231	268461962	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990232	268461964	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990233	268461965	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990234	268461970	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990235	268461975	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990236	268461976	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990237	268461977	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990238	268461981	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990239	268461956	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990240	268461968	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990241	268461969	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990242	268461971	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990243	268461973	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990244	268461979	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990245	268461982	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990246	268461980	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990247	268461972	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990248	268461974	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990249	268461967	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990250	268461957	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990251	268461978	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990252	268461966	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990253	268461963	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990364	268461983	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990365	268461984	1	0	0	999902	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990254	268461987	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990255	268461988	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990256	268461989	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990257	268461990	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990258	268461991	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990259	268461993	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990260	268461994	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990261	268461999	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990262	268462004	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990263	268462005	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990264	268462006	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990265	268462010	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990266	268461985	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990267	268461997	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990268	268461998	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990269	268462000	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990270	268462002	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990271	268462008	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990272	268462011	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990273	268462009	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990274	268462001	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990275	268462003	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990276	268461996	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990277	268461986	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990278	268462007	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990279	268461995	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990280	268461992	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990366	268462012	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990367	268462013	1	0	0	999903	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990281	268462016	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990282	268462017	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990283	268462018	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990284	268462019	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990285	268462020	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990286	268462022	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990287	268462023	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990288	268462028	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990289	268462033	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990290	268462034	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990291	268462035	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990292	268462039	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990293	268462014	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990294	268462026	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990295	268462027	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990296	268462029	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990297	268462031	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990298	268462037	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990299	268462040	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990300	268462038	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990301	268462030	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990302	268462032	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990303	268462025	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990304	268462015	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990305	268462036	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990306	268462024	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990307	268462021	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990368	268462041	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990369	268462042	1	0	0	999904	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990308	268462045	1	0	0	999905	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990309	268462046	1	0	0	999905	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990310	268462047	1	0	0	999905	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990311	268462048	1	0	0	999905	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990312	268462049	1	0	0	999905	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990313	268462051	1	0	0	999905	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990314	268462052	1	0	0	999905	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990315	268462057	1	0	0	999905	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990316	268462062	1	0	0	999905	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990317	268462063	1	0	0	999905	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990318	268462064	1	0	0	999905	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990319	268462068	1	0	0	999905	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990320	268462043	1	0	0	999905	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990321	268462055	1	0	0	999905	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990322	268462056	1	0	0	999905	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990323	268462058	1	0	0	999905	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990324	268462060	1	0	0	999905	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
9990325	268462066	1	0	0	999905	false	0	true	0	0	true	false	0	0	0	0	0	0			0.0
