ROWID	_NameID|INTEGER	_StaticName|TEXT	_IconImageIndex|INTEGER	_BuffIconImageIndex|INTEGER	_DeBuffIconImageIndex|INTEGER	_NeedJob|INTEGER	_NeedWeaponType1|INTEGER	_NeedWeaponType2|INTEGER	_MaxLevel|INTEGER	_SkillType|INTEGER	_DurationType|INTEGER	_TargetType|INTEGER	_Dissolvable|INTEGER	_Element|INTEGER	_EffectClass1|INTEGER	_EffectClass1ApplyType|INTEGER	_EffectClass2|INTEGER	_EffectClass2ApplyType|INTEGER	_EffectClass3|INTEGER	_EffectClass3ApplyType|INTEGER	_EffectClass4|INTEGER	_EffectClass4ApplyType|INTEGER	_EffectClass5|INTEGER	_EffectClass5ApplyType|INTEGER	_EffectAmassCount|INTEGER	_SkillDuplicate|INTEGER	_EffectDuplicate|INTEGER	_UsableChecker1|INTEGER	_UsableChecker2|INTEGER	_UsableChecker3|INTEGER	_UsableChecker4|INTEGER	_UsableChecker5|INTEGER	_Processor1|INTEGER	_Processor2|INTEGER	_Processor3|INTEGER	_Processor4|INTEGER	_Processor5|INTEGER	_Lock|BOOLEAN	_UnlockSkillBookItemID|INTEGER	_UnlockPrice|INTEGER	_DuplicatedSkillType|INTEGER	_BaseSkillID|INTEGER	_SkillTip|BOOLEAN	_EffectClass6|INTEGER	_EffectClass6ApplyType|INTEGER	_EffectClass7|INTEGER	_EffectClass7ApplyType|INTEGER	_Group|INTEGER	_GlobalCoolTimePvE|INTEGER	_GlobalCoolTimePvP|INTEGER	_GlobalSkillGroup|INTEGER	_IconPriority|INTEGER	_SkillGroup|INTEGER	_SPMaxLevel|INTEGER	_CustomID|INTEGER	_UseJob|TEXT	_LearnLv|INTEGER
400069	0		0	-1	-1	0	-1	-1	1	0	1	0	1	-1	28	0	1	0	61	0	306	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
400070	0		0	-1	-1	0	-1	-1	1	0	1	0	1	-1	28	0	1	0	61	0	306	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
400071	0		0	-1	-1	0	-1	-1	1	0	1	0	1	-1	28	0	1	0	61	0	306	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
400101	0		0	-1	50	0	-1	-1	1	0	2	1	0	1	144	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400102	0		0	-1	-1	0	-1	-1	1	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400103	0		0	-1	-1	0	-1	-1	1	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400104	0		0	-1	50	0	-1	-1	1	0	2	1	0	1	144	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400105	0		0	-1	46	0	-1	-1	1	0	2	1	0	1	41	1	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400106	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400111	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400112	0		0	-1	49	0	-1	-1	1	0	2	1	0	2	43	1	0	1	0	1	0	1	0	1	0	7	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400113	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400114	0		0	-1	49	0	-1	-1	1	0	2	1	0	2	43	1	0	1	0	1	0	1	0	1	0	7	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400115	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400116	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400117	0		0	-1	-1	0	-1	-1	1	0	2	1	0	2	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400118	0		0	-1	-1	0	-1	-1	1	0	2	1	0	2	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400121	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400122	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400123	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400124	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400125	0		0	-1	50	0	-1	-1	1	0	2	1	0	3	76	1	25	1	0	1	0	1	0	1	0	4	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400126	0		0	-1	55	0	-1	-1	1	0	2	1	0	-1	78	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400127	0		0	-1	165	0	-1	-1	1	0	2	1	0	3	305	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400128	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400129	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400130	0		0	-1	101	0	-1	-1	1	0	2	1	0	-1	225	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400131	0		0	-1	45	0	-1	-1	1	0	2	1	0	0	42	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400132	0		0	-1	45	0	-1	-1	1	0	2	1	0	0	42	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400133	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400134	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400135	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400136	0		0	-1	45	0	-1	-1	1	0	2	1	0	0	42	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400137	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400141	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400142	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400143	0		0	-1	4	0	-1	-1	1	0	2	1	0	-1	218	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400144	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400145	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400146	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400147	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400151	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400152	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400153	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400154	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400155	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400156	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400157	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400158	0		0	-1	165	0	-1	-1	1	0	2	1	0	3	305	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400161	0		0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400201	0		0	5	5	0	-1	-1	1	0	5	0	0	-1	2	0	29	0	134	0	135	0	14	0	0	400201	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	1	0	0	0	0	0
400202	0		0	5	5	0	-1	-1	1	0	5	0	0	-1	2	0	29	0	134	0	135	0	14	0	0	400201	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	1	0	0	0	0	0
400203	0		0	5	5	0	-1	-1	1	0	5	0	0	-1	2	0	29	0	134	0	135	0	14	0	0	400201	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	1	0	0	0	0	0
400204	0		0	5	5	0	-1	-1	1	0	5	0	0	-1	2	0	29	0	134	0	135	0	14	0	0	400201	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	1	0	0	0	0	0
400205	0		0	5	5	0	-1	-1	1	0	5	0	0	-1	2	0	29	0	134	0	135	0	14	0	0	400201	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	1	0	0	0	0	0
400206	0		0	5	5	0	-1	-1	1	0	5	0	0	-1	14	0	0	1	0	1	0	1	0	1	0	400201	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	1	0	0	0	0	0
400301	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400311	0		0	-1	-1	0	-1	-1	1	0	2	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400312	0		0	-1	-1	0	-1	-1	1	0	2	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400313	0		0	-1	-1	0	-1	-1	1	0	2	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400321	0		0	-1	-1	0	-1	-1	1	0	2	1	0	2	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400322	0		0	-1	-1	0	-1	-1	1	0	2	1	0	2	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400323	0		0	-1	-1	0	-1	-1	1	0	2	1	0	2	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400331	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400332	0		0	-1	-1	0	-1	-1	1	0	2	1	0	2	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400333	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400334	0		0	-1	-1	0	-1	-1	1	0	2	1	0	3	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400341	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400342	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400343	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400351	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400352	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400353	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400361	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
400362	0		0	-1	-1	0	-1	-1	1	0	2	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	true	0	0	0	0	false	0	1	0	1	0	0	0	0	0	0	0	0	0	0
