ROWID	_MixUseCompound|BOOLEAN	_MixRank|INTEGER	_MixMsg|BOOLEAN	_MixResultAble|BOOLEAN
805306409	false	0	false	false
805306410	false	0	false	false
805306411	false	0	false	false
805306412	false	0	false	false
805306414	false	0	false	false
805306415	false	0	false	false
805306416	false	0	false	false
805306417	false	0	false	false
805306419	false	0	false	false
805306420	false	0	false	false
805306421	false	0	false	false
805306422	false	0	false	false
805306424	false	0	false	false
805306425	false	0	false	false
805306426	false	0	false	false
805306427	false	0	false	false
805306429	false	0	false	false
805306430	false	0	false	false
805306431	false	0	false	false
805306432	false	0	false	false
805306434	false	0	false	false
805306435	false	0	false	false
805306436	false	0	false	false
805306437	false	0	false	false
805306439	false	0	false	false
805306440	false	0	false	false
805306441	false	0	false	false
805306442	false	0	false	false
805306444	false	0	false	false
805306445	false	0	false	false
805306446	false	0	false	false
805306447	false	0	false	false
805306448	false	0	false	false
805306451	false	0	false	false
805306452	false	0	false	false
805306453	false	0	false	false
805306454	false	0	false	false
805306455	false	0	false	false
805306456	false	0	false	false
805306457	false	0	false	false
805306458	false	0	false	false
805306459	false	0	false	false
805306460	false	0	false	false
805306461	false	0	false	false
805306462	false	0	false	false
805306463	false	0	false	false
805306464	false	0	false	false
805306465	false	0	false	false
805306466	false	0	false	false
805306467	false	0	false	false
805306468	false	0	false	false
805306469	false	0	false	false
805306470	false	0	false	false
805306471	false	0	false	false
805306472	false	0	false	false
805306473	false	0	false	false
805306474	false	0	false	false
805306475	false	0	false	false
805306476	false	0	false	false
805306477	false	0	false	false
805306478	false	0	false	false
805306479	false	0	false	false
805306480	false	0	false	false
805306481	false	0	false	false
805306482	false	0	false	false
805306483	false	0	false	false
805306484	false	0	false	false
805306485	false	0	false	false
805306486	false	0	false	false
805306487	false	0	false	false
805306488	false	0	false	false
805306489	false	0	false	false
805306490	false	0	false	false
805306491	false	0	false	false
805306492	false	0	false	false
805306493	false	0	false	false
805306494	false	0	false	false
805306495	false	0	false	false
805306498	false	0	false	false
805306499	false	0	false	false
805306500	false	0	false	false
805306501	false	0	false	false
805306502	false	0	false	false
805306503	false	0	false	false
805306504	false	0	false	false
805306505	false	0	false	false
805306506	false	0	false	false
805306507	false	0	false	false
805306508	false	0	false	false
805306509	false	0	false	false
805306510	false	0	false	false
805306511	false	0	false	false
805306512	false	0	false	false
805306513	false	0	false	false
805306514	false	0	false	false
805306515	false	0	false	false
805306516	false	0	false	false
805306517	false	0	false	false
805306518	false	0	false	false
805306519	false	1	false	false
805306531	false	0	false	false
805306532	false	0	false	false
805306574	false	3	false	false
805306575	false	3	false	false
805306576	false	3	false	false
805306577	false	3	false	false
805306578	false	3	false	false
805306579	false	3	false	false
805306580	false	3	false	false
805306581	false	3	false	false
805306582	false	3	false	false
805306604	false	5	false	false
805306605	false	0	false	false
805306606	false	0	false	false
805306607	false	0	false	false
295327	false	0	false	false
295328	false	0	false	false
295329	false	0	false	false
295330	false	0	false	false
805306608	false	0	false	false
805306609	false	0	false	false
805306610	false	0	false	false
805306611	false	0	false	false
805306612	false	0	false	false
805306613	false	0	false	false
805306614	false	0	false	false
805306615	false	0	false	false
805306616	false	0	false	false
805306617	false	1	false	false
805306618	false	1	false	false
805306619	false	1	false	false
805306620	false	1	false	false
805306621	false	1	false	false
805306622	false	1	false	false
805306623	false	1	false	false
805306624	false	1	false	false
805306625	false	1	false	false
805306626	false	1	false	false
805306627	false	1	false	false
805306628	false	1	false	false
805306629	false	1	false	false
805306630	false	1	false	false
805306631	false	1	false	false
805306632	false	1	false	false
805306633	false	0	false	false
805306634	false	0	false	false
805306635	false	0	false	false
805306636	false	0	false	false
805306637	false	1	false	false
805306638	false	1	false	false
805306639	false	1	false	false
805306640	false	1	false	false
805306641	false	1	false	false
805306642	false	1	false	false
805306643	false	1	false	false
805306644	false	1	false	false
805306645	false	1	false	false
805306646	false	1	false	false
805306647	false	1	false	false
805306648	false	1	false	false
805306649	false	1	false	false
805306650	false	1	false	false
805306651	false	1	false	false
805306652	false	1	false	false
805306653	false	1	false	false
805306654	false	1	false	false
805306655	false	1	false	false
805306656	false	1	false	false
805306657	false	1	false	false
805306658	false	1	false	false
805306659	false	1	false	false
805306660	false	1	false	false
805306661	false	1	false	false
805306662	false	1	false	false
805306663	false	1	false	false
805306664	false	1	false	false
805306665	false	1	false	false
805306666	false	1	false	false
805306667	false	1	false	false
805306668	false	1	false	false
805306691	false	5	false	false
805306692	false	0	false	false
805306693	false	0	false	false
805306694	false	0	false	false
805306695	false	0	false	false
805306696	false	0	false	false
805306697	false	0	false	false
805306698	false	0	false	false
805306699	false	0	false	false
805306700	false	0	false	false
805306701	false	0	false	false
805306702	false	0	false	false
805306703	false	0	false	false
805306704	false	0	false	false
805306705	false	0	false	false
805306706	false	0	false	false
805306707	false	0	false	false
805306708	false	0	false	false
805306709	false	0	false	false
805306710	false	0	false	false
805306711	false	0	false	false
805306712	false	5	false	false
805306713	false	5	false	false
805306718	false	5	false	false
805306714	false	0	false	false
805306715	false	0	false	false
805306716	false	0	false	false
805306717	false	0	false	false
805306719	false	0	false	false
805306720	false	2	false	false
805306721	false	0	false	false
805306722	false	0	false	false
805306723	false	0	false	false
805306724	false	0	false	false
805306725	false	0	false	false
805306726	false	0	false	false
805306727	false	0	false	false
805306728	false	2	false	false
805306733	false	0	false	false
805306734	false	0	false	false
805306736	false	5	false	false
805306737	false	5	false	false
805306735	false	5	false	false
805306739	false	0	false	false
805306743	false	5	false	false
805306746	false	0	false	false
805306747	false	0	false	false
805306748	false	0	false	false
805306749	false	0	false	false
805306799	false	1	false	false
805306800	false	1	false	false
805306863	false	5	false	false
805306884	false	5	false	false
805306885	false	5	false	false
805306938	false	1	false	false
805306939	false	1	false	false
805306942	false	1	false	false
805306971	false	2	false	false
805306986	false	1	false	false
805306987	false	1	false	false
805307012	false	5	false	false
805307013	false	5	false	false
805307019	false	0	false	false
805307020	false	0	false	false
805307021	false	0	false	false
805307022	false	0	false	false
805307023	false	0	false	false
805307024	false	0	false	false
805307034	false	5	false	false
805307035	false	6	false	false
805310062	false	5	false	false
805310063	false	6	false	false
805307037	false	0	false	false
805307038	false	0	false	false
805307076	false	1	false	false
805307077	false	1	false	false
805307078	false	5	false	false
805307111	false	5	false	false
805307112	false	5	false	false
805307113	false	5	false	false
805307118	false	5	false	false
805307119	false	5	false	false
805307135	false	5	false	false
805307136	false	5	false	false
805307137	false	5	false	false
805307138	false	5	false	false
805307139	false	5	false	false
805307140	false	5	false	false
805307147	false	5	false	false
805307361	false	5	false	false
805307148	false	2	false	false
805307149	false	0	false	false
805307150	false	5	false	false
805307156	false	5	false	false
805307167	false	0	false	false
805307168	false	1	false	false
805307179	false	0	false	false
805307180	false	1	false	false
805307209	false	0	false	false
805307210	false	1	false	false
805307222	false	1	false	false
805307223	false	1	false	false
805307224	false	1	false	false
805307235	false	2	false	false
805307236	false	2	false	false
805307239	false	2	false	false
805307240	false	2	false	false
805307241	false	2	false	false
805307242	false	2	false	false
805307243	false	2	false	false
805307252	false	5	false	false
805307253	false	5	false	false
805307254	false	5	false	false
805307255	false	5	false	false
805307251	false	2	false	false
805307244	false	2	false	false
805307268	false	2	false	false
805307269	false	2	false	false
805307362	false	2	false	false
805307363	false	2	false	false
805307364	false	2	false	false
805307365	false	2	false	false
805307366	false	2	false	false
805307457	false	1	false	false
805307467	false	1	false	false
805307477	false	1	false	false
805307478	false	1	false	false
805307479	false	1	false	false
805307480	false	1	false	false
805307481	false	1	false	false
805307482	false	1	false	false
805307483	false	1	false	false
805307484	false	1	false	false
805307485	false	1	false	false
805307486	false	1	false	false
805307487	false	1	false	false
805307488	false	1	false	false
805307489	false	1	false	false
805307490	false	1	false	false
805307491	false	1	false	false
805307492	false	1	false	false
805307493	false	1	false	false
805307494	false	1	false	false
805307495	false	1	false	false
805307496	false	1	false	false
805307497	false	1	false	false
805307498	false	1	false	false
805307499	false	1	false	false
805307500	false	1	false	false
805307535	false	0	false	false
805307536	false	0	false	false
805307537	false	0	false	false
805307538	false	0	false	false
805307539	false	0	false	false
805307540	false	0	false	false
805307541	false	0	false	false
805307542	false	0	false	false
805307543	false	0	false	false
805307544	false	0	false	false
805307545	false	0	false	false
805307546	false	0	false	false
805307547	false	0	false	false
805307548	false	0	false	false
805307549	false	0	false	false
805307550	false	0	false	false
805307551	false	0	false	false
805307552	false	0	false	false
805307553	false	1	false	false
805307554	false	1	false	false
805307555	false	1	false	false
805307676	false	1	false	false
805307679	false	1	false	false
805307680	false	5	false	false
805307681	false	5	false	false
805307682	false	5	false	false
805307683	false	5	false	false
805307684	false	5	false	false
805307685	false	5	false	false
805307686	false	5	false	false
805307687	false	5	false	false
805307688	false	5	false	false
805307689	false	5	false	false
805307690	false	5	false	false
805307691	false	5	false	false
805307692	false	5	false	false
805307693	false	5	false	false
805307694	false	5	false	false
805307695	false	5	false	false
805307696	false	5	false	false
805307697	false	5	false	false
805307698	false	5	false	false
805307699	false	5	false	false
805307700	false	5	false	false
805307701	false	5	false	false
805307702	false	5	false	false
805307703	false	5	false	false
805307704	false	5	false	false
805307705	false	5	false	false
805307706	false	5	false	false
805307707	false	5	false	false
805307708	false	5	false	false
805307709	false	5	false	false
805307712	false	1	false	false
805307713	false	1	false	false
805307739	false	1	false	false
805307740	false	1	false	false
805307741	false	1	false	false
805307756	false	0	false	false
805307775	false	1	false	false
805307776	false	1	false	false
805307777	false	1	false	false
805307787	false	1	false	false
805307794	false	1	false	false
805307872	false	1	false	false
805307875	false	2	false	false
805307876	false	2	false	false
805307877	false	2	false	false
805307951	false	1	false	false
805307985	false	1	false	false
805307988	false	1	false	false
805308016	false	0	false	false
805308017	false	0	false	false
805308018	false	0	false	false
805308019	false	0	false	false
805308020	false	0	false	false
805308021	false	0	false	false
805308065	false	0	false	false
805308066	false	0	false	false
805308067	false	1	false	false
805308128	false	1	false	false
805308129	false	1	false	false
805308130	false	1	false	false
805308131	false	1	false	false
805308132	false	1	false	false
805308133	false	1	false	false
805308134	false	1	false	false
805308250	false	1	false	false
805308270	false	2	false	false
805308271	false	2	false	false
805308272	false	2	false	false
805308273	false	2	false	false
805308281	false	2	false	false
805308297	false	2	false	false
805308300	false	1	false	false
805308307	false	1	false	false
805308308	false	2	false	false
805308309	false	0	false	false
805308311	false	2	false	false
805308312	false	2	false	false
805308313	false	2	false	false
805308314	false	2	false	false
805308315	false	2	false	false
805308316	false	2	false	false
805308317	false	2	false	false
805308318	false	2	false	false
805308319	false	2	false	false
805308320	false	2	false	false
805308321	false	2	false	false
805308322	false	2	false	false
805308323	false	2	false	false
805308324	false	2	false	false
805308325	false	2	false	false
805308326	false	2	false	false
805308327	false	2	false	false
805308328	false	2	false	false
805308329	false	2	false	false
805308330	false	2	false	false
805308331	false	2	false	false
805308332	false	2	false	false
805308333	false	2	false	false
805308334	false	2	false	false
805308335	false	2	false	false
805308336	false	2	false	false
805308337	false	2	false	false
805308338	false	2	false	false
805308339	false	2	false	false
805308340	false	2	false	false
805308341	false	2	false	false
805308342	false	2	false	false
805308343	false	2	false	false
805308344	false	2	false	false
805308345	false	2	false	false
805308346	false	2	false	false
805308347	false	2	false	false
805308348	false	2	false	false
805308349	false	2	false	false
805308350	false	2	false	false
805308351	false	2	false	false
805308352	false	2	false	false
805308353	true	2	false	false
805308354	true	2	false	false
805308355	true	2	false	false
805308356	true	2	false	false
805308357	true	2	false	false
805308358	true	2	false	false
805308359	true	2	false	false
805308360	true	2	false	false
805308361	true	2	false	false
805308362	true	2	false	false
805308363	true	2	false	false
805308364	true	2	false	false
805308365	true	2	false	false
805308366	true	2	false	false
805308367	true	2	false	false
805308368	true	2	false	false
805308369	true	2	false	false
805308370	true	2	false	false
805308371	true	2	false	false
805308372	true	2	false	false
805308373	true	2	false	false
805308374	true	2	false	false
805308375	true	2	false	false
805308376	true	2	false	false
805308377	true	2	false	false
805308401	false	1	false	false
805308402	false	1	false	false
805308403	false	1	false	false
805308404	false	1	false	false
805308423	false	1	false	false
805308424	false	1	false	false
805308425	false	1	false	false
805308426	false	1	false	false
805308529	false	2	false	false
805308535	false	1	false	false
805308536	false	1	false	false
805308537	false	1	false	false
805308541	false	2	false	false
805308542	false	2	false	false
805308543	false	2	false	false
805308544	false	1	false	false
805308545	false	5	false	false
805308946	false	2	false	false
805308947	false	2	false	false
805308612	false	1	false	false
805308613	false	1	false	false
805308614	false	1	false	false
805308615	false	2	false	false
805308616	false	2	false	false
805308668	false	5	false	false
805308742	false	2	false	false
805308798	false	5	false	false
805308799	false	5	false	false
805308800	false	5	false	false
805308801	false	5	false	false
805308802	false	5	false	false
805308803	false	5	false	false
805308804	false	5	false	false
805308805	false	5	false	false
805308806	false	5	false	false
805308807	false	5	false	false
805308808	false	5	false	false
805308809	false	5	false	false
805308810	false	5	false	false
805308811	false	5	false	false
805308812	false	5	false	false
805308813	false	5	false	false
805308814	false	5	false	false
805308815	false	5	false	false
805308816	false	5	false	false
805308851	false	1	false	false
805308885	false	2	false	false
805308886	false	2	false	false
805308887	false	2	false	false
805308896	false	0	false	false
805308897	false	0	false	false
805308898	false	0	false	false
805308899	false	0	false	false
805308900	false	0	false	false
805308902	false	0	false	false
805308903	false	0	false	false
805309021	false	2	false	false
805309022	false	2	false	false
805309023	false	2	false	false
805309024	false	2	false	false
805309025	false	2	false	false
805309026	false	2	false	false
805309027	false	2	false	false
805309028	false	2	false	false
805309029	false	2	false	false
805309030	false	2	false	false
805309031	false	2	false	false
805309032	false	2	false	false
805309033	false	2	false	false
805309034	false	2	false	false
805309035	false	2	false	false
805309036	false	2	false	false
805309037	false	2	false	false
805309038	false	2	false	false
805309039	false	2	false	false
805309040	false	2	false	false
805309041	false	2	false	false
805309042	false	2	false	false
805309043	false	2	false	false
805309044	false	2	false	false
805309045	false	2	false	false
805309046	false	2	false	false
805309047	false	2	false	false
805309048	false	2	false	false
805309049	false	2	false	false
805309050	false	2	false	false
805309051	false	2	false	false
805309052	false	2	false	false
805309053	false	2	false	false
805308950	false	2	false	false
805308951	false	2	false	false
805308952	false	2	false	false
805308953	false	2	false	false
805309067	false	2	false	false
805309069	false	2	false	false
805309070	false	2	false	false
805309071	false	2	false	false
805309072	false	2	false	false
805309073	false	2	false	false
805309074	false	2	false	false
805309075	false	2	false	false
805309076	false	2	false	false
805309077	false	2	false	false
805309078	false	2	false	false
805309079	false	2	false	false
805309080	false	2	false	false
805309081	false	2	false	false
805309082	false	2	false	false
805309083	false	2	false	false
805309084	false	2	false	false
805312295	false	2	false	false
1073791217	false	1	false	false
1073791218	false	1	false	false
1073791219	false	1	false	false
1073791220	false	1	false	false
1073791221	false	1	false	false
1073791222	false	1	false	false
1073791223	false	1	false	false
1073791224	false	1	false	false
1073791225	false	1	false	false
1073791226	false	1	false	false
1073791227	false	1	false	false
1073791228	false	1	false	false
805309103	false	2	false	false
805309104	false	2	false	false
805309105	false	2	false	false
805309106	false	2	false	false
805309107	false	2	false	false
805309108	false	2	false	false
805309109	false	2	false	false
805309110	false	2	false	false
805312296	false	2	false	false
805309173	false	1	false	false
805309186	false	2	false	false
805309187	false	2	false	false
805309189	false	2	false	false
805309254	false	2	false	false
805309256	false	2	false	false
805309270	false	1	false	false
805309275	false	2	false	false
805309280	false	2	false	false
805309281	false	2	false	false
805309282	false	2	false	false
805309283	false	2	false	false
805309284	false	2	false	false
805309285	false	2	false	false
805309286	false	2	false	false
805309287	false	2	false	false
805309288	false	2	false	false
805309289	false	2	false	false
805309290	false	2	false	false
805309291	false	2	false	false
805309292	false	2	false	false
805309293	false	2	false	false
805309301	false	2	false	false
805309316	false	5	false	false
805309317	false	5	false	false
805309329	false	2	false	false
805309330	false	2	false	false
805309331	false	2	false	false
805309332	false	2	false	false
805309333	false	2	false	false
805309334	false	2	false	false
805309335	false	2	false	false
805309336	false	2	false	false
805309337	false	2	false	false
805309338	false	2	false	false
805309339	false	2	false	false
805309340	false	2	false	false
805309341	false	2	false	false
805309342	false	2	false	false
805309343	false	2	false	false
805309344	false	2	false	false
805309345	false	2	false	false
805309346	false	2	false	false
805309347	false	2	false	false
805309348	false	2	false	false
805309349	false	2	false	false
805309350	false	2	false	false
805309351	false	2	false	false
805309352	false	2	false	false
805309353	false	2	false	false
805309354	false	2	false	false
805309355	false	2	false	false
805309356	false	2	false	false
805309357	false	2	false	false
805309358	false	2	false	false
805309359	false	2	false	false
805309360	false	2	false	false
805309361	false	2	false	false
805309362	false	2	false	false
805309363	false	2	false	false
805309364	false	2	false	false
805309365	false	2	false	false
805309366	false	2	false	false
805309367	false	2	false	false
805309368	false	2	false	false
805309369	false	2	false	false
805309370	false	2	false	false
805309371	false	2	false	false
805309372	false	2	false	false
805309373	false	2	false	false
805309374	false	2	false	false
805309375	false	2	false	false
805309376	false	2	false	false
805309377	false	2	false	false
805309378	false	2	false	false
805309379	false	2	false	false
805309380	false	2	false	false
805309381	false	2	false	false
805309382	false	2	false	false
805309383	false	2	false	false
805309384	false	2	false	false
805309389	false	1	false	false
805309390	false	2	false	false
805309391	false	2	false	false
805309392	false	5	false	false
805309408	false	1	false	false
805309409	false	1	false	false
805309410	false	1	false	false
805309411	false	1	false	false
805309412	false	1	false	false
805309413	false	1	false	false
805309414	false	1	false	false
805309415	false	1	false	false
805309416	false	1	false	false
805309417	false	1	false	false
805309418	false	1	false	false
805309419	false	1	false	false
805309420	false	1	false	false
805309421	false	1	false	false
805309422	false	1	false	false
805309423	false	1	false	false
805309424	false	1	false	false
805309425	false	1	false	false
805309426	false	1	false	false
805309427	false	1	false	false
805309428	false	1	false	false
805309429	false	1	false	false
805309430	false	1	false	false
805309431	false	1	false	false
805309432	false	1	false	false
805309433	false	1	false	false
805309434	false	1	false	false
805309435	false	1	false	false
805309436	false	1	false	false
805309437	false	1	false	false
805309438	false	1	false	false
805309439	false	1	false	false
805309440	false	1	false	false
805309441	false	1	false	false
805309442	false	1	false	false
805309443	false	1	false	false
805309444	false	1	false	false
805309445	false	1	false	false
805309446	false	1	false	false
805309447	false	1	false	false
805309448	false	1	false	false
805309449	false	1	false	false
805309450	false	1	false	false
805309451	false	1	false	false
805309452	false	1	false	false
805309453	false	1	false	false
805309454	false	1	false	false
805309455	false	1	false	false
805309456	false	1	false	false
805309457	false	1	false	false
805309458	false	1	false	false
805309459	false	1	false	false
805309460	false	1	false	false
805309461	false	1	false	false
805309462	false	1	false	false
805309463	false	1	false	false
805309512	false	1	false	false
805309515	false	2	false	false
805309516	false	2	false	false
805309518	false	2	false	false
1073851092	false	2	false	false
1073851093	false	2	false	false
805309525	false	2	false	false
805309526	false	2	false	false
805309537	false	2	false	false
805309538	false	2	false	false
805309539	false	2	false	false
805309540	false	2	false	false
805309541	false	2	false	false
805309542	false	2	false	false
805309543	false	2	false	false
805309544	false	2	false	false
805309545	false	2	false	false
805309546	false	2	false	false
805309547	false	2	false	false
805309548	false	2	false	false
805309549	false	2	false	false
805309550	false	2	false	false
805309551	false	2	false	false
805309552	false	2	false	false
805309553	false	2	false	false
805309554	false	2	false	false
805309555	false	2	false	false
805309556	false	2	false	false
805309557	false	2	false	false
805309558	false	2	false	false
805309559	false	2	false	false
805309560	false	2	false	false
805309561	false	2	false	false
805309562	false	2	false	false
805309563	false	2	false	false
805309564	false	2	false	false
805309565	false	2	false	false
805309566	false	2	false	false
805309567	false	2	false	false
805309568	false	2	false	false
805309569	false	2	false	false
805309570	false	2	false	false
805309571	false	2	false	false
805309572	false	2	false	false
805309573	false	2	false	false
805309574	false	2	false	false
805309594	false	2	false	false
805309595	false	2	false	false
805309596	false	2	false	false
805309597	false	2	false	false
805309598	false	2	false	false
805309599	false	2	false	false
805309600	false	2	false	false
805309601	false	2	false	false
805309602	false	2	false	false
805309603	false	2	false	false
805309604	false	2	false	false
805309605	false	2	false	false
805309606	false	2	false	false
805309607	false	2	false	false
805309608	false	2	false	false
805309609	false	2	false	false
805309610	false	2	false	false
805309611	false	2	false	false
805309612	false	2	false	false
805309613	false	2	false	false
805309614	false	2	false	false
805309615	false	2	false	false
805309616	false	2	false	false
805309617	false	2	false	false
805309618	false	2	false	false
805309619	false	2	false	false
805309620	false	2	false	false
805309621	false	2	false	false
805309622	false	2	false	false
805309623	false	2	false	false
805309624	false	2	false	false
805309625	false	2	false	false
805309626	false	2	false	false
805309627	false	2	false	false
805309628	false	2	false	false
805309629	false	2	false	false
805309630	false	2	false	false
805309631	false	2	false	false
805309632	false	2	false	false
805309633	false	2	false	false
805309634	false	2	false	false
805309635	false	2	false	false
805309636	false	2	false	false
805309637	false	2	false	false
805309638	false	2	false	false
805309639	false	2	false	false
805309640	false	2	false	false
805309641	false	2	false	false
805309642	false	2	false	false
805309643	false	2	false	false
805309644	false	2	false	false
805309645	false	2	false	false
805309646	false	2	false	false
805309647	false	2	false	false
805309648	false	2	false	false
805309649	false	2	false	false
805309650	false	2	false	false
805309651	false	2	false	false
805309652	false	2	false	false
805309653	false	2	false	false
805309654	false	2	false	false
805309655	false	2	false	false
805309656	false	2	false	false
805309657	false	2	false	false
805309658	false	2	false	false
805309659	false	2	false	false
805309660	false	2	false	false
805309661	false	2	false	false
805309662	false	2	false	false
805309663	false	2	false	false
805309664	false	2	false	false
805309665	false	2	false	false
805309666	false	2	false	false
805309667	false	2	false	false
805309668	false	2	false	false
805309669	false	2	false	false
805309670	false	2	false	false
805309671	false	2	false	false
805309672	false	2	false	false
805309673	false	2	false	false
805308149	false	3	false	false
805308150	false	3	false	false
805308151	false	3	false	false
805308152	false	3	false	false
805308153	false	3	false	false
805308154	false	3	false	false
805308155	false	3	false	false
805308156	false	3	false	false
805308157	false	3	false	false
805308158	false	3	false	false
805308159	false	3	false	false
805308160	false	3	false	false
805308161	false	3	false	false
805308162	false	3	false	false
805308163	false	3	false	false
805308164	false	3	false	false
805308165	false	3	false	false
805308166	false	3	false	false
805308167	false	3	false	false
805308168	false	3	false	false
805308169	false	3	false	false
805308170	false	3	false	false
805308171	false	3	false	false
805308172	false	3	false	false
805308173	false	3	false	false
805308174	false	3	false	false
805308175	false	3	false	false
805308176	false	3	false	false
805308177	false	3	false	false
805308178	false	3	false	false
805308179	false	3	false	false
805308180	false	3	false	false
805308181	false	3	false	false
805308182	false	3	false	false
805308183	false	3	false	false
805308910	false	3	false	false
805308911	false	3	false	false
805308912	false	3	false	false
805308913	false	3	false	false
805308914	false	3	false	false
805308915	false	3	false	false
805308185	false	3	false	false
805308186	false	3	false	false
805308187	false	3	false	false
805308188	false	3	false	false
805308189	false	3	false	false
805308190	false	3	false	false
805308191	false	3	false	false
805307611	false	3	false	false
805307612	false	3	false	false
805307613	false	3	false	false
805307614	false	3	false	false
805307615	false	3	false	false
805307616	false	3	false	false
805307617	false	3	false	false
805307618	false	3	false	false
805307619	false	3	false	false
805307620	false	3	false	false
805307621	false	3	false	false
805307622	false	3	false	false
805307623	false	3	false	false
805307624	false	3	false	false
805307625	false	3	false	false
805307626	false	3	false	false
805307627	false	3	false	false
805307628	false	3	false	false
805307629	false	3	false	false
805307630	false	3	false	false
805307631	false	3	false	false
805307632	false	3	false	false
805307633	false	3	false	false
805307634	false	3	false	false
805307635	false	3	false	false
805307636	false	3	false	false
805307637	false	3	false	false
805307638	false	3	false	false
805307639	false	3	false	false
805307640	false	3	false	false
805307606	false	3	false	false
805307607	false	3	false	false
805307608	false	3	false	false
805307609	false	3	false	false
805307610	false	3	false	false
805308904	false	3	false	false
805308905	false	3	false	false
805308906	false	3	false	false
805308907	false	3	false	false
805308908	false	3	false	false
805308909	false	3	false	false
805307845	false	3	false	false
805307846	false	3	false	false
805307847	false	3	false	false
805307848	false	3	false	false
805307849	false	3	false	false
805307850	false	3	false	false
805307844	false	3	false	false
805307851	false	1	false	false
805309740	false	2	false	false
805309741	false	5	false	false
805309742	false	5	false	false
805309773	false	2	false	false
805309793	false	1	false	false
805309794	false	2	false	false
805309795	false	3	false	false
805309796	false	3	false	false
