ROWID	_NameID|INTEGER	_StaticName|TEXT	_IconImageIndex|INTEGER	_BuffIconImageIndex|INTEGER	_DeBuffIconImageIndex|INTEGER	_NeedJob|INTEGER	_NeedWeaponType1|INTEGER	_NeedWeaponType2|INTEGER	_MaxLevel|INTEGER	_SkillType|INTEGER	_DurationType|INTEGER	_TargetType|INTEGER	_Dissolvable|INTEGER	_Element|INTEGER	_EffectClass1|INTEGER	_EffectClass1ApplyType|INTEGER	_EffectClass2|INTEGER	_EffectClass2ApplyType|INTEGER	_EffectClass3|INTEGER	_EffectClass3ApplyType|INTEGER	_EffectClass4|INTEGER	_EffectClass4ApplyType|INTEGER	_EffectClass5|INTEGER	_EffectClass5ApplyType|INTEGER	_EffectAmassCount|INTEGER	_SkillDuplicate|INTEGER	_EffectDuplicate|INTEGER	_UsableChecker1|INTEGER	_UsableChecker2|INTEGER	_UsableChecker3|INTEGER	_UsableChecker4|INTEGER	_UsableChecker5|INTEGER	_Processor1|INTEGER	_Processor2|INTEGER	_Processor3|INTEGER	_Processor4|INTEGER	_Processor5|INTEGER	_Lock|BOOLEAN	_UnlockSkillBookItemID|INTEGER	_UnlockPrice|INTEGER	_DuplicatedSkillType|INTEGER	_BaseSkillID|INTEGER	_SkillTip|BOOLEAN	_EffectClass6|INTEGER	_EffectClass6ApplyType|INTEGER	_EffectClass7|INTEGER	_EffectClass7ApplyType|INTEGER	_Group|INTEGER	_GlobalCoolTimePvE|INTEGER	_GlobalCoolTimePvP|INTEGER	_GlobalSkillGroup|INTEGER	_IconPriority|INTEGER	_SkillGroup|INTEGER	_SPMaxLevel|INTEGER	_CustomID|INTEGER	_UseJob|TEXT	_LearnLv|INTEGER
50010	0	DarkLair_OgreGray	0	-1	-1	0	-1	-1	1	0	0	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
50011	0	SelfBomb	0	-1	-1	0	-1	-1	5	0	0	1	0	0	16	0	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	2	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
50012	0	Ignore	0	-1	-1	0	-1	-1	1	1	1	0	0	-1	150	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
50013	0	Keep_HP_Ratio	0	-1	-1	0	-1	-1	1	1	1	0	0	-1	12	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
50014	0		0	45	-1	0	-1	-1	1	0	2	1	0	0	42	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
50015	0		0	48	-1	0	-1	-1	1	0	2	1	0	3	44	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
50016	0		0	46	-1	0	-1	-1	1	0	2	1	0	1	25	1	76	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
30501	0		0	-1	-1	0	-1	-1	10	1	1	0	0	-1	12	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
30502	0		0	-1	-1	0	-1	-1	10	1	1	0	0	-1	25	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
30503	0		0	-1	-1	0	-1	-1	1	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
30504	0		0	-1	-1	0	-1	-1	1	1	1	0	0	-1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
30505	0		0	-1	-1	0	-1	-1	1	1	1	0	0	-1	235	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
30506	0		0	-1	-1	0	-1	-1	1	1	1	0	0	-1	100	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
30507	0		0	-1	-1	0	-1	-1	1	1	1	0	1	-1	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
30508	0		0	-1	-1	0	-1	-1	1	0	1	0	0	-1	235	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
30509	0		0	-1	-1	0	-1	-1	1	1	1	0	1	-1	312	0	308	0	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
30510	0		0	-1	-1	0	-1	-1	1	0	0	1	0	-1	83	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20000	1000023875	Gobrin_FireDash	0	-1	45	0	-1	-1	5	0	2	1	0	0	42	1	0	1	0	1	0	1	0	1	0	2	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20001	1000023877	Gobrin_IceBomb	0	-1	50	0	-1	-1	5	0	2	1	0	1	25	1	76	1	0	1	0	1	0	1	0	4	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20002	1000023875		0	-1	45	0	-1	-1	5	0	2	1	0	0	42	1	0	1	0	1	0	1	0	1	0	2	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20003	0		0	-1	-1	0	-1	-1	5	0	0	1	0	-1	23	0	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20004	1000023875	Gobrin_FireDash	0	-1	45	0	-1	-1	5	0	2	1	0	0	42	1	0	1	0	1	0	1	0	1	0	2	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20005	1000023875		0	-1	45	0	-1	-1	1	0	0	1	0	-1	23	0	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20006	0		0	-1	-1	0	-1	-1	1	0	0	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	2	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20010	1000023877		0	-1	50	0	-1	-1	5	0	2	1	0	1	25	1	76	1	0	1	0	1	0	1	0	4	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20011	1000023875		0	-1	45	0	-1	-1	5	0	0	1	0	0	42	1	0	1	0	1	0	1	0	1	0	2	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20012	1000023875		0	-1	45	0	-1	-1	5	0	2	1	0	0	42	1	0	1	0	1	0	1	0	1	0	2	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20013	0		0	-1	-1	0	-1	-1	5	0	0	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20014	0		0	-1	-1	0	-1	-1	5	0	0	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20015	0		0	-1	-1	0	-1	-1	5	0	0	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20016	0		0	-1	-1	0	-1	-1	5	0	0	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20017	0		0	-1	-1	0	-1	-1	5	0	0	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20018	0		0	-1	-1	0	-1	-1	5	0	0	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20019	0		0	-1	-1	0	-1	-1	5	0	0	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20020	1000023876		0	-1	48	0	-1	-1	5	0	2	1	0	3	44	1	0	1	0	1	0	1	0	1	0	5	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20021	1000023876		0	-1	48	0	-1	-1	5	0	2	1	0	3	44	1	0	1	0	1	0	1	0	1	0	5	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20022	0		0	-1	-1	0	-1	-1	5	0	0	1	0	0	16	0	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	2	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20023	1000023880		0	-1	46	0	-1	-1	5	0	2	1	0	1	41	1	0	1	0	1	0	1	0	1	0	6	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20024	0		0	-1	-1	0	-1	-1	5	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	2	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20025	0		0	-1	-1	0	-1	-1	5	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	2	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20026	0		0	-1	46	0	-1	-1	5	0	2	1	0	1	41	1	0	1	0	1	0	1	0	1	0	6	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20027	0		0	-1	-1	0	-1	-1	1	1	1	0	0	-1	137	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20028	0		0	-1	-1	0	-1	-1	1	0	0	2	0	-1	252	0	16	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20029	0		0	-1	-1	0	-1	-1	1	0	0	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20030	1000023875		0	-1	45	0	-1	-1	5	0	2	1	0	0	42	1	0	1	0	1	0	1	0	1	0	2	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20031	0		0	-1	-1	0	-1	-1	5	0	1	0	0	-1	73	0	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20032	0		0	-1	-1	0	-1	-1	5	0	0	0	0	-1	16	0	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20033	1000023875		0	-1	45	0	-1	-1	5	0	2	1	0	0	42	1	0	1	0	1	0	1	0	1	2	2	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20034	0		0	-1	-1	0	-1	-1	5	0	0	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20035	0		0	-1	-1	0	-1	-1	5	0	1	0	0	-1	73	0	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20036	0		0	-1	-1	0	-1	-1	5	0	1	0	0	-1	73	0	23	0	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20037	0		0	-1	-1	0	-1	-1	5	0	0	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20038	0		0	-1	-1	0	-1	-1	5	0	0	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20039	0		0	-1	-1	0	-1	-1	5	0	0	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20040	1000023877		0	-1	50	0	-1	-1	5	0	2	1	0	1	25	1	76	1	0	1	0	1	0	1	0	4	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20041	0		0	-1	-1	0	-1	-1	5	0	0	1	0	-1	23	0	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20042	0		0	-1	-1	0	-1	-1	5	0	0	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20043	0		0	10	-1	0	-1	-1	5	0	1	2	0	-1	2	0	29	0	25	0	76	0	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20044	1000023878		0	-1	49	0	-1	-1	5	0	2	1	0	2	43	1	0	1	0	1	0	1	0	1	0	3	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20045	1000023878		0	-1	49	0	-1	-1	5	0	2	1	0	2	43	1	0	1	0	1	0	1	0	1	0	3	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20046	1000023878		0	-1	49	0	-1	-1	5	0	2	1	0	2	43	1	0	1	0	1	0	1	0	1	0	3	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20047	1000023876		0	-1	48	0	-1	-1	5	0	2	1	0	3	44	1	0	1	0	1	0	1	0	1	0	5	0	10	0	0	0	0	2	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20048	0		0	-1	-1	0	-1	-1	5	0	0	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20049	0		0	-1	-1	0	-1	-1	5	0	0	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20050	0		0	-1	-1	0	-1	-1	5	0	2	1	0	-1	44	1	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20051	0		0	-1	63	0	-1	-1	5	0	2	1	0	-1	25	1	76	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20052	1000023875		0	-1	45	0	-1	-1	5	0	2	1	0	-1	42	1	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20053	1000111717		0	-1	17	0	-1	-1	5	0	2	1	0	-1	23	0	94	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20054	1017587		0	-1	55	0	-1	-1	5	0	2	1	0	3	78	1	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20055	1000023876		0	-1	48	0	-1	-1	5	0	2	1	0	3	44	1	0	1	0	1	0	1	0	1	0	5	0	10	0	0	0	0	2	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20056	1000023878		0	-1	49	0	-1	-1	5	0	2	1	0	2	43	1	0	1	0	1	0	1	0	1	0	3	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20057	1000023878		0	-1	49	0	-1	-1	5	0	2	1	0	2	62	1	0	1	0	1	0	1	0	1	0	3	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20058	1000023875		0	-1	45	0	-1	-1	5	0	2	1	0	-1	42	1	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20059	1000023875		0	-1	45	0	-1	-1	5	0	2	1	0	0	42	1	0	1	0	1	0	1	0	1	0	2	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20060	1000023876		0	-1	48	0	-1	-1	5	0	2	1	0	-1	44	1	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20061	1000023878		0	-1	49	0	-1	-1	5	0	2	1	0	2	43	1	0	1	0	1	0	1	0	1	0	3	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20062	0		0	-1	-1	0	-1	-1	5	0	0	2	0	-1	69	2	0	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20063	1000023875		0	-1	45	0	-1	-1	5	0	2	1	0	0	42	1	0	1	0	1	0	1	0	1	0	2	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20064	1000023875		0	-1	45	0	-1	-1	5	0	2	1	0	0	42	1	0	1	0	1	0	1	0	1	0	2	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20065	1000023878		0	-1	49	0	-1	-1	5	0	2	1	0	2	43	1	0	1	0	1	0	1	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20066	1000023878		0	-1	49	0	-1	-1	5	2	2	0	0	2	4	0	94	0	43	1	0	1	0	1	0	7	0	7	0	0	0	0	1	8	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20067	0		0	5	-1	0	-1	-1	10	0	1	0	0	-1	61	0	134	0	69	0	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20068	0		0	64	-1	0	-1	-1	5	0	1	2	0	-1	135	1	134	1	2	1	29	1	25	1	0	0	0	10	0	0	0	0	2	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20069	1000023877		0	-1	50	0	-1	-1	5	0	2	1	0	-1	25	1	76	1	0	1	0	1	0	1	0	0	0	10	0	0	0	0	2	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20070	0		0	-1	-1	0	-1	-1	5	0	0	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20071	0		0	-1	-1	0	-1	-1	5	0	0	2	0	-1	16	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20072	0		0	10	-1	0	-1	-1	5	0	1	2	0	-1	2	2	29	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20073	0		0	-1	-1	0	-1	-1	5	0	0	1	0	-1	16	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20074	0		0	-1	-1	0	-1	-1	5	0	0	1	0	-1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20075	1000111714		0	-1	50	0	-1	-1	5	0	2	1	0	-1	25	1	76	1	0	1	0	1	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20076	0		0	-1	-1	0	-1	-1	5	0	0	1	0	-1	23	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0
