ROWID	_ShopID|INTEGER	_TabID|INTEGER	_TabNameID|INTEGER	_ListID|INTEGER	_itemindex|INTEGER	_Quantity|INTEGER	_Period|INTEGER	_PurchaseType1|INTEGER	_PurchaseItem1|INTEGER	_PurchaseItemValue1|INTEGER	_PurchaseType2|INTEGER	_PurchaseItem2|INTEGER	_PurchaseItemValue2|INTEGER	_PurchaseLimitType|INTEGER	_PurchaseLimitValue|INTEGER	_buyLimitCount|INTEGER	_ShopLimitReset|INTEGER	_SampleID|INTEGER	_ItemOptionID|INTEGER	_RepurchaseTime|INTEGER	_ShopSealCount|INTEGER	_PotentialList|INTEGER	_StorePreview|BOOLEAN
20113	20	1	1000010191	13	268456080	1	0	1	0	2000	0	0	0	0	0	0	0	0	0	0	-1	0	false
30113	30	1	1000010191	13	268456080	1	0	1	0	2000	0	0	0	0	0	0	0	0	0	0	-1	0	false
40113	40	1	1000010191	13	268456080	1	0	1	0	2000	0	0	0	0	0	0	0	0	0	0	-1	0	false
50113	50	1	1000010191	13	268456080	1	0	1	0	2000	0	0	0	0	0	0	0	0	0	0	-1	0	false
10114	10	1	1000010191	14	268456194	1	0	1	0	2000	0	0	0	0	0	0	0	0	0	0	-1	0	false
20114	20	1	1000010191	14	268456194	1	0	1	0	2000	0	0	0	0	0	0	0	0	0	0	-1	0	false
30114	30	1	1000010191	14	268456194	1	0	1	0	2000	0	0	0	0	0	0	0	0	0	0	-1	0	false
40114	40	1	1000010191	14	268456194	1	0	1	0	2000	0	0	0	0	0	0	0	0	0	0	-1	0	false
50114	50	1	1000010191	14	268456194	1	0	1	0	2000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79001300	79001	3	130105	0	268476225	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79001301	79001	3	130105	1	268476232	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79001302	79001	3	130105	2	268476233	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79001303	79001	3	130105	3	268476234	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79001304	79001	3	130105	4	268476235	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79001305	79001	3	130105	5	268476236	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79001306	79001	3	130105	6	268476237	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79001310	79001	3	130105	10	268476227	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79001311	79001	3	130105	11	268476238	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79001312	79001	3	130105	12	268476239	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79001313	79001	3	130105	13	268476240	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79001314	79001	3	130105	14	268476241	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79001315	79001	3	130105	15	268476242	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79001320	79001	3	130105	20	268476226	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79001321	79001	3	130105	21	268476243	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79001322	79001	3	130105	22	268476244	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79001323	79001	3	130105	23	268476245	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79001324	79001	3	130105	24	268476246	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79001325	79001	3	130105	25	268476247	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79002300	79002	3	130105	0	268476225	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79002301	79002	3	130105	1	268476232	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79002302	79002	3	130105	2	268476233	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79002303	79002	3	130105	3	268476234	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79002304	79002	3	130105	4	268476235	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79002305	79002	3	130105	5	268476236	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79002306	79002	3	130105	6	268476237	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79002310	79002	3	130105	10	268476227	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79002311	79002	3	130105	11	268476238	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79002312	79002	3	130105	12	268476239	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79002313	79002	3	130105	13	268476240	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79002314	79002	3	130105	14	268476241	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79002315	79002	3	130105	15	268476242	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79002320	79002	3	130105	20	268476226	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79002321	79002	3	130105	21	268476243	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79002322	79002	3	130105	22	268476244	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79002323	79002	3	130105	23	268476245	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79002324	79002	3	130105	24	268476246	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79002325	79002	3	130105	25	268476247	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79003300	79003	3	130105	0	268476225	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79003301	79003	3	130105	1	268476232	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79003302	79003	3	130105	2	268476233	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79003303	79003	3	130105	3	268476234	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79003304	79003	3	130105	4	268476235	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79003305	79003	3	130105	5	268476236	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79003306	79003	3	130105	6	268476237	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79003310	79003	3	130105	10	268476227	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79003311	79003	3	130105	11	268476238	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79003312	79003	3	130105	12	268476239	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79003313	79003	3	130105	13	268476240	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79003314	79003	3	130105	14	268476241	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79003315	79003	3	130105	15	268476242	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79003320	79003	3	130105	20	268476226	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79003321	79003	3	130105	21	268476243	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79003322	79003	3	130105	22	268476244	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79003323	79003	3	130105	23	268476245	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79003324	79003	3	130105	24	268476246	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79003325	79003	3	130105	25	268476247	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79004300	79004	3	130105	0	268476225	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79004301	79004	3	130105	1	268476232	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79004302	79004	3	130105	2	268476233	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79004303	79004	3	130105	3	268476234	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79004304	79004	3	130105	4	268476235	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79004305	79004	3	130105	5	268476236	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79004306	79004	3	130105	6	268476237	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79004310	79004	3	130105	10	268476227	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79004311	79004	3	130105	11	268476238	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79004312	79004	3	130105	12	268476239	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79004313	79004	3	130105	13	268476240	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79004314	79004	3	130105	14	268476241	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79004315	79004	3	130105	15	268476242	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79004320	79004	3	130105	20	268476226	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79004321	79004	3	130105	21	268476243	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79004322	79004	3	130105	22	268476244	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79004323	79004	3	130105	23	268476245	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79004324	79004	3	130105	24	268476246	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79004325	79004	3	130105	25	268476247	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79005300	79005	3	130105	0	268476225	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79005301	79005	3	130105	1	268476232	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79005302	79005	3	130105	2	268476233	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79005303	79005	3	130105	3	268476234	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79005304	79005	3	130105	4	268476235	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79005305	79005	3	130105	5	268476236	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79005306	79005	3	130105	6	268476237	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79005310	79005	3	130105	10	268476227	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79005311	79005	3	130105	11	268476238	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79005312	79005	3	130105	12	268476239	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79005313	79005	3	130105	13	268476240	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79005314	79005	3	130105	14	268476241	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79005315	79005	3	130105	15	268476242	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79005320	79005	3	130105	20	268476226	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79005321	79005	3	130105	21	268476243	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79005322	79005	3	130105	22	268476244	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79005323	79005	3	130105	23	268476245	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79005324	79005	3	130105	24	268476246	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79005325	79005	3	130105	25	268476247	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79006300	79006	3	130105	0	268476225	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79006301	79006	3	130105	1	268476232	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79006302	79006	3	130105	2	268476233	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79006303	79006	3	130105	3	268476234	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79006304	79006	3	130105	4	268476235	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79006305	79006	3	130105	5	268476236	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79006306	79006	3	130105	6	268476237	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79006310	79006	3	130105	10	268476227	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79006311	79006	3	130105	11	268476238	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79006312	79006	3	130105	12	268476239	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79006313	79006	3	130105	13	268476240	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79006314	79006	3	130105	14	268476241	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79006315	79006	3	130105	15	268476242	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79006320	79006	3	130105	20	268476226	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79006321	79006	3	130105	21	268476243	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79006322	79006	3	130105	22	268476244	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79006323	79006	3	130105	23	268476245	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79006324	79006	3	130105	24	268476246	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79006325	79006	3	130105	25	268476247	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79007300	79007	3	130105	0	268476225	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79007301	79007	3	130105	1	268476232	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79007302	79007	3	130105	2	268476233	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79007303	79007	3	130105	3	268476234	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79007304	79007	3	130105	4	268476235	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79007305	79007	3	130105	5	268476236	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79007306	79007	3	130105	6	268476237	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79007310	79007	3	130105	10	268476227	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79007311	79007	3	130105	11	268476238	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79007312	79007	3	130105	12	268476239	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79007313	79007	3	130105	13	268476240	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79007314	79007	3	130105	14	268476241	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79007315	79007	3	130105	15	268476242	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
79007320	79007	3	130105	20	268476226	1	0	1	0	300000	0	0	0	0	0	0	0	0	0	0	-1	0	false
