ROWID	_NameID|INTEGER	_NameIDParam|TEXT	_Level|INTEGER	_HP|INTEGER	_HPUI|INTEGER	_StrPMin|INTEGER	_StrPMax|INTEGER	_AttackUI|INTEGER	_StrMMin|INTEGER	_StrMMax|INTEGER	_DefP|INTEGER	_DefM|INTEGER	_Stiff|INTEGER	_Critical|INTEGER	_Stun|INTEGER	_StiffResistance|INTEGER	_CriticalResistance|INTEGER	_StunResistance|INTEGER	_Element_Str_Type|INTEGER	_Element_Str|FLOAT	_Fire_Def|FLOAT	_Ice_Def|FLOAT	_Light_Def|FLOAT	_Dark_Def|FLOAT	_DeadExperience|INTEGER	_CompleteExperience|INTEGER	_DeadDurability|INTEGER	_MoveSpeed|INTEGER	_DownDelay|FLOAT	_ActorTableID|INTEGER	_SizeMin|FLOAT	_SizeMax|FLOAT	_CustomAI|TEXT	_Weapon1Index|INTEGER	_Weapon2Index|INTEGER	_ThreatRange|INTEGER	_ThreatAggro|INTEGER	_CognizanceGentleRange|INTEGER	_CognizanceThreatRange|INTEGER	_RefreshTargetType|INTEGER	_RefreshTargetValue1|DOUBLE	_RefreshTargetValue2|DOUBLE	_SkillTable|INTEGER	_MonsterPartsIndex1|INTEGER	_MonsterPartsIndex2|INTEGER	_MonsterPartsIndex3|INTEGER	_MonsterPartsIndex4|INTEGER	_MonsterPartsIndex5|INTEGER	_SuperAmmor|INTEGER	_ImmunedStateBlow|TEXT	_ImmunePercent|TEXT	_DecreaseAggro|FLOAT	_RangeAttackAdditionalAggro|FLOAT	_StunStateAdditionalAggro|FLOAT	_DownStateAdditionalAggro|FLOAT	_CantMoveStateAdditionalAggro|FLOAT	_SleepStateAdditionalAggro|FLOAT	_UnderHPStateAdditionalAggro|FLOAT	_AllowSEDiffuseVariation|INTEGER	_Grade|INTEGER	_AllowEffectIndex|INTEGER	_UseGaugeBalloon|BOOLEAN	_ItemDropGroupID|INTEGER	_MonsterRaceID|INTEGER	_MonsterGrade|INTEGER	_SlowEffectByDeath|BOOLEAN	_EffectScale|BOOLEAN	_BossKillCheck|BOOLEAN	_ImmuneReduceTime|TEXT	_EffectByStart|TEXT	_EffectByEnd|TEXT	_StateResist|BOOLEAN	_AllowEffectIndex_New|TEXT	_NoSpin|BOOLEAN	_ShowGauge|BOOLEAN	_OffSetID|INTEGER	_HPBarOrder|INTEGER	_ItemDropType|INTEGER	_ItemDropIntervalTime|TEXT	_LimboConstantFlag|INTEGER	_NewBalanceFlagException|INTEGER
55032	1000023306		45	79560	0	1857	2269	0	2605	3184	6975	14043	755	3388	740	888	4263	780	-1	0.0	0.0	0.0	0.0	0.0	0	0	1	200	0.7	12503	1.0	1.0	BOT_01Gladiator_Hard.lua	11000	11002	5000	5	5400	6000	0	0.0	0.0	0	0	0	0	0	0	100	66;132;146;148;	100;100;100;100	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	369	5	false	true	false	100;100;100;100			false	0	false	true	0	0	0	0	0	0
55033	1000023306		45	79560	0	1857	2269	0	2605	3184	6975	14043	755	3388	740	888	4263	780	-1	0.0	0.0	0.0	0.0	0.0	0	0	1	200	0.7	12503	1.0	1.0	BOT_01Gladiator_Hard.lua	11000	11002	5000	5	5400	6000	0	0.0	0.0	0	0	0	0	0	0	100	66;132;146;148;	100;100;100;100	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	369	5	false	true	false	100;100;100;100			false	0	false	true	0	0	0	0	0	0
55034	1000023306		45	79560	0	1857	2269	0	2605	3184	6975	14043	755	3388	740	888	4263	780	-1	0.0	0.0	0.0	0.0	0.0	0	0	1	200	0.7	12503	1.0	1.0	BOT_01Gladiator_Hard.lua	11000	11002	5000	5	5400	6000	0	0.0	0.0	0	0	0	0	0	0	100	66;132;146;148;	100;100;100;100	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	369	5	false	true	false	100;100;100;100			false	0	false	true	0	0	0	0	0	0
55035	1000023306		45	79560	0	1857	2269	0	2605	3184	6975	14043	755	3388	740	888	4263	780	-1	0.0	0.0	0.0	0.0	0.0	0	0	1	200	0.7	12503	1.0	1.0	BOT_01Gladiator_Hard.lua	11000	11002	5000	5	5400	6000	0	0.0	0.0	0	0	0	0	0	0	100	66;132;146;148;	100;100;100;100	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	369	5	false	true	false	100;100;100;100			false	0	false	true	0	0	0	0	0	0
55036	1000023306		45	79560	0	1857	2269	0	2605	3184	6975	14043	755	3388	740	888	4263	780	-1	0.0	0.0	0.0	0.0	0.0	0	0	1	200	0.7	12503	1.0	1.0	BOT_01Gladiator_Hard.lua	11000	11002	5000	5	5400	6000	0	0.0	0.0	0	0	0	0	0	0	100	66;132;146;148;	100;100;100;100	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	369	5	false	true	false	100;100;100;100			false	0	false	true	0	0	0	0	0	0
55037	1000023306		45	114520	0	2064	2523	0	1486	1816	10362	10024	2922	1247	3896	1638	1312	1248	-1	0.0	0.0	0.0	0.0	0.0	0	0	1	200	0.7	12503	1.0	1.0	BOT_01Gladiator_Hard.lua	11000	11002	5000	5	5400	6000	0	0.0	0.0	0	0	0	0	0	0	100	66;132;146;148;	100;100;100;100	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	369	5	false	true	false	100;100;100;100			false	0	false	true	0	0	0	0	0	0
55038	1000023306		45	114520	0	2064	2523	0	1486	1816	10362	10024	2922	1247	3896	1638	1312	1248	-1	0.0	0.0	0.0	0.0	0.0	0	0	1	200	0.7	12503	1.0	1.0	BOT_01Gladiator_Hard.lua	11000	11002	5000	5	5400	6000	0	0.0	0.0	0	0	0	0	0	0	100	66;132;146;148;	100;100;100;100	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	369	5	false	true	false	100;100;100;100			false	0	false	true	0	0	0	0	0	0
55039	1000023306		45	114520	0	2064	2523	0	1486	1816	10362	10024	2922	1247	3896	1638	1312	1248	-1	0.0	0.0	0.0	0.0	0.0	0	0	1	200	0.7	12503	1.0	1.0	BOT_01Gladiator_Hard.lua	11000	11002	5000	5	5400	6000	0	0.0	0.0	0	0	0	0	0	0	100	66;132;146;148;	100;100;100;100	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	369	5	false	true	false	100;100;100;100			false	0	false	true	0	0	0	0	0	0
55040	341		93	156420	0	959	959	0	790	790	37920	50560	10434	4332	8695	10434	4332	7900	-1	0.0	0.0	0.0	0.0	0.0	0	0	1	100	0.2	12620	1.0	1.0	BOT_01Crusades_Easy.lua	11029	11010	5000	5	5400	6000	0	0.0	0.0	753	0	0	0	0	0	100	66;132;148;	100;100;100;100	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	369	5	false	true	false	100;100;100;100			false	0	false	true	0	0	0	0	0	0
55041	341		93	156420	0	959	959	0	790	790	37920	50560	10434	4332	8695	10434	4332	7900	-1	0.0	0.0	0.0	0.0	0.0	0	0	1	100	0.1	12613	1.0	1.0	BOT_01Crusades_Normal.lua	11029	11010	5000	5	5400	6000	0	0.0	0.0	753	0	0	0	0	0	100	66;132;148;	100;100;100;100	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	369	5	false	true	false	100;100;100;100			false	0	false	true	0	0	0	0	0	0
55042	341		93	156420	0	959	959	0	790	790	37920	50560	10434	4332	8695	10434	4332	7900	-1	0.0	0.0	0.0	0.0	0.0	0	0	1	300	0.5	12613	1.0	1.0	BOT_01Crusades_Hard.lua	11034	11035	5000	5	5400	6000	0	0.0	0.0	753	0	0	0	0	0	100	66;132;148;	100;100;100;100	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	369	5	false	true	false	100;100;100;100			false	0	false	true	0	0	0	0	0	0
55043	1000023306		45	100292	0	1688	2063	0	2880	3520	10331	10127	1879	1840	1092	1311	1470	1092	-1	0.0	0.0	0.0	0.0	0.0	0	0	1	200	0.7	12503	1.0	1.0	BOT_01Gladiator_Hard.lua	11000	11002	5000	5	5400	6000	0	0.0	0.0	0	0	0	0	0	0	100	66;132;146;148;	100;100;100;100	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	369	5	false	true	false	100;100;100;100			false	0	false	true	0	0	0	0	0	0
55044	1000023306		45	100292	0	1688	2063	0	2880	3520	10331	10127	1879	1840	1092	1311	1470	1092	-1	0.0	0.0	0.0	0.0	0.0	0	0	1	200	0.7	12503	1.0	1.0	BOT_01Gladiator_Hard.lua	11000	11002	5000	5	5400	6000	0	0.0	0.0	0	0	0	0	0	0	100	66;132;146;148;	100;100;100;100	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	369	5	false	true	false	100;100;100;100			false	0	false	true	0	0	0	0	0	0
55045	1000023306		45	100292	0	1688	2063	0	2880	3520	10331	10127	1879	1840	1092	1311	1470	1092	-1	0.0	0.0	0.0	0.0	0.0	0	0	1	200	0.7	12503	1.0	1.0	BOT_01Gladiator_Hard.lua	11000	11002	5000	5	5400	6000	0	0.0	0.0	0	0	0	0	0	0	100	66;132;146;148;	100;100;100;100	0.1	1.5	1.2	0.8	1.0	1.0	1.0	1	5	0	false	0	369	5	false	true	false	100;100;100;100			false	0	false	true	0	0	0	0	0	0
