ROWID	_ImprintingType|INTEGER
805308541	2
805308542	2
805308946	2
805308947	2
805308612	2
805308613	2
805308614	2
805308615	2
805308616	2
805308668	2
805308798	2
805308799	2
805308800	2
805308801	2
805308802	2
805308803	2
805308804	2
805308805	2
805308806	2
805308807	2
805308808	2
805308809	2
805308810	2
805308811	2
805308812	2
805308813	2
805308814	2
805308815	2
805308816	2
805308851	2
805308885	2
805308886	2
805308887	2
805308896	2
805308897	2
805308898	2
805308899	2
805308900	2
805309021	2
805309022	2
805309023	2
805309024	2
805309025	2
805308950	2
805308951	2
805308952	2
805308953	2
805309069	4
805309070	4
805309071	4
805309072	4
805309073	4
805309074	4
805309075	4
805309076	4
805309077	4
805309078	4
805309079	4
805309080	4
805309081	4
805309082	4
805309083	4
805309084	4
805312295	4
805309103	2
805309104	2
805309105	2
805309106	2
805309107	2
805309108	2
805309109	2
805309110	2
805312296	2
805309186	2
805309187	2
805309189	2
805309254	2
805309256	2
805309270	2
805309301	2
805309316	2
805309329	2
805309330	2
805309331	2
805309332	2
805309333	2
805309334	2
805309335	2
805309336	2
805309337	2
805309338	2
805309339	2
805309340	2
805309341	2
805309342	2
805309343	2
805309344	2
805309345	2
805309346	2
805309347	2
805309348	2
805309349	2
805309350	2
805309351	2
805309352	2
805309353	2
805309354	2
805309355	2
805309356	2
805309390	2
805309391	2
805309392	2
805309408	2
805309409	2
805309410	2
805309411	2
805309412	2
805309413	2
805309414	2
805309415	2
805309416	2
805309417	2
805309418	2
805309419	2
805309420	2
805309421	2
805309422	2
805309423	2
805309424	2
805309425	2
805309426	2
805309427	2
805309428	2
805309429	2
805309430	2
805309431	2
805309432	2
805309433	2
805309434	2
805309435	2
805309516	2
805309525	2
805309526	2
805309537	2
805309538	2
805309539	2
805309540	2
805309541	2
805309542	2
805309543	2
805309544	2
805309545	2
805309546	2
805309547	2
805309548	2
805309549	2
805309550	2
805309551	2
805309552	2
805309553	2
805309554	2
805309555	2
805309556	2
805309557	2
805309558	2
805309559	2
805309560	2
805309561	2
805309562	2
805309563	2
805309564	2
805309565	2
805309566	2
805309567	2
805309568	2
805309569	2
805309570	2
805309571	2
805309572	2
805309573	2
805309574	2
805309594	2
805309595	2
805309596	2
805309597	2
805309598	2
805309599	2
805309600	2
805309601	2
805309602	2
805309603	2
805309604	2
805309605	2
805309606	2
805309607	2
805309608	2
805309609	2
805309610	2
805309611	2
805309612	2
805309613	2
805309614	2
805309615	2
805309616	2
805309617	2
805309618	2
805309619	2
805309620	2
805309621	2
805309622	2
805309623	2
805309624	2
805309625	2
805309626	2
805309627	2
805309628	2
805309629	2
805309630	2
805309631	2
805309632	2
805309633	2
805309634	2
805309635	2
805309636	2
805309637	2
805309638	2
805309639	2
805309640	2
805309641	2
805309642	2
805309643	2
805309644	2
805309645	2
805309646	2
805309647	2
805309648	2
805309649	2
805309650	2
805309651	2
805309652	2
805309653	2
805309654	2
805309655	2
805309656	2
805309657	2
805309658	2
805309659	2
805309660	2
805309661	2
805309662	2
805309663	2
805309664	2
805309665	2
805309666	2
805309667	2
805309668	2
805309669	2
805309670	2
805309671	2
805309672	2
805309673	2
805308149	2
805308150	2
805308151	2
805308152	2
805308153	2
805308154	2
805308155	2
805308156	2
805308157	2
805308158	2
805308159	2
805308160	2
805308161	2
805308162	2
805308163	2
805308164	2
805308165	2
805308166	2
805308167	2
805308168	2
805308169	2
805308170	2
805308171	2
805308172	2
805308173	2
805308174	2
805308175	2
805308176	2
805308177	2
805308178	2
805308179	2
805308180	2
805308181	2
805308182	2
805308183	2
805308910	2
805308911	2
805308912	2
805308913	2
805308914	2
805307611	2
805307612	2
805307613	2
805307614	2
805307615	2
805307616	2
805307617	2
805307618	2
805307619	2
805307620	2
805307621	2
805307622	2
805307623	2
805307624	2
805307625	2
805307626	2
805307627	2
805307628	2
805307629	2
805307630	2
805307631	2
805307632	2
805307633	2
805307634	2
805307635	2
805307636	2
805307637	2
805307638	2
805307639	2
805307640	2
805307606	2
805307607	2
805307608	2
805307609	2
805307610	2
805308904	2
805308905	2
805308906	2
805308907	2
805308908	2
805309740	2
805309741	2
805309793	2
805309811	4
805309812	4
805309813	2
805309814	2
805309815	2
805309816	2
805309817	2
805309818	2
805309824	2
805309825	2
805309826	2
805309827	2
805309828	2
805309830	2
805309831	2
805309832	2
805309833	2
805309834	2
805309836	2
805309837	2
805309838	2
805309839	2
805309840	2
805311856	2
805311857	2
805311858	2
805311859	2
805311860	2
805311861	2
805311862	2
805311863	2
805311864	2
805311865	2
805310017	2
805310051	2
805310075	2
805310077	2
805310116	2
805310095	2
805310191	2
805310080	2
805310081	2
805310188	2
805310200	2
805310201	2
805310202	2
805310260	2
805310287	2
805310317	2
805310353	2
805310442	2
805310474	2
805310486	2
805310487	2
805310604	2
805310636	2
805310637	2
805310638	2
805310639	2
805310640	2
805310641	2
805310642	2
805310643	2
805310644	2
805310645	2
805310646	2
805310647	2
805310648	2
805310649	2
805310650	2
805310651	2
805310652	2
805310653	2
805310654	2
805310655	2
805310656	2
805310657	2
805310658	2
805310659	2
805310660	2
805310661	2
805310662	2
805310663	2
805310759	2
805310839	2
805310840	2
805310841	2
805310842	2
805310843	2
805310844	2
805310845	2
805310846	2
805310847	2
805310848	2
805310849	2
805310850	2
805310851	2
805310852	2
805310853	2
805310854	2
805310855	2
805310856	2
805310857	2
805310858	2
805310859	2
805310860	2
805310861	2
805310862	2
805310863	2
805310864	2
805310865	2
805310866	2
805310867	2
805310868	2
805310869	2
805310870	2
805310871	2
805310872	2
805310873	2
805310874	2
805310875	2
805310876	2
805310877	2
805310878	2
805310879	2
805310880	2
805310881	2
805310882	2
805310883	2
805310884	2
805310885	2
805310886	2
805310887	2
805310888	2
805310889	2
805310890	2
805310891	2
805310892	2
805310893	2
805310894	2
805310895	2
805310896	2
805310897	2
805310898	2
805310899	2
805310900	2
805310901	2
805310902	2
805310903	2
805310904	2
805310905	2
805310906	2
805310907	2
805310908	2
805310909	2
805310910	2
805310911	2
805310912	2
805310913	2
805310914	2
805310915	2
805310916	2
805310917	2
805310918	2
805310919	2
805310920	2
805310921	2
805310922	2
805310923	2
805310924	2
805310925	2
805310926	2
805310927	2
805310928	2
805310938	2
805310939	2
805310940	2
805310941	2
805310942	2
805310943	2
805310944	2
805310945	2
805310946	2
805310947	2
805310948	2
805310949	2
805310950	2
805310951	2
805310952	2
805310953	2
805310954	2
805310955	2
805310956	2
805310957	2
805310958	2
805310959	2
805310960	2
805310961	2
805310962	2
805310963	2
805310964	2
805310965	2
805310966	2
805310967	2
805310968	2
805310969	2
805310970	2
805310971	2
805310972	2
805310973	2
805310974	2
805310975	2
805310976	2
805310977	2
805310978	2
805310979	2
805310980	2
805310981	2
805310982	2
805311002	2
805311003	2
805311004	2
805311005	2
805311006	2
805311007	2
805311008	2
805311009	2
805311010	2
805312725	2
805311011	4
805311012	4
805311013	4
805311014	4
805311015	4
805311016	4
805311017	4
805311018	4
805311019	4
805312726	4
805311025	2
805311071	2
805311072	2
805311073	2
805311074	2
805311075	2
805311076	2
805311077	2
805311078	2
805311079	2
805311080	2
805311081	2
805311082	2
805311083	2
805311084	2
805311085	2
805311086	2
805311087	2
805311088	2
805311089	2
805311090	2
805311091	2
805311092	2
805311093	2
805311094	2
805311095	2
805311096	2
805311097	2
805311098	2
805311099	2
805311100	2
805311101	2
805311102	2
805311103	2
805311104	2
805311105	2
805311106	2
805311107	2
805311108	4
805311115	2
805311116	4
805311191	2
805311263	2
805311264	2
805311278	2
805311279	2
805311280	2
805311281	2
805311282	2
805311283	2
805311284	2
805311285	2
805311286	2
805311887	2
805311888	2
805311889	2
805311890	2
805311891	2
805311892	2
805311302	2
805311338	2
805311344	2
805311348	2
805311366	2
805311409	2
805311432	2
805311368	2
805311544	2
805311545	2
805311575	2
805311602	2
805311623	2
805311896	2
805311915	2
805311916	2
805312174	2
805312175	2
805312176	2
805312177	2
805312178	2
805312179	2
805312180	2
805312181	2
805312182	2
805312183	4
805312184	4
805312185	4
805312186	4
805312187	4
805312188	4
805312189	4
805312190	4
805312204	2
805312274	2
805312309	2
805312310	4
805312311	2
805312312	2
805312313	2
805312314	2
805312323	2
805312326	2
805312330	2
805312422	2
805312506	2
805312507	2
805312508	2
805312509	2
805312510	2
805312670	2
805312671	2
805312672	2
805312673	2
805312674	2
805312675	2
805312676	2
805312677	2
805312678	2
805312679	2
805312511	2
805312512	2
805312513	2
805312514	2
805312515	2
805312517	2
805312518	2
805312519	2
805312520	2
805312521	2
805312523	2
805312524	2
805312525	2
805312526	2
805312527	2
805312528	2
805312529	2
805312530	2
805312688	2
805312706	2
805312795	2
805312904	2
805310673	2
805310674	2
805310675	2
805310676	2
805310677	2
805310685	1
805310686	1
805310687	1
805310688	1
805310689	1
805310690	1
805310691	1
805310692	1
805310693	1
805310694	1
805310695	1
805310696	1
805310697	1
805310698	1
805310699	1
805310700	1
805310701	1
805310702	1
805310703	1
805310704	1
805310705	1
805310706	1
805310707	1
805310708	1
805310709	1
805310710	1
805310711	1
805310712	1
805310713	1
805310714	1
805310715	1
805310716	1
805310717	1
805310718	1
805310719	1
805310720	1
805310721	1
805310722	1
805310723	1
805310724	1
805310725	1
805310726	1
805310727	1
805310728	1
805310729	1
805310730	1
805310731	1
805310732	1
805310733	1
805310734	1
805310735	1
805310736	1
805310737	1
805310738	1
805310739	1
805310740	1
805310741	1
805310742	1
1073762477	2
1073762478	2
1073767097	2
1073769791	2
1073769792	2
1073772144	2
1073775066	2
1073777362	2
1073777363	2
1073777364	2
1073785993	2
1073789341	2
1073791263	2
1073795532	2
1073797365	2
1073800159	2
1073801177	2
1073805446	2
1073810530	2
1073813890	2
1073813891	2
1073813892	2
1073813893	2
1073813894	2
1073813895	2
1073813896	2
1073813897	2
1073813898	2
1073813899	2
1073813900	2
1073813901	2
1073813902	2
1073813903	2
1073813904	2
1073813905	2
1073813906	2
1073813907	2
1073813908	2
1073813909	2
1073813910	2
1073813911	2
1073813912	2
1073813913	2
1073813914	2
1073813915	2
1073813916	2
1073813917	2
1073880530	2
1073881588	2
1073883281	2
1073886356	2
1073887188	2
1073888280	2
1073888431	2
1073890777	2
1073891277	2
1073893036	2
1073893802	2
1073895522	2
1073895530	2
1073896556	2
1073896624	2
1073898121	2
1073898879	2
1073899326	2
1073900518	2
1073901479	2
1073901804	2
1073902091	2
1073903022	2
1073903023	2
1073904002	2
1073904003	2
1073905602	2
1073905603	2
1073905604	2
1073905605	2
1073906684	2
1073908020	2
1073908376	2
1073908737	2
1073909918	2
1073911486	2
1073912175	2
1073912469	2
1073912830	2
1073913044	2
1073913298	2
1073914345	2
