ROWID	_UseCompound|BOOLEAN	_UseDesign|BOOLEAN	_sort|INTEGER
1073897746	true	false	0
1073897747	true	false	0
1073897748	true	false	0
1073897749	true	false	0
1073897750	true	false	0
1073897751	true	false	0
1073897752	true	false	0
1073897753	true	false	0
1073897754	true	false	0
1073897755	true	false	0
1073897756	true	false	0
1073897757	true	false	0
1073897758	true	false	0
1073897759	true	false	0
1073897760	true	false	0
1073897761	true	false	0
1073897762	true	false	0
1073897763	true	false	0
1073897764	true	false	0
1073897765	true	false	0
1073897766	true	false	0
1073897767	true	false	0
1073897768	true	false	0
1073897769	true	false	0
1073897770	true	false	0
1073897771	true	false	0
1073897772	true	false	0
1073897773	true	false	0
1073897774	true	false	0
1073897775	true	false	0
1073897776	true	false	0
1073897777	true	false	0
1073918917	true	false	0
1073918918	true	false	0
1073918919	true	false	0
1073918920	true	false	0
1073918921	true	false	0
1073918922	true	false	0
1073918923	true	false	0
1073918924	true	false	0
1073918925	true	false	0
1073918926	true	false	0
1073896889	true	false	0
1073896890	true	false	0
1073896891	true	false	0
1073896892	true	false	0
1073896893	true	false	0
1073896894	true	false	0
1073896895	true	false	0
1073896896	true	false	0
1073896897	true	false	0
1073896898	true	false	0
1073896899	true	false	0
1073896900	true	false	0
1073896901	true	false	0
1073896902	true	false	0
1073896903	true	false	0
1073896904	true	false	0
1073896905	true	false	0
1073896906	true	false	0
1073896907	true	false	0
1073896908	true	false	0
1073896909	true	false	0
1073896910	true	false	0
1073896911	true	false	0
1073896912	true	false	0
1073896913	true	false	0
1073896914	true	false	0
1073896915	true	false	0
1073896916	true	false	0
1073896917	true	false	0
1073896918	true	false	0
1073896919	true	false	0
1073896920	true	false	0
1073896921	true	false	0
1073896922	true	false	0
1073896923	true	false	0
1073896924	true	false	0
1073896925	true	false	0
1073896926	true	false	0
1073896927	true	false	0
1073896928	true	false	0
1073896929	true	false	0
1073896930	true	false	0
1073896931	true	false	0
1073896932	true	false	0
1073896933	true	false	0
1073896934	true	false	0
1073896935	true	false	0
1073896936	true	false	0
1073896937	true	false	0
1073896938	true	false	0
1073896939	true	false	0
1073896940	true	false	0
1073896941	true	false	0
1073896942	true	false	0
1073896943	true	false	0
1073896944	true	false	0
1073896945	true	false	0
1073896946	true	false	0
1073896947	true	false	0
1073896948	true	false	0
1073896949	true	false	0
1073896950	true	false	0
1073896951	true	false	0
1073896952	true	false	0
1073896953	true	false	0
1073896954	true	false	0
1073896955	true	false	0
1073896956	true	false	0
1073896957	true	false	0
1073896958	true	false	0
1073896959	true	false	0
1073896960	true	false	0
1073896961	true	false	0
1073896962	true	false	0
1073896963	true	false	0
1073896964	true	false	0
1073896965	true	false	0
1073896966	true	false	0
1073896967	true	false	0
1073896968	true	false	0
1073896969	true	false	0
1073896970	true	false	0
1073896971	true	false	0
1073896972	true	false	0
1073896973	true	false	0
1073896974	true	false	0
1073896975	true	false	0
1073896976	true	false	0
1073896977	true	false	0
1073896978	true	false	0
1073896979	true	false	0
1073896980	true	false	0
1073896981	true	false	0
1073896982	true	false	0
1073896983	true	false	0
1073896984	true	false	0
1073896985	true	false	0
1073896986	true	false	0
1073896987	true	false	0
1073896988	true	false	0
1073896989	true	false	0
1073896990	true	false	0
1073896991	true	false	0
1073896992	true	false	0
1073896993	true	false	0
1073896994	true	false	0
1073896995	true	false	0
1073896996	true	false	0
1073896997	true	false	0
1073896998	true	false	0
1073896999	true	false	0
1073897000	true	false	0
1073897001	true	false	0
1073897002	true	false	0
1073897003	true	false	0
1073897004	true	false	0
1073897005	true	false	0
1073897006	true	false	0
1073897007	true	false	0
1073897008	true	false	0
1073897009	true	false	0
1073897010	true	false	0
1073897011	true	false	0
1073897012	true	false	0
1073897013	true	false	0
1073897014	true	false	0
1073897015	true	false	0
1073897016	true	false	0
1073897017	true	false	0
1073897018	true	false	0
1073897019	true	false	0
1073897020	true	false	0
1073897021	true	false	0
1073897022	true	false	0
1073897023	true	false	0
1073895980	true	false	0
1073895981	true	false	0
1073895982	true	false	0
1073895983	true	false	0
1073895984	true	false	0
1073895985	true	false	0
1073895986	true	false	0
1073895987	true	false	0
1073895988	true	false	0
1073895989	true	false	0
1073895990	true	false	0
1073895991	true	false	0
1073895992	true	false	0
1073895993	true	false	0
1073895994	true	false	0
1073895995	true	false	0
1073895996	true	false	0
1073895997	true	false	0
1073895998	true	false	0
1073895999	true	false	0
1073896000	true	false	0
1073896001	true	false	0
1073896002	true	false	0
1073896003	true	false	0
1073896004	true	false	0
1073896005	true	false	0
1073896006	true	false	0
1073896007	true	false	0
1073896008	true	false	0
1073896009	true	false	0
1073896010	true	false	0
1073896011	true	false	0
1073896012	true	false	0
1073896013	true	false	0
1073896014	true	false	0
1073896015	true	false	0
1073896016	true	false	0
1073896017	true	false	0
1073896018	true	false	0
1073896019	true	false	0
1073896020	true	false	0
1073896021	true	false	0
1073896022	true	false	0
1073896023	true	false	0
1073896024	true	false	0
1073896025	true	false	0
1073896026	true	false	0
1073896027	true	false	0
1073896028	true	false	0
1073896029	true	false	0
1073896030	true	false	0
1073896031	true	false	0
1073896032	true	false	0
1073896033	true	false	0
1073896034	true	false	0
1073896035	true	false	0
1073896036	true	false	0
1073896037	true	false	0
1073896038	true	false	0
1073896039	true	false	0
1073896040	true	false	0
1073896041	true	false	0
1073896042	true	false	0
1073896043	true	false	0
1073896044	true	false	0
1073896045	true	false	0
1073896046	true	false	0
1073896047	true	false	0
1073896048	true	false	0
1073896049	true	false	0
1073896050	true	false	0
1073896051	true	false	0
1073896052	true	false	0
1073896053	true	false	0
1073896054	true	false	0
1073896055	true	false	0
1073896056	true	false	0
1073896057	true	false	0
1073896058	true	false	0
1073896059	true	false	0
1073896060	true	false	0
1073896061	true	false	0
1073896062	true	false	0
1073896063	true	false	0
1073896064	true	false	0
1073896065	true	false	0
1073896066	true	false	0
1073896067	true	false	0
1073896068	true	false	0
1073896069	true	false	0
1073896070	true	false	0
1073896071	true	false	0
1073896072	true	false	0
1073896073	true	false	0
1073896074	true	false	0
1073896075	true	false	0
1073896076	true	false	0
1073896077	true	false	0
1073896078	true	false	0
1073896079	true	false	0
1073896080	true	false	0
1073896081	true	false	0
1073896082	true	false	0
1073896083	true	false	0
1073896084	true	false	0
1073896085	true	false	0
1073896086	true	false	0
1073896087	true	false	0
1073896088	true	false	0
1073896089	true	false	0
1073896090	true	false	0
1073896091	true	false	0
1073896092	true	false	0
1073896093	true	false	0
1073896094	true	false	0
1073896095	true	false	0
1073896096	true	false	0
1073896097	true	false	0
1073896098	true	false	0
1073896099	true	false	0
1073896100	true	false	0
1073896101	true	false	0
1073896102	true	false	0
1073896103	true	false	0
1073896104	true	false	0
1073896105	true	false	0
1073896106	true	false	0
1073896107	true	false	0
1073896108	true	false	0
1073896109	true	false	0
1073896110	true	false	0
1073896111	true	false	0
1073896112	true	false	0
1073896113	true	false	0
1073896114	true	false	0
1073893914	true	false	0
1073893915	true	false	0
1073893916	true	false	0
1073893917	true	false	0
1073893918	true	false	0
1073893919	true	false	0
1073893920	true	false	0
1073893921	true	false	0
1073893922	true	false	0
1073893923	true	false	0
1073893924	true	false	0
1073893925	true	false	0
1073893926	true	false	0
1073893927	true	false	0
1073893928	true	false	0
1073893929	true	false	0
1073893930	true	false	0
1073893931	true	false	0
1073893932	true	false	0
1073893933	true	false	0
1073893934	true	false	0
1073893935	true	false	0
1073893936	true	false	0
1073893937	true	false	0
1073893938	true	false	0
1073893939	true	false	0
1073893940	true	false	0
1073893941	true	false	0
1073893942	true	false	0
1073893943	true	false	0
1073893944	true	false	0
1073893945	true	false	0
1073893946	true	false	0
1073893947	true	false	0
1073893948	true	false	0
1073893949	true	false	0
1073893950	true	false	0
1073893951	true	false	0
1073893952	true	false	0
1073893953	true	false	0
1073893954	true	false	0
1073893955	true	false	0
1073893956	true	false	0
1073893957	true	false	0
1073893958	true	false	0
1073893959	true	false	0
1073893960	true	false	0
1073893961	true	false	0
1073893962	true	false	0
1073893963	true	false	0
1073893964	true	false	0
1073893965	true	false	0
1073893966	true	false	0
1073893967	true	false	0
1073893968	true	false	0
1073893969	true	false	0
1073893970	true	false	0
1073893971	true	false	0
1073893972	true	false	0
1073893973	true	false	0
1073893974	true	false	0
1073893975	true	false	0
1073893976	true	false	0
1073893977	true	false	0
1073893978	true	false	0
1073893979	true	false	0
1073893980	true	false	0
1073893981	true	false	0
1073893982	true	false	0
1073893983	true	false	0
1073893984	true	false	0
1073893985	true	false	0
1073893986	true	false	0
1073893987	true	false	0
1073893988	true	false	0
1073893989	true	false	0
1073893990	true	false	0
1073893991	true	false	0
1073893992	true	false	0
1073893993	true	false	0
1073893994	true	false	0
1073893995	true	false	0
1073893996	true	false	0
1073893997	true	false	0
1073893998	true	false	0
1073893999	true	false	0
1073894000	true	false	0
1073894001	true	false	0
1073894002	true	false	0
1073894003	true	false	0
1073920088	true	false	0
1073920089	true	false	0
1073920090	true	false	0
1073920091	true	false	0
1073920092	true	false	0
1073920093	true	false	0
1073920094	true	false	0
1073920095	true	false	0
1073920096	true	false	0
1073920097	true	false	0
1073893211	true	false	0
1073893212	true	false	0
1073893213	true	false	0
1073893214	true	false	0
1073893215	true	false	0
1073893216	true	false	0
1073893217	true	false	0
1073893218	true	false	0
1073893219	true	false	0
1073893220	true	false	0
1073893221	true	false	0
1073893222	true	false	0
1073893223	true	false	0
1073893224	true	false	0
1073893225	true	false	0
1073893226	true	false	0
1073893227	true	false	0
1073893228	true	false	0
1073893229	true	false	0
1073893230	true	false	0
1073893231	true	false	0
1073893232	true	false	0
1073893233	true	false	0
1073893234	true	false	0
1073893235	true	false	0
1073893236	true	false	0
1073893237	true	false	0
1073893238	true	false	0
1073893239	true	false	0
1073893240	true	false	0
1073893241	true	false	0
1073893242	true	false	0
1073893243	true	false	0
1073893244	true	false	0
1073893245	true	false	0
1073893246	true	false	0
1073893247	true	false	0
1073893248	true	false	0
1073893249	true	false	0
1073893250	true	false	0
1073893251	true	false	0
1073893252	true	false	0
1073893253	true	false	0
1073893254	true	false	0
1073893255	true	false	0
1073893256	true	false	0
1073893257	true	false	0
1073893258	true	false	0
1073893259	true	false	0
1073893260	true	false	0
1073893261	true	false	0
1073893262	true	false	0
1073893263	true	false	0
1073893264	true	false	0
1073893265	true	false	0
1073893266	true	false	0
1073893267	true	false	0
1073893268	true	false	0
1073893269	true	false	0
1073893270	true	false	0
1073893271	true	false	0
1073893272	true	false	0
1073893273	true	false	0
1073893274	true	false	0
1073893275	true	false	0
1073893276	true	false	0
1073893277	true	false	0
1073893278	true	false	0
1073893279	true	false	0
1073893280	true	false	0
1073893281	true	false	0
1073893282	true	false	0
1073893283	true	false	0
1073893284	true	false	0
1073893285	true	false	0
1073893286	true	false	0
1073893287	true	false	0
1073893288	true	false	0
1073893289	true	false	0
1073893290	true	false	0
1073893291	true	false	0
1073893292	true	false	0
1073893293	true	false	0
1073893294	true	false	0
1073893295	true	false	0
1073893296	true	false	0
1073893297	true	false	0
1073893298	true	false	0
1073893299	true	false	0
1073893300	true	false	0
1073893301	true	false	0
1073893302	true	false	0
1073893303	true	false	0
1073893304	true	false	0
1073893305	true	false	0
1073893306	true	false	0
1073893307	true	false	0
1073893308	true	false	0
1073893309	true	false	0
1073893310	true	false	0
1073893311	true	false	0
1073893312	true	false	0
1073893313	true	false	0
1073893314	true	false	0
1073893315	true	false	0
1073893316	true	false	0
1073893317	true	false	0
1073893318	true	false	0
1073893319	true	false	0
1073893320	true	false	0
1073893321	true	false	0
1073893322	true	false	0
1073893323	true	false	0
1073893324	true	false	0
1073893325	true	false	0
1073893326	true	false	0
1073893327	true	false	0
1073893328	true	false	0
1073893329	true	false	0
1073893330	true	false	0
1073893331	true	false	0
1073893332	true	false	0
1073893333	true	false	0
1073893334	true	false	0
1073893335	true	false	0
1073893336	true	false	0
1073893337	true	false	0
1073893338	true	false	0
1073893339	true	false	0
1073893340	true	false	0
1073893341	true	false	0
1073893342	true	false	0
1073893343	true	false	0
1073893344	true	false	0
1073893345	true	false	0
1073892446	true	false	0
1073892447	true	false	0
1073892448	true	false	0
1073892449	true	false	0
1073892450	true	false	0
1073892451	true	false	0
1073892452	true	false	0
1073892453	true	false	0
1073892454	true	false	0
1073892455	true	false	0
1073892456	true	false	0
1073892457	true	false	0
1073892458	true	false	0
1073892459	true	false	0
1073892460	true	false	0
1073892461	true	false	0
1073892462	true	false	0
1073892463	true	false	0
1073892464	true	false	0
1073892465	true	false	0
1073892466	true	false	0
1073892467	true	false	0
1073892468	true	false	0
1073892469	true	false	0
1073892470	true	false	0
1073892471	true	false	0
1073892472	true	false	0
1073892473	true	false	0
1073892474	true	false	0
1073892475	true	false	0
1073892476	true	false	0
1073892477	true	false	0
1073892478	true	false	0
1073892479	true	false	0
1073892480	true	false	0
1073892481	true	false	0
1073892482	true	false	0
1073892483	true	false	0
1073892484	true	false	0
1073892485	true	false	0
1073892486	true	false	0
1073892487	true	false	0
1073892488	true	false	0
1073892489	true	false	0
1073892490	true	false	0
1073892491	true	false	0
1073892492	true	false	0
1073892493	true	false	0
1073892494	true	false	0
1073892495	true	false	0
1073892496	true	false	0
1073892497	true	false	0
1073892498	true	false	0
1073892499	true	false	0
1073892500	true	false	0
1073892501	true	false	0
1073892502	true	false	0
1073892503	true	false	0
1073892504	true	false	0
1073892505	true	false	0
1073892506	true	false	0
1073892507	true	false	0
1073892508	true	false	0
1073892509	true	false	0
1073892510	true	false	0
1073892511	true	false	0
1073892512	true	false	0
1073892513	true	false	0
1073892514	true	false	0
1073892515	true	false	0
1073892516	true	false	0
1073892517	true	false	0
1073892518	true	false	0
1073892519	true	false	0
1073892520	true	false	0
1073892521	true	false	0
1073892522	true	false	0
1073892523	true	false	0
1073892524	true	false	0
1073892525	true	false	0
1073892526	true	false	0
1073892527	true	false	0
1073892528	true	false	0
1073892529	true	false	0
1073892530	true	false	0
1073892531	true	false	0
1073892532	true	false	0
1073892533	true	false	0
1073892534	true	false	0
1073892535	true	false	0
1073892536	true	false	0
1073892537	true	false	0
1073892538	true	false	0
1073892539	true	false	0
1073892540	true	false	0
1073892541	true	false	0
1073892542	true	false	0
1073892543	true	false	0
1073892544	true	false	0
1073892545	true	false	0
1073892546	true	false	0
1073892547	true	false	0
1073892548	true	false	0
1073892549	true	false	0
1073892550	true	false	0
1073892551	true	false	0
1073892552	true	false	0
1073892553	true	false	0
1073892554	true	false	0
1073892555	true	false	0
1073892556	true	false	0
1073892557	true	false	0
1073892558	true	false	0
1073892559	true	false	0
1073892560	true	false	0
1073892561	true	false	0
1073892562	true	false	0
1073892563	true	false	0
1073892564	true	false	0
1073892565	true	false	0
1073892566	true	false	0
1073892567	true	false	0
1073892568	true	false	0
1073892569	true	false	0
1073892570	true	false	0
1073892571	true	false	0
1073892572	true	false	0
1073892573	true	false	0
1073892574	true	false	0
1073892575	true	false	0
1073892576	true	false	0
1073892577	true	false	0
1073892578	true	false	0
1073892579	true	false	0
1073892580	true	false	0
1073892191	true	false	0
1073892192	false	false	0
1073892193	true	false	0
1073892194	false	false	0
1073892195	true	false	0
1073892196	false	false	0
1073892197	true	false	0
1073892198	false	false	0
1073892199	true	false	0
1073892200	false	false	0
1073892201	true	false	0
1073892202	false	false	0
1073892203	true	false	0
1073892204	false	false	0
1073892205	true	false	0
1073892206	false	false	0
1073892207	true	false	0
1073892208	false	false	0
1073892209	true	false	0
1073892210	false	false	0
1073892211	true	false	0
1073892212	false	false	0
1073892213	true	false	0
1073892214	false	false	0
1073892215	true	false	0
1073892216	false	false	0
1073892217	true	false	0
1073892218	false	false	0
1073892219	true	false	0
1073892220	false	false	0
1073892221	true	false	0
1073892222	false	false	0
1073892223	true	false	0
1073892224	false	false	0
1073892225	true	false	0
1073892226	false	false	0
1073892227	true	false	0
1073892228	false	false	0
1073892229	true	false	0
1073892230	false	false	0
1073892231	true	false	0
1073892232	false	false	0
1073892233	true	false	0
1073892234	false	false	0
1073892235	true	false	0
1073892236	false	false	0
1073892237	true	false	0
1073892238	false	false	0
1073892239	true	false	0
1073892240	false	false	0
1073892241	true	false	0
1073892242	false	false	0
1073892243	true	false	0
1073892244	false	false	0
1073891289	true	false	0
1073891290	true	false	0
1073891291	true	false	0
1073891292	true	false	0
1073891293	true	false	0
1073891294	true	false	0
1073891295	true	false	0
1073891296	true	false	0
1073891297	true	false	0
1073891298	true	false	0
1073891299	true	false	0
1073891300	true	false	0
1073891301	true	false	0
1073891302	true	false	0
1073891303	true	false	0
1073891304	true	false	0
1073891305	true	false	0
1073891306	true	false	0
1073891307	true	false	0
1073891308	true	false	0
1073891309	true	false	0
1073891310	true	false	0
1073891311	true	false	0
1073891312	true	false	0
1073891313	true	false	0
1073891314	true	false	0
1073891315	true	false	0
1073891316	true	false	0
1073891317	true	false	0
1073891318	true	false	0
1073891319	true	false	0
1073891320	true	false	0
1073891321	true	false	0
1073891322	true	false	0
1073891323	true	false	0
1073891324	true	false	0
1073891325	true	false	0
1073891326	true	false	0
1073891327	true	false	0
1073891328	true	false	0
1073891329	true	false	0
1073891330	true	false	0
1073891331	true	false	0
1073891332	true	false	0
1073891333	true	false	0
1073891334	true	false	0
1073891335	true	false	0
1073891336	true	false	0
1073891337	true	false	0
1073891338	true	false	0
1073891339	true	false	0
1073891340	true	false	0
1073891341	true	false	0
1073891342	true	false	0
1073891343	true	false	0
1073891344	true	false	0
1073891345	true	false	0
1073891346	true	false	0
1073891347	true	false	0
1073891348	true	false	0
1073891349	true	false	0
1073891350	true	false	0
1073891351	true	false	0
1073891352	true	false	0
1073891353	true	false	0
1073891354	true	false	0
1073891355	true	false	0
1073891356	true	false	0
1073891357	true	false	0
1073891358	true	false	0
1073891359	true	false	0
1073891360	true	false	0
1073891361	true	false	0
1073891362	true	false	0
1073891363	true	false	0
1073891364	true	false	0
1073891365	true	false	0
1073891366	true	false	0
1073891367	true	false	0
1073891368	true	false	0
1073891369	true	false	0
1073891370	true	false	0
1073891371	true	false	0
1073891372	true	false	0
1073891373	true	false	0
1073891374	true	false	0
1073891375	true	false	0
1073891376	true	false	0
1073891377	true	false	0
1073891378	true	false	0
1073891379	true	false	0
1073891380	true	false	0
1073891381	true	false	0
1073891382	true	false	0
1073891383	true	false	0
1073891384	true	false	0
1073891385	true	false	0
1073891386	true	false	0
1073891387	true	false	0
1073891388	true	false	0
1073891389	true	false	0
1073891390	true	false	0
1073891391	true	false	0
1073891392	true	false	0
1073891393	true	false	0
1073891394	true	false	0
1073891395	true	false	0
1073891396	true	false	0
1073891397	true	false	0
1073891398	true	false	0
1073891399	true	false	0
1073891400	true	false	0
1073891401	true	false	0
1073891402	true	false	0
1073891403	true	false	0
1073891404	true	false	0
1073891405	true	false	0
1073891406	true	false	0
1073891407	true	false	0
1073891408	true	false	0
1073891409	true	false	0
1073891410	true	false	0
1073891411	true	false	0
1073891412	true	false	0
1073891413	true	false	0
1073891414	true	false	0
1073891415	true	false	0
1073891416	true	false	0
1073891417	true	false	0
1073891418	true	false	0
1073891419	true	false	0
1073891420	true	false	0
1073891421	true	false	0
1073891422	true	false	0
1073891423	true	false	0
1073920515	true	false	0
1073920516	true	false	0
1073920517	true	false	0
1073920518	true	false	0
1073920519	true	false	0
1073920520	true	false	0
1073920521	true	false	0
1073920522	true	false	0
1073920523	true	false	0
1073920524	true	false	0
1073920525	true	false	0
1073920526	true	false	0
1073920527	true	false	0
1073920528	true	false	0
1073920529	true	false	0
1073889428	true	false	0
1073889429	true	false	0
1073889430	true	false	0
1073889431	true	false	0
1073889432	true	false	0
1073889433	true	false	0
1073889434	true	false	0
1073889435	true	false	0
1073889436	true	false	0
1073889437	true	false	0
1073889438	true	false	0
1073889439	true	false	0
1073889440	true	false	0
1073889441	true	false	0
1073889442	true	false	0
1073889443	true	false	0
1073889444	true	false	0
1073889445	true	false	0
1073889446	true	false	0
1073889447	true	false	0
1073889448	true	false	0
1073889449	true	false	0
1073889450	true	false	0
1073889451	true	false	0
1073889452	true	false	0
1073889453	true	false	0
1073889454	true	false	0
1073889455	true	false	0
1073889456	true	false	0
1073889457	true	false	0
1073889458	true	false	0
1073889459	true	false	0
1073889460	true	false	0
1073889461	true	false	0
1073889462	true	false	0
1073889463	true	false	0
1073889464	true	false	0
1073889465	true	false	0
1073889466	true	false	0
1073889467	true	false	0
1073889468	true	false	0
1073889469	true	false	0
1073889470	true	false	0
1073889471	true	false	0
1073889472	true	false	0
1073889473	true	false	0
1073889474	true	false	0
1073889475	true	false	0
1073889476	true	false	0
1073889477	true	false	0
1073889478	true	false	0
1073889479	true	false	0
1073889480	true	false	0
1073889481	true	false	0
1073889482	true	false	0
1073889483	true	false	0
1073889484	true	false	0
1073889485	true	false	0
1073889486	true	false	0
1073889487	true	false	0
1073889488	true	false	0
1073889489	true	false	0
1073889490	true	false	0
1073889491	true	false	0
1073889492	true	false	0
1073889493	true	false	0
1073889494	true	false	0
1073889495	true	false	0
1073889496	true	false	0
1073889497	true	false	0
1073889498	true	false	0
1073889499	true	false	0
1073889500	true	false	0
1073889501	true	false	0
1073889502	true	false	0
1073889503	true	false	0
1073889504	true	false	0
1073889505	true	false	0
1073889506	true	false	0
1073889507	true	false	0
1073889508	true	false	0
1073889509	true	false	0
1073889510	true	false	0
1073889511	true	false	0
1073889512	true	false	0
1073889513	true	false	0
1073889514	true	false	0
1073889515	true	false	0
1073889516	true	false	0
1073889517	true	false	0
1073889518	true	false	0
1073889519	true	false	0
1073889520	true	false	0
1073889521	true	false	0
1073889522	true	false	0
1073889523	true	false	0
1073889524	true	false	0
1073889525	true	false	0
1073889526	true	false	0
1073889527	true	false	0
1073889528	true	false	0
1073889529	true	false	0
1073889530	true	false	0
1073889531	true	false	0
1073889532	true	false	0
1073889533	true	false	0
1073889534	true	false	0
1073889535	true	false	0
1073889536	true	false	0
1073889537	true	false	0
1073889538	true	false	0
1073889539	true	false	0
1073889540	true	false	0
1073889541	true	false	0
1073889542	true	false	0
1073889543	true	false	0
1073889544	true	false	0
1073889545	true	false	0
1073889546	true	false	0
1073889547	true	false	0
1073889548	true	false	0
1073889549	true	false	0
1073889550	true	false	0
1073889551	true	false	0
1073889552	true	false	0
1073889553	true	false	0
1073889554	true	false	0
1073889555	true	false	0
1073889556	true	false	0
1073889557	true	false	0
1073889558	true	false	0
1073889559	true	false	0
1073889560	true	false	0
1073889561	true	false	0
1073889562	true	false	0
1073888850	true	false	0
1073888851	true	false	0
1073888852	true	false	0
1073888853	true	false	0
1073888854	true	false	0
1073888855	true	false	0
1073888856	true	false	0
1073888857	true	false	0
1073888858	true	false	0
1073888859	true	false	0
1073888860	true	false	0
1073888861	true	false	0
1073888862	true	false	0
1073888863	true	false	0
1073888864	true	false	0
1073888865	true	false	0
1073888866	true	false	0
1073888867	true	false	0
1073888868	true	false	0
1073888869	true	false	0
1073888870	true	false	0
1073888871	true	false	0
1073888872	true	false	0
1073888873	true	false	0
1073888874	true	false	0
1073888875	true	false	0
1073888876	true	false	0
1073888877	true	false	0
1073888878	true	false	0
1073888879	true	false	0
1073888880	true	false	0
1073888881	true	false	0
1073888882	true	false	0
1073888883	true	false	0
1073888884	true	false	0
