ROWID	_DropGroupID|INTEGER	_FTGBoostFlag|BOOLEAN	_Difficulty|INTEGER	_ExDifficulty|INTEGER	_DropID|INTEGER	_Expectation|DOUBLE	_PropertyDrop|BOOLEAN	_MinLevel|INTEGER	_MaxLevel|INTEGER	_PropertyDropCopy|BOOLEAN
117191695	10025	true	4	0	12058	1.0	true	0	0	false
117191696	10026	true	4	0	12059	1.0	true	0	0	false
117191697	10027	true	4	0	12060	1.0	true	0	0	false
117191698	10599	true	4	0	12061	1.0	true	0	0	false
117192305	10599	true	4	10	12390	0.007	true	0	0	false
117192274	10599	true	4	11	12390	0.007	true	0	0	false
117192275	10599	true	4	12	12390	0.007	true	0	0	false
117192276	10599	true	4	13	12390	0.007	true	0	0	false
117192277	10599	true	4	14	12390	0.007	true	0	0	false
117192278	10599	true	4	15	12390	0.007	true	0	0	false
117192279	10599	true	4	16	12390	0.007	true	0	0	false
117192280	10599	true	4	17	12390	0.007	true	0	0	false
117192281	10599	true	4	18	12390	0.007	true	0	0	false
117192282	10599	true	4	19	12390	0.007	true	0	0	false
117192283	10599	true	4	20	12390	0.007	true	0	0	false
117192284	10599	true	4	21	12390	0.007	true	0	0	false
117193956	10599	true	4	22	12390	0.007	true	0	0	false
117191699	10600	true	4	0	12062	1.0	true	0	0	false
117191700	10601	true	4	0	12063	1.0	true	0	0	false
117191701	10602	true	4	0	12064	1.0	true	0	0	false
117191702	12054	true	4	0	12065	1.0	true	0	0	false
117191703	12055	true	4	0	12066	1.0	true	0	0	false
117191704	12056	true	4	0	12067	1.0	true	0	0	false
117191771	12545	true	4	0	12546	1.0	true	0	0	false
117192579	12545	true	4	10	12547	0.0035	true	0	0	false
117192580	12545	true	4	11	12547	0.0035	true	0	0	false
117192581	12545	true	4	12	12547	0.0035	true	0	0	false
117192582	12545	true	4	13	12547	0.0035	true	0	0	false
117192583	12545	true	4	14	12547	0.0035	true	0	0	false
117192584	12545	true	4	15	12547	0.0035	true	0	0	false
117192585	12545	true	4	16	12547	0.0035	true	0	0	false
117192586	12545	true	4	17	12547	0.0035	true	0	0	false
117192587	12545	true	4	18	12547	0.0035	true	0	0	false
117192588	12545	true	4	19	12547	0.0035	true	0	0	false
117192589	12545	true	4	20	12547	0.0035	true	0	0	false
117192590	12545	true	4	21	12547	0.0035	true	0	0	false
117193957	12545	true	4	22	12547	0.0035	true	0	0	false
117191182	117191183	false	4	0	11663	1.0	false	0	0	false
117192595	117191144	false	4	0	12712	1.0	true	0	0	false
117192599	117191144	false	4	5	12994	0.008356776	true	95	95	false
117192600	117191144	false	4	6	12995	0.013405842	true	95	95	false
117192601	117191144	false	4	7	12996	0.02151553	true	95	95	false
117192602	117191144	false	4	8	12997	0.03454703	true	95	95	false
117192603	117191144	false	4	9	12998	0.055496812	true	95	95	false
117192604	117191144	false	4	10	12999	0.0891911	true	95	95	false
117192605	117191144	false	4	11	13000	0.1434064	true	95	95	false
117192606	117191144	false	4	12	13001	0.23067807	true	95	95	false
117192607	117191144	false	4	13	13002	0.3712202	true	95	95	false
117192608	117191144	false	4	14	13003	0.5976422	true	95	95	false
117192609	117191144	false	4	15	13004	0.9625685	true	95	95	false
117192610	117191144	false	4	16	13005	1.0	true	95	95	false
117192611	117191144	false	4	17	13006	1.0	true	95	95	false
117192612	117191144	false	4	18	13007	1.0	true	95	95	false
117192613	117191144	false	4	19	13008	1.0	true	95	95	false
117192614	117191144	false	4	20	13009	1.0	true	95	95	false
117192615	117191144	false	4	21	13010	1.0	true	95	95	false
117192616	117191144	false	4	5	13020	2.38765E-4	true	95	95	false
117192617	117191144	false	4	6	13021	3.83024E-4	true	95	95	false
117192618	117191144	false	4	7	13022	6.14729E-4	true	95	95	false
117192619	117191144	false	4	8	13023	9.87058E-4	true	95	95	false
117192620	117191144	false	4	9	13024	0.001585623	true	95	95	false
117192621	117191144	false	4	10	13025	0.002548317	true	95	95	false
117192622	117191144	false	4	11	13026	0.004097326	true	95	95	false
117192623	117191144	false	4	12	13027	0.006590801	true	95	95	false
117192625	117191144	false	4	13	13028	0.010606291	true	95	95	false
117192626	117191144	false	4	14	13029	0.01707549	true	95	95	false
117192627	117191144	false	4	15	13030	0.027501957	true	95	95	false
117192628	117191144	false	4	16	13031	0.044313	true	95	95	false
117192629	117191144	false	4	17	13032	0.071428575	true	95	95	false
117192630	117191144	false	4	18	13033	0.11518133	true	95	95	false
117192631	117191144	false	4	19	13034	0.185805	true	95	95	false
117192632	117191144	false	4	20	13035	0.2998428	true	95	95	false
117192633	117191144	false	4	21	13036	0.4840458	true	95	95	false
117192634	117191144	false	4	5	13070	4.579E-6	false	95	95	false
117192635	117191144	false	4	6	13071	7.345E-6	false	95	95	false
117192636	117191144	false	4	7	13072	1.1789E-5	false	95	95	false
117192637	117191144	false	4	8	13073	1.8929E-5	false	95	95	false
117192638	117191144	false	4	9	13074	3.0409E-5	false	95	95	false
117192639	117191144	false	4	10	13075	4.8871E-5	false	95	95	false
117192640	117191144	false	4	11	13076	7.8578E-5	false	95	95	false
117192641	117191144	false	4	12	13077	1.26398E-4	false	95	95	false
117192642	117191144	false	4	13	13078	2.03408E-4	false	95	95	false
117192643	117191144	false	4	14	13079	3.27475E-4	false	95	95	false
117192644	117191144	false	4	15	13080	5.27434E-4	false	95	95	false
117192645	117191144	false	4	16	13081	8.49838E-4	false	95	95	false
117192646	117191144	false	4	17	13082	0.001369863	false	95	95	false
117192647	117191144	false	4	18	13083	0.002208957	false	95	95	false
117192648	117191144	false	4	19	13084	0.003563383	false	95	95	false
117192649	117191144	false	4	20	13085	0.005750409	false	95	95	false
117192650	117191144	false	4	21	13086	0.00928307	false	95	95	false
117192769	117192846	false	4	5	13100	0.002142763	true	95	95	false
117192770	117192846	false	4	6	13101	0.003437395	true	95	95	false
117192771	117192846	false	4	7	13102	0.005516802	true	95	95	false
117192772	117192846	false	4	8	13103	0.008858213	true	95	95	false
117192773	117192846	false	4	9	13104	0.014229951	true	95	95	false
117192774	117192846	false	4	10	13105	0.022869512	true	95	95	false
117192775	117192846	false	4	11	13106	0.036770873	true	95	95	false
117192776	117192846	false	4	12	13107	0.059148222	true	95	95	false
117192777	117192846	false	4	13	13108	0.09518467	true	95	95	false
117192778	117192846	false	4	14	13109	0.15324157	true	95	95	false
117192779	117192846	false	4	15	13110	0.24681243	true	95	95	false
117192780	117192846	false	4	16	13111	0.39768076	true	95	95	false
117192781	117192846	false	4	17	13112	0.64102566	true	95	95	false
117192782	117192846	false	4	18	13113	1.0	true	95	95	false
117192783	117192846	false	4	19	13114	1.0	true	95	95	false
117192784	117192846	false	4	20	13115	1.0	true	95	95	false
117192785	117192846	false	4	21	13116	1.0	true	95	95	false
117192786	117192846	false	4	5	13126	6.1221E-5	true	95	95	false
117192787	117192846	false	4	6	13127	9.8211E-5	true	95	95	false
117192788	117192846	false	4	7	13128	1.57622E-4	true	95	95	false
117192789	117192846	false	4	8	13129	2.53091E-4	true	95	95	false
117192790	117192846	false	4	9	13130	4.0657E-4	true	95	95	false
117192791	117192846	false	4	10	13131	6.53414E-4	true	95	95	false
117192792	117192846	false	4	11	13132	0.001050596	true	95	95	false
117192793	117192846	false	4	12	13133	0.001689949	true	95	95	false
117192794	117192846	false	4	13	13134	0.002719562	true	95	95	false
117192795	117192846	false	4	14	13135	0.00437833	true	95	95	false
117192796	117192846	false	4	15	13136	0.007051783	true	95	95	false
117192797	117192846	false	4	16	13137	0.011362307	true	95	95	false
117192798	117192846	false	4	17	13138	0.018315017	true	95	95	false
117192799	117192846	false	4	18	13139	0.029533673	true	95	95	false
117192800	117192846	false	4	19	13140	0.047642305	true	95	95	false
117192801	117192846	false	4	20	13141	0.07688277	true	95	95	false
117192802	117192846	false	4	21	13142	0.12411431	true	95	95	false
117192803	117192846	false	4	5	13152	1.174E-6	false	95	95	false
117192804	117192846	false	4	6	13153	1.883E-6	false	95	95	false
117192805	117192846	false	4	7	13154	3.022E-6	false	95	95	false
117192806	117192846	false	4	8	13155	4.853E-6	false	95	95	false
117192807	117192846	false	4	9	13156	7.797E-6	false	95	95	false
117192808	117192846	false	4	10	13157	1.2531E-5	false	95	95	false
117192809	117192846	false	4	11	13158	2.0148E-5	false	95	95	false
117192810	117192846	false	4	12	13159	3.2409E-5	false	95	95	false
117192811	117192846	false	4	13	13160	5.2155E-5	false	95	95	false
117192812	117192846	false	4	14	13161	8.3967E-5	false	95	95	false
117192813	117192846	false	4	15	13162	1.35239E-4	false	95	95	false
117192814	117192846	false	4	16	13163	2.17907E-4	false	95	95	false
117192815	117192846	false	4	17	13164	3.51246E-4	false	95	95	false
117192816	117192846	false	4	18	13165	5.66399E-4	false	95	95	false
117192817	117192846	false	4	19	13166	9.13688E-4	false	95	95	false
117192818	117192846	false	4	20	13167	0.001474464	false	95	95	false
117192819	117192846	false	4	21	13168	0.002380274	false	95	95	false
117191705	117191709	false	4	0	12074	1.0	true	0	0	false
117191706	117191709	false	4	0	12075	1.0	true	0	0	false
117191707	117191709	false	4	0	12076	1.0	true	0	0	false
117191708	117191709	false	4	0	12077	1.0	true	0	0	false
117191742	117191748	false	4	0	12068	1.0	false	0	0	false
117191743	117191748	false	4	0	12069	1.0	false	0	0	false
117191744	117191748	false	4	0	12070	1.0	false	0	0	false
117191745	117191748	false	4	0	12071	1.0	false	0	0	false
117191746	117191748	false	4	0	12072	1.0	false	0	0	false
117191747	117191748	false	4	0	12073	1.0	false	0	0	false
117192306	117191748	false	4	0	12473	1.0	false	0	0	false
117196291	9735	true	4	0	14138	1.0	true	0	0	false
117194058	117194110	false	4	10	13405	1.0	true	95	95	false
117194059	117194110	false	4	11	13406	1.0	true	95	95	false
117194060	117194110	false	4	12	13407	1.0	true	95	95	false
117194061	117194110	false	4	13	13408	1.0	true	95	95	false
117194062	117194110	false	4	14	13409	1.0	true	95	95	false
117194063	117194110	false	4	15	13410	1.0	true	95	95	false
117194064	117194110	false	4	16	13411	1.0	true	95	95	false
117194065	117194110	false	4	17	13412	1.0	true	95	95	false
117194066	117194110	false	4	18	13413	1.0	true	95	95	false
117194067	117194110	false	4	19	13414	1.0	true	95	95	false
117194068	117194110	false	4	20	13415	1.0	true	95	95	false
117194069	117194110	false	4	21	13416	1.0	true	95	95	false
117194070	117194110	false	4	22	13417	1.0	true	95	95	false
117194071	117194110	false	4	10	13418	0.003	true	95	95	false
117194072	117194110	false	4	11	13418	0.003	true	95	95	false
117194073	117194110	false	4	12	13418	0.003	true	95	95	false
117194074	117194110	false	4	13	13418	0.003	true	95	95	false
117194075	117194110	false	4	14	13418	0.003	true	95	95	false
117194076	117194110	false	4	15	13418	0.003	true	95	95	false
117194077	117194110	false	4	16	13418	0.003	true	95	95	false
117194078	117194110	false	4	17	13418	0.003	true	95	95	false
117194079	117194110	false	4	18	13418	0.003	true	95	95	false
117194080	117194110	false	4	19	13418	0.003	true	95	95	false
117194081	117194110	false	4	20	13418	0.003	true	95	95	false
117194082	117194110	false	4	21	13418	0.003	true	95	95	false
117194083	117194110	false	4	22	13418	0.003	true	95	95	false
117194115	117194111	false	4	10	13419	1.0	true	95	95	false
117194116	117194111	false	4	11	13420	1.0	true	95	95	false
117194117	117194111	false	4	12	13421	1.0	true	95	95	false
117194118	117194111	false	4	13	13422	1.0	true	95	95	false
117194119	117194111	false	4	14	13423	1.0	true	95	95	false
117194120	117194111	false	4	15	13424	1.0	true	95	95	false
117194121	117194111	false	4	16	13425	1.0	true	95	95	false
117194122	117194111	false	4	17	13426	1.0	true	95	95	false
117194123	117194111	false	4	18	13427	1.0	true	95	95	false
117194124	117194111	false	4	19	13428	1.0	true	95	95	false
117194125	117194111	false	4	20	13429	1.0	true	95	95	false
117194126	117194111	false	4	21	13430	1.0	true	95	95	false
117194127	117194111	false	4	22	13431	1.0	true	95	95	false
117194128	117194111	false	4	10	13432	0.03	true	95	95	false
117194129	117194111	false	4	11	13432	0.03	true	95	95	false
117194130	117194111	false	4	12	13432	0.03	true	95	95	false
117194131	117194111	false	4	13	13432	0.03	true	95	95	false
117194132	117194111	false	4	14	13432	0.03	true	95	95	false
117194133	117194111	false	4	15	13432	0.03	true	95	95	false
117194134	117194111	false	4	16	13432	0.03	true	95	95	false
117194135	117194111	false	4	17	13432	0.03	true	95	95	false
117194136	117194111	false	4	18	13432	0.03	true	95	95	false
117194137	117194111	false	4	19	13432	0.03	true	95	95	false
117194138	117194111	false	4	20	13432	0.03	true	95	95	false
117194139	117194111	false	4	21	13432	0.03	true	95	95	false
117194140	117194111	false	4	22	13432	0.03	true	95	95	false
117194167	117194112	false	4	10	13433	1.0	true	95	95	false
117194168	117194112	false	4	11	13434	1.0	true	95	95	false
117194169	117194112	false	4	12	13435	1.0	true	95	95	false
117194170	117194112	false	4	13	13436	1.0	true	95	95	false
117194171	117194112	false	4	14	13437	1.0	true	95	95	false
117194172	117194112	false	4	15	13438	1.0	true	95	95	false
117194173	117194112	false	4	16	13439	1.0	true	95	95	false
117194174	117194112	false	4	17	13440	1.0	true	95	95	false
117194175	117194112	false	4	18	13441	1.0	true	95	95	false
117194176	117194112	false	4	19	13442	1.0	true	95	95	false
117194177	117194112	false	4	20	13443	1.0	true	95	95	false
117194178	117194112	false	4	21	13444	1.0	true	95	95	false
117194179	117194112	false	4	22	13445	1.0	true	95	95	false
117194180	117194112	false	4	10	13446	0.1	true	95	95	false
117194181	117194112	false	4	11	13446	0.1	true	95	95	false
117194182	117194112	false	4	12	13446	0.1	true	95	95	false
117194183	117194112	false	4	13	13446	0.1	true	95	95	false
117194184	117194112	false	4	14	13446	0.1	true	95	95	false
117194185	117194112	false	4	15	13446	0.1	true	95	95	false
117194186	117194112	false	4	16	13446	0.1	true	95	95	false
117194187	117194112	false	4	17	13446	0.1	true	95	95	false
117194188	117194112	false	4	18	13446	0.1	true	95	95	false
117194189	117194112	false	4	19	13446	0.1	true	95	95	false
117194190	117194112	false	4	20	13446	0.1	true	95	95	false
117194191	117194112	false	4	21	13446	0.1	true	95	95	false
117194192	117194112	false	4	22	13446	0.1	true	95	95	false
117194206	117194112	false	4	10	13463	0.02971	true	95	95	false
117194207	117194112	false	4	11	13463	0.03128	true	95	95	false
117194208	117194112	false	4	12	13463	0.03292	true	95	95	false
117194209	117194112	false	4	13	13463	0.03466	true	95	95	false
117194210	117194112	false	4	14	13463	0.03648	true	95	95	false
117194211	117194112	false	4	15	13463	0.0384	true	95	95	false
117194212	117194112	false	4	16	13463	0.04032	true	95	95	false
117194213	117194112	false	4	17	13463	0.04234	true	95	95	false
117194214	117194112	false	4	18	13463	0.04445	true	95	95	false
117194215	117194112	false	4	19	13463	0.04668	true	95	95	false
117194216	117194112	false	4	20	13463	0.04901	true	95	95	false
117194217	117194112	false	4	21	13463	0.05146	true	95	95	false
117194218	117194112	false	4	22	13463	0.05403	true	95	95	false
117194219	117194112	false	4	10	13464	0.00981	true	95	95	false
117194220	117194112	false	4	11	13464	0.01032	true	95	95	false
117194221	117194112	false	4	12	13464	0.01086	true	95	95	false
117194222	117194112	false	4	13	13464	0.01144	true	95	95	false
117194223	117194112	false	4	14	13464	0.01204	true	95	95	false
117194224	117194112	false	4	15	13464	0.01267	true	95	95	false
117194225	117194112	false	4	16	13464	0.01331	true	95	95	false
117194226	117194112	false	4	17	13464	0.01397	true	95	95	false
117194227	117194112	false	4	18	13464	0.01467	true	95	95	false
117194228	117194112	false	4	19	13464	0.0154	true	95	95	false
117194229	117194112	false	4	20	13464	0.01617	true	95	95	false
117194230	117194112	false	4	21	13464	0.01698	true	95	95	false
117194231	117194112	false	4	22	13464	0.01783	true	95	95	false
117194232	117194113	false	4	10	13447	1.0	true	95	95	false
117194233	117194113	false	4	11	13448	1.0	true	95	95	false
117194234	117194113	false	4	12	13449	1.0	true	95	95	false
117194235	117194113	false	4	13	13450	1.0	true	95	95	false
117194236	117194113	false	4	14	13451	1.0	true	95	95	false
117194237	117194113	false	4	15	13452	1.0	true	95	95	false
117194238	117194113	false	4	16	13453	1.0	true	95	95	false
117194239	117194113	false	4	17	13454	1.0	true	95	95	false
117194240	117194113	false	4	18	13455	1.0	true	95	95	false
117194241	117194113	false	4	19	13456	1.0	true	95	95	false
117194242	117194113	false	4	20	13457	1.0	true	95	95	false
117194243	117194113	false	4	21	13458	1.0	true	95	95	false
117194244	117194113	false	4	22	13459	1.0	true	95	95	false
117194245	117194113	false	4	10	13460	0.1	true	95	95	false
117194246	117194113	false	4	11	13460	0.1	true	95	95	false
117194247	117194113	false	4	12	13460	0.1	true	95	95	false
117194248	117194113	false	4	13	13460	0.1	true	95	95	false
117194249	117194113	false	4	14	13460	0.1	true	95	95	false
117194250	117194113	false	4	15	13460	0.1	true	95	95	false
117194251	117194113	false	4	16	13460	0.1	true	95	95	false
117194252	117194113	false	4	17	13460	0.1	true	95	95	false
117194253	117194113	false	4	18	13460	0.1	true	95	95	false
117194254	117194113	false	4	19	13460	0.1	true	95	95	false
117194255	117194113	false	4	20	13460	0.1	true	95	95	false
117194256	117194113	false	4	21	13460	0.1	true	95	95	false
117194257	117194113	false	4	22	13460	0.1	true	95	95	false
117194271	117194113	false	4	10	13463	0.02971	true	95	95	false
117194272	117194113	false	4	11	13463	0.03128	true	95	95	false
117194273	117194113	false	4	12	13463	0.03292	true	95	95	false
117194274	117194113	false	4	13	13463	0.03466	true	95	95	false
117194275	117194113	false	4	14	13463	0.03648	true	95	95	false
117194276	117194113	false	4	15	13463	0.0384	true	95	95	false
117194277	117194113	false	4	16	13463	0.04032	true	95	95	false
117194278	117194113	false	4	17	13463	0.04234	true	95	95	false
117194279	117194113	false	4	18	13463	0.04445	true	95	95	false
117194280	117194113	false	4	19	13463	0.04668	true	95	95	false
117194281	117194113	false	4	20	13463	0.04901	true	95	95	false
117194282	117194113	false	4	21	13463	0.05146	true	95	95	false
117194283	117194113	false	4	22	13463	0.05403	true	95	95	false
117194284	117194113	false	4	10	13464	0.00981	true	95	95	false
117194285	117194113	false	4	11	13464	0.01032	true	95	95	false
117194286	117194113	false	4	12	13464	0.01086	true	95	95	false
117194287	117194113	false	4	13	13464	0.01144	true	95	95	false
117194288	117194113	false	4	14	13464	0.01204	true	95	95	false
117194289	117194113	false	4	15	13464	0.01267	true	95	95	false
117194290	117194113	false	4	16	13464	0.01331	true	95	95	false
117194291	117194113	false	4	17	13464	0.01397	true	95	95	false
117194292	117194113	false	4	18	13464	0.01467	true	95	95	false
117194293	117194113	false	4	19	13464	0.0154	true	95	95	false
117194294	117194113	false	4	20	13464	0.01617	true	95	95	false
117194295	117194113	false	4	21	13464	0.01698	true	95	95	false
117194296	117194113	false	4	22	13464	0.01783	true	95	95	false
117194297	117194114	false	4	10	12303	0.3579	true	95	95	false
117194298	117194114	false	4	11	12303	0.37224	true	95	95	false
117194299	117194114	false	4	12	12303	0.38684	true	95	95	false
117194300	117194114	false	4	13	12303	0.40219	true	95	95	false
117194301	117194114	false	4	14	12303	0.4185	true	95	95	false
117194302	117194114	false	4	15	12303	0.4274	true	95	95	false
117194303	117194114	false	4	16	12303	0.48709	true	95	95	false
117194304	117194114	false	4	17	12303	0.54516	true	95	95	false
117194305	117194114	false	4	18	12303	0.5989	true	95	95	false
117194306	117194114	false	4	19	12303	0.64469	true	95	95	false
117194307	117194114	false	4	20	12303	0.68051	true	95	95	false
117194308	117194114	false	4	21	12303	0.7048	true	95	95	false
117194309	117194114	false	4	22	12303	0.71907	true	95	95	false
117194310	117194114	false	4	10	13461	0.5	true	95	95	false
117194311	117194114	false	4	11	13461	0.5	true	95	95	false
117194312	117194114	false	4	12	13461	0.5	true	95	95	false
117194313	117194114	false	4	13	13461	0.5	true	95	95	false
117194314	117194114	false	4	14	13461	0.5	true	95	95	false
117194315	117194114	false	4	15	13461	0.5	true	95	95	false
117194316	117194114	false	4	16	13461	0.5	true	95	95	false
117194317	117194114	false	4	17	13461	0.5	true	95	95	false
117194318	117194114	false	4	18	13461	0.5	true	95	95	false
117194319	117194114	false	4	19	13461	0.5	true	95	95	false
117194320	117194114	false	4	20	13461	0.5	true	95	95	false
117194321	117194114	false	4	21	13461	0.5	true	95	95	false
117194322	117194114	false	4	22	13461	0.5	true	95	95	false
117194323	117194114	false	4	10	13461	0.5	true	95	95	false
117194324	117194114	false	4	11	13461	0.5	true	95	95	false
117194325	117194114	false	4	12	13461	0.5	true	95	95	false
117194326	117194114	false	4	13	13461	0.5	true	95	95	false
117194327	117194114	false	4	14	13461	0.5	true	95	95	false
117194328	117194114	false	4	15	13461	0.5	true	95	95	false
117194329	117194114	false	4	16	13461	0.5	true	95	95	false
117194330	117194114	false	4	17	13461	0.5	true	95	95	false
117194331	117194114	false	4	18	13461	0.5	true	95	95	false
117194332	117194114	false	4	19	13461	0.5	true	95	95	false
117194333	117194114	false	4	20	13461	0.5	true	95	95	false
117194334	117194114	false	4	21	13461	0.5	true	95	95	false
117194335	117194114	false	4	22	13461	0.5	true	95	95	false
117194349	117194114	false	4	10	13463	0.02971	true	95	95	false
117194350	117194114	false	4	11	13463	0.03128	true	95	95	false
117194351	117194114	false	4	12	13463	0.03292	true	95	95	false
117194352	117194114	false	4	13	13463	0.03466	true	95	95	false
117194353	117194114	false	4	14	13463	0.03648	true	95	95	false
117194354	117194114	false	4	15	13463	0.0384	true	95	95	false
117194355	117194114	false	4	16	13463	0.04032	true	95	95	false
117194356	117194114	false	4	17	13463	0.04234	true	95	95	false
117194357	117194114	false	4	18	13463	0.04445	true	95	95	false
117194358	117194114	false	4	19	13463	0.04668	true	95	95	false
117194359	117194114	false	4	20	13463	0.04901	true	95	95	false
117194360	117194114	false	4	21	13463	0.05146	true	95	95	false
117194361	117194114	false	4	22	13463	0.05403	true	95	95	false
117194362	117194114	false	4	10	13464	0.00981	true	95	95	false
117194363	117194114	false	4	11	13464	0.01032	true	95	95	false
117194364	117194114	false	4	12	13464	0.01086	true	95	95	false
117194365	117194114	false	4	13	13464	0.01144	true	95	95	false
117194366	117194114	false	4	14	13464	0.01204	true	95	95	false
117194367	117194114	false	4	15	13464	0.01267	true	95	95	false
117194368	117194114	false	4	16	13464	0.01331	true	95	95	false
117194369	117194114	false	4	17	13464	0.01397	true	95	95	false
117194370	117194114	false	4	18	13464	0.01467	true	95	95	false
117194371	117194114	false	4	19	13464	0.0154	true	95	95	false
117194372	117194114	false	4	20	13464	0.01617	true	95	95	false
117194373	117194114	false	4	21	13464	0.01698	true	95	95	false
117194374	117194114	false	4	22	13464	0.01783	true	95	95	false
117195612	117195437	false	4	15	14014	1.0	true	95	95	false
117195613	117195437	false	4	16	14015	1.0	true	95	95	false
117195614	117195437	false	4	17	14016	1.0	true	95	95	false
117195438	117195437	false	4	18	13831	1.0	true	95	95	false
117195439	117195437	false	4	19	13832	1.0	true	95	95	false
117195440	117195437	false	4	20	13833	1.0	true	95	95	false
117195441	117195437	false	4	21	13834	1.0	true	95	95	false
117195442	117195437	false	4	22	13834	1.0	true	95	95	false
117195443	117195437	false	4	23	13834	1.0	true	95	95	false
117195444	117195437	false	4	24	13834	1.0	true	95	95	false
117195874	117195437	false	4	15	14091	1.0	true	95	95	false
117195875	117195437	false	4	16	14091	1.0	true	95	95	false
117195876	117195437	false	4	17	14091	1.0	true	95	95	false
117195877	117195437	false	4	18	14091	1.0	true	95	95	false
117195878	117195437	false	4	19	14091	1.0	true	95	95	false
117195879	117195437	false	4	20	14091	1.0	true	95	95	false
117195880	117195437	false	4	21	14091	1.0	true	95	95	false
117195881	117195437	false	4	22	14091	1.0	true	95	95	false
117195882	117195437	false	4	23	14091	1.0	true	95	95	false
117195883	117195437	false	4	24	14091	1.0	true	95	95	false
117195456	117195526	false	4	15	13864	1.0	true	95	95	false
117195457	117195526	false	4	16	13865	1.0	true	95	95	false
117195458	117195526	false	4	17	13866	1.0	true	95	95	false
117195459	117195526	false	4	18	13867	1.0	true	95	95	false
117195460	117195526	false	4	19	13868	1.0	true	95	95	false
117195461	117195526	false	4	20	13869	1.0	true	95	95	false
117195462	117195526	false	4	21	13870	1.0	true	95	95	false
117195463	117195526	false	4	22	13871	1.0	true	95	95	false
117195464	117195526	false	4	23	13872	1.0	true	95	95	false
117195465	117195526	false	4	24	13873	1.0	true	95	95	false
117195471	117195527	false	4	15	13879	1.0	true	95	95	false
117195472	117195527	false	4	16	13880	1.0	true	95	95	false
117195473	117195527	false	4	17	13881	1.0	true	95	95	false
117195474	117195527	false	4	18	13882	1.0	true	95	95	false
117195475	117195527	false	4	19	13883	1.0	true	95	95	false
117195476	117195527	false	4	20	13884	1.0	true	95	95	false
117195477	117195527	false	4	21	13885	1.0	true	95	95	false
117195478	117195527	false	4	22	13886	1.0	true	95	95	false
