ROWID	_NameID|INTEGER	_NameIDParam|TEXT	_Level|INTEGER	_HP|INTEGER	_HPUI|INTEGER	_StrPMin|INTEGER	_StrPMax|INTEGER	_AttackUI|INTEGER	_StrMMin|INTEGER	_StrMMax|INTEGER	_DefP|INTEGER	_DefM|INTEGER	_Stiff|INTEGER	_Critical|INTEGER	_Stun|INTEGER	_StiffResistance|INTEGER	_CriticalResistance|INTEGER	_StunResistance|INTEGER	_Element_Str_Type|INTEGER	_Element_Str|FLOAT	_Fire_Def|FLOAT	_Ice_Def|FLOAT	_Light_Def|FLOAT	_Dark_Def|FLOAT	_DeadExperience|INTEGER	_CompleteExperience|INTEGER	_DeadDurability|INTEGER	_MoveSpeed|INTEGER	_DownDelay|FLOAT	_ActorTableID|INTEGER	_SizeMin|FLOAT	_SizeMax|FLOAT	_CustomAI|TEXT	_Weapon1Index|INTEGER	_Weapon2Index|INTEGER	_ThreatRange|INTEGER	_ThreatAggro|INTEGER	_CognizanceGentleRange|INTEGER	_CognizanceThreatRange|INTEGER	_RefreshTargetType|INTEGER	_RefreshTargetValue1|DOUBLE	_RefreshTargetValue2|DOUBLE	_SkillTable|INTEGER	_MonsterPartsIndex1|INTEGER	_MonsterPartsIndex2|INTEGER	_MonsterPartsIndex3|INTEGER	_MonsterPartsIndex4|INTEGER	_MonsterPartsIndex5|INTEGER	_SuperAmmor|INTEGER	_ImmunedStateBlow|TEXT	_ImmunePercent|TEXT	_DecreaseAggro|FLOAT	_RangeAttackAdditionalAggro|FLOAT	_StunStateAdditionalAggro|FLOAT	_DownStateAdditionalAggro|FLOAT	_CantMoveStateAdditionalAggro|FLOAT	_SleepStateAdditionalAggro|FLOAT	_UnderHPStateAdditionalAggro|FLOAT	_AllowSEDiffuseVariation|INTEGER	_Grade|INTEGER	_AllowEffectIndex|INTEGER	_UseGaugeBalloon|BOOLEAN	_ItemDropGroupID|INTEGER	_MonsterRaceID|INTEGER	_MonsterGrade|INTEGER	_SlowEffectByDeath|BOOLEAN	_EffectScale|BOOLEAN	_BossKillCheck|BOOLEAN	_ImmuneReduceTime|TEXT	_EffectByStart|TEXT	_EffectByEnd|TEXT	_StateResist|BOOLEAN	_AllowEffectIndex_New|TEXT	_NoSpin|BOOLEAN	_ShowGauge|BOOLEAN	_OffSetID|INTEGER	_HPBarOrder|INTEGER	_ItemDropType|INTEGER	_ItemDropIntervalTime|TEXT	_LimboConstantFlag|INTEGER	_NewBalanceFlagException|INTEGER
1000095	0		1	2	10000000	3	3	100000	3	3	0	0	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	200	0.0	210095	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	100095	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false		SwapGhost	Rebirth	false	0	false	true	2	0	0	0	0	0
1000096	0		1	2	10000000	3	3	100000	3	3	0	0	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	200	0.0	210096	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	100096	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false		SwapGhost	Rebirth	false	0	false	true	3	0	0	0	0	0
1000097	0		1	2	10000000	3	3	100000	3	3	0	0	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	200	0.0	210097	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	100097	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false		SwapGhost	Rebirth	false	0	false	true	4	0	0	0	0	0
1000098	0		1	2	10000000	3	3	100000	3	3	0	0	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	200	0.0	210098	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	100098	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false		SwapGhost	Rebirth	false	0	false	true	5	0	0	0	0	0
1000099	0		1	2	10000000	3	3	100000	3	3	0	0	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	200	0.0	210099	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	100099	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false		SwapGhost	Rebirth	false	0	false	true	6	0	0	0	0	0
1000100	0		1	2	10000000	3	3	100000	3	3	0	0	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	200	0.0	210100	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	100100	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false		SwapGhost	Rebirth	false	0	false	true	7	0	0	0	0	0
1000102	0		1	2	10000000	3	3	100000	3	3	0	0	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	200	0.0	210012	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	100102	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false		SwapGhost	Rebirth	false	0	false	true	1	0	0	0	0	0
1000103	0		1	2	10000000	3	3	100000	3	3	0	0	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	200	0.0	210013	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	100103	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false		SwapGhost	Rebirth	false	0	false	true	8	0	0	0	0	0
1000101	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	330	0.0	210011	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	100101	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1001001	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	330	0.0	221001	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	101001	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1001101	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	330	0.0	221003	0.95	1.0		79	0	0	0	0	0	0	0.0	0.0	101101	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1001102	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	330	0.0	221005	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	101102	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1001103	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	330	0.0	221007	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	101103	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1000110	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	330	0.0	210011	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	102004	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1000111	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	330	0.0	221501	0.6	0.6		0	0	0	0	0	0	0	0.0	0.0	101104	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1000112	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	330	0.0	221007	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	101103	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1000113	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	330	0.0	221009	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	101105	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1000114	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	330	0.0	221011	0.6	0.6		0	0	0	0	0	0	0	0.0	0.0	101106	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1000115	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	330	0.0	221013	0.6	0.6		0	0	0	0	0	0	0	0.0	0.0	101107	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1000116	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	330	0.0	221015	0.6	0.6		0	0	0	0	0	0	0	0.0	0.0	101108	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1000117	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	330	0.0	221016	0.95	1.0		79	0	0	0	0	0	0	0.0	0.0	101101	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1000118	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	330	0.0	221018	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	101110	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1000120	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	250	0.0	223630	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	101109	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	159	0	0	0	0	0
1000121	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	330	0.0	221020	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	101001	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1000122	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	330	0.0	221023	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	101111	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1000123	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	330	0.0	221025	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	100101	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1000124	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	250	0.0	224003	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	101112	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1000125	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	330	0.0	221027	0.6	0.6		0	0	0	0	0	0	0	0.0	0.0	101108	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1000126	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	250	0.0	224006	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	101109	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	159	0	0	0	0	0
1000127	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	330	0.0	221029	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	101102	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1000128	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	330	0.0	221031	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	101103	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1000129	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	330	0.0	221032	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	101110	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1000130	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	330	0.0	221035	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	101113	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1000131	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	330	0.0	221037	0.6	0.6		0	0	0	0	0	0	0	0.0	0.0	101106	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1000132	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	330	0.0	221039	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	101105	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1000133	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	250	0.0	223633	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	101109	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	160	0	0	0	0	0
1000134	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	250	0.0	223634	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	101109	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	160	0	0	0	0	0
1000135	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	330	0.0	221041	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	101111	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1000136	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	330	0.0	221043	0.95	1.0		0	0	0	0	0	0	0	0.0	0.0	101114	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	158	0	0	0	0	0
1000151	0		1	1	0	10	1	0	1	1	0	0	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	300	0.0	600	1.0	1.0		0	0	0	0	0	0	0	0.0	0.0	100011	0	0	0	0	0	100			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false		SwapGhost	Rebirth	false	0	false	true	1	0	0	0	0	0
1000152	0		1	1	0	10	1	0	1	1	0	0	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	300	0.0	601	1.0	1.0		0	0	0	0	0	0	0	0.0	0.0	100012	0	0	0	0	0	100			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false		SwapGhost	Rebirth	false	0	false	true	1	0	0	0	0	0
1000153	0		1	1	0	10	1	0	1	1	0	0	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	300	0.0	602	1.0	1.0		0	0	0	0	0	0	0	0.0	0.0	100013	0	0	0	0	0	100			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false		SwapGhost	Rebirth	false	0	false	true	1	0	0	0	0	0
1000154	0		1	1	0	10	1	0	1	1	0	0	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	300	0.0	603	1.0	1.0		0	0	0	0	0	0	0	0.0	0.0	100014	0	0	0	0	0	100			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false		SwapGhost	Rebirth	false	0	false	true	1	0	0	0	0	0
1000155	0		1	1	0	10	1	0	1	1	0	0	500	0	500	100	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	250	0.0	604	1.5	1.5		0	0	0	0	0	0	0	0.0	0.0	100015	0	0	0	0	0	100			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false		SwapGhost	Rebirth	false	0	false	true	1	0	0	0	0	0
1000156	0		1	1	0	10	1	0	1	1	0	0	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	300	0.0	605	1.0	1.0		0	0	0	0	0	0	0	0.0	0.0	100016	0	0	0	0	0	100			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false		SwapGhost	Rebirth	false	0	false	true	1	0	0	0	0	0
1001999	0		1	1000000	10000000	50000	50000	17000	50000	50000	500000	500000	500	0	500	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	200	0.0	90119	2.5	2.5		0	0	0	0	0	0	0	0.0	0.0	102002	0	0	0	0	0	2000			0.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	0	false	0	0	1	false	false	false			Rebirth	false	0	false	true	1	0	0	0	0	0
