ROWID	_NameID|INTEGER	_DescriptionID|INTEGER	_CompoundGroupID|INTEGER	_CompoundPotentialID|INTEGER	_Possibility|DOUBLE	_Cost|INTEGER	_TimeRequired|DOUBLE	_SuccessType1|INTEGER	_SuccessItemID1|INTEGER	_FailType1|INTEGER	_FailItemID1|INTEGER	_Slot1Id|INTEGER	_Slot1Num|INTEGER	_Slot2Id|INTEGER	_Slot2Num|INTEGER	_Slot3Id|INTEGER	_Slot3Num|INTEGER	_Slot4Id|INTEGER	_Slot4Num|INTEGER	_Slot5Id|INTEGER	_Slot5Num|INTEGER	_CompoundPreliminaryID|INTEGER	_Explanation|INTEGER	_Kind|INTEGER	_SuccessAwardItem1|INTEGER
268435755	0	0	0	0	1.0	10000	4000.0	-1	268435755	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268435756	0	0	0	0	1.0	10000	4000.0	-1	268435756	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268435935	0	0	0	0	1.0	10000	4000.0	-1	268435935	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268435936	0	0	0	0	1.0	10000	4000.0	-1	268435936	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268435937	0	0	0	0	1.0	10000	4000.0	-1	268435937	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268442579	0	0	0	0	1.0	10000	4000.0	-1	268442579	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268442580	0	0	0	0	1.0	10000	4000.0	-1	268442580	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268442581	0	0	0	0	1.0	10000	4000.0	-1	268442581	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268435929	0	0	0	0	1.0	10000	4000.0	-1	268435929	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268449280	0	0	0	0	1.0	10000	4000.0	-1	268449280	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268457336	0	0	0	0	1.0	10000	4000.0	-1	268457336	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268457337	0	0	0	0	1.0	10000	4000.0	-1	268457337	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268457338	0	0	0	0	1.0	10000	4000.0	-1	268457338	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268457339	0	0	0	0	1.0	10000	4000.0	-1	268457339	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268457367	0	0	0	0	1.0	10000	4000.0	-1	268457367	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268457374	0	0	0	0	1.0	10000	4000.0	-1	268457374	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268457375	0	0	0	0	1.0	10000	4000.0	-1	268457375	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268463711	0	0	0	0	1.0	10000	4000.0	-1	268463711	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
445467521	0	0	0	0	1.0	1530	2000.0	-1	445467521	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441404289	0	0	0	0	1.0	780	2000.0	-1	441404289	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
449399681	0	0	0	0	1.0	8960	2000.0	-1	449399681	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268481828	0	0	0	0	1.0	17920	2000.0	-1	268481828	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268481829	0	0	0	0	1.0	17920	2000.0	-1	268481829	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
445048448	0	0	0	0	1.0	1530	2000.0	-1	445048448	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
445048449	0	0	0	0	1.0	1530	2000.0	-1	445048449	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440985216	0	0	0	0	1.0	780	2000.0	-1	440985216	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440985217	0	0	0	0	1.0	780	2000.0	-1	440985217	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
449111680	0	0	0	0	1.0	1530	2000.0	-1	449111680	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
449111681	0	0	0	0	1.0	1530	2000.0	-1	449111681	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268481830	0	0	0	0	1.0	17920	2000.0	-1	268481830	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268481831	0	0	0	0	1.0	17920	2000.0	-1	268481831	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
444953344	0	0	0	0	1.0	1530	2000.0	-1	444953344	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
444953345	0	0	0	0	1.0	1530	2000.0	-1	444953345	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440890112	0	0	0	0	1.0	780	2000.0	-1	440890112	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440890113	0	0	0	0	1.0	780	2000.0	-1	440890113	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
449016576	0	0	0	0	1.0	8960	2000.0	-1	449016576	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
449016577	0	0	0	0	1.0	8960	2000.0	-1	449016577	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268481832	0	0	0	0	1.0	17920	2000.0	-1	268481832	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268481833	0	0	0	0	1.0	17920	2000.0	-1	268481833	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268442369	0	0	0	0	1.0	1530	2000.0	-1	268442369	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268442370	0	0	0	0	1.0	1530	2000.0	-1	268442370	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268442371	0	0	0	0	1.0	780	2000.0	-1	268442371	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268442372	0	0	0	0	1.0	780	2000.0	-1	268442372	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268442373	0	0	0	0	1.0	8960	2000.0	-1	268442373	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268442374	0	0	0	0	1.0	8960	2000.0	-1	268442374	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268481834	0	0	0	0	1.0	17920	2000.0	-1	268481834	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268481835	0	0	0	0	1.0	17920	2000.0	-1	268481835	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411175296	0	0	0	0	1.0	2070	2000.0	-1	411175296	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268444680	0	0	0	0	1.0	5790	2000.0	-1	268444680	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268451827	0	0	0	0	1.0	5910	2000.0	-1	268451827	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268463032	0	0	0	0	1.0	6030	2000.0	-1	268463032	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268467750	0	0	0	0	1.0	6180	2000.0	-1	268467750	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411306368	0	0	0	0	1.0	3540	2000.0	-1	411306368	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411437440	0	0	0	0	1.0	4440	2000.0	-1	411437440	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411568512	0	0	0	0	1.0	5100	2000.0	-1	411568512	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411699584	0	0	0	0	1.0	5220	2000.0	-1	411699584	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411830656	0	0	0	0	1.0	5550	2000.0	-1	411830656	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268437298	0	0	0	0	1.0	5670	2000.0	-1	268437298	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268439576	0	0	0	0	1.0	5670	2000.0	-1	268439576	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268444681	0	0	0	0	1.0	5790	2000.0	-1	268444681	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
406980992	0	0	0	0	1.0	810	2000.0	-1	406980992	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268444682	0	0	0	0	1.0	2880	2000.0	-1	268444682	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268444683	0	0	0	0	1.0	2880	2000.0	-1	268444683	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407112064	0	0	0	0	1.0	1020	2000.0	-1	407112064	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407243136	0	0	0	0	1.0	1770	2000.0	-1	407243136	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407374208	0	0	0	0	1.0	2220	2000.0	-1	407374208	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407505280	0	0	0	0	1.0	2550	2000.0	-1	407505280	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407636352	0	0	0	0	1.0	2610	2000.0	-1	407636352	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407767424	0	0	0	0	1.0	2610	2000.0	-1	407767424	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268437299	0	0	0	0	1.0	2820	2000.0	-1	268437299	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268439577	0	0	0	0	1.0	2820	2000.0	-1	268439577	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
415369600	0	0	0	0	1.0	20650	2000.0	-1	415369600	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
415500672	0	0	0	0	1.0	25900	2000.0	-1	415500672	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
415631744	0	0	0	0	1.0	30100	2000.0	-1	415631744	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
415762816	0	0	0	0	1.0	32200	2000.0	-1	415762816	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268437300	0	0	0	0	1.0	32900	2000.0	-1	268437300	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268444684	0	0	0	0	1.0	33600	2000.0	-1	268444684	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268450154	0	0	0	0	1.0	34300	2000.0	-1	268450154	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268463033	0	0	0	0	1.0	35000	2000.0	-1	268463033	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268466725	0	0	0	0	1.0	36400	2000.0	-1	268466725	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268442926	0	0	0	0	1.0	330400	2000.0	-1	268442926	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268444685	0	0	0	0	1.0	336700	2000.0	-1	268444685	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268451828	0	0	0	0	1.0	344400	2000.0	-1	268451828	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268463034	0	0	0	0	1.0	352100	2000.0	-1	268463034	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268466858	0	0	0	0	1.0	360500	2000.0	-1	268466858	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268477764	0	0	0	0	1.0	8960	2000.0	-1	268477764	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268477765	0	0	0	0	1.0	8960	2000.0	-1	268477765	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268481836	0	0	0	0	1.0	17920	2000.0	-1	268481836	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268481837	0	0	0	0	1.0	17920	2000.0	-1	268481837	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411173376	0	0	0	0	1.0	2070	2000.0	-1	411173376	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268444686	0	0	0	0	1.0	5790	2000.0	-1	268444686	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268451829	0	0	0	0	1.0	5910	2000.0	-1	268451829	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268463035	0	0	0	0	1.0	6030	2000.0	-1	268463035	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268467751	0	0	0	0	1.0	6180	2000.0	-1	268467751	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411304448	0	0	0	0	1.0	3540	2000.0	-1	411304448	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411435520	0	0	0	0	1.0	4440	2000.0	-1	411435520	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411566592	0	0	0	0	1.0	5100	2000.0	-1	411566592	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411697664	0	0	0	0	1.0	5220	2000.0	-1	411697664	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411828736	0	0	0	0	1.0	5550	2000.0	-1	411828736	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268437301	0	0	0	0	1.0	5670	2000.0	-1	268437301	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268439578	0	0	0	0	1.0	5670	2000.0	-1	268439578	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268444687	0	0	0	0	1.0	5790	2000.0	-1	268444687	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
406979072	0	0	0	0	1.0	810	2000.0	-1	406979072	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268444688	0	0	0	0	1.0	2880	2000.0	-1	268444688	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268444689	0	0	0	0	1.0	2880	2000.0	-1	268444689	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407110144	0	0	0	0	1.0	1020	2000.0	-1	407110144	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407241216	0	0	0	0	1.0	1770	2000.0	-1	407241216	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407372288	0	0	0	0	1.0	2220	2000.0	-1	407372288	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407503360	0	0	0	0	1.0	2550	2000.0	-1	407503360	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407634432	0	0	0	0	1.0	2610	2000.0	-1	407634432	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407765504	0	0	0	0	1.0	2610	2000.0	-1	407765504	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268437302	0	0	0	0	1.0	2820	2000.0	-1	268437302	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268439579	0	0	0	0	1.0	2820	2000.0	-1	268439579	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
415367680	0	0	0	0	1.0	20650	2000.0	-1	415367680	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
415498752	0	0	0	0	1.0	25900	2000.0	-1	415498752	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
415629824	0	0	0	0	1.0	30100	2000.0	-1	415629824	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
415760896	0	0	0	0	1.0	32200	2000.0	-1	415760896	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268437303	0	0	0	0	1.0	32900	2000.0	-1	268437303	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268444690	0	0	0	0	1.0	33600	2000.0	-1	268444690	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268450155	0	0	0	0	1.0	34300	2000.0	-1	268450155	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411174016	0	0	0	0	1.0	2070	2000.0	-1	411174016	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268444691	0	0	0	0	1.0	5790	2000.0	-1	268444691	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268451830	0	0	0	0	1.0	5910	2000.0	-1	268451830	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268463037	0	0	0	0	1.0	6030	2000.0	-1	268463037	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268467752	0	0	0	0	1.0	6180	2000.0	-1	268467752	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411305088	0	0	0	0	1.0	3540	2000.0	-1	411305088	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411436160	0	0	0	0	1.0	4440	2000.0	-1	411436160	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411567232	0	0	0	0	1.0	5100	2000.0	-1	411567232	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411698304	0	0	0	0	1.0	5220	2000.0	-1	411698304	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411829376	0	0	0	0	1.0	5550	2000.0	-1	411829376	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268437304	0	0	0	0	1.0	5670	2000.0	-1	268437304	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268439580	0	0	0	0	1.0	5670	2000.0	-1	268439580	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268444692	0	0	0	0	1.0	5790	2000.0	-1	268444692	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
406979712	0	0	0	0	1.0	810	2000.0	-1	406979712	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268444693	0	0	0	0	1.0	2880	2000.0	-1	268444693	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268444694	0	0	0	0	1.0	2880	2000.0	-1	268444694	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407110784	0	0	0	0	1.0	1020	2000.0	-1	407110784	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407241856	0	0	0	0	1.0	1770	2000.0	-1	407241856	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407372928	0	0	0	0	1.0	2220	2000.0	-1	407372928	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407504000	0	0	0	0	1.0	2550	2000.0	-1	407504000	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407635072	0	0	0	0	1.0	2610	2000.0	-1	407635072	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407766144	0	0	0	0	1.0	2610	2000.0	-1	407766144	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268437305	0	0	0	0	1.0	2820	2000.0	-1	268437305	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268439581	0	0	0	0	1.0	2820	2000.0	-1	268439581	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
415368320	0	0	0	0	1.0	20650	2000.0	-1	415368320	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
415499392	0	0	0	0	1.0	25900	2000.0	-1	415499392	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
415630464	0	0	0	0	1.0	30100	2000.0	-1	415630464	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
415761536	0	0	0	0	1.0	32200	2000.0	-1	415761536	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268437306	0	0	0	0	1.0	32900	2000.0	-1	268437306	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268444695	0	0	0	0	1.0	33600	2000.0	-1	268444695	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268450156	0	0	0	0	1.0	34300	2000.0	-1	268450156	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268463038	0	0	0	0	1.0	35000	2000.0	-1	268463038	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268466726	0	0	0	0	1.0	36400	2000.0	-1	268466726	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268442930	0	0	0	0	1.0	330400	2000.0	-1	268442930	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268444696	0	0	0	0	1.0	336700	2000.0	-1	268444696	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268451831	0	0	0	0	1.0	344400	2000.0	-1	268451831	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268463039	0	0	0	0	1.0	352100	2000.0	-1	268463039	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268466859	0	0	0	0	1.0	360500	2000.0	-1	268466859	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268440999	0	0	0	0	1.0	1530	2000.0	-1	268440999	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268441000	0	0	0	0	1.0	1530	2000.0	-1	268441000	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268441001	0	0	0	0	1.0	780	2000.0	-1	268441001	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268441002	0	0	0	0	1.0	780	2000.0	-1	268441002	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268441003	0	0	0	0	1.0	8960	2000.0	-1	268441003	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268441004	0	0	0	0	1.0	8960	2000.0	-1	268441004	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268481838	0	0	0	0	1.0	17920	2000.0	-1	268481838	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268481839	0	0	0	0	1.0	17920	2000.0	-1	268481839	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268441005	0	0	0	0	1.0	1530	2000.0	-1	268441005	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268441006	0	0	0	0	1.0	1530	2000.0	-1	268441006	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268441007	0	0	0	0	1.0	780	2000.0	-1	268441007	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268441008	0	0	0	0	1.0	780	2000.0	-1	268441008	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268441009	0	0	0	0	1.0	8960	2000.0	-1	268441009	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268441010	0	0	0	0	1.0	8960	2000.0	-1	268441010	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268448018	0	0	0	0	1.0	1530	2000.0	-1	268448018	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268448019	0	0	0	0	1.0	1530	2000.0	-1	268448019	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268448020	0	0	0	0	1.0	780	2000.0	-1	268448020	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268448021	0	0	0	0	1.0	780	2000.0	-1	268448021	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268448022	0	0	0	0	1.0	8960	2000.0	-1	268448022	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268448023	0	0	0	0	1.0	8960	2000.0	-1	268448023	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
444952832	0	0	0	0	1.0	1530	2000.0	-1	444952832	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
444952833	0	0	0	0	1.0	1530	2000.0	-1	444952833	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440889600	0	0	0	0	1.0	780	2000.0	-1	440889600	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440889601	0	0	0	0	1.0	780	2000.0	-1	440889601	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
449016064	0	0	0	0	1.0	8960	2000.0	-1	449016064	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
449016065	0	0	0	0	1.0	8960	2000.0	-1	449016065	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268481840	0	0	0	0	1.0	17920	2000.0	-1	268481840	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268481841	0	0	0	0	1.0	17920	2000.0	-1	268481841	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268481842	0	0	0	0	1.0	8960	2000.0	-1	268481842	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268481843	0	0	0	0	1.0	17920	2000.0	-1	268481843	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
444801024	0	0	0	0	1.0	1530	2000.0	-1	444801024	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
