ROWID	_EnchantID|INTEGER	_EnchantLevel|INTEGER	_EnchantRatio|FLOAT	_BreakRatio|FLOAT	_MinDown|INTEGER	_MaxDown|INTEGER	_NeedItemID1|INTEGER	_NeedItemCount1|INTEGER	_NeedItemID2|INTEGER	_NeedItemCount2|INTEGER	_NeedItemID3|INTEGER	_NeedItemCount3|INTEGER	_NeedItemID4|INTEGER	_NeedItemCount4|INTEGER	_NeedItemID5|INTEGER	_NeedItemCount5|INTEGER	_NeedCoin|INTEGER	_State1|INTEGER	_State1Value|TEXT	_State2|INTEGER	_State2Value|TEXT	_State3|INTEGER	_State3Value|TEXT	_State4|INTEGER	_State4Value|TEXT	_State5|INTEGER	_State5Value|TEXT	_State6|INTEGER	_State6Value|TEXT	_State7|INTEGER	_State7Value|TEXT	_State8|INTEGER	_State8Value|TEXT	_State9|INTEGER	_State9Value|TEXT	_State10|INTEGER	_State10Value|TEXT	_FailResultDropItemTableID|INTEGER	_PotentialID|INTEGER	_PotentialRatio|FLOAT	_ActionChangeValue|INTEGER	_ProtectItemCount|INTEGER	_ShieldItemCount|INTEGER	_BreakProtectItemCount|INTEGER	_DisjointDrop|INTEGER	_RandFunction|INTEGER	_NeedPoint|INTEGER	_NeedPointCount|INTEGER	_GearScore|INTEGER	_ProtectType|INTEGER	_Msg|BOOLEAN	_Skill_ApplyType|INTEGER	_SkillID|INTEGER	_SkillLevel|INTEGER
49791	847257807	11	0.3	0.25	0	1	0	0	0	0	0	0	0	0	0	0	11000	4	70.34702612	5	95.2	6	57.5718722264	7	77.8782303376	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	0	1	0	0	0	0	false	0	0	0
49792	847257807	12	0.2	0.25	0	1	0	0	0	0	0	0	0	0	0	0	12000	4	79.140404385	5	107.1	6	64.7683562547	7	87.6130091298	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	0	1	0	0	0	0	false	0	0	0
49793	847257807	13	0.15	0.25	0	1	0	0	0	0	0	0	0	0	0	0	13000	4	87.93378265	5	119	6	71.964840283	7	97.347787922	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	1	0	0	0	1	0	0	0	0	false	0	0	0
49794	847257807	14	0.05	0.25	0	1	0	0	0	0	0	0	0	0	0	0	14000	4	105.52053918	5	142.8	6	86.3578083396	7	116.8173455064	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	0	0	0	0	1	0	0	0	0	false	0	0	0
49795	847257807	15	0.01	0.25	0	1	0	0	0	0	0	0	0	0	0	0	15000	4	131.900673975	5	178.5	6	107.9472604245	7	146.021681883	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	0	0	0	0	1	0	0	0	0	false	0	0	0
49796	847257808	1	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	1000	4	2.74052153725	5	4.1107823029	6	2.0257544692	7	3.0386317038	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49797	847257808	2	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	2000	4	5.4810430745	5	8.2215646058	6	4.0515089384	7	6.0772634076	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49798	847257808	3	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	3000	4	8.22156461175	5	12.3323469087	6	6.0772634076	7	9.1158951114	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49799	847257808	4	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	4000	4	10.962086149	5	16.4431292116	6	8.1030178768	7	12.1545268152	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49800	847257808	5	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	5000	4	13.70260768625	5	20.5539115145	6	10.128772346	7	15.193158519	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49801	847257808	6	0.9	0.0	0	0	0	0	0	0	0	0	0	0	0	0	6000	4	16.4431292235	5	24.6646938174	6	12.1545268152	7	18.2317902228	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49802	847257808	7	0.7	0.25	0	0	0	0	0	0	0	0	0	0	0	0	7000	4	21.924172298	5	32.8862584232	6	16.2060357536	7	24.3090536304	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	0	1	0	0	0	0	false	0	0	0
49803	847257808	8	0.6	0.25	0	0	0	0	0	0	0	0	0	0	0	0	8000	4	27.4052153725	5	41.107823029	6	20.257544692	7	30.386317038	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	0	1	0	0	0	0	false	0	0	0
49804	847257808	9	0.5	0.25	0	1	0	0	0	0	0	0	0	0	0	0	9000	4	32.886258447	5	49.3293876348	6	24.3090536304	7	36.4635804456	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	0	1	0	0	0	0	false	0	0	0
49805	847257808	10	0.4	0.25	0	1	0	0	0	0	0	0	0	0	0	0	10000	4	38.3673015215	5	57.5509522406	6	28.3605625688	7	42.5408438532	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	0	1	0	0	0	0	false	0	0	0
49806	847257808	11	0.3	0.25	0	1	0	0	0	0	0	0	0	0	0	0	11000	4	43.848344596	5	65.7725168464	6	32.4120715072	7	48.6181072608	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	0	1	0	0	0	0	false	0	0	0
49807	847257808	12	0.2	0.25	0	1	0	0	0	0	0	0	0	0	0	0	12000	4	49.3293876705	5	73.9940814522	6	36.4635804456	7	54.6953706684	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	0	1	0	0	0	0	false	0	0	0
49808	847257808	13	0.15	0.25	0	1	0	0	0	0	0	0	0	0	0	0	13000	4	54.810430745	5	82.215646058	6	40.515089384	7	60.772634076	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	1	0	0	0	1	0	0	0	0	false	0	0	0
49809	847257808	14	0.05	0.25	0	1	0	0	0	0	0	0	0	0	0	0	14000	4	65.772516894	5	98.6587752696	6	48.6181072608	7	72.9271608912	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	0	0	0	0	1	0	0	0	0	false	0	0	0
49810	847257808	15	0.01	0.25	0	1	0	0	0	0	0	0	0	0	0	0	15000	4	82.2156461175	5	123.323469087	6	60.772634076	7	91.158951114	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	0	0	0	0	1	0	0	0	0	false	0	0	0
49811	847257809	1	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	1000	4	4.96675944765	5	6.0702900671	6	4.06371227535	7	4.96675944765	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49812	847257809	2	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	2000	4	9.9335188953	5	12.1405801342	6	8.1274245507	7	9.9335188953	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49813	847257809	3	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	3000	4	14.90027834295	5	18.2108702013	6	12.19113682605	7	14.90027834295	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49814	847257809	4	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	4000	4	19.8670377906	5	24.2811602684	6	16.2548491014	7	19.8670377906	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49815	847257809	5	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	5000	4	24.83379723825	5	30.3514503355	6	20.31856137675	7	24.83379723825	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49816	847257809	6	0.9	0.0	0	0	0	0	0	0	0	0	0	0	0	0	6000	4	29.8005566859	5	36.4217404026	6	24.3822736521	7	29.8005566859	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49817	847257809	7	0.7	0.25	0	0	0	0	0	0	0	0	0	0	0	0	7000	4	39.7340755812	5	48.5623205368	6	32.5096982028	7	39.7340755812	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	0	1	0	0	0	0	false	0	0	0
49818	847257809	8	0.6	0.25	0	0	0	0	0	0	0	0	0	0	0	0	8000	4	49.6675944765	5	60.702900671	6	40.6371227535	7	49.6675944765	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	0	1	0	0	0	0	false	0	0	0
49819	847257809	9	0.5	0.25	0	1	0	0	0	0	0	0	0	0	0	0	9000	4	59.6011133718	5	72.8434808052	6	48.7645473042	7	59.6011133718	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	0	1	0	0	0	0	false	0	0	0
49820	847257809	10	0.4	0.25	0	1	0	0	0	0	0	0	0	0	0	0	10000	4	69.5346322671	5	84.9840609394	6	56.8919718549	7	69.5346322671	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	0	1	0	0	0	0	false	0	0	0
49821	847257809	11	0.3	0.25	0	1	0	0	0	0	0	0	0	0	0	0	11000	4	79.4681511624	5	97.1246410736	6	65.0193964056	7	79.4681511624	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	0	1	0	0	0	0	false	0	0	0
49822	847257809	12	0.2	0.25	0	1	0	0	0	0	0	0	0	0	0	0	12000	4	89.4016700577	5	109.2652212078	6	73.1468209563	7	89.4016700577	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	0	1	0	0	0	0	false	0	0	0
49823	847257809	13	0.15	0.25	0	1	0	0	0	0	0	0	0	0	0	0	13000	4	99.335188953	5	121.405801342	6	81.274245507	7	99.335188953	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	1	0	0	0	1	0	0	0	0	false	0	0	0
49824	847257809	14	0.05	0.25	0	1	0	0	0	0	0	0	0	0	0	0	14000	4	119.2022267436	5	145.6869616104	6	97.5290946084	7	119.2022267436	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	0	0	0	0	1	0	0	0	0	false	0	0	0
49825	847257809	15	0.01	0.25	0	1	0	0	0	0	0	0	0	0	0	0	15000	4	149.0027834295	5	182.108702013	6	121.9113682605	7	149.0027834295	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	0	0	0	0	1	0	0	0	0	false	0	0	0
49826	847257810	1	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	1000	4	2.7963082315	5	4.19446234725	6	2.287254613	7	3.4326252576	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49827	847257810	2	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	2000	4	5.592616463	5	8.3889246945	6	4.574509226	7	6.8652505152	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49828	847257810	3	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	3000	4	8.3889246945	5	12.58338704175	6	6.861763839	7	10.2978757728	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49829	847257810	4	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	4000	4	11.185232926	5	16.777849389	6	9.149018452	7	13.7305010304	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49830	847257810	5	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	5000	4	13.9815411575	5	20.97231173625	6	11.436273065	7	17.163126288	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49831	847257810	6	0.9	0.0	0	0	0	0	0	0	0	0	0	0	0	0	6000	4	16.777849389	5	25.1667740835	6	13.723527678	7	20.5957515456	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49832	847257810	7	0.7	0.25	0	0	0	0	0	0	0	0	0	0	0	0	7000	4	22.370465852	5	33.555698778	6	18.298036904	7	27.4610020608	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	0	1	0	0	0	0	false	0	0	0
49833	847257810	8	0.6	0.25	0	0	0	0	0	0	0	0	0	0	0	0	8000	4	27.963082315	5	41.9446234725	6	22.87254613	7	34.326252576	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	0	1	0	0	0	0	false	0	0	0
49834	847257810	9	0.5	0.25	0	1	0	0	0	0	0	0	0	0	0	0	9000	4	33.555698778	5	50.333548167	6	27.447055356	7	41.1915030912	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	0	1	0	0	0	0	false	0	0	0
49835	847257810	10	0.4	0.25	0	1	0	0	0	0	0	0	0	0	0	0	10000	4	39.148315241	5	58.7224728615	6	32.021564582	7	48.0567536064	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	0	1	0	0	0	0	false	0	0	0
49836	847257810	11	0.3	0.25	0	1	0	0	0	0	0	0	0	0	0	0	11000	4	44.740931704	5	67.111397556	6	36.596073808	7	54.9220041216	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	0	1	0	0	0	0	false	0	0	0
49837	847257810	12	0.2	0.25	0	1	0	0	0	0	0	0	0	0	0	0	12000	4	50.333548167	5	75.5003222505	6	41.170583034	7	61.7872546368	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	0	1	0	0	0	0	false	0	0	0
49838	847257810	13	0.15	0.25	0	1	0	0	0	0	0	0	0	0	0	0	13000	4	55.92616463	5	83.889246945	6	45.74509226	7	68.652505152	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	1	0	0	0	1	0	0	0	0	false	0	0	0
49839	847257810	14	0.05	0.25	0	1	0	0	0	0	0	0	0	0	0	0	14000	4	67.111397556	5	100.667096334	6	54.894110712	7	82.3830061824	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	0	0	0	0	1	0	0	0	0	false	0	0	0
49840	847257810	15	0.01	0.25	0	1	0	0	0	0	0	0	0	0	0	0	15000	4	83.889246945	5	125.8338704175	6	68.61763839	7	102.978757728	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	0	0	0	0	1	0	0	0	0	false	0	0	0
49841	847257811	1	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	1000	4	3.8370788162	5	5.19164957465	6	4.68956929665	7	6.34573688595	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49842	847257811	2	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	2000	4	7.6741576324	5	10.3832991493	6	9.3791385933	7	12.6914737719	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49843	847257811	3	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	3000	4	11.5112364486	5	15.57494872395	6	14.06870788995	7	19.03721065785	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49844	847257811	4	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	4000	4	15.3483152648	5	20.7665982986	6	18.7582771866	7	25.3829475438	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49845	847257811	5	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	5000	4	19.185394081	5	25.95824787325	6	23.44784648325	7	31.72868442975	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49846	847257811	6	0.9	0.0	0	0	0	0	0	0	0	0	0	0	0	0	6000	4	23.0224728972	5	31.1498974479	6	28.1374157799	7	38.0744213157	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49847	847257811	7	0.7	0.25	0	0	0	0	0	0	0	0	0	0	0	0	7000	4	30.6966305296	5	41.5331965972	6	37.5165543732	7	50.7658950876	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	0	1	0	0	0	0	false	0	0	0
49848	847257811	8	0.6	0.25	0	0	0	0	0	0	0	0	0	0	0	0	8000	4	38.370788162	5	51.9164957465	6	46.8956929665	7	63.4573688595	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	0	1	0	0	0	0	false	0	0	0
49849	847257811	9	0.5	0.25	0	1	0	0	0	0	0	0	0	0	0	0	9000	4	46.0449457944	5	62.2997948958	6	56.2748315598	7	76.1488426314	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	0	1	0	0	0	0	false	0	0	0
49850	847257811	10	0.4	0.25	0	1	0	0	0	0	0	0	0	0	0	0	10000	4	53.7191034268	5	72.6830940451	6	65.6539701531	7	88.8403164033	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	0	1	0	0	0	0	false	0	0	0
49851	847257811	11	0.3	0.25	0	1	0	0	0	0	0	0	0	0	0	0	11000	4	61.3932610592	5	83.0663931944	6	75.0331087464	7	101.5317901752	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	0	1	0	0	0	0	false	0	0	0
49852	847257811	12	0.2	0.25	0	1	0	0	0	0	0	0	0	0	0	0	12000	4	69.0674186916	5	93.4496923437	6	84.4122473397	7	114.2232639471	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	0	1	0	0	0	0	false	0	0	0
49853	847257811	13	0.15	0.25	0	1	0	0	0	0	0	0	0	0	0	0	13000	4	76.741576324	5	103.832991493	6	93.791385933	7	126.914737719	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	1	0	0	0	1	0	0	0	0	false	0	0	0
49854	847257811	14	0.05	0.25	0	1	0	0	0	0	0	0	0	0	0	0	14000	4	92.0898915888	5	124.5995897916	6	112.5496631196	7	152.2976852628	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	0	0	0	0	1	0	0	0	0	false	0	0	0
49855	847257811	15	0.01	0.25	0	1	0	0	0	0	0	0	0	0	0	0	15000	4	115.112364486	5	155.7494872395	6	140.6870788995	7	190.3721065785	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	0	0	0	0	1	0	0	0	0	false	0	0	0
49856	847257812	1	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	1000	4	2.4302080278	5	3.64705537385	6	2.97064166665	7	4.455962497	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49857	847257812	2	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	2000	4	4.8604160556	5	7.2941107477	6	5.9412833333	7	8.911924994	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49858	847257812	3	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	3000	4	7.2906240834	5	10.94116612155	6	8.91192499995	7	13.367887491	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49859	847257812	4	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	4000	4	9.7208321112	5	14.5882214954	6	11.8825666666	7	17.823849988	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49860	847257812	5	1.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	5000	4	12.151040139	5	18.23527686925	6	14.85320833325	7	22.279812485	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49861	847257812	6	0.9	0.0	0	0	0	0	0	0	0	0	0	0	0	0	6000	4	14.5812481668	5	21.8823322431	6	17.8238499999	7	26.735774982	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	0	0	0	0	0	1	0	0	0	0	false	0	0	0
49862	847257812	7	0.7	0.25	0	0	0	0	0	0	0	0	0	0	0	0	7000	4	19.4416642224	5	29.1764429908	6	23.7651333332	7	35.647699976	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	0	1	0	0	0	0	false	0	0	0
49863	847257812	8	0.6	0.25	0	0	0	0	0	0	0	0	0	0	0	0	8000	4	24.302080278	5	36.4705537385	6	29.7064166665	7	44.55962497	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	0	1	0	0	0	0	false	0	0	0
49864	847257812	9	0.5	0.25	0	1	0	0	0	0	0	0	0	0	0	0	9000	4	29.1624963336	5	43.7646644862	6	35.6476999998	7	53.471549964	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	1	1	0	0	0	1	0	0	0	0	false	0	0	0
49865	847257812	10	0.4	0.25	0	1	0	0	0	0	0	0	0	0	0	0	10000	4	34.0229123892	5	51.0587752339	6	41.5889833331	7	62.383474958	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	0	1	0	0	0	0	false	0	0	0
49866	847257812	11	0.3	0.25	0	1	0	0	0	0	0	0	0	0	0	0	11000	4	38.8833284448	5	58.3528859816	6	47.5302666664	7	71.295399952	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	0	1	0	0	0	0	false	0	0	0
49867	847257812	12	0.2	0.25	0	1	0	0	0	0	0	0	0	0	0	0	12000	4	43.7437445004	5	65.6469967293	6	53.4715499997	7	80.207324946	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	2	1	0	0	0	1	0	0	0	0	false	0	0	0
49868	847257812	13	0.15	0.25	0	1	0	0	0	0	0	0	0	0	0	0	13000	4	48.604160556	5	72.941107477	6	59.412833333	7	89.11924994	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	1	0	0	0	1	0	0	0	0	false	0	0	0
49869	847257812	14	0.05	0.25	0	1	0	0	0	0	0	0	0	0	0	0	14000	4	58.3249926672	5	87.5293289724	6	71.2953999996	7	106.943099928	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	0	0	0	0	1	0	0	0	0	false	0	0	0
49870	847257812	15	0.01	0.25	0	1	0	0	0	0	0	0	0	0	0	0	15000	4	72.906240834	5	109.4116612155	6	89.1192499995	7	133.67887491	-1	0	-1	0	-1	0	-1	0	0		0		0	0	0.0	3	0	0	0	0	1	0	0	0	0	false	0	0	0
