ROWID	_MonsterTableIndex|INTEGER	_Difficulty|INTEGER	_CustomAI|TEXT	_DeadExperienceWeight|DOUBLE	_CompleteExperienceWeight|DOUBLE	_HPWeight|FLOAT	_AttackPMinWeight|FLOAT	_AttackPMaxWeight|FLOAT	_AttackMMinWeight|FLOAT	_AttackMMaxWeight|FLOAT	_DefensePWeight|FLOAT	_DefenseMWeight|FLOAT	_StiffWeight|FLOAT	_CriticalWeight|FLOAT	_StunWeight|FLOAT	_StiffResistanceWeight|FLOAT	_CriticalResistanceWeight|FLOAT	_StunResistanceWeight|FLOAT	_SuperAmmorWeight|FLOAT	_Element_Str_Weight|FLOAT	_Fire_Def_Weight|FLOAT	_Ice_Def_Weight|FLOAT	_Light_Def_Weight|FLOAT	_Dark_Def_Weight|FLOAT	_MoveSpeedWeight|INTEGER	_DownDelayWeight|FLOAT	_DurabilityWeight|FLOAT	_DeadDurabilityWeight|DOUBLE
1005739	789065053	0	AiLamia_Blue_ANU_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005740	789065054	0	AiLamia_Blue_ANU_Abyss_Champ2.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005741	789065055	0	AiLamia_Blue_ANU_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005742	789065056	0	AiGoblin_Gold.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005743	789064715	0	AiLizardman_Red_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005744	789064716	0	AiLizardman_Red_Abyss_Champ1.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005745	789064717	0	AiLizardman_Red_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005746	789064718	0	AiLizardman_Red_Abyss_Champ1.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005747	789064719	0	AiLizardman_Red_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005748	789064720	0	AiLizardman_Red_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005749	789064721	0	AiLizardman_Red_Abyss_Champ2.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005750	789064722	0	AiLizardman_Red_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005751	789064723	0	AiGoblin_Gold.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005752	789065057	0	AiHalfGolem_StoneMk2_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005753	789065058	0	AiHalfGolem_StoneMk2_Abyss_Champ1.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005754	789065059	0	AiHalfGolem_StoneMk2_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005755	789065060	0	AiHalfGolem_StoneMk2_Abyss_Champ1.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005756	789065061	0	AiHalfGolem_StoneMk2_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005757	789065062	0	AiHalfGolem_StoneMk2_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005758	789065063	0	AiHalfGolem_StoneMk2_Abyss_Champ2.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005759	789065064	0	AiHalfGolem_StoneMk2_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005760	789065065	0	AiGoblin_Gold.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005761	789065066	0	AiOrc_Desert_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005762	789065067	0	AiOrc_Desert_Abyss_Champ1.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005763	789065068	0	AiOrc_Desert_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005764	789065069	0	AiOrc_Desert_Abyss_Champ1.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005765	789065070	0	AiOrc_Desert_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005766	789065071	0	AiOrc_Desert_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005767	789065072	0	AiOrc_Desert_Abyss_Champ2.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005768	789065073	0	AiOrc_Desert_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005769	789065074	0	AiGoblin_Gold.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005770	789064823	0	AiKnoll_Warrior_Desert_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005771	789064824	0	AiKnoll_Warrior_Desert_Abyss_Champ1.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005772	789064825	0	AiKnoll_Warrior_Desert_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005773	789064826	0	AiKnoll_Warrior_Desert_Abyss_Champ1.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005774	789064827	0	AiKnoll_Warrior_Desert_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005775	789064828	0	AiKnoll_Warrior_Desert_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005776	789064829	0	AiKnoll_Warrior_Desert_Abyss_Champ2.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005777	789064830	0	AiKnoll_Warrior_Desert_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005778	789064831	0	AiGoblin_Gold.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005779	789064832	0	AiTroll_Red_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005780	789064833	0	AiTroll_Red_Abyss_Champ1.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005781	789064834	0	AiTroll_Red_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005782	789064835	0	AiTroll_Red_Abyss_Champ1.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005783	789064836	0	AiTroll_Red_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005784	789064837	0	AiTroll_Red_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005785	789064838	0	AiTroll_Red_Abyss_Champ2.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005786	789064839	0	AiTroll_Red_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005787	789064840	0	AiGoblin_Gold.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005788	789064868	0	FrogMagician_Green_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005789	789064869	0	FrogMagician_Green_Abyss_Champ1.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005790	789064870	0	FrogMagician_Green_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005791	789064871	0	FrogMagician_Green_Abyss_Champ1.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005792	789064872	0	FrogMagician_Green_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005793	789064873	0	FrogMagician_Green_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005794	789064874	0	FrogMagician_Green_Abyss_Champ2.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005795	789064875	0	FrogMagician_Green_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005796	789064876	0	AiGoblin_Gold.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005797	789064877	0	Crow_Eagle_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005798	789064878	0	Crow_Eagle_Abyss_Champ1.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005799	789064879	0	Crow_Eagle_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005800	789064880	0	Crow_Eagle_Abyss_Champ1.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005801	789064881	0	Crow_Eagle_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005802	789064882	0	Crow_Eagle_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005803	789064883	0	Crow_Eagle_Abyss_Champ2.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005804	789064884	0	Crow_Eagle_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005805	789064885	0	AiGoblin_Gold.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005806	789064886	0	AiBoarWarrior_Red_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005807	789064887	0	AiBoarWarrior_Red_Abyss_Champ1.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005808	789064888	0	AiBoarWarrior_Red_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005809	789064889	0	AiBoarWarrior_Red_Abyss_Champ1.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005810	789064890	0	AiBoarWarrior_Red_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005811	789064891	0	AiBoarWarrior_Red_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005812	789064892	0	AiBoarWarrior_Red_Abyss_Champ2.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005813	789064893	0	AiBoarWarrior_Red_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005814	789064894	0	AiGoblin_Gold.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005815	789064931	0	AiBoarGunner_Red_Abyss.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
1005816	789064932	0	AiBoarGunner_Red_Abyss_Champ1.lua	0.0	0.0	0.66	0.66	0.66	0.66	0.66	1.0	1.0	0.4	0.8	0.4	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
