ROWID	_ImprintingType|INTEGER
1073896029	2
1073896030	2
1073896031	2
1073896032	2
1073896033	2
1073896034	2
1073896035	2
1073896036	2
1073896037	2
1073896038	2
1073896039	2
1073896040	2
1073896041	2
1073896042	2
1073896043	2
1073896044	2
1073896045	2
1073896046	2
1073896047	2
1073896048	2
1073896049	2
1073896050	2
1073896051	2
1073896052	2
1073896053	2
1073896054	2
1073896055	2
1073896056	2
1073896057	2
1073896058	2
1073896059	2
1073896060	2
1073896061	2
1073896062	2
1073896063	2
1073896064	2
1073896065	2
1073896066	2
1073896067	2
1073896068	2
1073896069	2
1073896070	2
1073896071	2
1073896072	2
1073896073	2
1073896074	2
1073896075	2
1073896076	2
1073896077	2
1073896078	2
1073896079	2
1073896080	2
1073896081	2
1073896082	2
1073896083	2
1073896084	2
1073896085	2
1073896086	2
1073896087	2
1073896088	2
1073896089	2
1073896090	2
1073896091	2
1073896092	2
1073896093	2
1073896094	2
1073896095	2
1073896096	2
1073896097	2
1073896098	2
1073896099	2
1073896100	2
1073896101	2
1073896102	2
1073896103	2
1073896104	2
1073896105	2
1073896106	2
1073896107	2
1073896108	2
1073896109	2
1073896110	2
1073896111	2
1073896112	2
1073896113	2
1073896114	2
1073896115	1
1073896116	1
1073896117	1
1073896118	1
1073896119	1
1073896120	1
1073896121	1
1073896122	1
1073896123	1
1073896124	1
1073896125	1
1073896126	1
1073896127	1
1073896128	1
1073896129	1
1073896130	1
1073896131	1
1073896132	1
1073895686	2
1073895687	4
1073895688	2
1073895689	4
1073895690	2
1073895691	4
1073895692	2
1073895693	4
1073895694	2
1073895695	4
1073895696	2
1073895697	4
1073895698	2
1073895699	4
1073895700	2
1073895701	4
1073895702	2
1073895703	4
1073895704	2
1073895705	4
1073895706	2
1073895707	4
1073895708	2
1073895709	4
1073895710	2
1073895711	4
1073895712	2
1073895713	4
1073895714	2
1073895715	4
1073895716	2
1073895717	4
1073895718	2
1073895719	4
1073895720	2
1073895721	4
1073895722	2
1073895723	4
1073895724	2
1073895725	4
1073895726	2
1073895727	4
1073895728	2
1073895729	4
1073895730	2
1073895731	4
1073895732	2
1073895733	4
1073895734	2
1073895735	4
1073895736	2
1073895737	4
1073895738	2
1073895739	4
1073895648	1
1073895649	1
1073895650	1
1073895651	1
1073895652	1
1073895653	1
1073895654	1
1073895655	1
1073895656	1
1073895657	1
1073895658	1
1073895659	1
1073895660	1
1073895661	1
1073895662	1
1073895663	1
1073895664	1
1073895665	1
1073894884	1
1073894885	1
1073894886	1
1073894887	1
1073894888	1
1073894889	1
1073894890	1
1073894891	1
1073894892	1
1073894893	1
1073894894	1
1073894895	1
1073894896	1
1073894897	1
1073894898	1
1073894899	1
1073894900	1
1073894901	1
1073894902	1
1073894903	1
1073894904	1
1073894905	1
1073894906	1
1073894907	1
1073894908	1
1073894909	1
1073894910	1
1073894911	1
1073894912	1
1073893914	2
1073893915	2
1073893916	2
1073893917	2
1073893918	2
1073893919	2
1073893920	2
1073893921	2
1073893922	2
1073893923	2
1073893924	2
1073893925	2
1073893926	2
1073893927	2
1073893928	2
1073893929	2
1073893930	2
1073893931	2
1073893932	2
1073893933	2
1073893934	2
1073893935	2
1073893936	2
1073893937	2
1073893938	2
1073893939	2
1073893940	2
1073893941	2
1073893942	2
1073893943	2
1073893944	2
1073893945	2
1073893946	2
1073893947	2
1073893948	2
1073893949	2
1073893950	2
1073893951	2
1073893952	2
1073893953	2
1073893954	2
1073893955	2
1073893956	2
1073893957	2
1073893958	2
1073893959	2
1073893960	2
1073893961	2
1073893962	2
1073893963	2
1073893964	2
1073893965	2
1073893966	2
1073893967	2
1073893968	2
1073893969	2
1073893970	2
1073893971	2
1073893972	2
1073893973	2
1073893974	2
1073893975	2
1073893976	2
1073893977	2
1073893978	2
1073893979	2
1073893980	2
1073893981	2
1073893982	2
1073893983	2
1073893984	2
1073893985	2
1073893986	2
1073893987	2
1073893988	2
1073893989	2
1073893990	2
1073893991	2
1073893992	2
1073893993	2
1073893994	2
1073893995	2
1073893996	2
1073893997	2
1073893998	2
1073893999	2
1073894000	2
1073894001	2
1073894002	2
1073894003	2
1073920088	2
1073920089	2
1073920090	2
1073920091	2
1073920092	2
1073920093	2
1073920094	2
1073920095	2
1073920096	2
1073920097	2
1073894476	1
1073894477	1
1073894478	1
1073894479	1
1073894480	1
1073894481	1
1073894482	1
1073894483	1
1073894484	1
1073894485	1
1073894486	1
1073894487	1
1073894488	1
1073894489	1
1073894490	1
1073894491	1
1073894492	1
1073894493	1
1073894494	1
1073894495	1
1073894496	1
1073894497	1
1073894498	1
1073894499	1
1073894500	1
1073894501	1
1073920650	1
1073894502	1
1073894503	1
1073920651	1
1073894504	1
1073920098	1
1073920099	1
1073893211	2
1073893212	2
1073893213	2
1073893214	2
1073893215	2
1073893216	2
1073893217	2
1073893218	2
1073893219	2
1073893220	2
1073893221	2
1073893222	2
1073893223	2
1073893224	2
1073893225	2
1073893226	2
1073893227	2
1073893228	2
1073893229	2
1073893230	2
1073893231	2
1073893232	2
1073893233	2
1073893234	2
1073893235	2
1073893236	2
1073893237	2
1073893238	2
1073893239	2
1073893240	2
1073893241	2
1073893242	2
1073893243	2
1073893244	2
1073893245	2
1073893246	2
1073893247	2
1073893248	2
1073893249	2
1073893250	2
1073893251	2
1073893252	2
1073893253	2
1073893254	2
1073893255	2
1073893256	2
1073893257	2
1073893258	2
1073893259	2
1073893260	2
1073893261	2
1073893262	2
1073893263	2
1073893264	2
1073893265	2
1073893266	2
1073893267	2
1073893268	2
1073893269	2
1073893270	2
1073893271	2
1073893272	2
1073893273	2
1073893274	2
1073893275	2
1073893276	2
1073893277	2
1073893278	2
1073893279	2
1073893280	2
1073893281	2
1073893282	2
1073893283	2
1073893284	2
1073893285	2
1073893286	2
1073893287	2
1073893288	2
1073893289	2
1073893290	2
1073893291	2
1073893292	2
1073893293	2
1073893294	2
1073893295	2
1073893296	2
1073893297	2
1073893298	2
1073893299	2
1073893300	2
1073893301	2
1073893302	2
1073893303	2
1073893304	2
1073893305	2
1073893306	2
1073893307	2
1073893308	2
1073893309	2
1073893310	2
1073893311	2
1073893312	2
1073893313	2
1073893314	2
1073893315	2
1073893316	2
1073893317	2
1073893318	2
1073893319	2
1073893320	2
1073893321	2
1073893322	2
1073893323	2
1073893324	2
1073893325	2
1073893326	2
1073893327	2
1073893328	2
1073893329	2
1073893330	2
1073893331	2
1073893332	2
1073893333	2
1073893334	2
1073893335	2
1073893336	2
1073893337	2
1073893338	2
1073893339	2
1073893340	2
1073893341	2
1073893342	2
1073893343	2
1073893344	2
1073893345	2
1073893193	1
1073893194	1
1073893195	1
1073893196	1
1073893197	1
1073893198	1
1073893199	1
1073893200	1
1073893201	1
1073893202	1
1073893203	1
1073893204	1
1073893205	1
1073893206	1
1073893207	1
1073893208	1
1073893209	1
1073893210	1
1073892446	2
1073892447	2
1073892448	2
1073892449	2
1073892450	2
1073892451	2
1073892452	2
1073892453	2
1073892454	2
1073892455	2
1073892456	2
1073892457	2
1073892458	2
1073892459	2
1073892460	2
1073892461	2
1073892462	2
1073892463	2
1073892464	2
1073892465	2
1073892466	2
1073892467	2
1073892468	2
1073892469	2
1073892470	2
1073892471	2
1073892472	2
1073892473	2
1073892474	2
1073892475	2
1073892476	2
1073892477	2
1073892478	2
1073892479	2
1073892480	2
1073892481	2
1073892482	2
1073892483	2
1073892484	2
1073892485	2
1073892486	2
1073892487	2
1073892488	2
1073892489	2
1073892490	2
1073892491	2
1073892492	2
1073892493	2
1073892494	2
1073892495	2
1073892496	2
1073892497	2
1073892498	2
1073892499	2
1073892500	2
1073892501	2
1073892502	2
1073892503	2
1073892504	2
1073892505	2
1073892506	2
1073892507	2
1073892508	2
1073892509	2
1073892510	2
1073892511	2
1073892512	2
1073892513	2
1073892514	2
1073892515	2
1073892516	2
1073892517	2
1073892518	2
1073892519	2
1073892520	2
1073892521	2
1073892522	2
1073892523	2
1073892524	2
1073892525	2
1073892526	2
1073892527	2
1073892528	2
1073892529	2
1073892530	2
1073892531	2
1073892532	2
1073892533	2
1073892534	2
1073892535	2
1073892536	2
1073892537	2
1073892538	2
1073892539	2
1073892540	2
1073892541	2
1073892542	2
1073892543	2
1073892544	2
1073892545	2
1073892546	2
1073892547	2
1073892548	2
1073892549	2
1073892550	2
1073892551	2
1073892552	2
1073892553	2
1073892554	2
1073892555	2
1073892556	2
1073892557	2
1073892558	2
1073892559	2
1073892560	2
1073892561	2
1073892562	2
1073892563	2
1073892564	2
1073892565	2
1073892566	2
1073892567	2
1073892568	2
1073892569	2
1073892570	2
1073892571	2
1073892572	2
1073892573	2
1073892574	2
1073892575	2
1073892576	2
1073892577	2
1073892578	2
1073892579	2
1073892580	2
1073892986	1
1073892987	1
1073892988	1
1073892989	1
1073892990	1
1073892991	1
1073892992	1
1073892993	1
1073892994	1
1073892995	1
1073892996	1
1073892997	1
1073892998	1
1073892999	1
1073893000	1
1073893001	1
1073893002	1
1073893003	1
1073892191	2
1073892192	4
1073892193	2
1073892194	4
1073892195	2
1073892196	4
1073892197	2
1073892198	4
1073892199	2
1073892200	4
1073892201	2
1073892202	4
1073892203	2
1073892204	4
1073892205	2
1073892206	4
1073892207	2
1073892208	4
1073892209	2
1073892210	4
1073892211	2
1073892212	4
1073892213	2
1073892214	4
1073892215	2
1073892216	4
1073892217	2
1073892218	4
1073892219	2
1073892220	4
1073892221	2
1073892222	4
1073892223	2
1073892224	4
1073892225	2
1073892226	4
1073892227	2
1073892228	4
1073892229	2
1073892230	4
1073892231	2
1073892232	4
1073892233	2
1073892234	4
1073892235	2
1073892236	4
1073892237	2
1073892238	4
1073892239	2
1073892240	4
1073892241	2
1073892242	4
1073892243	2
1073892244	4
1073891249	1
1073891250	1
1073891251	1
1073891252	1
1073891253	1
1073891254	1
1073891255	1
1073891256	1
1073891257	1
1073891258	1
1073891259	1
1073891260	1
1073891261	1
1073891262	1
1073891263	1
1073891264	1
1073891265	1
1073891266	1
1073891289	2
1073891290	2
1073891291	2
1073891292	2
1073891293	2
1073891294	2
1073891295	2
1073891296	2
1073891297	2
1073891298	2
1073891299	2
1073891300	2
1073891301	2
1073891302	2
1073891303	2
1073891304	2
1073891305	2
1073891306	2
1073891307	2
1073891308	2
1073891309	2
1073891310	2
1073891311	2
1073891312	2
1073891313	2
1073891314	2
1073891315	2
1073891316	2
1073891317	2
1073891318	2
1073891319	2
1073891320	2
1073891321	2
1073891322	2
1073891323	2
1073891324	2
1073891325	2
1073891326	2
1073891327	2
1073891328	2
1073891329	2
1073891330	2
1073891331	2
1073891332	2
1073891333	2
1073891334	2
1073891335	2
1073891336	2
1073891337	2
1073891338	2
1073891339	2
1073891340	2
1073891341	2
1073891342	2
1073891343	2
1073891344	2
1073891345	2
1073891346	2
1073891347	2
1073891348	2
1073891349	2
1073891350	2
1073891351	2
1073891352	2
1073891353	2
1073891354	2
1073891355	2
1073891356	2
1073891357	2
1073891358	2
1073891359	2
1073891360	2
1073891361	2
1073891362	2
1073891363	2
1073891364	2
1073891365	2
1073891366	2
1073891367	2
1073891368	2
1073891369	2
1073891370	2
1073891371	2
1073891372	2
1073891373	2
1073891374	2
1073891375	2
1073891376	2
1073891377	2
1073891378	2
1073891379	2
1073891380	2
1073891381	2
1073891382	2
1073891383	2
1073891384	2
1073891385	2
1073891386	2
1073891387	2
1073891388	2
1073891389	2
1073891390	2
1073891391	2
1073891392	2
1073891393	2
1073891394	2
1073891395	2
1073891396	2
1073891397	2
1073891398	2
1073891399	2
1073891400	2
1073891401	2
1073891402	2
1073891403	2
1073891404	2
1073891405	2
1073891406	2
1073891407	2
1073891408	2
1073891409	2
1073891410	2
1073891411	2
1073891412	2
1073891413	2
1073891414	2
1073891415	2
1073891416	2
1073891417	2
1073891418	2
1073891419	2
1073891420	2
1073891421	2
1073891422	2
1073891423	2
1073920515	2
1073920516	2
1073920517	2
1073920518	2
1073920519	2
1073920520	2
1073920521	2
1073920522	2
1073920523	2
1073920524	2
1073920525	2
1073920526	2
1073920527	2
1073920528	2
1073920529	2
1073891424	1
1073891425	1
1073891426	1
1073891427	1
1073891428	1
1073891429	1
1073891430	1
1073891431	1
1073891432	1
1073891433	1
1073891434	1
1073891435	1
1073891436	1
1073891437	1
1073891438	1
1073891439	1
1073891440	1
1073891441	1
1073920533	1
1073920534	1
1073891442	1
1073891443	1
1073891444	1
1073891445	1
1073891446	1
1073891447	1
1073891448	1
1073891449	1
1073891450	1
1073891451	1
1073891452	1
1073891453	1
1073891454	1
1073891455	1
1073891456	1
1073891457	1
1073891458	1
1073891459	1
1073920535	1
1073920536	1
1073891460	1
1073891461	1
1073891462	1
1073891463	1
1073891464	1
1073891465	1
1073891466	1
1073891467	1
1073891468	1
1073891469	1
1073891470	1
1073891471	1
1073891472	1
1073891473	1
1073891474	1
1073891475	1
1073891476	1
1073891477	1
1073920537	1
1073920538	1
1073890969	1
1073890970	1
1073890971	1
1073890972	1
1073890973	1
1073890974	1
1073890975	1
1073890976	1
1073890977	1
1073890978	1
1073890979	1
1073890980	1
1073890981	1
1073890982	1
1073890983	1
1073890984	1
1073890985	1
1073890986	1
1073890987	1
1073890988	1
1073890989	1
1073890990	1
1073890991	1
1073890992	1
1073890993	1
1073890994	1
1073890995	1
1073890996	1
1073890997	1
1073889428	2
1073889429	2
1073889430	2
1073889431	2
1073889432	2
1073889433	2
1073889434	2
1073889435	2
1073889436	2
1073889437	2
1073889438	2
1073889439	2
1073889440	2
1073889441	2
1073889442	2
1073889443	2
1073889444	2
1073889445	2
1073889446	2
1073889447	2
1073889448	2
1073889449	2
1073889450	2
1073889451	2
1073889452	2
1073889453	2
1073889454	2
1073889455	2
1073889456	2
1073889457	2
1073889458	2
1073889459	2
1073889460	2
1073889461	2
1073889462	2
1073889463	2
1073889464	2
1073889465	2
1073889466	2
1073889467	2
1073889468	2
1073889469	2
1073889470	2
1073889471	2
1073889472	2
1073889473	2
1073889474	2
1073889475	2
1073889476	2
1073889477	2
1073889478	2
1073889479	2
1073889480	2
1073889481	2
1073889482	2
1073889483	2
1073889484	2
1073889485	2
1073889486	2
1073889487	2
1073889488	2
1073889489	2
1073889490	2
1073889491	2
1073889492	2
1073889493	2
1073889494	2
1073889495	2
1073889496	2
1073889497	2
1073889498	2
1073889499	2
1073889500	2
1073889501	2
1073889502	2
1073889503	2
1073889504	2
1073889505	2
1073889506	2
1073889507	2
1073889508	2
1073889509	2
1073889510	2
1073889511	2
1073889512	2
1073889513	2
1073889514	2
1073889515	2
1073889516	2
1073889517	2
1073889518	2
1073889519	2
1073889520	2
1073889521	2
1073889522	2
1073889523	2
1073889524	2
1073889525	2
1073889526	2
1073889527	2
1073889528	2
1073889529	2
1073889530	2
1073889531	2
1073889532	2
1073889533	2
1073889534	2
1073889535	2
1073889536	2
1073889537	2
1073889538	2
1073889539	2
1073889540	2
1073889541	2
1073889542	2
1073889543	2
1073889544	2
1073889545	2
1073889546	2
1073889547	2
1073889548	2
1073889549	2
1073889550	2
1073889551	2
1073889552	2
1073889553	2
1073889554	2
1073889555	2
1073889556	2
1073889557	2
1073889558	2
1073889559	2
1073889560	2
1073889561	2
1073889562	2
1073889563	1
1073889564	1
1073889565	1
1073889566	1
1073889567	1
1073889568	1
1073889569	1
1073889570	1
1073889571	1
1073889572	1
1073889573	1
1073889580	1
1073889574	1
1073889575	1
1073889576	1
1073889577	1
1073889578	1
1073889579	1
1073888850	2
1073888851	2
1073888852	2
1073888853	2
1073888854	2
1073888855	2
1073888856	2
1073888857	2
1073888858	2
1073888859	2
1073888860	2
1073888861	2
1073888862	2
1073888863	2
1073888864	2
1073888865	2
1073888866	2
1073888867	2
1073888868	2
1073888869	2
1073888870	2
1073888871	2
1073888872	2
1073888873	2
1073888874	2
1073888875	2
1073888876	2
1073888877	2
1073888878	2
1073888879	2
1073888880	2
1073888881	2
1073888882	2
1073888883	2
1073888884	2
1073888885	2
1073888886	2
1073888887	2
1073888888	2
1073888889	2
1073888890	2
1073888891	2
1073888892	2
1073888893	2
1073888894	2
1073888895	2
1073888896	2
1073888897	2
1073888898	2
1073888899	2
1073888900	2
1073888901	2
1073888902	2
1073888903	2
1073888904	2
1073888905	2
1073888906	2
1073888907	2
1073888908	2
1073888909	2
1073888910	2
1073888911	2
1073888912	2
1073888913	2
1073888914	2
1073888915	2
1073888916	2
1073888917	2
1073888918	2
1073888919	2
1073888920	2
1073888921	2
1073888922	2
1073888923	2
1073888924	2
1073888925	2
1073888926	2
1073888927	2
1073888928	2
1073888929	2
1073888930	2
1073888931	2
1073888932	2
1073888933	2
1073888934	2
1073888935	2
1073888936	2
1073888937	2
1073888938	2
1073888939	2
1073888940	2
1073888941	2
1073888942	2
1073888943	2
1073888944	2
1073888945	2
1073888946	2
1073888947	2
1073888948	2
1073888949	2
1073888950	2
1073888951	2
1073888952	2
1073888953	2
1073888954	2
1073888955	2
1073888956	2
1073888957	2
1073888958	2
1073888959	2
1073888960	2
1073888961	2
1073888962	2
1073888963	2
1073888964	2
1073888965	2
1073888966	2
1073888967	2
1073888968	2
1073888969	2
1073888970	2
1073888971	2
1073888972	2
1073888973	2
1073888974	2
1073888975	2
1073888976	2
1073888977	2
1073888978	2
1073888979	2
1073888980	2
1073888981	2
1073888982	2
1073888983	2
1073888984	2
1073889390	1
1073889391	1
1073889392	1
1073889393	1
1073889394	1
1073889395	1
1073889396	1
1073889397	1
1073889398	1
1073889399	1
1073889400	1
1073889401	1
1073889402	1
1073889403	1
1073889404	1
1073889405	1
1073889406	1
1073889407	1
1073894945	2
1073894946	2
1073894947	2
1073894948	2
1073894949	2
1073894950	2
1073894951	2
1073894952	2
1073894953	2
1073894954	2
1073894955	2
1073894956	2
1073894957	2
1073894958	2
1073894959	2
1073894960	2
1073894961	2
1073894962	2
1073894963	2
1073894964	2
1073894965	2
1073894966	2
1073894967	2
1073894968	2
1073894969	2
1073894970	2
1073894971	2
1073894972	2
1073894973	2
1073894974	2
1073894975	2
1073894976	2
1073894977	2
1073894978	2
1073894979	2
1073894980	2
1073894981	2
1073894982	2
1073894983	2
1073894984	2
1073894985	2
1073894986	2
