ROWID	_NameID|INTEGER	_StaticName|TEXT	_IconImageIndex|INTEGER	_BuffIconImageIndex|INTEGER	_DeBuffIconImageIndex|INTEGER	_NeedJob|INTEGER	_NeedWeaponType1|INTEGER	_NeedWeaponType2|INTEGER	_MaxLevel|INTEGER	_SkillType|INTEGER	_DurationType|INTEGER	_TargetType|INTEGER	_Dissolvable|INTEGER	_Element|INTEGER	_EffectClass1|INTEGER	_EffectClass1ApplyType|INTEGER	_EffectClass2|INTEGER	_EffectClass2ApplyType|INTEGER	_EffectClass3|INTEGER	_EffectClass3ApplyType|INTEGER	_EffectClass4|INTEGER	_EffectClass4ApplyType|INTEGER	_EffectClass5|INTEGER	_EffectClass5ApplyType|INTEGER	_EffectAmassCount|INTEGER	_SkillDuplicate|INTEGER	_EffectDuplicate|INTEGER	_UsableChecker1|INTEGER	_UsableChecker2|INTEGER	_UsableChecker3|INTEGER	_UsableChecker4|INTEGER	_UsableChecker5|INTEGER	_Processor1|INTEGER	_Processor2|INTEGER	_Processor3|INTEGER	_Processor4|INTEGER	_Processor5|INTEGER	_Lock|BOOLEAN	_UnlockSkillBookItemID|INTEGER	_UnlockPrice|INTEGER	_DuplicatedSkillType|INTEGER	_BaseSkillID|INTEGER	_SkillTip|BOOLEAN	_EffectClass6|INTEGER	_EffectClass6ApplyType|INTEGER	_EffectClass7|INTEGER	_EffectClass7ApplyType|INTEGER	_Group|INTEGER	_GlobalCoolTimePvE|INTEGER	_GlobalCoolTimePvP|INTEGER	_GlobalSkillGroup|INTEGER	_IconPriority|INTEGER	_SkillGroup|INTEGER	_SPMaxLevel|INTEGER	_CustomID|INTEGER	_UseJob|TEXT	_LearnLv|INTEGER
6021	0		1803	-1	-1	7	-1	-1	30	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6022	0		1807	64	-1	7	-1	-1	30	1	0	0	0	-1	0	0	0	0	281	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6025	1000002538	Dash	20	-1	-1	7	-1	-1	2	1	0	0	0	-1	75	0	14	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	13	0	0	true	0	0	0	0	0	0	0	0	0	0	1	0	0	0
6201	1000055978		1821	-1	-1	62	-1	-1	21	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1620	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6202	1000055979		1822	-1	-1	62	-1	-1	20	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1026	0	0	true	0	0	0	0	0	9000	0	12641	0	0	2	0	0	0
6203	1000055980		1823	-1	-1	62	-1	-1	20	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1179	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6204	1000055981		1824	-1	-1	62	-1	-1	17	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	15	0	0	0	true	0	1980	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6205	1000055982		1825	-1	17	62	-1	-1	15	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	160	0	10	0	0	0	0	1	0	0	0	0	true	0	3240	0	0	true	0	0	0	0	0	18000	0	12645	0	0	2	0	0	0
6206	1000055983		1826	-1	106	62	-1	-1	4	0	2	1	0	3	0	0	0	0	76	1	25	1	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	23580	0	0	true	0	0	0	0	0	125000	225000	6240	0	1	1	0	0	0
6207	1000055984		1827	-1	-1	62	-1	-1	21	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1620	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6208	1000055985		1828	-1	-1	62	-1	-1	17	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	15	0	0	0	true	0	1170	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6209	1000061440		1829	-1	-1	62	-1	-1	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1710	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6210	1000055987		1830	-1	-1	62	-1	-1	19	0	2	1	0	0	0	0	0	0	0	0	179	0	0	0	0	161	0	10	0	0	0	0	1	0	0	0	0	true	0	2160	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6211	1000055988		1831	-1	-1	62	-1	-1	15	0	1	1	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	3060	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6212	1000055989		1832	114	-1	62	-1	-1	4	0	1	0	0	0	2	0	288	0	129	0	25	0	76	0	0	0	0	10	0	0	0	0	1	7	9	0	0	true	0	23580	0	0	true	0	0	0	0	0	125000	225000	6240	0	1	1	0	0	0
6213	1000055990		1833	-1	-1	62	-1	-1	8	1	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	621	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6214	1000055991		1834	64	-1	62	-1	-1	1	0	2	4	0	-1	0	0	99	0	73	0	148	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	true	0	801	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6215	1000055992		1835	-1	-1	62	-1	-1	8	1	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	450	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6216	1000055993		1836	-1	-1	62	-1	-1	7	0	0	1	0	-1	0	0	0	0	76	0	25	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	900	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6217	1000060148		1837	-1	-1	62	-1	-1	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	true	0	5148	0	0	true	0	0	0	0	0	0	0	6250	0	0	2	0	0	0
6218	1000060150		1838	140	-1	62	-1	-1	1	0	1	0	0	-1	12	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	4320	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6219	1000060149		1839	103	-1	62	-1	-1	1	0	1	0	0	-1	0	0	0	0	278	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	3600	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6301	1000061444	OutBreak	1855	-1	17	67	23	-1	21	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	160	0	10	0	0	0	0	1	0	0	0	0	true	0	1012	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6302	1000177177	HealingWave	1897	174	-1	67	23	-1	1	0	1	2	0	-1	0	4	0	4	0	4	16	4	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1800	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6303	1000065533	ChakraHeal	1896	-1	-1	67	23	-1	1	0	1	0	0	-1	0	0	16	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	2592	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6304	1000177178	RingBoost	1894	171	-1	67	23	-1	1	0	2	2	0	-1	76	4	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	3528	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6305	1000065536	RingStrike	1858	-1	-1	67	23	-1	17	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	true	0	4608	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6306	1000061448	RingOfEnergy	1859	16	-1	67	23	-1	4	0	1	3	0	2	0	0	0	0	0	0	134	4	135	4	0	163	0	10	0	0	0	0	1	0	0	0	0	true	0	11790	0	0	true	0	0	0	0	0	210000	225000	6340	0	1	1	0	0	0
6324	1000125236	RingOfEnergy	1859	16	-1	67	23	-1	4	0	1	3	0	2	2	4	29	4	69	4	134	4	135	4	0	163	0	10	0	0	0	0	1	0	0	0	0	true	0	11790	0	0	true	0	0	0	0	0	210000	225000	6340	0	1	1	0	0	0
6307	1000067238	NightExplosion	1860	-1	48	67	23	-1	19	0	2	1	0	3	0	0	0	0	325	1	0	0	0	0	0	161	0	10	0	0	0	0	1	0	0	0	0	true	0	1012	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6308	1000061451	IllusionStrike	1862	-1	-1	67	23	-1	21	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1800	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6309	1000061445	PlasmaBurst	1856	-1	-1	67	23	-1	18	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	true	0	2812	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6310	1000061452	ShadowFocus	1863	-1	48	67	23	-1	17	0	2	1	0	3	0	0	0	0	325	1	241	1	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	4050	0	0	true	0	0	0	0	0	0	0	6720	0	0	2	0	0	0
6311	1000061453	LineOfDarkness	1864	-1	-1	67	23	-1	15	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	5512	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6312	1000065585	DarkConvicion	1865	-1	48	67	23	-1	4	0	2	1	0	3	0	0	0	0	325	1	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	11790	0	0	true	0	0	0	0	0	0	0	6340	0	1	1	0	0	0
6313	1000061450	SpectralGaze	1861	-1	-1	67	23	-1	13	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1152	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6314	1000061456	ChakraCure	1867	-1	-1	67	23	-1	1	0	0	4	0	-1	69	2	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1984	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6323	1000061456	ChakraCure	1867	-1	-1	67	23	-1	1	0	0	4	0	-1	69	2	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1984	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6315	1000061460	HEalingOfAzna	1872	-1	-1	67	23	-1	1	0	7	1	0	-1	167	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	5832	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6316	1000061459	BlessOfAzna	1871	-1	-1	67	23	-1	1	0	7	1	0	-1	167	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1152	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6317	1000177297	ChakraRush	1869	-1	-1	67	23	-1	12	0	2	4	0	2	316	3	317	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1984	0	0	true	0	0	0	0	0	0	0	6710	0	0	2	0	0	0
6318	1000177180	SummonAzna	1870	-1	-1	67	23	-1	1	0	7	1	0	-1	167	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	5832	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6319	1000065539	SummonShadow	1893	-1	-1	67	23	-1	2	0	1	4	0	-1	167	0	317	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	2812	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6320	1000068412	Chakra Punch	1900	-1	-1	67	23	-1	1	1	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	5832	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6321	1000113842	RubiconPace	1854	141	-1	67	23	-1	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	true	0	5148	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6322	1000113843	FullBright	1857	-1	-1	67	23	-1	18	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1984	0	0	true	0	0	0	0	0	0	0	0	0	0	1	0	0	0
6401	1000055997		1840	-1	7	64	-1	-1	10	0	2	4	0	3	76	3	373	3	25	3	0	0	0	0	0	168	0	10	0	0	0	0	1	0	0	0	0	true	0	10350	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6402	1000055998		1842	-1	-1	64	-1	-1	13	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	14400	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6403	1000055999		1841	-1	48	64	-1	-1	1	3	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	6201	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6404	1000056000		1843	-1	48	64	-1	-1	1	3	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	10620	0	6202	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6405	1000056001		1844	-1	48	64	-1	-1	1	3	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	6203	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6406	1000056002		1845	-1	48	64	-1	-1	1	3	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	6204	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6407	1000057560		1846	-1	17	64	-1	-1	1	3	2	1	0	3	0	0	0	0	0	0	134	1	135	1	0	160	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	6205	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6551	1000095551		1905	60	-1	64	-1	-1	1	1	1	0	0	-1	2	0	171	0	296	0	87	0	88	0	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6552	1000059806		1838	64	-1	62	-1	-1	1	0	1	0	0	-1	0	0	0	0	285	2	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6553	1000073415	Umbra_EX	1901	150	7	64	-1	-1	1	3	2	4	0	3	0	1	0	0	0	0	389	0	0	0	0	168	0	10	0	0	0	0	1	0	0	0	0	true	0	9540	0	6401	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6556	1000095832		1906	-1	-1	64	-1	-1	1	1	1	0	0	-1	296	0	356	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	true	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6557	1000099789		1825	-1	17	62	-1	-1	20	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	true	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6558	1000116159		174	-1	-1	64	-1	-1	1	3	0	1	0	3	406	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	6004	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6420	1000113844	CrowStorm	1911	-1	-1	64	-1	-1	1	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	60000	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6421	1000113845	GuillotineCross	1914	-1	-1	64	-1	-1	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	5	0	0	0	true	0	60000	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6422	1000117214	Rake_AP	144	-1	-1	64	-1	-1	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	15000	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6423	1000117215	Applause_AP	144	-1	-1	64	-1	-1	1	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	15000	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6424	1000176427	Raindrop_AP	144	-1	-1	64	-1	-1	1	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	15000	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6425	1000117216		144	-1	-1	64	-1	-1	1	1	1	0	0	-1	0	0	296	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	true	0	15000	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6428	1000114905	Raindrop	1824	-1	-1	62	-1	-1	17	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	15	0	0	0	true	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6429	1000114906	CrookingDeadfall	1842	-1	51	64	-1	-1	13	0	2	1	0	3	306	1	0	0	0	0	0	0	0	0	0	161	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6430	1000104899		1215	-1	-1	64	-1	-1	1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6431	1000104900		1215	-1	-1	64	-1	-1	1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	true	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6433	1000117293	ChainStar	1825	141	-1	64	-1	-1	1	0	1	0	0	-1	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	true	0	3240	0	0	true	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6436	1000176428		1826	-1	106	62	-1	-1	4	0	2	1	0	3	0	0	0	0	76	1	25	1	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	23580	0	0	true	0	0	0	0	0	75000	225000	6240	0	1	1	0	0	0
6437	1000172640	SpinningTalon	1946	-1	-1	64	-1	-1	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	60000	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6438	1000174033		1951	258	-1	64	-1	-1	1	0	1	3	0	-1	377	2	307	2	0	0	0	0	0	0	1	6976	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	true	0	0	0	0	0	0	0	6976	0	0	0	0	0	0
6439	1000115828		1822	-1	-1	62	-1	-1	20	0	0	1	0	3	0	0	0	0	356	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	1026	0	0	true	0	0	0	0	0	9000	0	12641	0	0	2	0	0	0
6440	1000115829		1825	-1	17	62	-1	-1	15	0	2	1	0	3	134	1	135	1	356	0	0	0	0	0	0	160	0	10	0	0	0	0	1	0	0	0	0	true	0	3240	0	0	true	0	0	0	0	0	18000	0	12645	0	0	2	0	0	0
6441	1000117429		0	-1	-1	64	-1	-1	15	0	1	0	0	-1	345	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6501	1000056003		1847	64	-1	63	-1	-1	1	0	1	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	true	0	10350	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0
