ROWID	_NameID|INTEGER	_DescriptionID|INTEGER	_CompoundGroupID|INTEGER	_CompoundPotentialID|INTEGER	_Possibility|DOUBLE	_Cost|INTEGER	_TimeRequired|DOUBLE	_SuccessType1|INTEGER	_SuccessItemID1|INTEGER	_FailType1|INTEGER	_FailItemID1|INTEGER	_Slot1Id|INTEGER	_Slot1Num|INTEGER	_Slot2Id|INTEGER	_Slot2Num|INTEGER	_Slot3Id|INTEGER	_Slot3Num|INTEGER	_Slot4Id|INTEGER	_Slot4Num|INTEGER	_Slot5Id|INTEGER	_Slot5Num|INTEGER	_CompoundPreliminaryID|INTEGER	_Explanation|INTEGER	_Kind|INTEGER	_SuccessAwardItem1|INTEGER
74665	0	0	74599	0	1.0	312000	1500.0	0	7382	-1	0	268447154	26	268447158	6	268445999	1	0	0	0	0	-1	0	0	268454574
74666	0	0	74599	0	1.0	312000	1500.0	0	7390	-1	0	268447154	26	268447158	6	268446014	1	0	0	0	0	-1	0	0	268454582
74667	0	0	74599	0	1.0	312000	1500.0	0	7393	-1	0	268447154	26	268447158	6	268446023	1	0	0	0	0	-1	0	0	268454585
74669	0	0	74599	0	1.0	312000	1500.0	0	7386	-1	0	268447154	26	268447158	6	268446719	1	0	0	0	0	-1	0	0	268454578
74670	0	0	74599	0	1.0	312000	1500.0	0	7389	-1	0	268447154	26	268447158	6	268446722	1	0	0	0	0	-1	0	0	268454581
74671	0	0	74599	0	1.0	312000	1500.0	0	7384	-1	0	268447154	26	268447158	6	268446716	1	0	0	0	0	-1	0	0	268454576
74672	0	0	74599	0	1.0	312000	1500.0	0	7381	-1	0	268447154	26	268447158	6	268446713	1	0	0	0	0	-1	0	0	268454573
74744	0	0	74743	0	1.0	598000	1500.0	0	7397	-1	0	268452592	26	268452593	6	268452795	1	0	0	0	0	-1	0	0	268465758
74745	0	0	74743	0	1.0	598000	1500.0	0	7395	-1	0	268452592	26	268452593	6	268452789	1	0	0	0	0	-1	0	0	268465757
74746	0	0	74743	0	1.0	598000	1500.0	0	7409	-1	0	268452592	26	268452593	6	268452842	1	0	0	0	0	-1	0	0	268454601
74747	0	0	74743	0	1.0	598000	1500.0	0	7403	-1	0	268452592	26	268452593	6	268452820	1	0	0	0	0	-1	0	0	268454595
74748	0	0	74743	0	1.0	598000	1500.0	0	7406	-1	0	268452592	26	268452593	6	268452831	1	0	0	0	0	-1	0	0	268454598
74749	0	0	74743	0	1.0	598000	1500.0	0	7401	-1	0	268452592	26	268452593	6	268452812	1	0	0	0	0	-1	0	0	268454593
74750	0	0	74743	0	1.0	598000	1500.0	0	7398	-1	0	268452592	26	268452593	6	268452801	1	0	0	0	0	-1	0	0	268454590
74751	0	0	74743	0	1.0	598000	1500.0	0	7396	-1	0	268452592	26	268452593	6	268452786	1	0	0	0	0	-1	0	0	268454587
74752	0	0	74743	0	1.0	598000	1500.0	0	7405	-1	0	268452592	26	268452593	6	268452828	1	0	0	0	0	-1	0	0	268454597
74753	0	0	74742	0	1.0	598000	1500.0	0	7410	-1	0	268452592	26	268452593	6	268452845	1	0	0	0	0	-1	0	0	268454602
74754	0	0	74742	0	1.0	598000	1500.0	0	7400	-1	0	268452592	26	268452593	6	268452809	1	0	0	0	0	-1	0	0	268454592
74755	0	0	74742	0	1.0	598000	1500.0	0	7408	-1	0	268452592	26	268452593	6	268452839	1	0	0	0	0	-1	0	0	268454600
74756	0	0	74742	0	1.0	598000	1500.0	0	7411	-1	0	268452592	26	268452593	6	268452848	1	0	0	0	0	-1	0	0	268454603
74758	0	0	74742	0	1.0	598000	1500.0	0	7404	-1	0	268452592	26	268452593	6	268452825	1	0	0	0	0	-1	0	0	268454596
74759	0	0	74742	0	1.0	598000	1500.0	0	7407	-1	0	268452592	26	268452593	6	268452836	1	0	0	0	0	-1	0	0	268454599
74760	0	0	74742	0	1.0	598000	1500.0	0	7402	-1	0	268452592	26	268452593	6	268452817	1	0	0	0	0	-1	0	0	268454594
74761	0	0	74742	0	1.0	598000	1500.0	0	7399	-1	0	268452592	26	268452593	6	268452806	1	0	0	0	0	-1	0	0	268454591
76561	0	0	76567	0	1.0	5000000	1500.0	0	226497537	-1	0	268476198	200	268476200	15	268466749	30	0	0	0	0	-1	0	0	1610613160
76562	0	0	76567	0	1.0	5000000	1500.0	0	226497538	-1	0	268476198	200	268476200	15	268466749	30	0	0	0	0	-1	0	0	1610613161
76563	0	0	76567	0	1.0	5000000	1500.0	0	226497536	-1	0	268476198	200	268476200	15	268466749	30	0	0	0	0	-1	0	0	1610613159
76564	0	0	76570	0	1.0	10000000	1500.0	0	226497540	-1	0	268476199	50	268476201	2	268466749	100	0	0	0	0	-1	0	0	1610613163
76565	0	0	76570	0	1.0	10000000	1500.0	0	226497541	-1	0	268476199	50	268476201	2	268466749	100	0	0	0	0	-1	0	0	1610613164
76566	0	0	76570	0	1.0	10000000	1500.0	0	226497539	-1	0	268476199	50	268476201	2	268466749	100	0	0	0	0	-1	0	0	1610613162
76601	0	0	76604	0	1.0	5000000	1500.0	0	226497698	-1	0	268476201	1	268466749	30	0	0	0	0	0	0	-1	0	0	1610613174
76602	0	0	76604	0	1.0	5000000	1500.0	0	226497699	-1	0	268476201	1	268466749	30	0	0	0	0	0	0	-1	0	0	1610613175
76603	0	0	76604	0	1.0	5000000	1500.0	0	226497697	-1	0	268476201	1	268466749	30	0	0	0	0	0	0	-1	0	0	1610613173
76577	0	0	76573	0	1.0	5000000	1500.0	1	268476303	-1	0	268476260	200	268476261	15	268466749	30	0	0	0	0	-1	0	0	268476303
76578	0	0	76573	0	1.0	1000000	1500.0	1	1073895684	-1	0	268476260	50	268476261	5	268466749	30	0	0	0	0	-1	0	0	1073895684
76579	0	0	76574	0	1.0	10000000	1500.0	1	268476304	-1	0	268476262	50	268476263	2	268466749	100	0	0	0	0	-1	0	0	268476304
76580	0	0	76574	0	1.0	2000000	1500.0	1	1073895685	-1	0	268476262	10	268476263	1	268466749	100	0	0	0	0	-1	0	0	1073895685
76744	0	0	76747	0	1.0	10000000	1500.0	1	1073908198	-1	0	268483044	100	268476262	50	268476263	5	0	0	0	0	-1	0	0	1073908198
76745	0	0	76747	0	1.0	15000000	1500.0	1	1073908253	-1	0	268483044	150	268476262	75	268476263	8	0	0	0	0	-1	0	0	1073908253
76746	0	0	76747	0	1.0	2000000	1500.0	1	1073908254	-1	0	268483044	25	268476262	25	268476263	1	0	0	0	0	-1	0	0	1073908254
76767	0	0	76768	0	1.0	1000000	1500.0	1	536880670	-1	0	268484682	2	268466749	20	0	0	0	0	0	0	-1	0	0	536880670
76769	0	0	76768	0	1.0	1000000	1500.0	1	536880670	-1	0	268476263	2	268466749	20	0	0	0	0	0	0	0	0	0	536880670
76770	0	0	76768	0	1.0	1000000	1500.0	1	536880670	-1	0	268476262	60	268466749	20	0	0	0	0	0	0	0	0	0	536880670
74724	0	0	57358	0	1.0	182000	1500.0	0	6959	-1	0	268451773	13	268451774	1	0	0	0	0	0	0	-1	0	0	1610612946
73050	0	0	57358	0	1.0	104000	1500.0	0	6818	-1	0	268447164	13	268447166	1	0	0	0	0	0	0	-1	0	0	1610612912
73049	0	0	57358	0	1.0	78000	1500.0	0	6816	-1	0	268447163	13	268447165	1	0	0	0	0	0	0	-1	0	0	1610612911
74725	0	0	57358	0	1.0	182000	1500.0	0	6958	-1	0	268451773	13	268451774	1	0	0	0	0	0	0	-1	0	0	1610612947
73056	0	0	57358	0	1.0	104000	1500.0	0	6817	-1	0	268447164	13	268447166	1	0	0	0	0	0	0	-1	0	0	1610612918
73055	0	0	57358	0	1.0	78000	1500.0	0	6815	-1	0	268447163	13	268447165	1	0	0	0	0	0	0	-1	0	0	1610612917
76191	0	0	74691	0	1.0	700000	1500.0	1	268466775	-1	0	268466715	50	268466717	20	268466799	1	0	0	0	0	-1	0	0	268463372
76192	0	0	74691	0	1.0	700000	1500.0	1	268466777	-1	0	268466715	50	268466717	20	268466803	1	0	0	0	0	-1	0	0	268463374
76193	0	0	74691	0	1.0	700000	1500.0	1	268466779	-1	0	268466715	50	268466717	20	268466807	1	0	0	0	0	-1	0	0	268463376
76194	0	0	74691	0	1.0	700000	1500.0	1	268466782	-1	0	268466715	50	268466717	20	268466813	1	0	0	0	0	-1	0	0	268463379
76195	0	0	74691	0	1.0	700000	1500.0	1	268466786	-1	0	268466715	50	268466717	20	268466818	1	0	0	0	0	-1	0	0	268463383
76196	0	0	74691	0	1.0	700000	1500.0	1	268466789	-1	0	268466715	50	268466717	20	268466825	1	0	0	0	0	-1	0	0	268463386
76197	0	0	74691	0	1.0	700000	1500.0	1	268466772	-1	0	268466715	50	268466717	20	268466793	1	0	0	0	0	-1	0	0	268463369
76198	0	0	74691	0	1.0	700000	1500.0	1	268466776	-1	0	268466715	50	268466717	20	268466801	1	0	0	0	0	-1	0	0	268463373
76199	0	0	74691	0	1.0	700000	1500.0	1	268466778	-1	0	268466715	50	268466717	20	268466805	1	0	0	0	0	-1	0	0	268463375
76200	0	0	74691	0	1.0	700000	1500.0	1	268466790	-1	0	268466715	50	268466717	20	268466827	1	0	0	0	0	-1	0	0	268463387
75831	0	0	74691	0	1.0	600000	1500.0	1	268463372	-1	0	268461882	50	268461884	20	268463396	1	0	0	0	0	-1	0	0	268463372
75832	0	0	74691	0	1.0	600000	1500.0	1	268463374	-1	0	268461882	50	268461884	20	268463400	1	0	0	0	0	-1	0	0	268463374
75833	0	0	74691	0	1.0	600000	1500.0	1	268463376	-1	0	268461882	50	268461884	20	268463404	1	0	0	0	0	-1	0	0	268463376
75834	0	0	74691	0	1.0	600000	1500.0	1	268463379	-1	0	268461882	50	268461884	20	268463410	1	0	0	0	0	-1	0	0	268463379
75835	0	0	74691	0	1.0	600000	1500.0	1	268463383	-1	0	268461882	50	268461884	20	268463415	1	0	0	0	0	-1	0	0	268463383
75836	0	0	74691	0	1.0	600000	1500.0	1	268463386	-1	0	268461882	50	268461884	20	268463422	1	0	0	0	0	-1	0	0	268463386
75839	0	0	74691	0	1.0	600000	1500.0	1	268463369	-1	0	268461882	50	268461884	20	268463390	1	0	0	0	0	-1	0	0	268463369
75840	0	0	74691	0	1.0	600000	1500.0	1	268463373	-1	0	268461882	50	268461884	20	268463398	1	0	0	0	0	-1	0	0	268463373
75841	0	0	74691	0	1.0	600000	1500.0	1	268463375	-1	0	268461882	50	268461884	20	268463402	1	0	0	0	0	-1	0	0	268463375
75842	0	0	74691	0	1.0	600000	1500.0	1	268463387	-1	0	268461882	50	268461884	20	268463424	1	0	0	0	0	-1	0	0	268463387
74726	0	0	74691	0	1.0	500000	1500.0	1	268446776	-1	0	268451773	50	268451775	10	268446827	1	0	0	0	0	-1	0	0	268446776
74727	0	0	74691	0	1.0	500000	1500.0	1	268446782	-1	0	268451773	50	268451775	10	268446833	1	0	0	0	0	-1	0	0	268446782
74728	0	0	74691	0	1.0	500000	1500.0	1	268446788	-1	0	268451773	50	268451775	10	268446839	1	0	0	0	0	-1	0	0	268446788
74729	0	0	74691	0	1.0	500000	1500.0	1	268446794	-1	0	268451773	50	268451775	10	268446845	1	0	0	0	0	-1	0	0	268446794
74730	0	0	74691	0	1.0	500000	1500.0	1	268446797	-1	0	268451773	50	268451775	10	268446848	1	0	0	0	0	-1	0	0	268446797
74731	0	0	74691	0	1.0	500000	1500.0	1	268446803	-1	0	268451773	50	268451775	10	268446854	1	0	0	0	0	-1	0	0	268446803
74732	0	0	74691	0	1.0	500000	1500.0	1	268446809	-1	0	268451773	50	268451775	10	268446860	1	0	0	0	0	-1	0	0	268446809
74733	0	0	74691	0	1.0	500000	1500.0	1	268446815	-1	0	268451773	50	268451775	10	268446866	1	0	0	0	0	-1	0	0	268446815
74734	0	0	74691	0	1.0	500000	1500.0	1	268446773	-1	0	268451773	50	268451775	10	268446824	1	0	0	0	0	-1	0	0	268446773
74735	0	0	74691	0	1.0	500000	1500.0	1	268446779	-1	0	268451773	50	268451775	10	268446830	1	0	0	0	0	-1	0	0	268446779
74736	0	0	74691	0	1.0	500000	1500.0	1	268446785	-1	0	268451773	50	268451775	10	268446836	1	0	0	0	0	-1	0	0	268446785
74737	0	0	74691	0	1.0	500000	1500.0	1	268446791	-1	0	268451773	50	268451775	10	268446842	1	0	0	0	0	-1	0	0	268446791
74738	0	0	74691	0	1.0	500000	1500.0	1	268446800	-1	0	268451773	50	268451775	10	268446851	1	0	0	0	0	-1	0	0	268446800
74739	0	0	74691	0	1.0	500000	1500.0	1	268446812	-1	0	268451773	50	268451775	10	268446863	1	0	0	0	0	-1	0	0	268446812
74740	0	0	74691	0	1.0	500000	1500.0	1	268446818	-1	0	268451773	50	268451775	10	268446869	1	0	0	0	0	-1	0	0	268446818
74675	0	0	74691	0	1.0	400000	1500.0	1	268446243	-1	0	268447164	50	268447168	5	268446297	1	0	0	0	0	-1	0	0	268446243
74676	0	0	74691	0	1.0	400000	1500.0	1	268446249	-1	0	268447164	50	268447168	5	268446303	1	0	0	0	0	-1	0	0	268446249
74677	0	0	74691	0	1.0	400000	1500.0	1	268446255	-1	0	268447164	50	268447168	5	268446309	1	0	0	0	0	-1	0	0	268446255
74678	0	0	74691	0	1.0	400000	1500.0	1	268446261	-1	0	268447164	50	268447168	5	268446315	1	0	0	0	0	-1	0	0	268446261
74679	0	0	74691	0	1.0	400000	1500.0	1	268446264	-1	0	268447164	50	268447168	5	268446318	1	0	0	0	0	-1	0	0	268446264
74680	0	0	74691	0	1.0	400000	1500.0	1	268446270	-1	0	268447164	50	268447168	5	268446324	1	0	0	0	0	-1	0	0	268446270
74681	0	0	74691	0	1.0	400000	1500.0	1	268446276	-1	0	268447164	50	268447168	5	268446330	1	0	0	0	0	-1	0	0	268446276
74682	0	0	74691	0	1.0	400000	1500.0	1	268446282	-1	0	268447164	50	268447168	5	268446336	1	0	0	0	0	-1	0	0	268446282
74708	0	0	74691	0	1.0	400000	1500.0	1	268446240	-1	0	268447164	50	268447168	5	268446294	1	0	0	0	0	-1	0	0	268446240
74709	0	0	74691	0	1.0	400000	1500.0	1	268446246	-1	0	268447164	50	268447168	5	268446300	1	0	0	0	0	-1	0	0	268446246
74710	0	0	74691	0	1.0	400000	1500.0	1	268446252	-1	0	268447164	50	268447168	5	268446306	1	0	0	0	0	-1	0	0	268446252
74711	0	0	74691	0	1.0	400000	1500.0	1	268446258	-1	0	268447164	50	268447168	5	268446312	1	0	0	0	0	-1	0	0	268446258
74712	0	0	74691	0	1.0	400000	1500.0	1	268446267	-1	0	268447164	50	268447168	5	268446321	1	0	0	0	0	-1	0	0	268446267
74713	0	0	74691	0	1.0	400000	1500.0	1	268446279	-1	0	268447164	50	268447168	5	268446333	1	0	0	0	0	-1	0	0	268446279
74714	0	0	74691	0	1.0	400000	1500.0	1	268446285	-1	0	268447164	50	268447168	5	268446339	1	0	0	0	0	-1	0	0	268446285
75681	0	0	75680	0	1.0	3000000	1500.0	1	268453782	-1	0	268449231	1	536873506	33	0	0	0	0	0	0	-1	0	0	268453782
75682	0	0	75680	0	1.0	3000000	1500.0	1	268453783	-1	0	268449233	1	536873506	33	0	0	0	0	0	0	-1	0	0	268453783
75683	0	0	75680	0	1.0	3000000	1500.0	1	268453784	-1	0	268449235	1	536873506	33	0	0	0	0	0	0	-1	0	0	268453784
75684	0	0	75680	0	1.0	3000000	1500.0	1	268453785	-1	0	268449237	1	536873506	33	0	0	0	0	0	0	-1	0	0	268453785
76750	0	0	76748	0	1.0	10000000	1500.0	1	536880539	-1	0	268484444	1	268483044	1000	268466749	100	268466189	100	268477145	30	-1	0	0	536880539
76751	0	0	76748	0	1.0	10000000	1500.0	1	536880540	-1	0	268484445	1	268483044	1000	268466749	100	268466189	100	268477145	30	-1	0	0	536880540
76752	0	0	76749	0	1.0	10000000	1500.0	1	536880573	-1	0	268484479	89	268484488	8	0	0	0	0	0	0	-1	0	0	536880573
76771	0	0	76780	0	1.0	100000000	1500.0	1	268484634	-1	0	268484535	2	0	0	0	0	0	0	0	0	-1	0	0	0
76772	0	0	76780	0	1.0	100000000	1500.0	1	268484634	-1	0	268484536	2	0	0	0	0	0	0	0	0	-1	0	0	0
76773	0	0	76780	0	1.0	100000000	1500.0	1	268484634	-1	0	268484537	2	0	0	0	0	0	0	0	0	-1	0	0	0
76774	0	0	76780	0	1.0	100000000	1500.0	1	268484634	-1	0	268484538	2	0	0	0	0	0	0	0	0	-1	0	0	0
76775	0	0	76780	0	1.0	100000000	1500.0	1	268484634	-1	0	268484539	2	0	0	0	0	0	0	0	0	-1	0	0	0
76776	0	0	76780	0	1.0	100000000	1500.0	1	268484634	-1	0	268484540	2	0	0	0	0	0	0	0	0	-1	0	0	0
76777	0	0	76780	0	1.0	100000000	1500.0	1	268484634	-1	0	268484541	2	0	0	0	0	0	0	0	0	-1	0	0	0
76778	0	0	76780	0	1.0	100000000	1500.0	1	268484634	-1	0	268484542	2	0	0	0	0	0	0	0	0	-1	0	0	0
76779	0	0	76780	0	1.0	100000000	1500.0	1	268484634	-1	0	268484543	2	0	0	0	0	0	0	0	0	-1	0	0	0
77106	0	0	76780	0	1.0	100000000	1500.0	1	268484634	-1	0	268488698	2	0	0	0	0	0	0	0	0	-1	0	0	0
76950	0	0	76960	0	1.0	10000000	1500.0	1	536881002	-1	0	268487421	89	268484488	8	0	0	0	0	0	0	-1	0	0	536881002
76951	0	0	76961	0	1.0	100000000	1500.0	1	268487633	-1	0	268487634	2	0	0	0	0	0	0	0	0	-1	0	0	268487633
76952	0	0	76961	0	1.0	100000000	1500.0	1	268487633	-1	0	268487635	2	0	0	0	0	0	0	0	0	-1	0	0	268487633
76953	0	0	76961	0	1.0	100000000	1500.0	1	268487633	-1	0	268487636	2	0	0	0	0	0	0	0	0	-1	0	0	268487633
76954	0	0	76961	0	1.0	100000000	1500.0	1	268487633	-1	0	268487637	2	0	0	0	0	0	0	0	0	-1	0	0	268487633
76955	0	0	76961	0	1.0	100000000	1500.0	1	268487633	-1	0	268487638	2	0	0	0	0	0	0	0	0	-1	0	0	268487633
76956	0	0	76961	0	1.0	100000000	1500.0	1	268487633	-1	0	268487639	2	0	0	0	0	0	0	0	0	-1	0	0	268487633
76957	0	0	76961	0	1.0	100000000	1500.0	1	268487633	-1	0	268487640	2	0	0	0	0	0	0	0	0	-1	0	0	268487633
76958	0	0	76961	0	1.0	100000000	1500.0	1	268487633	-1	0	268487641	2	0	0	0	0	0	0	0	0	-1	0	0	268487633
76959	0	0	76961	0	1.0	100000000	1500.0	1	268487633	-1	0	268487642	2	0	0	0	0	0	0	0	0	-1	0	0	268487633
77107	0	0	76961	0	1.0	100000000	1500.0	1	268487633	-1	0	268488699	2	0	0	0	0	0	0	0	0	-1	0	0	268487633
76810	0	0	76811	0	1.0	100000	1500.0	1	268485488	-1	0	268485489	100	0	0	0	0	0	0	0	0	-1	0	0	268485488
77251	0	0	77263	0	1.0	10000000	1500.0	1	536881502	-1	0	268490090	89	268484488	8	0	0	0	0	0	0	-1	0	0	536881502
77252	0	0	77264	0	1.0	100000000	1500.0	1	268490091	-1	0	268490092	2	0	0	0	0	0	0	0	0	-1	0	0	268490091
77253	0	0	77264	0	1.0	100000000	1500.0	1	268490091	-1	0	268490093	2	0	0	0	0	0	0	0	0	-1	0	0	268490091
77254	0	0	77264	0	1.0	100000000	1500.0	1	268490091	-1	0	268490094	2	0	0	0	0	0	0	0	0	-1	0	0	268490091
77255	0	0	77264	0	1.0	100000000	1500.0	1	268490091	-1	0	268490095	2	0	0	0	0	0	0	0	0	-1	0	0	268490091
77256	0	0	77264	0	1.0	100000000	1500.0	1	268490091	-1	0	268490096	2	0	0	0	0	0	0	0	0	-1	0	0	268490091
77257	0	0	77264	0	1.0	100000000	1500.0	1	268490091	-1	0	268490097	2	0	0	0	0	0	0	0	0	-1	0	0	268490091
77258	0	0	77264	0	1.0	100000000	1500.0	1	268490091	-1	0	268490098	2	0	0	0	0	0	0	0	0	-1	0	0	268490091
77259	0	0	77264	0	1.0	100000000	1500.0	1	268490091	-1	0	268490099	2	0	0	0	0	0	0	0	0	-1	0	0	268490091
77260	0	0	77264	0	1.0	100000000	1500.0	1	268490091	-1	0	268490100	2	0	0	0	0	0	0	0	0	-1	0	0	268490091
77261	0	0	77264	0	1.0	100000000	1500.0	1	268490091	-1	0	268490101	2	0	0	0	0	0	0	0	0	-1	0	0	268490091
77284	0	0	77286	0	1.0	1000000	1500.0	1	536881950	-1	0	536881946	50	536881949	7	268484682	7	0	0	0	0	0	0	0	536881950
77285	0	0	77286	0	1.0	1000000	1500.0	1	536881945	-1	0	536881946	3	536881947	1	0	0	0	0	0	0	0	0	0	536881945
77312	0	0	77309	0	1.0	50000000	1500.0	1	268491694	-1	0	268491657	1000	0	0	0	0	0	0	0	0	-1	0	0	268491694
77313	0	0	77309	0	1.0	50000000	1500.0	1	268491696	-1	0	268491657	1000	0	0	0	0	0	0	0	0	-1	0	0	268491696
77314	0	0	77309	0	1.0	100000000	1500.0	1	268491697	-1	0	268491657	1000	268491694	1	0	0	0	0	0	0	-1	0	0	268491697
77315	0	0	77309	0	1.0	100000000	1500.0	1	268491698	-1	0	268491657	1000	268491696	1	0	0	0	0	0	0	-1	0	0	268491698
77316	0	0	77309	0	1.0	500000000	1500.0	1	268491699	-1	0	268491657	1000	268491697	1	268491656	2	0	0	0	0	-1	0	0	268491699
77317	0	0	77309	0	1.0	500000000	1500.0	1	268491700	-1	0	268491657	1000	268491698	1	268491656	2	0	0	0	0	-1	0	0	268491700
77369	0	0	77368	0	1.0	50000000	1500.0	1	268494219	-1	0	268494218	1000	0	0	0	0	0	0	0	0	-1	0	0	268494219
77370	0	0	77368	0	1.0	50000000	1500.0	1	268494220	-1	0	268494218	1000	0	0	0	0	0	0	0	0	-1	0	0	268494220
77371	0	0	77368	0	1.0	100000000	1500.0	1	268494221	-1	0	268494218	1000	268494219	1	0	0	0	0	0	0	-1	0	0	268494221
77372	0	0	77368	0	1.0	100000000	1500.0	1	268494222	-1	0	268494218	1000	268494220	1	0	0	0	0	0	0	-1	0	0	268494222
77373	0	0	77368	0	1.0	500000000	1500.0	1	268494223	-1	0	268494218	1000	268494221	1	268494217	2	0	0	0	0	-1	0	0	268494223
77374	0	0	77368	0	1.0	500000000	1500.0	1	268494224	-1	0	268494218	1000	268494222	1	268494217	2	0	0	0	0	-1	0	0	268494224
77388	0	0	77387	0	1.0	50000000	1500.0	1	268495294	-1	0	268494247	1000	0	0	0	0	0	0	0	0	-1	0	0	268495294
77389	0	0	77387	0	1.0	50000000	1500.0	1	268495295	-1	0	268494247	1000	0	0	0	0	0	0	0	0	-1	0	0	268495295
77390	0	0	77387	0	1.0	100000000	1500.0	1	268495296	-1	0	268494247	1000	268495294	1	0	0	0	0	0	0	-1	0	0	268495296
77391	0	0	77387	0	1.0	100000000	1500.0	1	268495297	-1	0	268494247	1000	268495295	1	0	0	0	0	0	0	-1	0	0	268495297
77392	0	0	77387	0	1.0	500000000	1500.0	1	268495298	-1	0	268494247	1000	268495296	1	268494246	2	0	0	0	0	-1	0	0	268495298
77393	0	0	77387	0	1.0	500000000	1500.0	1	268495299	-1	0	268494247	1000	268495297	1	268494246	2	0	0	0	0	-1	0	0	268495299
77428	0	0	77436	0	1.0	1000000	1500.0	1	536882966	-1	0	268496538	100	268496540	425	0	0	0	0	0	0	0	0	0	536882966
77431	0	0	77436	0	1.0	5000000	1500.0	1	268496536	-1	0	268496535	1	268496538	150	268496540	650	0	0	0	0	0	0	0	268496536
77432	0	0	77436	0	1.0	10000000	1500.0	1	268496527	-1	0	268496536	1	268496538	200	268496540	1050	0	0	0	0	0	0	0	268496527
77429	0	0	77437	0	1.0	500000000	1500.0	1	536882967	-1	0	268496539	180	268496540	8000	268496534	2	0	0	0	0	0	0	0	536882967
77427	0	0	77438	0	1.0	1000000	1500.0	1	536882965	-1	0	268496537	30	268496540	300	0	0	0	0	0	0	0	0	0	536882965
77434	0	0	77438	0	1.0	5000000	1500.0	1	536882982	-1	0	268496537	60	268496540	425	0	0	0	0	0	0	0	0	0	536882982
77435	0	0	77438	0	1.0	10000000	1500.0	1	536882983	-1	0	268496537	90	268496540	650	0	0	0	0	0	0	0	0	0	536882983
268466724	0	0	75573	0	1.0	80000	1500.0	-1	268466724	-1	0	268461880	5	336086272	3	0	0	0	0	0	0	-1	0	0	268466724
268461880	0	0	75573	0	1.0	62000	1500.0	-1	268461880	-1	0	268452592	5	336086272	3	0	0	0	0	0	0	-1	0	0	268461880
